scene,object_hypothesis_id,correspondence_status,correspondence_match_iou,optical_track_or_observation_ids,sar_frame,sar_gt_id,sar_gt_center,sar_gt_width_height_or_rotated_box,sar_gt_radius_px,sar_gt_azimuth_deg,optical_frame,optical_bbox,optical_bbox_width_height_area,optical_bbox_aspect_ratio,optical_bbox_bottom_y,optical_bbox_bottom_y_norm,optical_object_state,primary_secondary_status,visibility_state,edge_partial_duplicate_handoff_ambiguity_flags,vehicle_research_eligibility,resolvability_tier,spatial_prior_status,temporal_window_contains_gt_frame,azimuth_prior_contains_gt,vehicle_size_shell_contains_gt,range_shell_contains_gt,notes
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,posthoc_correspondence_iou_high,0.9598,track=bt_0008;primary_det=GM_RM017_000165_001;secondary=,343,148,"1138.871,1011.290",w=162.161;h=76.742;heading=-3.000,319.668,-2.713,165,"267.710,304.425,546.082,403.127",w=278.372;h=98.702;area=27475.873;area_ratio=0.057241,2.8203,403.127,0.6719,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,review_only_vehicle,high_resolvable_vehicle,review_only_spatial_context_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,posthoc_correspondence_iou_high,0.9522,track=bt_0012;primary_det=GM_RM017_000165_003;secondary=,343,149,"794.653,880.480",w=144.242;h=78.266;heading=-2.000,575.967,-38.602,165,"0.268,324.581,114.477,381.778",w=114.209;h=57.197;area=6532.412;area_ratio=0.013609,1.9968,381.778,0.6363,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,posthoc_correspondence_iou_high,0.9806,track=bt_0010;primary_det=GM_RM017_000165_002;secondary=,344,150,"977.092,940.874",w=152.280;h=71.257;heading=178.000,427.999,-24.415,165,"69.698,300.639,289.576,394.104",w=219.878;h=93.465;area=20550.926;area_ratio=0.042814,2.3525,394.104,0.6568,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,posthoc_correspondence_iou_high,0.9597,track=bt_0008;primary_det=GM_RM017_000165_001;secondary=,344,151,"1140.293,1009.731",w=160.347;h=74.382;heading=178.000,321.162,-2.446,165,"267.709,304.420,546.081,403.124",w=278.373;h=98.704;area=27476.508;area_ratio=0.057243,2.8203,403.124,0.6719,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,review_only_vehicle,high_resolvable_vehicle,review_only_spatial_context_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,posthoc_correspondence_iou_high,0.8606,track=bt_0012;primary_det=GM_RM017_000165_003;secondary=,344,152,"808.173,882.758",w=140.331;h=75.177;heading=-3.000,565.826,-37.676,165,",319.091,122.727,381.818",w=122.727;h=62.727;area=7698.297;area_ratio=0.016038,1.9565,381.818,0.6364,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,posthoc_correspondence_iou_high,0.9766,track=bt_0008;primary_det=GM_RM017_000166_001;secondary=,345,153,"1147.065,1010.129",w=162.935;h=72.032;heading=-3.000,320.546,-1.240,166,"291.393,304.106,573.236,403.494",w=281.843;h=99.388;area=28011.812;area_ratio=0.058358,2.8358,403.494,0.6725,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,review_only_vehicle,high_resolvable_vehicle,review_only_spatial_context_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,posthoc_correspondence_iou_high,0.9793,track=bt_0010;primary_det=GM_RM017_000166_002;secondary=,345,154,"980.185,940.116",w=163.126;h=81.458;heading=-3.000,427.422,-23.995,166,"86.414,298.794,308.147,391.412",w=221.733;h=92.618;area=20536.467;area_ratio=0.042784,2.3941,391.412,0.6524,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,posthoc_correspondence_iou_high,0.9654,track=bt_0012;primary_det=GM_RM017_000166_003;secondary=,345,155,"808.169,878.984",w=152.435;h=79.516;heading=-3.000,568.820,-37.444,166,"1.128,323.037,133.194,383.722",w=132.066;h=60.685;area=8014.425;area_ratio=0.016697,2.1763,383.722,0.6395,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,posthoc_correspondence_iou_high,0.9765,track=bt_0008;primary_det=GM_RM017_000166_001;secondary=,346,156,"1156.725,1010.950",w=156.760;h=76.360;heading=176.000,319.662,0.488,166,"291.398,304.111,573.238,403.487",w=281.840;h=99.376;area=28008.221;area_ratio=0.058350,2.8361,403.487,0.6725,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,review_only_vehicle,high_resolvable_vehicle,review_only_spatial_context_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,posthoc_correspondence_iou_high,0.9793,track=bt_0010;primary_det=GM_RM017_000166_002;secondary=,346,157,"989.475,940.156",w=160.875;h=79.711;heading=176.000,423.692,-22.850,166,"86.415,298.791,308.149,391.418",w=221.735;h=92.627;area=20538.571;area_ratio=0.042789,2.3939,391.418,0.6524,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,posthoc_correspondence_iou_high,0.9653,track=bt_0012;primary_det=GM_RM017_000166_003;secondary=,346,158,"820.217,882.154",w=148.249;h=74.082;heading=176.000,559.030,-36.661,166,"1.129,323.037,133.195,383.720",w=132.066;h=60.683;area=8014.097;area_ratio=0.016696,2.1763,383.720,0.6395,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,posthoc_correspondence_iou_high,0.9593,track=bt_0010;primary_det=GM_RM017_000167_002;secondary=,347,159,"995.919,940.452",w=167.084;h=76.181;heading=-3.000,420.957,-22.057,167,"101.353,297.246,325.641,389.341",w=224.288;h=92.095;area=20655.803;area_ratio=0.043033,2.4354,389.341,0.6489,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,posthoc_correspondence_iou_high,0.9755,track=bt_0008;primary_det=GM_RM017_000167_001;secondary=,347,160,"1160.194,1011.129",w=155.871;h=70.484;heading=-6.000,319.531,1.111,167,"315.081,302.024,600.901,401.573",w=285.820;h=99.549;area=28453.095;area_ratio=0.059277,2.8711,401.573,0.6693,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,review_only_vehicle,high_resolvable_vehicle,review_only_spatial_context_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,posthoc_correspondence_iou_high,0.9600,track=bt_0012;primary_det=GM_RM017_000167_003;secondary=,347,161,"820.952,879.960",w=155.968;h=75.661;heading=-3.000,560.355,-36.466,167,",320.956,148.249,382.989",w=148.249;h=62.033;area=9196.330;area_ratio=0.019159,2.3898,382.989,0.6383,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,posthoc_correspondence_iou_high,0.9593,track=bt_0010;primary_det=GM_RM017_000167_002;secondary=,348,162,"1000.250,943.500",w=158.800;h=77.733;heading=178.000,416.516,-21.662,167,"101.348,297.244,325.642,389.345",w=224.294;h=92.101;area=20657.808;area_ratio=0.043037,2.4353,389.345,0.6489,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,posthoc_correspondence_iou_high,0.9755,track=bt_0008;primary_det=GM_RM017_000167_001;secondary=,348,163,"1164.610,1011.088",w=138.260;h=77.023;heading=178.000,319.688,1.902,167,"315.079,302.028,600.895,401.573",w=285.817;h=99.544;area=28451.486;area_ratio=0.059274,2.8712,401.573,0.6693,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,review_only_vehicle,high_resolvable_vehicle,review_only_spatial_context_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,posthoc_correspondence_iou_high,0.9598,track=bt_0012;primary_det=GM_RM017_000167_003;secondary=,348,164,"835.175,879.967",w=145.410;h=73.547;heading=176.000,552.014,-35.280,167,",320.958,148.257,382.980",w=148.257;h=62.022;area=9195.190;area_ratio=0.019157,2.3904,382.980,0.6383,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,posthoc_correspondence_iou_high,0.9773,track=bt_0008;primary_det=GM_RM017_000168_001;secondary=,349,165,"1175.342,1006.066",w=168.613;h=78.790;heading=356.000,325.235,3.762,168,"337.812,300.588,627.699,401.582",w=289.887;h=100.994;area=29276.848;area_ratio=0.060993,2.8703,401.582,0.6693,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,review_only_vehicle,high_resolvable_vehicle,review_only_spatial_context_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,posthoc_correspondence_iou_high,0.9729,track=bt_0012;primary_det=GM_RM017_000168_003;secondary=,349,166,"840.448,876.056",w=154.444;h=78.952;heading=-2.000,552.200,-34.599,168,",321.104,160.285,385.270",w=160.285;h=64.166;area=10284.847;area_ratio=0.021427,2.4980,385.270,0.6421,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,posthoc_correspondence_iou_high,0.9685,track=bt_0010;primary_det=GM_RM017_000168_002;secondary=,349,167,"1006.863,944.274",w=174.694;h=74.903;heading=-3.000,413.397,-20.850,168,"117.927,296.958,343.083,390.025",w=225.156;h=93.067;area=20954.593;area_ratio=0.043655,2.4193,390.025,0.6500,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,posthoc_correspondence_iou_high,0.9772,track=bt_0008;primary_det=GM_RM017_000168_001;secondary=,350,168,"1177.320,1004.422",w=154.427;h=83.797;heading=177.000,327.011,4.089,168,"337.808,300.589,627.702,401.577",w=289.893;h=100.988;area=29275.609;area_ratio=0.060991,2.8706,401.577,0.6693,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,review_only_vehicle,high_resolvable_vehicle,review_only_spatial_context_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,posthoc_correspondence_iou_high,0.9728,track=bt_0012;primary_det=GM_RM017_000168_003;secondary=,350,169,"836.549,876.523",w=170.069;h=79.007;heading=176.000,554.041,-34.958,168,",321.104,160.285,385.266",w=160.285;h=64.161;area=10284.035;area_ratio=0.021425,2.4982,385.266,0.6421,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,posthoc_correspondence_iou_high,0.9685,track=bt_0010;primary_det=GM_RM017_000168_002;secondary=,350,170,"1018.893,940.828",w=173.750;h=74.157;heading=175.000,412.524,-19.118,168,"117.921,296.958,343.087,390.029",w=225.165;h=93.072;area=20956.468;area_ratio=0.043659,2.4193,390.029,0.6500,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,posthoc_correspondence_iou_high,0.9773,track=bt_0008;primary_det=GM_RM017_000168_001;secondary=,351,171,"1189.747,1009.760",w=160.616;h=71.042;heading=-6.000,322.825,6.357,168,"337.812,300.588,627.699,401.582",w=289.887;h=100.994;area=29276.848;area_ratio=0.060993,2.8703,401.582,0.6693,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,review_only_vehicle,high_resolvable_vehicle,review_only_spatial_context_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,posthoc_correspondence_iou_high,0.9729,track=bt_0012;primary_det=GM_RM017_000168_003;secondary=,351,172,"846.387,883.116",w=158.658;h=65.852;heading=-3.000,543.017,-34.506,168,",321.104,160.285,385.270",w=160.285;h=64.166;area=10284.847;area_ratio=0.021427,2.4980,385.270,0.6421,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,posthoc_correspondence_iou_high,0.9685,track=bt_0010;primary_det=GM_RM017_000168_002;secondary=,351,173,"1017.529,941.494",w=171.226;h=76.413;heading=-3.000,412.344,-19.327,168,"117.927,296.958,343.083,390.025",w=225.156;h=93.067;area=20954.593;area_ratio=0.043655,2.4193,390.025,0.6500,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,posthoc_correspondence_iou_high,0.9733,track=bt_0008;primary_det=GM_RM017_000169_001;secondary=,352,174,"1190.333,1009.353",w=154.000;h=76.407;heading=176.000,323.295,6.453,169,"364.665,296.568,655.613,399.582",w=290.947;h=103.014;area=29971.599;area_ratio=0.062441,2.8244,399.582,0.6660,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,review_only_vehicle,high_resolvable_vehicle,review_only_spatial_context_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,posthoc_correspondence_iou_high,0.9675,track=bt_0012;primary_det=GM_RM017_000169_003;secondary=,352,175,"862.477,876.478",w=168.105;h=78.146;heading=177.000,539.641,-32.698,169,"11.603,318.484,177.491,382.259",w=165.889;h=63.775;area=10579.521;area_ratio=0.022041,2.6012,382.259,0.6371,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,posthoc_correspondence_iou_high,0.9513,track=bt_0010;primary_det=GM_RM017_000169_002;secondary=,352,176,"1027.358,946.583",w=165.109;h=75.000;heading=178.000,404.360,-18.252,169,"134.721,294.698,361.770,387.350",w=227.049;h=92.652;area=21036.458;area_ratio=0.043826,2.4506,387.350,0.6456,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,posthoc_correspondence_iou_high,0.9733,track=bt_0008;primary_det=GM_RM017_000169_001;secondary=,353,177,"1203.171,1010.061",w=157.981;h=75.187;heading=-3.000,324.289,8.721,169,"364.661,296.563,655.612,399.587",w=290.951;h=103.024;area=29974.936;area_ratio=0.062448,2.8241,399.587,0.6660,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,review_only_vehicle,high_resolvable_vehicle,review_only_spatial_context_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,posthoc_correspondence_iou_high,0.9675,track=bt_0012;primary_det=GM_RM017_000169_003;secondary=,353,178,"863.548,880.694",w=156.742;h=76.129;heading=1.000,535.516,-32.846,169,"11.602,318.485,177.483,382.264",w=165.881;h=63.779;area=10579.724;area_ratio=0.022041,2.6009,382.264,0.6371,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,posthoc_correspondence_iou_high,0.9513,track=bt_0010;primary_det=GM_RM017_000169_002;secondary=,353,179,"1032.996,944.266",w=163.024;h=75.935;heading=-3.000,404.841,-17.391,169,"134.730,294.698,361.766,387.351",w=227.036;h=92.653;area=21035.567;area_ratio=0.043824,2.4504,387.351,0.6456,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
