scene,sar_gt_id,sar_frame,target_identity,optical_frame,gt_source_type,is_sar_only,has_review_optical_bbox,has_oty_object_frame,has_oty_object_hypothesis,matched_object_hypothesis_id,match_status,skip_reason,usable_for_optical_sar_correspondence,usable_for_sar_only_morphology,usable_after_gm011_object_stream_built,needs_matching_triage,best_oty_iou,best_oty_object_hypothesis_id,oty_frame_candidate_count,review_optical_bbox,gt_box,optical_path,sar_pseudocolor_path,notes
GM_RM017,101,317,gm_rm017_00021,152,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.99176,oty1t_obj_GM_RM017_bytetrack_bt_0008,5,"0.673,314.663,239.203,406.354",cx=977.076;cy=1007.111;w=149.812;h=68.644;heading=175,D:\profile\research\data\GM_RM017\GM_RM017_frames\000152.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000317.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,102,317,frameadd_gm_rm017_000152_000317_01,152,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.706101,oty1t_obj_GM_RM017_bytetrack_bt_0010,5,"2.727,300,70.909,360",cx=796.483;cy=941.214;w=163.847;h=68.644;heading=-2,D:\profile\research\data\GM_RM017\GM_RM017_frames\000152.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000317.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,103,319,gm_rm017_00024,153,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.939353,oty1t_obj_GM_RM017_bytetrack_bt_0010,5,"0.148,307.79,84.859,371.663",cx=813.8;cy=939.398;w=151;h=72.822;heading=-1,D:\profile\research\data\GM_RM017\GM_RM017_frames\000153.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000319.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,104,319,frameadd_gm_rm017_000153_000319_01,153,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.810551,oty1t_obj_GM_RM017_bytetrack_bt_0008,5,"2.727,297.273,261.818,403.636",cx=982.076;cy=1008.91;w=159.155;h=70.137;heading=-1,D:\profile\research\data\GM_RM017\GM_RM017_frames\000153.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000319.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,105,321,gm_rm017_00025,154,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.978529,oty1t_obj_GM_RM017_bytetrack_bt_0008,5,"22.054,314.965,282.694,407.006",cx=993.833;cy=1004.75;w=154.423;h=74.5;heading=0,D:\profile\research\data\GM_RM017\GM_RM017_frames\000154.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000321.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,106,321,frameadd_gm_rm017_000154_000321_01,154,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.845183,oty1t_obj_GM_RM017_bytetrack_bt_0010,5,"2.727,302.727,106.364,392.727",cx=826.984;cy=944.068;w=148.297;h=65.897;heading=-1,D:\profile\research\data\GM_RM017\GM_RM017_frames\000154.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000321.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,107,323,gm_rm017_00027,155,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.959439,oty1t_obj_GM_RM017_bytetrack_bt_0008,5,"43.359,317.923,307.123,408.886",cx=1010.317;cy=1004.063;w=152.033;h=76.979;heading=1,D:\profile\research\data\GM_RM017\GM_RM017_frames\000155.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000323.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,108,323,frameadd_gm_rm017_000155_000323_01,155,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.817375,oty1t_obj_GM_RM017_bytetrack_bt_0010,5,"2.727,302.727,128.182,395.455",cx=835.794;cy=943.748;w=163.729;h=67.703;heading=-1,D:\profile\research\data\GM_RM017\GM_RM017_frames\000155.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000323.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,109,325,gm_rm017_00029,156,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.952174,oty1t_obj_GM_RM017_bytetrack_bt_0008,5,"64.514,316.4,329.631,408.871",cx=1021.685;cy=1008.302;w=146.473;h=67.871;heading=0,D:\profile\research\data\GM_RM017\GM_RM017_frames\000156.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000325.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,110,325,frameadd_gm_rm017_000156_000325_01,156,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.949615,oty1t_obj_GM_RM017_bytetrack_bt_0010,5,"0.399,309.137,140.543,393.917",cx=853.094;cy=939.369;w=172.013;h=78.939;heading=-2,D:\profile\research\data\GM_RM017\GM_RM017_frames\000156.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000325.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,111,327,gm_rm017_00031,157,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.96191,oty1t_obj_GM_RM017_bytetrack_bt_0008,5,"88.864,312.776,353.53,407.069",cx=1031.899;cy=1008.267;w=148.762;h=71.222;heading=1,D:\profile\research\data\GM_RM017\GM_RM017_frames\000157.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000327.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,112,327,frameadd_gm_rm017_000157_000327_01,157,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.982054,oty1t_obj_GM_RM017_bytetrack_bt_0010,5,"0.719,306.865,155.35,393.349",cx=860.089;cy=944.645;w=166.919;h=71.355;heading=-2,D:\profile\research\data\GM_RM017\GM_RM017_frames\000157.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000327.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,113,329,gm_rm017_00033,158,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.984636,oty1t_obj_GM_RM017_bytetrack_bt_0008,5,"111.391,313.636,375.775,408.646",cx=1047.415;cy=1009.202;w=142.137;h=71.937;heading=0,D:\profile\research\data\GM_RM017\GM_RM017_frames\000158.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000329.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,114,329,frameadd_gm_rm017_000158_000329_01,158,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.747588,oty1t_obj_GM_RM017_bytetrack_bt_0010,5,"0,297.273,163.636,406.364",cx=871.935;cy=936.581;w=165.871;h=79.065;heading=-4,D:\profile\research\data\GM_RM017\GM_RM017_frames\000158.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000329.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,115,330,gm17supp_000158_000330_det1,158,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.984635,oty1t_obj_GM_RM017_bytetrack_bt_0008,5,"111.391,313.639,375.775,408.643",cx=1050.984;cy=1010.79;w=164;h=66.194;heading=-1,D:\profile\research\data\GM_RM017\GM_RM017_frames\000158.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000330.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,116,330,gm17supp_000158_000330_det3,158,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.970793,oty1t_obj_GM_RM017_bytetrack_bt_0010,5,"0,307.382,170.826,394.151",cx=881.077;cy=935.265;w=170.49;h=76.581;heading=359,D:\profile\research\data\GM_RM017\GM_RM017_frames\000158.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000330.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,117,331,gm_rm017_00035,159,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.945153,oty1t_obj_GM_RM017_bytetrack_bt_0010,5,"0.433,306.645,187.548,394.793",cx=890.023;cy=941.182;w=162.955;h=76.151;heading=176,D:\profile\research\data\GM_RM017\GM_RM017_frames\000159.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000331.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,118,331,gm_rm017_00036,159,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.984116,oty1t_obj_GM_RM017_bytetrack_bt_0008,5,"133.151,311.774,399.58,408.122",cx=1060.746;cy=1009.975;w=158.375;h=68.39;heading=-2,D:\profile\research\data\GM_RM017\GM_RM017_frames\000159.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000331.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,119,332,gm17supp_000159_000332_det2,159,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.945166,oty1t_obj_GM_RM017_bytetrack_bt_0010,5,"0.432,306.645,187.541,394.797",cx=898.926;cy=944.358;w=156.252;h=67.413;heading=-2,D:\profile\research\data\GM_RM017\GM_RM017_frames\000159.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000332.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,120,332,gm17supp_000159_000332_det3,159,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.984141,oty1t_obj_GM_RM017_bytetrack_bt_0008,5,"133.15,311.773,399.578,408.125",cx=1062.413;cy=1009.621;w=157.981;h=66.648;heading=-2,D:\profile\research\data\GM_RM017\GM_RM017_frames\000159.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000332.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,121,333,gm_rm017_00037,160,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.980677,oty1t_obj_GM_RM017_bytetrack_bt_0010,5,"0.405,305.552,204.803,398.045",cx=903.311;cy=939.939;w=172.998;h=77.879;heading=176,D:\profile\research\data\GM_RM017\GM_RM017_frames\000160.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000333.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,122,333,gm_rm017_00038,160,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.974929,oty1t_obj_GM_RM017_bytetrack_bt_0008,5,"155.221,312.184,422.742,407.51",cx=1073.125;cy=1009.103;w=155.122;h=69.3;heading=-1,D:\profile\research\data\GM_RM017\GM_RM017_frames\000160.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000333.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,123,334,gm17supp_000160_000334_det2,160,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.98067,oty1t_obj_GM_RM017_bytetrack_bt_0010,5,"0.403,305.552,204.8,398.046",cx=907.79;cy=942.629;w=162.903;h=64.484;heading=-2,D:\profile\research\data\GM_RM017\GM_RM017_frames\000160.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000334.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,124,334,gm17supp_000160_000334_det3,160,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.974919,oty1t_obj_GM_RM017_bytetrack_bt_0008,5,"155.22,312.185,422.736,407.513",cx=1077.382;cy=1010.473;w=158.132;h=64.442;heading=-2,D:\profile\research\data\GM_RM017\GM_RM017_frames\000160.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000334.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,125,335,gm_rm017_00039,161,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.97746,oty1t_obj_GM_RM017_bytetrack_bt_0008,5,"178.633,309.639,445.747,406.194",cx=1084.338;cy=1004.145;w=153.285;h=74.297;heading=357,D:\profile\research\data\GM_RM017\GM_RM017_frames\000161.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000335.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,126,335,gm_rm017_00040,161,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.98511,oty1t_obj_GM_RM017_bytetrack_bt_0010,5,"3.855,304.587,223.586,396.335",cx=922.34;cy=938.917;w=167.41;h=77.3;heading=176,D:\profile\research\data\GM_RM017\GM_RM017_frames\000161.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000335.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,127,335,frameadd_gm_rm017_000161_000335_01,161,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.149476,oty1t_obj_GM_RM017_bytetrack_bt_0010,5,"0,321.818,60,376.364",cx=751.518;cy=885.26;w=145.403;h=68.816;heading=-2,D:\profile\research\data\GM_RM017\GM_RM017_frames\000161.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000335.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,128,336,gm17supp_000161_000336_det2,161,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.977488,oty1t_obj_GM_RM017_bytetrack_bt_0008,5,"178.64,309.644,445.748,406.198",cx=1095.41;cy=1010.403;w=163.96;h=74.565;heading=-3,D:\profile\research\data\GM_RM017\GM_RM017_frames\000161.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000336.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,129,336,gm17supp_000161_000336_det3,161,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.985213,oty1t_obj_GM_RM017_bytetrack_bt_0010,5,"3.851,304.582,223.582,396.33",cx=921.75;cy=940.581;w=168.758;h=74.645;heading=358,D:\profile\research\data\GM_RM017\GM_RM017_frames\000161.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000336.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,130,336,gm17supp_000161_000336_det5,161,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.121882,oty1t_obj_GM_RM017_bytetrack_bt_0010,5,"0.063,328.512,49.404,383.496",cx=767.177;cy=873.581;w=154.226;h=67.413;heading=-3,D:\profile\research\data\GM_RM017\GM_RM017_frames\000161.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000336.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,334,337,gm17supp_000162_000337_det1,162,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.989441,oty1t_obj_GM_RM017_bytetrack_bt_0010,5,"20.845,302.32,238.813,393.934",cx=931.185;cy=941.426;w=161.313;h=78.394;heading=356,D:\profile\research\data\GM_RM017\GM_RM017_frames\000162.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000337.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,335,337,gm17supp_000162_000337_det2,162,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.975003,oty1t_obj_GM_RM017_bytetrack_bt_0008,5,"201.156,306.826,471.427,404.914",cx=1095.721;cy=1005.685;w=151.119;h=75.466;heading=-6,D:\profile\research\data\GM_RM017\GM_RM017_frames\000162.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000337.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,135,337,gm17supp_000162_000337_det4,162,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,,true,true,false,false,0.950413,oty1t_obj_GM_RM017_bytetrack_bt_0012,5,"0.048,327.012,65.745,379.209",cx=765.375;cy=877.975;w=145.75;h=73.15;heading=-1,D:\profile\research\data\GM_RM017\GM_RM017_frames\000162.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000337.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,131,338,gm_rm017_00042,162,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.989436,oty1t_obj_GM_RM017_bytetrack_bt_0010,5,"20.844,302.322,238.811,393.931",cx=939.9;cy=941.11;w=152.2;h=72.84;heading=177,D:\profile\research\data\GM_RM017\GM_RM017_frames\000162.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000338.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,132,338,gm_rm017_00043,162,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.974937,oty1t_obj_GM_RM017_bytetrack_bt_0008,5,"201.158,306.828,471.432,404.908",cx=1103.718;cy=1009.292;w=148.39;h=62.896;heading=178,D:\profile\research\data\GM_RM017\GM_RM017_frames\000162.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000338.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,133,338,gm_rm017_00044,162,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,,true,true,false,false,0.950278,oty1t_obj_GM_RM017_bytetrack_bt_0012,5,"0.047,327.006,65.758,379.2",cx=769.558;cy=879.92;w=157.087;h=74.64;heading=0,D:\profile\research\data\GM_RM017\GM_RM017_frames\000162.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000338.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,134,339,gm17supp_000163_000339_det2,163,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.986193,oty1t_obj_GM_RM017_bytetrack_bt_0010,5,"37.368,300.604,255.798,393.916",cx=943.915;cy=943.403;w=156.971;h=68.439;heading=-3,D:\profile\research\data\GM_RM017\GM_RM017_frames\000163.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000339.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,136,339,gm17supp_000163_000339_det3,163,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.976311,oty1t_obj_GM_RM017_bytetrack_bt_0008,5,"223.299,307.005,494.444,403.811",cx=1111.398;cy=1005.798;w=158.313;h=78.952;heading=355,D:\profile\research\data\GM_RM017\GM_RM017_frames\000163.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000339.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,137,339,gm17supp_000163_000339_det5,163,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,,true,true,false,false,0.925847,oty1t_obj_GM_RM017_bytetrack_bt_0012,5,"0.109,325.437,85.618,379.282",cx=778.574;cy=879.981;w=153.91;h=76.535;heading=359,D:\profile\research\data\GM_RM017\GM_RM017_frames\000163.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000339.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,138,340,gm_rm017_00045,163,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.98616,oty1t_obj_GM_RM017_bytetrack_bt_0010,5,"37.36,300.601,255.807,393.916",cx=950.81;cy=945.983;w=167.553;h=76.508;heading=178,D:\profile\research\data\GM_RM017\GM_RM017_frames\000163.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000340.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,139,340,gm_rm017_00046,163,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.976246,oty1t_obj_GM_RM017_bytetrack_bt_0008,5,"223.302,307.004,494.448,403.806",cx=1115.084;cy=1010.773;w=144.738;h=65.413;heading=179,D:\profile\research\data\GM_RM017\GM_RM017_frames\000163.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000340.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,140,340,frameadd_gm_rm017_000163_000340_01,163,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,,true,true,false,false,0.697271,oty1t_obj_GM_RM017_bytetrack_bt_0012,5,"0,308.182,92.727,381.818",cx=779.348;cy=882.884;w=143.471;h=68.826;heading=-2,D:\profile\research\data\GM_RM017\GM_RM017_frames\000163.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000340.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,141,341,gm17supp_000164_000341_det2,164,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.965159,oty1t_obj_GM_RM017_bytetrack_bt_0008,5,"244.488,305.026,519.446,403.073",cx=1129.371;cy=1008.903;w=169.245;h=68.755;heading=-3,D:\profile\research\data\GM_RM017\GM_RM017_frames\000164.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000341.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,142,341,gm17supp_000164_000341_det3,164,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.96644,oty1t_obj_GM_RM017_bytetrack_bt_0010,5,"53.175,301.474,270.711,391.754",cx=954.206;cy=941.303;w=167.103;h=77.161;heading=-3,D:\profile\research\data\GM_RM017\GM_RM017_frames\000164.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000341.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,143,341,gm17supp_000164_000341_det4,164,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,,true,true,false,false,0.958057,oty1t_obj_GM_RM017_bytetrack_bt_0012,5,"0.199,325.276,101.922,382.249",cx=781.406;cy=884.729;w=147.368;h=72.116;heading=-2,D:\profile\research\data\GM_RM017\GM_RM017_frames\000164.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000341.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,144,342,gm_rm017_00048,164,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.965154,oty1t_obj_GM_RM017_bytetrack_bt_0008,5,"244.488,305.03,519.448,403.067",cx=1127.16;cy=1008.93;w=149.05;h=69.7;heading=178,D:\profile\research\data\GM_RM017\GM_RM017_frames\000164.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000342.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,145,342,gm_rm017_00049,164,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.966469,oty1t_obj_GM_RM017_bytetrack_bt_0010,5,"53.175,301.474,270.722,391.752",cx=960.692;cy=941.628;w=162.983;h=71.403;heading=177,D:\profile\research\data\GM_RM017\GM_RM017_frames\000164.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000342.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,146,342,frameadd_gm_rm017_000164_000342_01,164,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,,true,true,false,false,0.917068,oty1t_obj_GM_RM017_bytetrack_bt_0012,5,"0,321.818,106.364,381.818",cx=794.761;cy=880.11;w=139.497;h=74.206;heading=-5,D:\profile\research\data\GM_RM017\GM_RM017_frames\000164.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000342.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
