subject_frame_id,subject_name,pair_id,sar_frame,split,source_region_id,posthoc_evaluation_label,subject_motion_model,persistent_subject_status,relative_aspect_angle_deg,aspect_angle_ci_width_deg,aspect_observability_status,absolute_range_m_grid,center_x,center_y,total_energy,mean_energy,local_background_normalized_energy,high_energy_pixel_fraction,response_occupancy_ratio,inside_vs_ring_contrast,energy_entropy_proxy,range_energy90_width_m,azimuth_energy90_width_m,body_long_energy90_width_m,body_short_energy90_width_m,range_second_moment_width_m,azimuth_second_moment_width_m,body_long_second_moment_width_m,body_short_second_moment_width_m,energy_centroid_range_offset_m,energy_centroid_azimuth_offset_m,energy_centroid_body_long_offset_m,energy_centroid_body_short_offset_m,response_principal_axis_deg,principal_minus_body_axial_deg,principal_minus_range_axial_deg,response_compactness,response_linearity,response_fragment_count,response_fragmentation_index,radar_near_half_energy,radar_far_half_energy,near_far_energy_ratio,counterfactual_role
fixed_strong_scatterer_sar000339,fixed_strong_scatterer,WGV35A_PAIR_0041,339,calibration,E0_R1_REG_000339_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,61.450358,0.745194,OBSERVABLE_HIGH,40.036052,1132.158395,1164.457828,587047,52.35881,0.998042,0.080628,0.080628,0,0.825522,1.58052,3.129722,3.651986,1.53868,0,0,3.976359,1.911311,-8.521777,1.822257,5.831651,6.475581,170.344757,9.064055,87.834104,0.1757,2.251751,244,24.180442,0,587047,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000339,fixed_linear_structure,WGV35A_PAIR_0041,339,calibration,E0_R1_REG_000339_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,61.450358,0.745194,OBSERVABLE_HIGH,40.036052,1461.700834,848.735721,564340,51.233772,0.976597,0.043759,0.043759,0,0.867923,2.55616,4.178888,4.374035,1.857883,0,0,5.781328,2.369375,-4.908318,15.011233,15.457958,-3.237316,176.048571,3.360241,53.487764,0.131681,2.474907,226,22.797196,0,564340,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000340,fixed_known_non_vehicle_N005,WGV35A_PAIR_0044,340,calibration,E0_R1_REG_000340_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,61.410346,1.070497,OBSERVABLE_HIGH,40.237186,1196.566369,1166.397906,603583,54.074806,0.978405,0.075614,0.075614,0,0.826136,3.51542,1.818757,3.784676,1.897367,0,0,4.064794,2.366912,-9.252501,3.411308,-9.252501,3.411308,54.324142,54.622203,50.208827,0.130596,1.771239,326,32.451373,0,603583,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000340,fixed_strong_scatterer,WGV35A_PAIR_0044,340,calibration,E0_R1_REG_000340_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,61.410346,1.070497,OBSERVABLE_HIGH,40.237186,1132.158395,1164.457828,606889,54.783264,0.991224,0.103539,0.103539,0,0.820854,3.547444,1.926376,3.547444,1.926376,0,0,4.239741,2.552447,-8.373678,1.74025,-8.373678,1.74025,77.016634,77.314695,5.494019,0.15106,1.944956,360,36.107601,0,606889,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000340,fixed_linear_structure,WGV35A_PAIR_0044,340,calibration,E0_R1_REG_000340_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,61.410346,1.070497,OBSERVABLE_HIGH,40.237186,1461.700834,848.735721,599708,53.383301,0.965893,0.058394,0.058394,0,0.856791,4.473859,1.966424,4.473859,1.967911,0,0,5.936797,2.466192,-4.545698,14.912438,-4.545698,14.912438,65.198726,65.496787,57.362081,0.147612,2.402404,230,22.748403,0,599708,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000341,fixed_known_non_vehicle_N005,WGV35A_PAIR_0048,341,calibration,E0_R1_REG_000341_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,61.462277,0.921609,OBSERVABLE_HIGH,40.210739,1196.566369,1166.397906,579072,51.892822,0.988393,0.06031,0.06031,0,0.851794,3.888426,1.860262,4.160682,1.875371,0,0,4.684642,2.381064,-9.29217,3.376067,-9.29217,3.376067,61.932693,61.223738,42.600276,0.160557,1.980508,305,30.369109,0,579072,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000341,fixed_strong_scatterer,WGV35A_PAIR_0048,341,calibration,E0_R1_REG_000341_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,61.462277,0.921609,OBSERVABLE_HIGH,40.210739,1132.158395,1164.457828,587814,52.676224,1.003315,0.085581,0.085581,0,0.845093,3.489775,1.916173,3.895068,1.917708,0,0,4.498446,2.304653,-8.431238,1.688446,-8.431238,1.688446,78.314473,77.605518,4.19618,0.141574,2.243695,315,31.364818,0,587814,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000341,fixed_linear_structure,WGV35A_PAIR_0048,341,calibration,E0_R1_REG_000341_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,61.462277,0.921609,OBSERVABLE_HIGH,40.210739,1461.700834,848.735721,580232,51.996773,0.990373,0.066673,0.066673,0,0.863632,4.343571,1.922109,4.356563,1.924226,0,0,5.974327,2.507193,-4.448172,14.807152,-4.448172,14.807152,71.549355,70.8404,51.011452,0.130764,2.482164,258,25.689279,0,580232,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000342,fixed_known_non_vehicle_N005,WGV35A_PAIR_0051,342,calibration,E0_R1_REG_000342_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,62.862731,1.048169,OBSERVABLE_HIGH,40.356349,1196.566369,1166.397906,587264,52.873322,1.004009,0.073557,0.073557,0,0.836279,2.060652,3.491511,3.818166,1.740738,0,0,4.935392,2.21472,-9.161987,3.304426,7.478494,6.23966,172.821866,7.424605,68.288897,0.175628,2.334004,336,33.612437,0,587264,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000342,fixed_strong_scatterer,WGV35A_PAIR_0051,342,calibration,E0_R1_REG_000342_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,62.862731,1.048169,OBSERVABLE_HIGH,40.356349,1132.158395,1164.457828,580476,52.451069,0.995991,0.064155,0.064155,0,0.836018,1.805025,3.355069,3.933118,1.691126,0,0,4.545023,2.142294,-8.279371,1.649515,5.604383,6.31346,172.252617,7.993854,89.741964,0.154389,2.22147,275,27.60961,0,580476,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000342,fixed_linear_structure,WGV35A_PAIR_0051,342,calibration,E0_R1_REG_000342_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,62.862731,1.048169,OBSERVABLE_HIGH,40.356349,1461.700834,848.735721,574412,51.903137,0.985586,0.045631,0.045631,0,0.859579,2.999635,4.056496,4.409986,1.92103,0,0,5.847331,2.525763,-4.163057,14.689668,14.78154,-3.824064,-177.801158,1.952371,59.638035,0.133538,2.319745,225,22.589681,0,574412,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000343,fixed_known_non_vehicle_N005,WGV35A_PAIR_0053,343,calibration,E0_R1_REG_000343_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,63.440905,1.068399,OBSERVABLE_HIGH,40.543527,1196.566369,1166.397906,582776,52.677937,1.004423,0.054958,0.054958,0,0.853313,1.817486,3.41209,3.873606,1.796814,0,0,4.96996,2.2583,-8.995678,3.231963,7.28432,6.189224,171.322456,9.097204,66.789487,0.164609,2.321927,277,27.820463,0,582776,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000343,fixed_strong_scatterer,WGV35A_PAIR_0053,343,calibration,E0_R1_REG_000343_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,63.440905,1.068399,OBSERVABLE_HIGH,40.543527,1132.158395,1164.457828,579105,52.213959,0.995577,0.048057,0.048057,0,0.85315,1.807216,3.437077,4.131208,1.807936,0,0,4.823128,2.210097,-8.144123,1.554788,5.405866,6.286551,174.442311,5.977349,88.068342,0.137128,2.212896,242,24.243881,0,579105,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000343,fixed_linear_structure,WGV35A_PAIR_0053,343,calibration,E0_R1_REG_000343_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,63.440905,1.068399,OBSERVABLE_HIGH,40.543527,1461.700834,848.735721,576914,52.016411,0.99181,0.049049,0.049049,0,0.865513,3.052316,4.276188,4.520068,1.915308,0,0,6.066719,2.493853,-3.763996,14.50191,14.449049,-3.962074,-177.901068,1.679272,59.538125,0.121735,2.434206,211,21.13826,0,576914,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000344,fixed_known_non_vehicle_N005,WGV35A_PAIR_0056,344,calibration,E0_R1_REG_000344_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,64.408199,0.603346,OBSERVABLE_HIGH,40.693456,1196.566369,1166.397906,557901,50.365711,1.002311,0.054166,0.054166,0,0.846859,1.950449,3.424179,3.979106,1.831236,0,0,4.948695,2.290359,-8.865627,3.180856,7.160431,6.119267,173.24639,7.515811,68.713421,0.168472,2.231991,298,29.891768,0,557901,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000344,fixed_strong_scatterer,WGV35A_PAIR_0056,344,calibration,E0_R1_REG_000344_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,64.408199,0.603346,OBSERVABLE_HIGH,40.693456,1132.158395,1164.457828,555219,49.934258,0.993725,0.048296,0.048296,0,0.846125,2.035289,3.471818,4.149592,1.802946,0,0,5.027142,2.266002,-8.035788,1.479513,5.271537,6.242895,176.993072,3.769129,85.517581,0.144477,2.258705,249,24.882334,0,555219,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000344,fixed_linear_structure,WGV35A_PAIR_0056,344,calibration,E0_R1_REG_000344_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,64.408199,0.603346,OBSERVABLE_HIGH,40.693456,1461.700834,848.735721,555328,50.13343,0.997689,0.053895,0.053895,0,0.856952,2.754682,4.059844,4.473754,1.911322,0,0,5.914209,2.460073,-3.453297,14.348069,14.170866,-4.120546,-178.437134,0.800665,59.002059,0.142724,2.415125,226,22.669596,0,555328,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000345,fixed_known_non_vehicle_N005,WGV35A_PAIR_0060,345,calibration,E0_R1_REG_000345_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,65.106468,1.026535,OBSERVABLE_HIGH,40.744603,1196.566369,1166.397906,580259,52.158112,1.000358,0.049708,0.049708,0,0.85157,1.983872,3.740616,3.879628,1.722413,0,0,4.867995,2.245749,-8.822713,3.157399,6.575106,6.676632,168.043685,12.831374,63.510716,0.160274,2.312186,244,24.369538,0,580259,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000345,fixed_strong_scatterer,WGV35A_PAIR_0060,345,calibration,E0_R1_REG_000345_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,65.106468,1.026535,OBSERVABLE_HIGH,40.744603,1132.158395,1164.457828,570402,51.634109,0.990308,0.042636,0.042636,0,0.850909,1.829124,3.389999,4.089146,1.743678,0,0,4.90436,2.219975,-8.010807,1.454045,4.688258,6.656389,172.726467,8.148592,89.784186,0.163587,2.230983,195,19.613168,0,570402,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000345,fixed_linear_structure,WGV35A_PAIR_0060,345,calibration,E0_R1_REG_000345_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,65.106468,1.026535,OBSERVABLE_HIGH,40.744603,1461.700834,848.735721,579844,52.120808,0.999642,0.052135,0.052135,0,0.861143,2.403838,4.236452,4.408111,1.901234,0,0,5.784945,2.453489,-3.331028,14.264079,14.34218,-2.97684,176.326612,4.548447,53.765805,0.140463,2.367152,229,22.871411,0,579844,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000346,fixed_known_non_vehicle_N005,WGV35A_PAIR_0063,346,calibration,E0_R1_REG_000346_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,66.245193,1.064734,OBSERVABLE_HIGH,40.947012,1196.566369,1166.397906,571873,51.767265,0.997363,0.047253,0.047253,0,0.844831,1.716119,3.796688,4.019785,1.752376,0,0,5.01929,2.248969,-8.655372,3.074113,6.32967,6.655892,166.761286,14.396692,62.228317,0.149485,2.362764,254,25.547409,0,571873,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000346,fixed_strong_scatterer,WGV35A_PAIR_0063,346,calibration,E0_R1_REG_000346_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,66.245193,1.064734,OBSERVABLE_HIGH,40.947012,1132.158395,1164.457828,562645,51.08453,0.984209,0.040585,0.040585,0,0.842463,2.012043,3.47346,4.111586,1.804802,0,0,5.029208,2.287536,-7.86824,1.353822,4.437948,6.636765,178.229791,2.928187,84.280862,0.158033,2.211224,210,21.185158,0,562645,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000346,fixed_linear_structure,WGV35A_PAIR_0063,346,calibration,E0_R1_REG_000346_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,66.245193,1.064734,OBSERVABLE_HIGH,40.947012,1461.700834,848.735721,573135,52.036953,1.002558,0.057926,0.057926,0,0.848725,2.474377,4.06306,4.380604,1.888401,0,0,5.705461,2.395597,-2.930973,14.073251,14.04829,-3.048368,-179.918049,1.076027,57.521144,0.120981,2.385078,195,19.671933,0,573135,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000347,fixed_known_non_vehicle_N005,WGV35A_PAIR_0065,347,calibration,E0_R1_REG_000347_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,67.758317,0.983971,OBSERVABLE_HIGH,41.093481,1196.566369,1166.397906,560314,50.365303,0.994526,0.049528,0.049528,0,0.852486,1.761039,3.986336,4.156494,1.819826,0,0,5.030572,2.296782,-8.525278,3.021879,6.099454,6.67898,167.986473,12.842488,63.453504,0.146111,2.287691,266,26.566792,0,560314,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000347,fixed_strong_scatterer,WGV35A_PAIR_0065,347,calibration,E0_R1_REG_000347_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,67.758317,0.983971,OBSERVABLE_HIGH,41.093481,1132.158395,1164.457828,554152,49.811417,0.983589,0.041978,0.041978,0,0.851379,2.127538,3.80104,4.273009,1.828891,0,0,5.261449,2.313394,-7.765804,1.299988,4.217751,6.648929,-177.243227,1.927812,79.75388,0.159504,2.287848,212,21.173533,0,554152,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000347,fixed_linear_structure,WGV35A_PAIR_0065,347,calibration,E0_R1_REG_000347_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,67.758317,0.983971,OBSERVABLE_HIGH,41.093481,1461.700834,848.735721,566482,50.919731,1.005474,0.072449,0.072449,0,0.848121,2.592058,4.01319,4.188661,1.891972,0,0,5.638383,2.413549,-2.656762,13.909358,13.847638,-2.96168,-178.072158,1.098881,59.367035,0.137643,2.352826,216,21.573034,0,566482,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000348,fixed_known_non_vehicle_N005,WGV35A_PAIR_0068,348,calibration,E0_R1_REG_000348_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,67.894003,0.692119,OBSERVABLE_HIGH,41.250734,1196.566369,1166.397906,540187,48.898975,0.990613,0.048158,0.048158,0,0.842732,1.960017,4.174105,4.271692,1.82311,0,0,5.11787,2.275034,-8.378473,2.990229,5.986683,6.580266,169.987916,11.004416,65.454947,0.139719,2.345641,263,26.452632,0,540187,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000348,fixed_strong_scatterer,WGV35A_PAIR_0068,348,calibration,E0_R1_REG_000348_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,67.894003,0.692119,OBSERVABLE_HIGH,41.250734,1132.158395,1164.457828,532829,48.37743,0.980047,0.038769,0.038769,0,0.844333,2.342111,3.704441,4.274428,1.834921,0,0,5.335424,2.277334,-7.623529,1.244031,4.08443,6.55616,-171.825817,7.181851,74.33647,0.158812,2.359161,217,21.89133,0,532829,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000348,fixed_linear_structure,WGV35A_PAIR_0068,348,calibration,E0_R1_REG_000348_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,67.894003,0.692119,OBSERVABLE_HIGH,41.250734,1461.700834,848.735721,550425,49.825745,1.009387,0.076039,0.076039,0,0.845702,2.565554,4.067136,4.131586,1.892453,0,0,5.515722,2.451647,-2.426233,13.852928,13.718614,-3.096749,-178.434384,0.573284,59.004809,0.144804,2.257917,210,21.121873,0,550425,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000349,fixed_known_non_vehicle_N005,WGV35A_PAIR_0073,349,calibration,E0_R1_REG_000349_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,68.388013,0.481735,OBSERVABLE_HIGH,41.411156,1196.566369,1166.397906,546654,49.484386,0.995206,0.056486,0.056486,0,0.843075,1.959535,4.017014,4.145656,1.780889,0,0,5.118808,2.251598,-8.246352,2.931455,5.821105,6.535326,170.335607,10.936804,65.802638,0.170054,2.318605,270,27.156694,0,546654,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000349,fixed_strong_scatterer,WGV35A_PAIR_0073,349,calibration,E0_R1_REG_000349_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,68.388013,0.481735,OBSERVABLE_HIGH,41.411156,1132.158395,1164.457828,539626,48.83493,0.982144,0.045973,0.045973,0,0.842579,2.225321,3.350896,4.132317,1.850881,0,0,5.206246,2.241102,-7.512981,1.169265,3.912468,6.51956,-169.472885,9.254704,71.983538,0.138617,2.36453,222,22.322775,0,539626,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000349,fixed_linear_structure,WGV35A_PAIR_0073,349,calibration,E0_R1_REG_000349_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,68.388013,0.481735,OBSERVABLE_HIGH,41.411156,1461.700834,848.735721,554269,49.961151,1.004794,0.079502,0.079502,0,0.84325,2.501678,4.126421,4.158979,1.918194,0,0,5.439557,2.553407,-2.14972,13.714343,13.514271,-3.173166,178.76682,2.505591,56.206013,0.153427,2.145954,226,22.634858,0,554269,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000350,fixed_known_non_vehicle_N005,WGV35A_PAIR_0076,350,calibration,E0_R1_REG_000350_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,69.996621,0.440241,OBSERVABLE_HIGH,41.604931,1196.566369,1166.397906,534963,47.692165,0.981811,0.055719,0.055719,0,0.846034,4.484579,1.9448,4.429446,1.929321,0,0,5.250496,2.399772,-8.148014,2.798266,-8.148014,2.798266,77.830701,76.407947,26.702268,0.119848,2.230896,299,29.617743,0,534963,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000350,fixed_strong_scatterer,WGV35A_PAIR_0076,350,calibration,E0_R1_REG_000350_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,69.996621,0.440241,OBSERVABLE_HIGH,41.604931,1132.158395,1164.457828,530566,47.945599,0.987029,0.076993,0.076993,0,0.850504,4.088095,1.792545,4.230249,1.788297,0,0,5.302175,2.120655,-7.492979,1.001161,-7.492979,1.001161,77.404175,75.981421,5.106478,0.132175,2.552417,332,33.335341,0,530566,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000350,fixed_linear_structure,WGV35A_PAIR_0076,350,calibration,E0_R1_REG_000350_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,69.996621,0.440241,OBSERVABLE_HIGH,41.604931,1461.700834,848.735721,554549,49.205769,1.012971,0.109849,0.109849,0,0.844259,4.290684,1.879216,4.290684,1.879216,0,0,6.295338,2.512438,-1.690903,13.432728,-1.690903,13.432728,63.389024,61.96627,59.171783,0.138185,2.655567,296,29.182688,469636.996739,84912.003261,5.530867,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000351,fixed_known_non_vehicle_N005,WGV35A_PAIR_0079,351,calibration,E0_R1_REG_000351_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,69.24517,0.343068,OBSERVABLE_HIGH,41.588453,1196.566369,1166.397906,536664,48.165859,0.979833,0.043798,0.043798,0,0.851669,4.154493,1.73254,4.300059,1.839216,0,0,5.028348,2.207697,-8.13897,2.819331,-8.13897,2.819331,81.459698,79.883879,23.073271,0.12882,2.333774,234,23.335128,0,536664,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000351,fixed_strong_scatterer,WGV35A_PAIR_0079,351,calibration,E0_R1_REG_000351_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,69.24517,0.343068,OBSERVABLE_HIGH,41.588453,1132.158395,1164.457828,538360,48.300735,0.982577,0.055266,0.055266,0,0.85866,3.446347,1.772255,4.092378,1.826983,0,0,5.156896,2.26457,-7.492606,1.026459,-7.492606,1.026459,78.48268,76.906861,4.027973,0.16431,2.293653,263,26.217676,0,538360,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000351,fixed_linear_structure,WGV35A_PAIR_0079,351,calibration,E0_R1_REG_000351_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,69.24517,0.343068,OBSERVABLE_HIGH,41.588453,1461.700834,848.735721,560453,50.013653,1.017423,0.100303,0.100303,0,0.851836,4.330672,1.905526,4.330672,1.905526,0,0,6.075102,2.447001,-1.727126,13.479026,-1.727126,13.479026,67.453871,65.878052,55.106936,0.122585,2.51162,270,26.771372,479747.995265,80705.004735,5.944464,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000352,fixed_known_non_vehicle_N005,WGV35A_PAIR_0082,352,calibration,E0_R1_REG_000352_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,70.012217,0.587369,OBSERVABLE_HIGH,41.908645,1196.566369,1166.397906,538342,48.14793,0.975027,0.051248,0.051248,0,0.841982,4.126296,1.78218,4.241776,1.903112,0,0,5.069536,2.391933,-7.863575,2.739048,-7.863575,2.739048,82.372534,81.199726,22.160435,0.153408,2.182468,287,28.520605,0,538342,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000352,fixed_strong_scatterer,WGV35A_PAIR_0082,352,calibration,E0_R1_REG_000352_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,70.012217,0.587369,OBSERVABLE_HIGH,41.908645,1132.158395,1164.457828,535807,48.257858,0.977253,0.059173,0.059173,0,0.85168,3.622253,1.812795,4.073866,1.840679,0,0,5.198203,2.260147,-7.226213,0.931112,-7.226213,0.931112,73.367089,72.194281,9.143564,0.136944,2.314244,304,30.422208,0,535807,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000352,fixed_linear_structure,WGV35A_PAIR_0082,352,calibration,E0_R1_REG_000352_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,70.012217,0.587369,OBSERVABLE_HIGH,41.908645,1461.700834,848.735721,567669,50.50436,1.022747,0.116459,0.116459,0,0.842062,4.326338,1.876755,4.326338,1.876755,0,0,5.886846,2.456195,-1.238926,13.265725,-1.238926,13.265725,69.502237,68.329429,53.05857,0.145096,2.411052,274,27.085805,428677.99708,138991.00292,3.084214,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000353,fixed_known_non_vehicle_N005,WGV35A_PAIR_0085,353,calibration,E0_R1_REG_000353_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,70.515637,1.002973,OBSERVABLE_HIGH,41.986263,1196.566369,1166.397906,534556,48.049976,0.979974,0.048899,0.048899,0,0.858918,1.860433,3.807604,4.175156,1.720427,0,0,5.063514,2.128662,-7.816741,2.686482,4.994835,6.585609,179.641233,1.179069,75.108264,0.154865,2.383439,275,27.465668,0,534556,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000353,fixed_strong_scatterer,WGV35A_PAIR_0085,353,calibration,E0_R1_REG_000353_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,70.515637,1.002973,OBSERVABLE_HIGH,41.986263,1132.158395,1164.457828,528244,47.482605,0.968403,0.037933,0.037933,0,0.864255,2.260156,3.95766,4.390718,1.840844,0,0,5.60617,2.254214,-7.188673,0.894572,3.096396,6.549016,-172.207542,6.972156,74.718195,0.15756,2.514949,243,24.269663,0,528244,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000353,fixed_linear_structure,WGV35A_PAIR_0085,353,calibration,E0_R1_REG_000353_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,70.515637,1.002973,OBSERVABLE_HIGH,41.986263,1461.700834,848.735721,556403,50.013752,1.020026,0.114607,0.114607,0,0.831101,2.102536,3.112628,2.860875,1.778838,0,0,3.428396,2.239387,-1.084393,13.052373,12.737477,-3.049104,-178.731649,0.448049,58.707544,0.188169,1.586911,256,25.56804,517209.999533,39193.000467,13.196489,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000354,fixed_known_non_vehicle_N005,WGV35A_PAIR_0087,354,calibration,E0_R1_REG_000354_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,71.633411,1.219052,OBSERVABLE_HIGH,42.162424,1196.566369,1166.397906,519517,47.044914,0.977559,0.058317,0.058317,0,0.846676,1.877902,3.712433,4.02704,1.735811,0,0,4.978059,2.133197,-7.695845,2.603206,4.708542,6.6206,179.796369,0.534703,75.2634,0.144846,2.330959,319,32.096753,0,519517,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000354,fixed_strong_scatterer,WGV35A_PAIR_0087,354,calibration,E0_R1_REG_000354_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,71.633411,1.219052,OBSERVABLE_HIGH,42.162424,1132.158395,1164.457828,511007,46.278481,0.961633,0.038308,0.038308,0,0.862613,2.287752,4.082993,4.356688,1.871767,0,0,5.422217,2.317185,-7.090807,0.778536,2.786938,6.566478,-175.092388,4.57654,77.603041,0.130342,2.369827,289,29.080883,0,511007,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000354,fixed_linear_structure,WGV35A_PAIR_0087,354,calibration,E0_R1_REG_000354_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,71.633411,1.219052,OBSERVABLE_HIGH,42.162424,1461.700834,848.735721,541647,49.204849,1.022441,0.132358,0.132358,0,0.816883,1.886169,3.081226,2.521865,1.696104,0,0,2.793313,2.140477,-0.778373,12.869862,12.549087,-2.959665,179.909648,0.421424,57.348841,0.227454,1.3667,241,24.325743,463218.997493,78428.002507,5.906296,world_fixed_background_aspect_control
