region_id,pair_id,sar_frame,split,family,variant,comparison_group,geometry_basis,center_x,center_y,width_px,height_px,width_m_grid,height_m_grid,angle_deg,body_axis_source,heading_confidence,sar_motion_heading_deg,rotation_relative_to_body_deg,area_ratio_to_gt,offset_axis,offset_px_local_range,offset_px_local_azimuth,offset_px_body_long,offset_px_body_short,offset_m_local_range,offset_m_local_azimuth,offset_m_body_long,offset_m_body_short,offset_fraction_body_length,offset_fraction_body_width,scale_ratio,source_role,gt_overlap_allowed,background_source,outer_polygon,inner_polygon,metric_mapping_status,pixel_to_meter_status,sar_resolution_status
E0_R1_REG_000335_0034,WGV35A_PAIR_0030,335,calibration,DIRECTIONAL_EXPANSION,body_positive_side_expand_0.25,directional_expansion,body_or_range_side_expansion,909.706152,917.556111,198.538938,69.254939,5.956168,2.077648,-120.602094,UNRESOLVED,LOW,-0.22766,0,1.062516,,24.817367,0,24.817367,0,0.744521,0,0.744521,0,0.15625,0,1.25,vehicle_reference_or_perturbation,true,,930.436871:1020.627573;829.366084:849.740459;888.975433:814.484648;990.046219:985.371763,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000335_0035,WGV35A_PAIR_0030,335,calibration,DIRECTIONAL_EXPANSION,body_negative_side_expand_0.25,directional_expansion,body_or_range_side_expansion,934.973848,960.277889,198.538938,69.254939,5.956168,2.077648,-120.602094,UNRESOLVED,LOW,-0.22766,0,1.062516,,-24.817367,-0,-24.817367,-0,-0.744521,-0,-0.744521,-0,-0.15625,-0,1.25,vehicle_reference_or_perturbation,true,,955.704567:1063.349352;854.633781:892.462237;914.243129:857.206427;1015.313916:1028.093541,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000335_0036,WGV35A_PAIR_0030,335,calibration,DIRECTIONAL_EXPANSION,body_short_positive_side_expand_0.25,directional_expansion,body_or_range_side_expansion,939.428711,928.809921,158.83115,86.568674,4.764934,2.59706,-120.602094,UNRESOLVED,LOW,-0.22766,0,1.062516,,-0,19.853894,-0,19.853894,-0,0.595617,-0,0.595617,-0,0.286678,1.25,vehicle_reference_or_perturbation,true,,942.601183:1019.199649;861.744554:882.489957;936.256239:838.420194;1017.112869:975.129885,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000335_0037,WGV35A_PAIR_0030,335,calibration,DIRECTIONAL_EXPANSION,body_short_negative_side_expand_0.25,directional_expansion,body_or_range_side_expansion,905.251289,949.024079,158.83115,86.568674,4.764934,2.59706,-120.602094,UNRESOLVED,LOW,-0.22766,0,1.062516,,0,-19.853894,0,-19.853894,0,-0.595617,0,-0.595617,0,-0.286678,1.25,vehicle_reference_or_perturbation,true,,908.423761:1039.413806;827.567131:902.704115;902.078817:858.634351;982.935446:995.344043,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000335_0038,WGV35A_PAIR_0030,335,calibration,RING,body_25pct_expansion_ring,ring_contrast,expanded_body_region_minus_reference,922.34,938.917,198.538938,86.568674,5.956168,2.59706,-120.602094,UNRESOLVED,LOW,-0.22766,0,1.328145,,-0,0,-0,0,-0,0,-0,0,-0,0,1.25,vehicle_reference_or_perturbation,true,,935.619551:1046.395439;834.548764:875.508324;909.060449:831.438561;1010.131236:1002.325676,932.96364:1024.899751;852.107011:888.19006;911.71636:852.934249;992.572989:989.64394,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000335_0039,WGV35A_PAIR_0030,335,calibration,RING,body_50pct_expansion_ring,ring_contrast,expanded_body_region_minus_reference,922.34,938.917,238.246725,103.882408,7.147402,3.116472,-120.602094,UNRESOLVED,LOW,-0.22766,0,1.912529,,-0,0,-0,0,-0,0,-0,0,-0,0,1.5,vehicle_reference_or_perturbation,true,,938.275461:1067.891126;816.990517:862.826589;906.404539:809.942874;1027.689483:1015.007411,932.96364:1024.899751;852.107011:888.19006;911.71636:852.934249;992.572989:989.64394,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000335_0040,WGV35A_PAIR_0030,335,calibration,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,matched_same_frame_control,same_area_same_orientation_similar_range,1507,1054,158.83115,69.254939,4.764934,2.077648,-120.602094,UNRESOLVED,LOW,-0.22766,0,0.850013,,-396.689178,444.644925,-396.689178,444.644925,-11.900675,13.339348,-11.900675,13.339348,-2.497553,6.420408,1,background_control,false,matched_ordinary;range_delta_px=-6.602344;valid_fraction=0.999277,1517.62364:1139.982751;1436.767011:1003.27306;1496.37636:968.017249;1577.232989:1104.72694,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000335_0041,WGV35A_PAIR_0030,335,calibration,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,matched_same_frame_control,same_area_same_orientation_similar_range,1371,952,158.83115,69.254939,4.764934,2.077648,-120.602094,UNRESOLVED,LOW,-0.22766,0,0.850013,,-239.661478,379.511971,-239.661478,379.511971,-7.189844,11.385359,-7.189844,11.385359,-1.508907,5.479927,1,background_control,false,matched_strong;range_delta_px=-18.683178;valid_fraction=1,1381.62364:1037.982751;1300.767011:901.27306;1360.37636:866.017249;1441.232989:1002.72694,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000335_0042,WGV35A_PAIR_0030,335,calibration,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,matched_same_frame_control,same_area_same_orientation_similar_range,1303,986,158.83115,69.254939,4.764934,2.077648,-120.602094,UNRESOLVED,LOW,-0.22766,0,0.850013,,-234.309119,303.674301,-234.309119,303.674301,-7.029274,9.110229,-7.029274,9.110229,-1.475209,4.384876,1,background_control,false,matched_linear;range_delta_px=-79.629258;valid_fraction=1,1313.62364:1071.982751;1232.767011:935.27306;1292.37636:900.017249;1373.232989:1036.72694,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000335_0043,WGV35A_PAIR_0030,335,calibration,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,fixed_hard_negative_control,n005_or_fixed_background_same_body_support,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,-120.602094,UNRESOLVED,LOW,-0.22766,0,0.850013,,-335.399349,120.228702,-335.399349,120.228702,-10.06198,3.606861,-10.06198,3.606861,-2.111673,1.736031,1,hard_negative_control,false,N005_component:COMP_BG_000261_001,1207.190009:1252.380657;1126.33338:1115.670966;1185.942729:1080.415155;1266.799358:1217.124846,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000335_0044,WGV35A_PAIR_0030,335,calibration,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,fixed_hard_negative_control,n005_or_fixed_background_same_body_support,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,-120.602094,UNRESOLVED,LOW,-0.22766,0,0.850013,,-196.952828,510.149347,-196.952828,510.149347,-5.908585,15.30448,-5.908585,15.30448,-1.240014,7.366253,1,hard_negative_control,false,N005_component:COMP_BG_000257_020,1472.324474:934.718472;1391.467845:798.008781;1451.077194:762.75297;1531.933823:899.462661,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000335_0045,WGV35A_PAIR_0030,335,calibration,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,fixed_hard_negative_control,n005_or_fixed_background_same_body_support,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,-120.602094,UNRESOLVED,LOW,-0.22766,0,0.850013,,-300.941126,65.778891,-300.941126,65.778891,-9.028234,1.973367,-9.028234,1.973367,-1.894724,0.949808,1,hard_negative_control,false,N005_component:COMP_BG_000251_001,1142.782035:1250.440579;1061.925406:1113.730888;1121.534755:1078.475077;1202.391384:1215.184768,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0001,WGV35A_PAIR_0033,336,calibration,GT_ORIGINAL,axis_aligned_gt_original,vehicle_reference,axis_aligned_sar_gt_bbox,921.75,940.5815,168.758,74.645,5.06274,2.23935,0,UNRESOLVED,LOW,1.921247,120.773146,1,,-0,0,-0,0,-0,0,-0,0,-0,0,1,vehicle_reference_or_perturbation,true,,837.371:903.259;1006.129:903.259;1006.129:977.904;837.371:977.904,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0002,WGV35A_PAIR_0033,336,calibration,BODY_ALIGNED_REFERENCE,body_axis_reference,vehicle_reference,UNRESOLVED_body_support,921.75,940.5815,158.83115,69.254939,4.764934,2.077648,-120.773146,UNRESOLVED,LOW,1.921247,0,0.873215,,-0,0,-0,0,-0,0,-0,0,-0,0,1,vehicle_reference_or_perturbation,true,,932.630288:1026.532152;851.365883:890.064461;910.869712:854.630848;992.134117:991.098539,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0003,WGV35A_PAIR_0033,336,calibration,BODY_SCALE,body_support_scale_0.75,body_scale_response,same_center_body_axis_scale,921.75,940.5815,119.123363,51.941204,3.573701,1.558236,-120.773146,UNRESOLVED,LOW,1.921247,0,0.491184,,-0,0,-0,0,-0,0,-0,0,-0,0,0.75,vehicle_reference_or_perturbation,true,,929.910216:1005.044489;868.961912:902.69372;913.589784:876.118511;974.538088:978.46928,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0004,WGV35A_PAIR_0033,336,calibration,BODY_SCALE,body_support_scale_1.25,body_scale_response,same_center_body_axis_scale,921.75,940.5815,198.538938,86.568674,5.956168,2.59706,-120.773146,UNRESOLVED,LOW,1.921247,0,1.364399,,-0,0,-0,0,-0,0,-0,0,-0,0,1.25,vehicle_reference_or_perturbation,true,,935.35036:1048.019815;833.769854:877.435201;908.14964:833.143185;1009.730146:1003.727799,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0005,WGV35A_PAIR_0033,336,calibration,METRIC_TRANSLATION,local_range_-0.90m,metric_translation_surface,same_area_metric_grid_shift,937.099207,966.357494,158.83115,69.254939,4.764934,2.077648,-120.773146,UNRESOLVED,LOW,1.921247,0,0.873215,local_range,-30,0,-30,0,-0.9,0,-0.9,0,-0.18888,0,1,vehicle_reference_or_perturbation,true,,947.979494:1052.308146;866.71509:915.840454;926.218919:880.406842;1007.483324:1016.874533,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0006,WGV35A_PAIR_0033,336,calibration,METRIC_TRANSLATION,local_range_-0.45m,metric_translation_surface,same_area_metric_grid_shift,929.424603,953.469497,158.83115,69.254939,4.764934,2.077648,-120.773146,UNRESOLVED,LOW,1.921247,0,0.873215,local_range,-15,-0,-15,-0,-0.45,-0,-0.45,-0,-0.09444,-0,1,vehicle_reference_or_perturbation,true,,940.304891:1039.420149;859.040486:902.952457;918.544316:867.518845;999.80872:1003.986536,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0007,WGV35A_PAIR_0033,336,calibration,METRIC_TRANSLATION,local_range_+0.00m,metric_translation_surface,same_area_metric_grid_shift,921.75,940.5815,158.83115,69.254939,4.764934,2.077648,-120.773146,UNRESOLVED,LOW,1.921247,0,0.873215,local_range,-0,0,-0,0,-0,0,-0,0,-0,0,1,vehicle_reference_or_perturbation,true,,932.630288:1026.532152;851.365883:890.064461;910.869712:854.630848;992.134117:991.098539,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0008,WGV35A_PAIR_0033,336,calibration,METRIC_TRANSLATION,local_range_+0.45m,metric_translation_surface,same_area_metric_grid_shift,914.075397,927.693503,158.83115,69.254939,4.764934,2.077648,-120.773146,UNRESOLVED,LOW,1.921247,0,0.873215,local_range,15,0,15,0,0.45,0,0.45,0,0.09444,0,1,vehicle_reference_or_perturbation,true,,924.955684:1013.644155;843.69128:877.176464;903.195109:841.742851;984.459514:978.210543,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0009,WGV35A_PAIR_0033,336,calibration,METRIC_TRANSLATION,local_range_+0.90m,metric_translation_surface,same_area_metric_grid_shift,906.400793,914.805506,158.83115,69.254939,4.764934,2.077648,-120.773146,UNRESOLVED,LOW,1.921247,0,0.873215,local_range,30,-0,30,-0,0.9,-0,0.9,-0,0.18888,-0,1,vehicle_reference_or_perturbation,true,,917.281081:1000.756158;836.016676:864.288467;895.520506:828.854854;976.78491:965.322546,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0010,WGV35A_PAIR_0033,336,calibration,METRIC_TRANSLATION,local_azimuth_-0.90m,metric_translation_surface,same_area_metric_grid_shift,895.974006,955.930707,158.83115,69.254939,4.764934,2.077648,-120.773146,UNRESOLVED,LOW,1.921247,0,0.873215,local_azimuth,-0,-30,-0,-30,-0,-0.9,-0,-0.9,-0,-0.433182,1,vehicle_reference_or_perturbation,true,,906.854294:1041.881358;825.589889:905.413667;885.093718:869.980055;966.358123:1006.447746,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0011,WGV35A_PAIR_0033,336,calibration,METRIC_TRANSLATION,local_azimuth_-0.45m,metric_translation_surface,same_area_metric_grid_shift,908.862003,948.256103,158.83115,69.254939,4.764934,2.077648,-120.773146,UNRESOLVED,LOW,1.921247,0,0.873215,local_azimuth,0,-15,0,-15,0,-0.45,0,-0.45,0,-0.216591,1,vehicle_reference_or_perturbation,true,,919.742291:1034.206755;838.477886:897.739064;897.981715:862.305452;979.24612:998.773143,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0012,WGV35A_PAIR_0033,336,calibration,METRIC_TRANSLATION,local_azimuth_+0.00m,metric_translation_surface,same_area_metric_grid_shift,921.75,940.5815,158.83115,69.254939,4.764934,2.077648,-120.773146,UNRESOLVED,LOW,1.921247,0,0.873215,local_azimuth,-0,0,-0,0,-0,0,-0,0,-0,0,1,vehicle_reference_or_perturbation,true,,932.630288:1026.532152;851.365883:890.064461;910.869712:854.630848;992.134117:991.098539,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0013,WGV35A_PAIR_0033,336,calibration,METRIC_TRANSLATION,local_azimuth_+0.45m,metric_translation_surface,same_area_metric_grid_shift,934.637997,932.906897,158.83115,69.254939,4.764934,2.077648,-120.773146,UNRESOLVED,LOW,1.921247,0,0.873215,local_azimuth,-0,15,-0,15,-0,0.45,-0,0.45,-0,0.216591,1,vehicle_reference_or_perturbation,true,,945.518285:1018.857548;864.25388:882.389857;923.757709:846.956245;1005.022114:983.423936,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0014,WGV35A_PAIR_0033,336,calibration,METRIC_TRANSLATION,local_azimuth_+0.90m,metric_translation_surface,same_area_metric_grid_shift,947.525994,925.232293,158.83115,69.254939,4.764934,2.077648,-120.773146,UNRESOLVED,LOW,1.921247,0,0.873215,local_azimuth,0,30,0,30,0,0.9,0,0.9,0,0.433182,1,vehicle_reference_or_perturbation,true,,958.406282:1011.182945;877.141877:874.715254;936.645706:839.281642;1017.910111:975.749333,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0015,WGV35A_PAIR_0033,336,calibration,METRIC_TRANSLATION,body_long_-0.90m,metric_translation_surface,same_area_metric_grid_shift,937.099207,966.357494,158.83115,69.254939,4.764934,2.077648,-120.773146,UNRESOLVED,LOW,1.921247,0,0.873215,body_long,-30,0,-30,0,-0.9,0,-0.9,0,-0.18888,0,1,vehicle_reference_or_perturbation,true,,947.979494:1052.308146;866.71509:915.840454;926.218919:880.406842;1007.483324:1016.874533,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0016,WGV35A_PAIR_0033,336,calibration,METRIC_TRANSLATION,body_long_-0.45m,metric_translation_surface,same_area_metric_grid_shift,929.424603,953.469497,158.83115,69.254939,4.764934,2.077648,-120.773146,UNRESOLVED,LOW,1.921247,0,0.873215,body_long,-15,-0,-15,-0,-0.45,-0,-0.45,-0,-0.09444,-0,1,vehicle_reference_or_perturbation,true,,940.304891:1039.420149;859.040486:902.952457;918.544316:867.518845;999.80872:1003.986536,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0017,WGV35A_PAIR_0033,336,calibration,METRIC_TRANSLATION,body_long_+0.00m,metric_translation_surface,same_area_metric_grid_shift,921.75,940.5815,158.83115,69.254939,4.764934,2.077648,-120.773146,UNRESOLVED,LOW,1.921247,0,0.873215,body_long,-0,0,-0,0,-0,0,-0,0,-0,0,1,vehicle_reference_or_perturbation,true,,932.630288:1026.532152;851.365883:890.064461;910.869712:854.630848;992.134117:991.098539,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0018,WGV35A_PAIR_0033,336,calibration,METRIC_TRANSLATION,body_long_+0.45m,metric_translation_surface,same_area_metric_grid_shift,914.075397,927.693503,158.83115,69.254939,4.764934,2.077648,-120.773146,UNRESOLVED,LOW,1.921247,0,0.873215,body_long,15,0,15,0,0.45,0,0.45,0,0.09444,0,1,vehicle_reference_or_perturbation,true,,924.955684:1013.644155;843.69128:877.176464;903.195109:841.742851;984.459514:978.210543,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0019,WGV35A_PAIR_0033,336,calibration,METRIC_TRANSLATION,body_long_+0.90m,metric_translation_surface,same_area_metric_grid_shift,906.400793,914.805506,158.83115,69.254939,4.764934,2.077648,-120.773146,UNRESOLVED,LOW,1.921247,0,0.873215,body_long,30,-0,30,-0,0.9,-0,0.9,-0,0.18888,-0,1,vehicle_reference_or_perturbation,true,,917.281081:1000.756158;836.016676:864.288467;895.520506:828.854854;976.78491:965.322546,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0020,WGV35A_PAIR_0033,336,calibration,METRIC_TRANSLATION,body_short_-0.90m,metric_translation_surface,same_area_metric_grid_shift,895.974006,955.930707,158.83115,69.254939,4.764934,2.077648,-120.773146,UNRESOLVED,LOW,1.921247,0,0.873215,body_short,-0,-30,-0,-30,-0,-0.9,-0,-0.9,-0,-0.433182,1,vehicle_reference_or_perturbation,true,,906.854294:1041.881358;825.589889:905.413667;885.093718:869.980055;966.358123:1006.447746,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0021,WGV35A_PAIR_0033,336,calibration,METRIC_TRANSLATION,body_short_-0.45m,metric_translation_surface,same_area_metric_grid_shift,908.862003,948.256103,158.83115,69.254939,4.764934,2.077648,-120.773146,UNRESOLVED,LOW,1.921247,0,0.873215,body_short,0,-15,0,-15,0,-0.45,0,-0.45,0,-0.216591,1,vehicle_reference_or_perturbation,true,,919.742291:1034.206755;838.477886:897.739064;897.981715:862.305452;979.24612:998.773143,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0022,WGV35A_PAIR_0033,336,calibration,METRIC_TRANSLATION,body_short_+0.00m,metric_translation_surface,same_area_metric_grid_shift,921.75,940.5815,158.83115,69.254939,4.764934,2.077648,-120.773146,UNRESOLVED,LOW,1.921247,0,0.873215,body_short,-0,0,-0,0,-0,0,-0,0,-0,0,1,vehicle_reference_or_perturbation,true,,932.630288:1026.532152;851.365883:890.064461;910.869712:854.630848;992.134117:991.098539,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0023,WGV35A_PAIR_0033,336,calibration,METRIC_TRANSLATION,body_short_+0.45m,metric_translation_surface,same_area_metric_grid_shift,934.637997,932.906897,158.83115,69.254939,4.764934,2.077648,-120.773146,UNRESOLVED,LOW,1.921247,0,0.873215,body_short,-0,15,-0,15,-0,0.45,-0,0.45,-0,0.216591,1,vehicle_reference_or_perturbation,true,,945.518285:1018.857548;864.25388:882.389857;923.757709:846.956245;1005.022114:983.423936,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0024,WGV35A_PAIR_0033,336,calibration,METRIC_TRANSLATION,body_short_+0.90m,metric_translation_surface,same_area_metric_grid_shift,947.525994,925.232293,158.83115,69.254939,4.764934,2.077648,-120.773146,UNRESOLVED,LOW,1.921247,0,0.873215,body_short,0,30,0,30,0,0.9,0,0.9,0,0.433182,1,vehicle_reference_or_perturbation,true,,958.406282:1011.182945;877.141877:874.715254;936.645706:839.281642;1017.910111:975.749333,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0025,WGV35A_PAIR_0033,336,calibration,BODY_ROTATION,body_relative_rotation_-45,body_axis_rotation_response,same_center_body_relative_rotation,921.75,940.5815,158.83115,69.254939,4.764934,2.077648,-165.773146,UNRESOLVED,LOW,1.921247,-45,0.873215,,-0,0,-0,0,-0,0,-0,0,-0,0,1,vehicle_reference_or_perturbation,true,,990.219814:993.664263;836.259972:954.629645;853.280186:887.498737;1007.240028:926.533355,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0026,WGV35A_PAIR_0033,336,calibration,BODY_ROTATION,body_relative_rotation_-30,body_axis_rotation_response,same_center_body_relative_rotation,921.75,940.5815,158.83115,69.254939,4.764934,2.077648,-150.773146,UNRESOLVED,LOW,1.921247,-30,0.873215,,-0,0,-0,0,-0,0,-0,0,-0,0,1,vehicle_reference_or_perturbation,true,,974.147931:1009.576804;835.537047:932.024519;869.352069:871.586196;1007.962953:949.138481,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0027,WGV35A_PAIR_0033,336,calibration,BODY_ROTATION,body_relative_rotation_-15,body_axis_rotation_response,same_center_body_relative_rotation,921.75,940.5815,158.83115,69.254939,4.764934,2.077648,-135.773146,UNRESOLVED,LOW,1.921247,-15,0.873215,,-0,0,-0,0,-0,0,-0,0,-0,0,1,vehicle_reference_or_perturbation,true,,954.505217:1020.787429;840.689392:910.002537;888.994783:860.375571;1002.810608:971.160463,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0028,WGV35A_PAIR_0033,336,calibration,BODY_ROTATION,body_relative_rotation_+0,body_axis_rotation_response,same_center_body_relative_rotation,921.75,940.5815,158.83115,69.254939,4.764934,2.077648,-120.773146,UNRESOLVED,LOW,1.921247,0,0.873215,,-0,0,-0,0,-0,0,-0,0,-0,0,1,vehicle_reference_or_perturbation,true,,932.630288:1026.532152;851.365883:890.064461;910.869712:854.630848;992.134117:991.098539,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0029,WGV35A_PAIR_0033,336,calibration,BODY_ROTATION,body_relative_rotation_+15,body_axis_rotation_response,same_center_body_relative_rotation,921.75,940.5815,158.83115,69.254939,4.764934,2.077648,-105.773146,UNRESOLVED,LOW,1.921247,15,0.873215,,-0,0,-0,0,-0,0,-0,0,-0,0,1,vehicle_reference_or_perturbation,true,,910.013885:1026.41948;866.838936:873.569037;933.486115:854.74352;976.661064:1007.593963,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0030,WGV35A_PAIR_0033,336,calibration,BODY_ROTATION,body_relative_rotation_+30,body_axis_rotation_response,same_center_body_relative_rotation,921.75,940.5815,158.83115,69.254939,4.764934,2.077648,-90.773146,UNRESOLVED,LOW,1.921247,30,0.873215,,-0,0,-0,0,-0,0,-0,0,-0,0,1,vehicle_reference_or_perturbation,true,,888.19728:1020.457092;886.054086:861.640402;955.30272:860.705908;957.445914:1019.522598,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0031,WGV35A_PAIR_0033,336,calibration,BODY_ROTATION,body_relative_rotation_+45,body_axis_rotation_response,same_center_body_relative_rotation,921.75,940.5815,158.83115,69.254939,4.764934,2.077648,-75.773146,UNRESOLVED,LOW,1.921247,45,0.873215,,-0,0,-0,0,-0,0,-0,0,-0,0,1,vehicle_reference_or_perturbation,true,,868.667237:1009.051314;907.701855:855.091472;974.832763:872.111686;935.798145:1026.071528,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000336_0032,WGV35A_PAIR_0033,336,calibration,DIRECTIONAL_EXPANSION,radar_near_expand_0.25,directional_expansion,body_or_range_side_expansion,934.447563,961.904577,198.538938,69.254939,5.956168,2.077648,-120.773146,UNRESOLVED,LOW,1.921247,0,1.091519,,-24.817367,-0,-24.817367,-0,-0.744521,-0,-0.744521,-0,-0.15625,-0,1.25,vehicle_reference_or_perturbation,true,,955.485902:1064.91369;853.905396:894.329076;913.409225:858.895464;1014.989731:1029.480078,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
