scene,object_hypothesis_id,optical_frame_num,main_tracker_track_id,primary_det_id,secondary_det_ids,state_visibility_status,state_uncertainty_status,recommended_oty2_weight,oty2_gate,alignment_mode,alignment_confidence,optical_time_proxy,sar_frame_center_candidate,sar_frame_window_start,sar_frame_window_end,uncertainty_frames,window_reason,runtime_source_policy
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,144,bt_0010,,GM_RM017_000144_002,partial_secondary_observation,moderate_uncertainty,secondary_hint_only,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:144;optical_frame_count:368;timestamp_exact:false,300,283,317,17,uncertainty_policy=expanded_window;state_uncertainty=moderate_uncertainty;state_visibility=partial_secondary_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,145,bt_0001,GM_RM017_000145_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:145;optical_frame_count:368;timestamp_exact:false,302,298,306,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,145,bt_0008,GM_RM017_000145_002,,visible_main_observation,low_uncertainty,primary_track_high,low_confidence_window_only,frame_ratio_hypothesis,low,frame_index:145;optical_frame_count:368;timestamp_exact:false,302,288,316,14,uncertainty_policy=review_only_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,145,bt_0010,,,missing_observation,high_uncertainty,do_not_use,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:145;optical_frame_count:368;timestamp_exact:false,302,281,323,21,uncertainty_policy=expanded_window;state_uncertainty=high_uncertainty;state_visibility=missing_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,146,bt_0001,GM_RM017_000146_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:146;optical_frame_count:368;timestamp_exact:false,304,300,308,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,146,bt_0008,GM_RM017_000146_002,,visible_main_observation,low_uncertainty,primary_track_high,low_confidence_window_only,frame_ratio_hypothesis,low,frame_index:146;optical_frame_count:368;timestamp_exact:false,304,290,318,14,uncertainty_policy=review_only_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,146,bt_0010,,,missing_observation,high_uncertainty,do_not_use,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:146;optical_frame_count:368;timestamp_exact:false,304,283,325,21,uncertainty_policy=expanded_window;state_uncertainty=high_uncertainty;state_visibility=missing_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,147,bt_0001,GM_RM017_000147_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:147;optical_frame_count:368;timestamp_exact:false,306,302,310,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,147,bt_0008,GM_RM017_000147_002,,visible_main_observation,low_uncertainty,primary_track_high,low_confidence_window_only,frame_ratio_hypothesis,low,frame_index:147;optical_frame_count:368;timestamp_exact:false,306,292,320,14,uncertainty_policy=review_only_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,147,bt_0010,,,missing_observation,high_uncertainty,do_not_use,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:147;optical_frame_count:368;timestamp_exact:false,306,285,327,21,uncertainty_policy=expanded_window;state_uncertainty=high_uncertainty;state_visibility=missing_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,148,bt_0001,GM_RM017_000148_002,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:148;optical_frame_count:368;timestamp_exact:false,309,305,313,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,148,bt_0008,GM_RM017_000148_001,,visible_main_observation,low_uncertainty,primary_track_high,low_confidence_window_only,frame_ratio_hypothesis,low,frame_index:148;optical_frame_count:368;timestamp_exact:false,309,295,323,14,uncertainty_policy=review_only_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,148,bt_0010,,,missing_observation,high_uncertainty,do_not_use,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:148;optical_frame_count:368;timestamp_exact:false,309,288,330,21,uncertainty_policy=expanded_window;state_uncertainty=high_uncertainty;state_visibility=missing_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,149,bt_0001,GM_RM017_000149_001,,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:149;optical_frame_count:368;timestamp_exact:false,311,305,317,6,uncertainty_policy=narrow_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,149,bt_0008,GM_RM017_000149_002,GM_RM017_000149_003,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,low_confidence_window_only,frame_ratio_hypothesis,low,frame_index:149;optical_frame_count:368;timestamp_exact:false,311,295,327,16,uncertainty_policy=review_only_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,149,bt_0010,,,missing_observation,high_uncertainty,do_not_use,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:149;optical_frame_count:368;timestamp_exact:false,311,290,332,21,uncertainty_policy=expanded_window;state_uncertainty=high_uncertainty;state_visibility=missing_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,149,bt_0012,,GM_RM017_000149_003,edge_truncated_observation,moderate_uncertainty,secondary_hint_only,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:149;optical_frame_count:368;timestamp_exact:false,311,297,325,14,uncertainty_policy=expanded_window;state_uncertainty=moderate_uncertainty;state_visibility=edge_truncated_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,150,bt_0001,GM_RM017_000150_001,,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:150;optical_frame_count:368;timestamp_exact:false,313,307,319,6,uncertainty_policy=narrow_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,150,bt_0008,GM_RM017_000150_002,GM_RM017_000150_003,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,low_confidence_window_only,frame_ratio_hypothesis,low,frame_index:150;optical_frame_count:368;timestamp_exact:false,313,297,329,16,uncertainty_policy=review_only_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,150,bt_0010,,,missing_observation,high_uncertainty,do_not_use,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:150;optical_frame_count:368;timestamp_exact:false,313,292,334,21,uncertainty_policy=expanded_window;state_uncertainty=high_uncertainty;state_visibility=missing_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,150,bt_0012,,GM_RM017_000150_003,edge_truncated_observation,moderate_uncertainty,secondary_hint_only,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:150;optical_frame_count:368;timestamp_exact:false,313,299,327,14,uncertainty_policy=expanded_window;state_uncertainty=moderate_uncertainty;state_visibility=edge_truncated_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,151,bt_0001,GM_RM017_000151_001,,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:151;optical_frame_count:368;timestamp_exact:false,315,309,321,6,uncertainty_policy=narrow_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,151,bt_0008,GM_RM017_000151_002,,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,low_confidence_window_only,frame_ratio_hypothesis,low,frame_index:151;optical_frame_count:368;timestamp_exact:false,315,299,331,16,uncertainty_policy=review_only_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,151,bt_0010,GM_RM017_000151_003,,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:151;optical_frame_count:368;timestamp_exact:false,315,303,327,12,uncertainty_policy=expanded_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,151,bt_0012,,,missing_observation,high_uncertainty,do_not_use,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:151;optical_frame_count:368;timestamp_exact:false,315,294,336,21,uncertainty_policy=expanded_window;state_uncertainty=high_uncertainty;state_visibility=missing_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,152,bt_0001,GM_RM017_000152_002,,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:152;optical_frame_count:368;timestamp_exact:false,317,311,323,6,uncertainty_policy=narrow_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,152,bt_0008,GM_RM017_000152_001,GM_RM017_000152_004,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,low_confidence_window_only,frame_ratio_hypothesis,low,frame_index:152;optical_frame_count:368;timestamp_exact:false,317,301,333,16,uncertainty_policy=review_only_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,152,bt_0010,GM_RM017_000152_003,GM_RM017_000152_004,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:152;optical_frame_count:368;timestamp_exact:false,317,305,329,12,uncertainty_policy=expanded_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,152,bt_0012,,,missing_observation,high_uncertainty,do_not_use,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:152;optical_frame_count:368;timestamp_exact:false,317,296,338,21,uncertainty_policy=expanded_window;state_uncertainty=high_uncertainty;state_visibility=missing_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,152,bt_0014,,GM_RM017_000152_004,edge_truncated_observation,moderate_uncertainty,secondary_hint_only,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:152;optical_frame_count:368;timestamp_exact:false,317,303,331,14,uncertainty_policy=expanded_window;state_uncertainty=moderate_uncertainty;state_visibility=edge_truncated_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,153,bt_0001,GM_RM017_000153_002,,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:153;optical_frame_count:368;timestamp_exact:false,319,313,325,6,uncertainty_policy=narrow_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,153,bt_0008,GM_RM017_000153_001,,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,low_confidence_window_only,frame_ratio_hypothesis,low,frame_index:153;optical_frame_count:368;timestamp_exact:false,319,303,335,16,uncertainty_policy=review_only_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,153,bt_0010,GM_RM017_000153_003,,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:153;optical_frame_count:368;timestamp_exact:false,319,307,331,12,uncertainty_policy=expanded_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,153,bt_0012,,,missing_observation,high_uncertainty,do_not_use,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:153;optical_frame_count:368;timestamp_exact:false,319,298,340,21,uncertainty_policy=expanded_window;state_uncertainty=high_uncertainty;state_visibility=missing_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,153,bt_0014,,,missing_observation,high_uncertainty,do_not_use,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:153;optical_frame_count:368;timestamp_exact:false,319,298,340,21,uncertainty_policy=expanded_window;state_uncertainty=high_uncertainty;state_visibility=missing_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,154,bt_0001,GM_RM017_000154_002,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:154;optical_frame_count:368;timestamp_exact:false,321,317,325,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,154,bt_0008,GM_RM017_000154_001,,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,low_confidence_window_only,frame_ratio_hypothesis,low,frame_index:154;optical_frame_count:368;timestamp_exact:false,321,305,337,16,uncertainty_policy=review_only_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,154,bt_0010,GM_RM017_000154_003,,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:154;optical_frame_count:368;timestamp_exact:false,321,309,333,12,uncertainty_policy=expanded_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,154,bt_0012,,,missing_observation,high_uncertainty,do_not_use,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:154;optical_frame_count:368;timestamp_exact:false,321,300,342,21,uncertainty_policy=expanded_window;state_uncertainty=high_uncertainty;state_visibility=missing_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,154,bt_0014,,,missing_observation,high_uncertainty,do_not_use,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:154;optical_frame_count:368;timestamp_exact:false,321,300,342,21,uncertainty_policy=expanded_window;state_uncertainty=high_uncertainty;state_visibility=missing_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,155,bt_0001,GM_RM017_000155_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:155;optical_frame_count:368;timestamp_exact:false,323,319,327,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,155,bt_0008,GM_RM017_000155_002,,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,low_confidence_window_only,frame_ratio_hypothesis,low,frame_index:155;optical_frame_count:368;timestamp_exact:false,323,307,339,16,uncertainty_policy=review_only_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,155,bt_0010,GM_RM017_000155_003,,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:155;optical_frame_count:368;timestamp_exact:false,323,311,335,12,uncertainty_policy=expanded_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,155,bt_0012,,,missing_observation,high_uncertainty,do_not_use,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:155;optical_frame_count:368;timestamp_exact:false,323,302,344,21,uncertainty_policy=expanded_window;state_uncertainty=high_uncertainty;state_visibility=missing_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,155,bt_0014,,,missing_observation,high_uncertainty,do_not_use,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:155;optical_frame_count:368;timestamp_exact:false,323,302,344,21,uncertainty_policy=expanded_window;state_uncertainty=high_uncertainty;state_visibility=missing_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,156,bt_0001,GM_RM017_000156_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:156;optical_frame_count:368;timestamp_exact:false,325,321,329,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,156,bt_0008,GM_RM017_000156_002,,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,low_confidence_window_only,frame_ratio_hypothesis,low,frame_index:156;optical_frame_count:368;timestamp_exact:false,325,309,341,16,uncertainty_policy=review_only_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,156,bt_0010,GM_RM017_000156_003,,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:156;optical_frame_count:368;timestamp_exact:false,325,313,337,12,uncertainty_policy=expanded_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,156,bt_0012,,,missing_observation,high_uncertainty,do_not_use,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:156;optical_frame_count:368;timestamp_exact:false,325,304,346,21,uncertainty_policy=expanded_window;state_uncertainty=high_uncertainty;state_visibility=missing_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,156,bt_0014,,,missing_observation,high_uncertainty,do_not_use,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:156;optical_frame_count:368;timestamp_exact:false,325,304,346,21,uncertainty_policy=expanded_window;state_uncertainty=high_uncertainty;state_visibility=missing_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,157,bt_0001,GM_RM017_000157_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:157;optical_frame_count:368;timestamp_exact:false,327,323,331,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,157,bt_0008,GM_RM017_000157_002,,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,low_confidence_window_only,frame_ratio_hypothesis,low,frame_index:157;optical_frame_count:368;timestamp_exact:false,327,311,343,16,uncertainty_policy=review_only_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,157,bt_0010,GM_RM017_000157_003,,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:157;optical_frame_count:368;timestamp_exact:false,327,315,339,12,uncertainty_policy=expanded_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
