core_subgraph_id,sar_frame,atom_id,candidate_role,membership_decision,membership_evidence_type,best_relation_to_core,all_valid_relations_to_core,boundary_distance_to_core_px,centroid_distance_to_core_px,bbox_blank_ratio_if_included,decision_reason_cn
R21C00094,80,R21A00079,background_arc_candidate,exclude_from_bbox,exclude_background_conflict,R21A00077:background_conflict_relation:ambiguous_relation,R21A00077:background_conflict_relation:ambiguous_relation,127.56175,174.769345,0.995255,背景弧线必须排除。
R21C00094,80,R21A00080,side_ridge_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00077:side_to_side:ambiguous_relation,R21A00077:side_to_side:ambiguous_relation,59.093147,107.298534,0.990712,仅空间接近，不能自动纳入确定框。
R21C00094,80,R21A00081,isolated_small_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,104.785495,157.966554,0.995544,纳入后会造成大面积无响应空白。
R21C00095,80,R21A00075,side_ridge_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00078:unresolved_local_response:accepted_local_relation,R21A00078:unresolved_local_response:accepted_local_relation,6,88.094371,0.886703,仅空间接近，不能自动纳入确定框。
R21C00095,80,R21A00076,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00078:unresolved_local_response:accepted_local_relation,R21A00078:unresolved_local_response:accepted_local_relation,12,69.423289,0.932906,仅空间接近，不能自动纳入确定框。
R21C00095,80,R21A00077,side_ridge_candidate,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,80.721744,130.75322,0.992541,纳入后会造成大面积无响应空白。
R21C00095,80,R21A00079,background_arc_candidate,exclude_from_bbox,exclude_background_conflict,none,,18.973666,46.011093,0.955908,背景弧线必须排除。
R21C00095,80,R21A00080,side_ridge_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00078:unresolved_local_response:accepted_local_relation,R21A00078:unresolved_local_response:accepted_local_relation,6,30.460646,0.925154,仅空间接近，不能自动纳入确定框。
R21C00095,80,R21A00081,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,18,36.447476,0.965535,仅空间接近，不能自动纳入确定框。
R21C00096,80,R21A00075,side_ridge_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00080:side_to_side:accepted_local_relation,R21A00080:side_to_side:accepted_local_relation,12,61.436089,0.865432,仅空间接近，不能自动纳入确定框。
R21C00096,80,R21A00076,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00080:body_to_side:accepted_local_relation,R21A00080:body_to_side:accepted_local_relation,0,46.080236,0.893939,仅空间接近，不能自动纳入确定框。
R21C00096,80,R21A00077,side_ridge_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00080:side_to_side:ambiguous_relation,R21A00080:side_to_side:ambiguous_relation,59.093147,107.298534,0.990712,仅空间接近，不能自动纳入确定框。
R21C00096,80,R21A00078,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00080:unresolved_local_response:accepted_local_relation,R21A00080:unresolved_local_response:accepted_local_relation,6,30.460646,0.925154,仅空间接近，不能自动纳入确定框。
R21C00096,80,R21A00079,background_arc_candidate,exclude_from_bbox,exclude_background_conflict,R21A00080:background_conflict_relation:ambiguous_relation,R21A00080:background_conflict_relation:ambiguous_relation,42.426407,68.259781,0.978395,背景弧线必须排除。
R21C00096,80,R21A00081,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,42,66.568693,0.973148,仅空间接近，不能自动纳入确定框。
R21C00097,80,R21A00075,side_ridge_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,43.680659,123.966886,0.929125,仅空间接近，不能自动纳入确定框。
R21C00097,80,R21A00076,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,48,99.355716,0.948052,仅空间接近，不能自动纳入确定框。
R21C00097,80,R21A00077,side_ridge_candidate,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,104.785495,157.966554,0.995544,纳入后会造成大面积无响应空白。
R21C00097,80,R21A00078,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,18,36.447476,0.965535,仅空间接近，不能自动纳入确定框。
R21C00097,80,R21A00079,background_arc_candidate,exclude_from_bbox,exclude_background_conflict,R21A00081:background_conflict_relation:ambiguous_relation,R21A00081:background_conflict_relation:ambiguous_relation,30,45.869751,0.969192,背景弧线必须排除。
R21C00097,80,R21A00080,side_ridge_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,42,66.568693,0.973148,仅空间接近，不能自动纳入确定框。
R21C00098,80,R21A00077,side_ridge_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00076:body_to_side:accepted_local_relation,R21A00076:body_to_side:accepted_local_relation,0,61.715098,0.920954,仅空间接近，不能自动纳入确定框。
R21C00098,80,R21A00078,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00075:unresolved_local_response:accepted_local_relation,R21A00075:unresolved_local_response:accepted_local_relation;R21A00076:unresolved_local_response:accepted_local_relation,6,69.423289,0.916474,仅空间接近，不能自动纳入确定框。
R21C00098,80,R21A00079,background_arc_candidate,exclude_from_bbox,exclude_background_conflict,R21A00075:background_conflict_relation:ambiguous_relation,R21A00075:background_conflict_relation:ambiguous_relation;R21A00076:background_conflict_relation:ambiguous_relation,30,107.18708,0.928737,背景弧线必须排除。
R21C00098,80,R21A00080,side_ridge_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00075:side_to_side:accepted_local_relation,R21A00075:side_to_side:accepted_local_relation;R21A00076:body_to_side:accepted_local_relation,0,46.080236,0.900463,仅空间接近，不能自动纳入确定框。
R21C00098,80,R21A00081,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,42,99.355716,0.935185,仅空间接近，不能自动纳入确定框。
R21C00099,80,R21A00076,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00075:body_to_side:accepted_local_relation,R21A00075:body_to_side:accepted_local_relation;R21A00077:body_to_side:accepted_local_relation,0,61.715098,0.920954,仅空间接近，不能自动纳入确定框。
R21C00099,80,R21A00078,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00075:unresolved_local_response:accepted_local_relation,R21A00075:unresolved_local_response:accepted_local_relation,6,88.094371,0.952496,仅空间接近，不能自动纳入确定框。
R21C00099,80,R21A00079,background_arc_candidate,exclude_from_bbox,exclude_background_conflict,R21A00075:background_conflict_relation:ambiguous_relation,R21A00075:background_conflict_relation:ambiguous_relation;R21A00077:background_conflict_relation:ambiguous_relation,30,107.18708,0.959541,背景弧线必须排除。
R21C00099,80,R21A00080,side_ridge_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00075:side_to_side:accepted_local_relation,R21A00075:side_to_side:accepted_local_relation;R21A00077:side_to_side:ambiguous_relation,0,61.436089,0.943539,仅空间接近，不能自动纳入确定框。
R21C00099,80,R21A00081,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,42,123.966886,0.963567,仅空间接近，不能自动纳入确定框。
R21C00100,81,R21A00082,background_arc_candidate,exclude_from_bbox,exclude_background_conflict,none,,0,70.302442,0.917284,背景弧线必须排除。
R21C00100,81,R21A00084,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00083:unresolved_local_response:ambiguous_relation,R21A00083:unresolved_local_response:ambiguous_relation,55.317267,113.176984,0.962476,仅空间接近，不能自动纳入确定框。
R21C00100,81,R21A00085,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00083:unresolved_local_response:accepted_local_relation,R21A00083:unresolved_local_response:accepted_local_relation,0,56.39673,0.939021,仅空间接近，不能自动纳入确定框。
R21C00100,81,R21A00086,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,48.51455,0.906776,仅空间接近，不能自动纳入确定框。
R21C00101,81,R21A00082,background_arc_candidate,exclude_from_bbox,exclude_background_conflict,none,,6,101.512825,0.893959,背景弧线必须排除。
R21C00101,81,R21A00083,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00084:unresolved_local_response:ambiguous_relation,R21A00084:unresolved_local_response:ambiguous_relation,55.317267,113.176984,0.962476,仅空间接近，不能自动纳入确定框。
R21C00101,81,R21A00085,unresolved_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,131.590273,169.388409,0.995642,纳入后会造成大面积无响应空白。
R21C00101,81,R21A00086,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,42.426407,65.120434,0.983282,仅空间接近，不能自动纳入确定框。
R21C00102,81,R21A00082,background_arc_candidate,exclude_from_bbox,exclude_background_conflict,R21A00085:background_conflict_relation:ambiguous_relation,R21A00085:background_conflict_relation:ambiguous_relation,54,111.847137,0.953575,背景弧线必须排除。
R21C00102,81,R21A00083,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00085:unresolved_local_response:accepted_local_relation,R21A00085:unresolved_local_response:accepted_local_relation,0,56.39673,0.939021,仅空间接近，不能自动纳入确定框。
R21C00102,81,R21A00084,unresolved_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,131.590273,169.388409,0.995642,纳入后会造成大面积无响应空白。
R21C00102,81,R21A00086,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,61.773781,104.910974,0.993056,仅空间接近，不能自动纳入确定框。
R21C00103,81,R21A00082,background_arc_candidate,exclude_from_bbox,exclude_background_conflict,none,,0,59.117816,0.88358,背景弧线必须排除。
R21C00103,81,R21A00083,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,48.51455,0.906776,仅空间接近，不能自动纳入确定框。
R21C00103,81,R21A00084,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,42.426407,65.120434,0.983282,仅空间接近，不能自动纳入确定框。
R21C00103,81,R21A00085,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,61.773781,104.910974,0.993056,仅空间接近，不能自动纳入确定框。
R21C00104,81,R21A00082,background_arc_candidate,exclude_from_bbox,exclude_background_conflict,R21A00085:background_conflict_relation:ambiguous_relation,R21A00085:background_conflict_relation:ambiguous_relation,0,70.302442,0.933285,背景弧线必须排除。
R21C00104,81,R21A00084,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00083:unresolved_local_response:ambiguous_relation,R21A00083:unresolved_local_response:ambiguous_relation,55.317267,113.176984,0.973587,仅空间接近，不能自动纳入确定框。
R21C00104,81,R21A00086,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,48.51455,0.947483,仅空间接近，不能自动纳入确定框。
R21C00105,212,R21A00088,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00087:unresolved_local_response:accepted_local_relation,R21A00087:unresolved_local_response:accepted_local_relation,0,64.351044,0.921454,仅空间接近，不能自动纳入确定框。
R21C00106,212,R21A00087,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00088:unresolved_local_response:accepted_local_relation,R21A00088:unresolved_local_response:accepted_local_relation,0,64.351044,0.921454,仅空间接近，不能自动纳入确定框。
R21C00108,213,R21A00090,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,84.240875,0.917679,仅空间接近，不能自动纳入确定框。
R21C00108,213,R21A00091,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00089:unresolved_local_response:accepted_local_relation,R21A00089:unresolved_local_response:accepted_local_relation,0,65.544583,0.912528,仅空间接近，不能自动纳入确定框。
R21C00109,213,R21A00089,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,84.240875,0.917679,仅空间接近，不能自动纳入确定框。
R21C00109,213,R21A00091,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00090:unresolved_local_response:ambiguous_relation,R21A00090:unresolved_local_response:ambiguous_relation,34.985711,70.962501,0.98559,仅空间接近，不能自动纳入确定框。
R21C00110,213,R21A00089,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00091:unresolved_local_response:accepted_local_relation,R21A00091:unresolved_local_response:accepted_local_relation,0,65.544583,0.912528,仅空间接近，不能自动纳入确定框。
R21C00110,213,R21A00090,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00091:unresolved_local_response:ambiguous_relation,R21A00091:unresolved_local_response:ambiguous_relation,34.985711,70.962501,0.98559,仅空间接近，不能自动纳入确定框。
R21C00111,213,R21A00090,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00091:unresolved_local_response:ambiguous_relation,R21A00091:unresolved_local_response:ambiguous_relation,0,70.962501,0.919773,仅空间接近，不能自动纳入确定框。
R21C00112,216,R21A00093,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00092:unresolved_local_response:accepted_local_relation,R21A00092:unresolved_local_response:accepted_local_relation,0,62.485208,0.912731,仅空间接近，不能自动纳入确定框。
R21C00113,216,R21A00092,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00093:unresolved_local_response:accepted_local_relation,R21A00093:unresolved_local_response:accepted_local_relation,0,62.485208,0.912731,仅空间接近，不能自动纳入确定框。
R21C00115,220,R21A00095,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,71.953844,0.910892,仅空间接近，不能自动纳入确定框。
R21C00116,220,R21A00094,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,71.953844,0.910892,仅空间接近，不能自动纳入确定框。
R21C00117,224,R21A00097,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00096:unresolved_local_response:accepted_local_relation,R21A00096:unresolved_local_response:accepted_local_relation,0,54.928124,0.88783,仅空间接近，不能自动纳入确定框。
R21C00117,224,R21A00098,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00096:unresolved_local_response:accepted_local_relation,R21A00096:unresolved_local_response:accepted_local_relation,0,85.78653,0.891836,仅空间接近，不能自动纳入确定框。
R21C00118,224,R21A00096,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00097:unresolved_local_response:accepted_local_relation,R21A00097:unresolved_local_response:accepted_local_relation,0,54.928124,0.88783,仅空间接近，不能自动纳入确定框。
R21C00118,224,R21A00098,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00097:endpoint_to_endpoint:accepted_local_relation,R21A00097:endpoint_to_endpoint:accepted_local_relation,12,37.04121,0.92716,仅空间接近，不能自动纳入确定框。
R21C00119,224,R21A00096,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00098:unresolved_local_response:accepted_local_relation,R21A00098:unresolved_local_response:accepted_local_relation,0,85.78653,0.891836,仅空间接近，不能自动纳入确定框。
R21C00119,224,R21A00097,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00098:endpoint_to_endpoint:accepted_local_relation,R21A00098:endpoint_to_endpoint:accepted_local_relation,12,37.04121,0.92716,仅空间接近，不能自动纳入确定框。
R21C00120,224,R21A00098,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00096:unresolved_local_response:accepted_local_relation,R21A00096:unresolved_local_response:accepted_local_relation;R21A00097:endpoint_to_endpoint:accepted_local_relation,0,37.04121,0.885758,仅空间接近，不能自动纳入确定框。
R21C00121,224,R21A00097,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00096:unresolved_local_response:accepted_local_relation,R21A00096:unresolved_local_response:accepted_local_relation;R21A00098:endpoint_to_endpoint:accepted_local_relation,0,37.04121,0.885758,仅空间接近，不能自动纳入确定框。
R21C00122,224,R21A00096,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00097:unresolved_local_response:accepted_local_relation,R21A00097:unresolved_local_response:accepted_local_relation;R21A00098:unresolved_local_response:accepted_local_relation,0,54.928124,0.885758,仅空间接近，不能自动纳入确定框。
R21C00124,227,R21A00100,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00099:unresolved_local_response:accepted_local_relation,R21A00099:unresolved_local_response:accepted_local_relation,0,52.262158,0.879405,仅空间接近，不能自动纳入确定框。
R21C00124,227,R21A00101,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,82.147579,0.886194,仅空间接近，不能自动纳入确定框。
R21C00125,227,R21A00099,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00100:unresolved_local_response:accepted_local_relation,R21A00100:unresolved_local_response:accepted_local_relation,0,52.262158,0.879405,仅空间接近，不能自动纳入确定框。
R21C00125,227,R21A00101,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,34.738759,0.936728,仅空间接近，不能自动纳入确定框。
R21C00126,227,R21A00099,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,82.147579,0.886194,仅空间接近，不能自动纳入确定框。
R21C00126,227,R21A00100,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,34.738759,0.936728,仅空间接近，不能自动纳入确定框。
R21C00127,227,R21A00101,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,34.738759,0.878108,仅空间接近，不能自动纳入确定框。
R21C00128,228,R21A00103,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00102:unresolved_local_response:accepted_local_relation,R21A00102:unresolved_local_response:accepted_local_relation,0,51.165729,0.871157,仅空间接近，不能自动纳入确定框。
R21C00128,228,R21A00104,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,79.028603,0.879446,仅空间接近，不能自动纳入确定框。
R21C00129,228,R21A00102,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00103:unresolved_local_response:accepted_local_relation,R21A00103:unresolved_local_response:accepted_local_relation,0,51.165729,0.871157,仅空间接近，不能自动纳入确定框。
R21C00129,228,R21A00104,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,12,34.187413,0.936574,仅空间接近，不能自动纳入确定框。
R21C00130,228,R21A00102,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,79.028603,0.879446,仅空间接近，不能自动纳入确定框。
R21C00130,228,R21A00103,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,12,34.187413,0.936574,仅空间接近，不能自动纳入确定框。
R21C00131,228,R21A00104,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,34.187413,0.869789,仅空间接近，不能自动纳入确定框。
R21C00132,238,R21A00106,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,68.983875,0.917328,仅空间接近，不能自动纳入确定框。
R21C00133,238,R21A00105,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,68.983875,0.917328,仅空间接近，不能自动纳入确定框。
R21C00134,239,R21A00108,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,37.773786,0.909325,仅空间接近，不能自动纳入确定框。
R21C00134,239,R21A00109,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,68.528837,0.915608,仅空间接近，不能自动纳入确定框。
R21C00135,239,R21A00107,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,37.773786,0.909325,仅空间接近，不能自动纳入确定框。
R21C00135,239,R21A00109,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,12,33.364599,0.937004,仅空间接近，不能自动纳入确定框。
R21C00136,239,R21A00107,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,68.528837,0.915608,仅空间接近，不能自动纳入确定框。
R21C00136,239,R21A00108,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,12,33.364599,0.937004,仅空间接近，不能自动纳入确定框。
R21C00137,243,R21A00111,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,65.916743,0.912214,仅空间接近，不能自动纳入确定框。
R21C00137,243,R21A00112,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,61.965683,0.912214,仅空间接近，不能自动纳入确定框。
R21C00138,243,R21A00110,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,65.916743,0.912214,仅空间接近，不能自动纳入确定框。
R21C00138,243,R21A00112,isolated_small_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,104.957134,126.924098,0.996581,纳入后会造成大面积无响应空白。
R21C00139,243,R21A00110,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,61.965683,0.912214,仅空间接近，不能自动纳入确定框。
R21C00139,243,R21A00111,isolated_small_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,104.957134,126.924098,0.996581,纳入后会造成大面积无响应空白。
R21C00140,250,R21A00114,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,54.806255,0.901338,仅空间接近，不能自动纳入确定框。
R21C00140,250,R21A00115,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,86.079407,0.915433,仅空间接近，不能自动纳入确定框。
R21C00141,250,R21A00113,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,54.806255,0.901338,仅空间接近，不能自动纳入确定框。
R21C00141,250,R21A00115,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,12,36.462606,0.980952,仅空间接近，不能自动纳入确定框。
R21C00142,250,R21A00113,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,86.079407,0.915433,仅空间接近，不能自动纳入确定框。
R21C00142,250,R21A00114,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,12,36.462606,0.980952,仅空间接近，不能自动纳入确定框。
R21C00143,259,R21A00117,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,60.324871,0.9283,仅空间接近，不能自动纳入确定框。
R21C00143,259,R21A00118,side_ridge_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00116:body_to_side:accepted_local_relation,R21A00116:body_to_side:accepted_local_relation,0,60.160533,0.931488,仅空间接近，不能自动纳入确定框。
R21C00144,259,R21A00116,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,60.324871,0.9283,仅空间接近，不能自动纳入确定框。
R21C00144,259,R21A00118,side_ridge_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00117:body_to_side:accepted_local_relation,R21A00117:body_to_side:accepted_local_relation,6,50.76728,0.940014,仅空间接近，不能自动纳入确定框。
R21C00145,259,R21A00116,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00118:body_to_side:accepted_local_relation,R21A00118:body_to_side:accepted_local_relation,0,60.160533,0.931488,仅空间接近，不能自动纳入确定框。
R21C00145,259,R21A00117,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00118:body_to_side:accepted_local_relation,R21A00118:body_to_side:accepted_local_relation,6,50.76728,0.940014,仅空间接近，不能自动纳入确定框。
R21C00146,259,R21A00118,side_ridge_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00116:body_to_side:accepted_local_relation,R21A00116:body_to_side:accepted_local_relation;R21A00117:body_to_side:accepted_local_relation,0,50.76728,0.925224,仅空间接近，不能自动纳入确定框。
R21C00147,259,R21A00117,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00118:body_to_side:accepted_local_relation,R21A00118:body_to_side:accepted_local_relation,0,50.76728,0.925224,仅空间接近，不能自动纳入确定框。
R21C00148,259,R21A00116,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00118:body_to_side:accepted_local_relation,R21A00118:body_to_side:accepted_local_relation,0,60.160533,0.925224,仅空间接近，不能自动纳入确定框。
R21C00150,260,R21A00120,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00119:unresolved_local_response:accepted_local_relation,R21A00119:unresolved_local_response:accepted_local_relation,6,67.419749,0.931235,仅空间接近，不能自动纳入确定框。
R21C00150,260,R21A00121,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00119:unresolved_local_response:accepted_local_relation,R21A00119:unresolved_local_response:accepted_local_relation,6,78.375796,0.94433,仅空间接近，不能自动纳入确定框。
R21C00151,260,R21A00119,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00120:unresolved_local_response:accepted_local_relation,R21A00120:unresolved_local_response:accepted_local_relation,6,67.419749,0.931235,仅空间接近，不能自动纳入确定框。
R21C00151,260,R21A00121,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00120:body_to_endpoint:accepted_local_relation,R21A00120:body_to_endpoint:accepted_local_relation,6,50.384619,0.897323,仅空间接近，不能自动纳入确定框。
R21C00152,260,R21A00119,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00121:unresolved_local_response:accepted_local_relation,R21A00121:unresolved_local_response:accepted_local_relation,6,78.375796,0.94433,仅空间接近，不能自动纳入确定框。
R21C00152,260,R21A00120,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00121:body_to_endpoint:accepted_local_relation,R21A00121:body_to_endpoint:accepted_local_relation,6,50.384619,0.897323,仅空间接近，不能自动纳入确定框。
R21C00153,260,R21A00121,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00119:unresolved_local_response:accepted_local_relation,R21A00119:unresolved_local_response:accepted_local_relation;R21A00120:body_to_endpoint:accepted_local_relation,0,50.384619,0.925641,仅空间接近，不能自动纳入确定框。
R21C00154,260,R21A00120,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00119:unresolved_local_response:accepted_local_relation,R21A00119:unresolved_local_response:accepted_local_relation;R21A00121:body_to_endpoint:accepted_local_relation,0,50.384619,0.925641,仅空间接近，不能自动纳入确定框。
R21C00155,260,R21A00119,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00120:unresolved_local_response:accepted_local_relation,R21A00120:unresolved_local_response:accepted_local_relation;R21A00121:unresolved_local_response:accepted_local_relation,6,67.419749,0.925641,仅空间接近，不能自动纳入确定框。
R21C00159,269,R21A00125,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00124:unresolved_local_response:accepted_local_relation,R21A00124:unresolved_local_response:accepted_local_relation,0,47.807987,0.907186,仅空间接近，不能自动纳入确定框。
R21C00159,269,R21A00126,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00124:unresolved_local_response:accepted_local_relation,R21A00124:unresolved_local_response:accepted_local_relation,0,62.444386,0.908951,仅空间接近，不能自动纳入确定框。
R21C00159,269,R21A00127,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,78.183869,0.92284,仅空间接近，不能自动纳入确定框。
R21C00159,269,R21A00128,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,18,101.900288,0.931141,仅空间接近，不能自动纳入确定框。
