component_id,sar_frame,extraction_roi,extraction_threshold,candidate_pixels,cap_triggered,frame_observation_complete,semantic_state,bbox,centroid_x,centroid_y,pixel_area,integrated_energy,peak_energy,axis1_px,axis2_px,aspect_ratio,orientation_deg,compactness,max_sar_frame_read,gt_file_opened,evaluation_file_opened,future_frame_read
D1R1OBS_000367_0017,367,"993,833,1289,1041",61,4792,false,true,same_motion_supported,"1126,931,1131,933",1129.003058,931.810398,10,654,69,6.644222,2.911449,2.282101,-168.250717,0.555556,367,false,false,false
D1R1OBS_000367_0018,367,"993,833,1289,1041",61,4792,false,true,same_motion_supported,"1054,950,1199,989",1133.164908,967.556223,2289,193568,227,146.563919,28.379381,5.164451,177.702293,0.391952,367,false,false,false
D1R1OBS_000367_0019,367,"993,833,1289,1041",61,4792,false,true,reappearance_provisionally_supported,"1085,956,1092,959",1088.209358,957.467883,18,1261,86,7.326764,4.230866,1.731741,168.83498,0.5625,367,false,false,false
D1R1OBS_000367_0020,367,"993,833,1289,1041",61,4792,false,true,same_motion_supported,"1202,957,1218,967",1209.3454,961.2898,72,5000,90,15.02428,8.870232,1.693787,-170.51276,0.385027,367,false,false,false
D1R1OBS_000367_0021,367,"993,833,1289,1041",61,4792,false,true,reappearance_provisionally_supported,"1218,968,1221,976",1219.381485,971.917599,15,983,74,9.051635,4.387352,2.06312,83.252133,0.416667,367,false,false,false
D1R1OBS_000367_0022,367,"993,833,1289,1041",61,4792,false,true,unresolved_response,"1208,970,1212,976",1210.207865,973.414607,14,890,72,8.282354,4.444576,1.863475,103.951316,0.4,367,false,false,false
D1R1OBS_000367_0023,367,"993,833,1289,1041",61,4792,false,true,unresolved_response,"1199,972,1207,976",1202.584197,973.914508,12,772,68,11.066544,2.299822,4.811913,-154.181807,0.266667,367,false,false,false
D1R1OBS_000367_0024,367,"993,833,1289,1041",61,4792,false,true,unresolved_response,"1064,979,1070,984",1067.405475,981.925577,18,1169,72,8.089608,5.261408,1.537537,154.323709,0.428571,367,false,false,false
D1R1OBS_000367_0025,367,"993,833,1289,1041",61,4792,false,true,unresolved_response,"1154,980,1161,982",1158.165094,980.778302,13,848,73,8.843014,2.299628,3.84541,175.467595,0.541667,367,false,false,false
D1R1OBS_000367_0026,367,"993,833,1289,1041",61,4792,false,true,unresolved_response,"1268,984,1280,991",1273.194829,988.799631,32,2166,86,15.065082,5.745525,2.622055,-162.625,0.307692,367,false,false,false
D1R1OBS_000367_0027,367,"993,833,1289,1041",61,4792,false,true,static_background_supported,"1261,985,1265,989",1263.365417,986.687394,17,1174,79,6.220001,4.08942,1.520998,-140.715151,0.68,367,false,false,false
D1R1OBS_000367_0028,367,"993,833,1289,1041",61,4792,false,true,unresolved_response,"1131,986,1134,992",1132.800205,989.018443,15,976,72,8.57293,3.717413,2.306155,85.593549,0.535714,367,false,false,false
D1R1OBS_000367_0029,367,"993,833,1289,1041",61,4792,false,true,static_background_candidate,"1220,994,1225,1000",1222.264621,997.532137,24,1727,87,7.447362,5.481245,1.358699,137.354692,0.571429,367,false,false,false
D1R1OBS_000367_0030,367,"993,833,1289,1041",61,4792,false,true,background_recurrence_candidate,"1214,1003,1221,1016",1217.739975,1009.383216,37,2419,83,13.921911,6.83615,2.036513,101.72279,0.330357,367,false,false,false
D1R1OBS_000367_0031,367,"993,833,1289,1041",61,4792,false,true,unresolved_response,"1222,1007,1225,1011",1223.597059,1008.995588,10,680,75,5.019644,3.824317,1.31256,99.826912,0.5,367,false,false,false
D1R1OBS_000367_0032,367,"993,833,1289,1041",61,4792,false,true,background_recurrence_candidate,"1219,1014,1275,1041",1240.081679,1032.427465,587,46205,168,53.123682,22.615122,2.349034,-169.08081,0.367794,367,false,false,false
D1R1OBS_000367_0033,367,"993,833,1289,1041",61,4792,false,true,static_background_supported,"1257,1029,1266,1034",1260.39031,1031.574306,26,1837,100,10.022387,5.525416,1.81387,176.318648,0.433333,367,false,false,false
D1R1OBS_000367_0034,367,"993,833,1289,1041",61,4792,false,true,unresolved_response,"1284,1032,1289,1034",1287.061617,1032.858793,12,779,76,6.769973,2.992549,2.262276,-165.875132,0.666667,367,false,false,false
D1R1OBS_000368_0001,368,"1000,832,1296,1040",61,4665,false,true,static_background_supported,"1234,832,1239,838",1236.51272,835.229941,16,1022,68,8.106027,4.548881,1.781983,116.836587,0.380952,368,false,false,false
D1R1OBS_000368_0002,368,"1000,832,1296,1040",61,4665,false,true,static_background_supported,"1241,833,1247,838",1243.690706,834.875093,20,1345,80,6.680967,5.929094,1.126811,164.496303,0.47619,368,false,false,false
D1R1OBS_000368_0003,368,"1000,832,1296,1040",61,4665,false,true,unresolved_response,"1249,833,1255,836",1251.877005,835.079144,14,935,76,7.663286,3.667406,2.089566,-179.777497,0.5,368,false,false,false
D1R1OBS_000368_0004,368,"1000,832,1296,1040",61,4665,false,true,background_recurrence_candidate,"1273,835,1289,846",1281.167854,841.288281,85,6178,97,15.285516,10.260367,1.489763,174.454486,0.416667,368,false,false,false
D1R1OBS_000368_0005,368,"1000,832,1296,1040",61,4665,false,true,background_recurrence_candidate,"1249,846,1268,855",1257.542145,851.557437,77,5493,94,21.572098,8.040611,2.682893,-178.084511,0.385,368,false,false,false
D1R1OBS_000368_0006,368,"1000,832,1296,1040",61,4665,false,true,unresolved_response,"1063,850,1067,853",1064.484985,851.400901,10,666,71,5.217748,4.128169,1.263938,157.85366,0.5,368,false,false,false
D1R1OBS_000368_0007,368,"1000,832,1296,1040",61,4665,false,true,unresolved_response,"1274,857,1281,859",1277.051088,858.199622,15,1057,81,9.093676,2.384535,3.813605,-166.970989,0.625,368,false,false,false
D1R1OBS_000368_0008,368,"1000,832,1296,1040",61,4665,false,true,static_background_candidate,"1236,866,1246,873",1241.100905,869.045701,33,2210,83,11.611217,6.527165,1.778906,-166.081708,0.375,368,false,false,false
D1R1OBS_000368_0009,368,"1000,832,1296,1040",61,4665,false,true,unresolved_response,"1253,872,1260,879",1255.769847,874.980335,21,1373,72,11.2524,5.332083,2.11032,122.930727,0.328125,368,false,false,false
D1R1OBS_000368_0010,368,"1000,832,1296,1040",61,4665,false,true,static_background_candidate,"1007,894,1056,913",1029.821565,904.395734,400,29770,128,51.707633,16.380305,3.156695,-177.77886,0.4,368,false,false,false
D1R1OBS_000368_0011,368,"1000,832,1296,1040",61,4665,false,true,same_motion_supported,"1154,917,1161,919",1157.13628,918.26151,16,1086,78,8.751378,2.854244,3.066093,-171.620976,0.666667,368,false,false,false
D1R1OBS_000368_0012,368,"1000,832,1296,1040",61,4665,false,true,reappearance_provisionally_supported,"1170,917,1182,920",1176.564434,918.336259,30,2165,93,11.652818,4.220407,2.761065,-173.293821,0.576923,368,false,false,false
D1R1OBS_000368_0013,368,"1000,832,1296,1040",61,4665,false,true,same_motion_supported,"1124,931,1139,936",1131.633925,932.883642,37,2647,90,13.969462,5.614339,2.488176,177.599666,0.385417,368,false,false,false
D1R1OBS_000368_0014,368,"1000,832,1296,1040",61,4665,false,true,same_motion_supported,"1131,939,1137,940",1133.881463,939.498108,12,793,74,8.937885,2.087255,4.282125,179.448263,0.857143,368,false,false,false
D1R1OBS_000368_0015,368,"1000,832,1296,1040",61,4665,false,true,same_motion_supported,"1131,943,1137,944",1133.664671,943.392216,10,668,74,8.855918,2.058978,4.301122,178.901339,0.714286,368,false,false,false
D1R1OBS_000368_0016,368,"1000,832,1296,1040",61,4665,false,true,same_motion_supported,"1060,946,1205,992",1136.038043,967.586904,2242,186078,199,145.038789,29.840551,4.86046,178.550771,0.326727,368,false,false,false
D1R1OBS_000368_0017,368,"1000,832,1296,1040",61,4665,false,true,unresolved_response,"1076,955,1078,959",1076.84796,957.227441,12,809,75,5.07081,3.33697,1.519585,88.092963,0.8,368,false,false,false
D1R1OBS_000368_0018,368,"1000,832,1296,1040",61,4665,false,true,same_motion_supported,"1210,957,1224,965",1216.365892,961.460956,55,3829,93,14.738656,7.057266,2.088437,-171.069368,0.407407,368,false,false,false
D1R1OBS_000368_0019,368,"1000,832,1296,1040",61,4665,false,true,reappeared_supported,"1216,970,1221,973",1218.898917,971.299639,13,831,69,6.68566,3.300257,2.0258,161.321689,0.541667,368,false,false,false
D1R1OBS_000368_0020,368,"1000,832,1296,1040",61,4665,false,true,unresolved_response,"1080,978,1083,981",1081.015106,979.595166,10,662,71,4.316506,3.752185,1.150398,154.329904,0.625,368,false,false,false
D1R1OBS_000368_0021,368,"1000,832,1296,1040",61,4665,false,true,background_recurrence_candidate,"1074,979,1077,982",1075.209581,980.80988,10,668,78,4.844241,3.265986,1.48324,135,0.625,368,false,false,false
D1R1OBS_000368_0022,368,"1000,832,1296,1040",61,4665,false,true,background_recurrence_candidate,"1267,986,1274,991",1270.415686,987.486275,16,1020,67,10.189733,4.207454,2.421829,-150.645405,0.333333,368,false,false,false
D1R1OBS_000368_0023,368,"1000,832,1296,1040",61,4665,false,true,unresolved_response,"1275,987,1282,991",1278.630925,988.860917,19,1287,79,9.236994,3.394118,2.721471,-162.429603,0.475,368,false,false,false
D1R1OBS_000368_0024,368,"1000,832,1296,1040",61,4665,false,true,unresolved_response,"1228,997,1231,999",1229.586727,997.883861,10,663,75,4.700627,3.495028,1.344947,175.862054,0.833333,368,false,false,false
D1R1OBS_000368_0025,368,"1000,832,1296,1040",61,4665,false,true,background_recurrence_candidate,"1226,1007,1231,1011",1228.631699,1009.077537,13,877,73,7.193458,4.500462,1.598382,156.576195,0.433333,368,false,false,false
D1R1OBS_000368_0026,368,"1000,832,1296,1040",61,4665,false,true,static_background_supported,"1223,1011,1281,1040",1247.061641,1031.314021,596,45911,143,55.351343,25.195647,2.196861,-169.051257,0.336723,368,false,false,false
D1R1OBS_000368_0027,368,"1000,832,1296,1040",61,4665,false,true,unresolved_response,"1262,1018,1267,1021",1264.286396,1019.614558,13,838,68,7.208505,3.439814,2.095609,175.292913,0.541667,368,false,false,false
D1R1OBS_000369_0001,369,"1007,834,1303,1041",64,4727,false,true,static_background_supported,"1246,834,1253,838",1249.260923,835.510769,23,1625,79,9.271214,4.176578,2.219811,159.314994,0.575,369,false,false,false
D1R1OBS_000369_0002,369,"1007,834,1303,1041",64,4727,false,true,static_background_candidate,"1255,834,1263,836",1258.452181,835.173658,17,1192,81,9.098817,2.81379,3.233652,-169.358432,0.62963,369,false,false,false
D1R1OBS_000369_0003,369,"1007,834,1303,1041",64,4727,false,true,static_background_candidate,"1278,835,1296,846",1287.148063,841.313121,95,6943,100,17.267796,10.085599,1.712124,178.073497,0.416667,369,false,false,false
D1R1OBS_000369_0004,369,"1007,834,1303,1041",64,4727,false,true,static_background_candidate,"1255,846,1270,856",1262.442763,851.377542,82,5949,98,15.636742,9.541332,1.638843,-170.74399,0.465909,369,false,false,false
D1R1OBS_000369_0005,369,"1007,834,1303,1041",64,4727,false,true,background_recurrence_candidate,"1281,856,1284,859",1282.519952,857.859734,11,827,86,4.443909,3.582387,1.240488,-142.310437,0.6875,369,false,false,false
D1R1OBS_000369_0006,369,"1007,834,1303,1041",64,4727,false,true,background_recurrence_candidate,"1246,867,1252,872",1248.627465,869.152113,20,1420,91,7.380553,5.114588,1.44304,-150.533022,0.47619,369,false,false,false
D1R1OBS_000369_0007,369,"1007,834,1303,1041",64,4727,false,true,unresolved_response,"1009,884,1062,915",1036.142224,904.195248,468,37209,154,53.978254,19.798689,2.726355,-174.927357,0.270833,369,false,false,false
D1R1OBS_000369_0008,369,"1007,834,1303,1041",64,4727,false,true,same_motion_supported,"1178,917,1187,920",1182.756784,918.15105,25,1953,103,10.051175,3.560976,2.82259,-168.823102,0.625,369,false,false,false
D1R1OBS_000369_0009,369,"1007,834,1303,1041",64,4727,false,true,same_motion_supported,"1115,919,1119,921",1117.324363,919.79745,10,706,79,5.738927,2.375393,2.415991,-156.576195,0.666667,369,false,false,false
D1R1OBS_000369_0010,369,"1007,834,1303,1041",64,4727,false,true,same_motion_supported,"1130,931,1141,937",1135.9,933.533893,40,2980,94,11.500323,6.311487,1.822126,179.80925,0.47619,369,false,false,false
D1R1OBS_000369_0011,369,"1007,834,1303,1041",64,4727,false,true,same_motion_supported,"1133,943,1143,945",1137.921769,943.586735,17,1176,79,14.035746,2.46103,5.703201,-178.976036,0.515152,369,false,false,false
D1R1OBS_000369_0012,369,"1007,834,1303,1041",64,4727,false,true,reappearance_candidate,"1132,946,1142,948",1137.210021,947.378174,21,1457,75,12.451953,2.357626,5.281564,179.722583,0.636364,369,false,false,false
D1R1OBS_000369_0013,369,"1007,834,1303,1041",64,4727,false,true,same_motion_supported,"1067,950,1206,985",1140.059167,967.706163,2074,180726,201,144.701693,26.447834,5.471212,177.692676,0.411508,369,false,false,false
D1R1OBS_000369_0014,369,"1007,834,1303,1041",64,4727,false,true,unresolved_response,"1205,954,1209,959",1207.668478,956.503106,18,1288,88,6.414021,5.225398,1.22747,61.875063,0.6,369,false,false,false
D1R1OBS_000369_0015,369,"1007,834,1303,1041",64,4727,false,true,same_motion_supported,"1218,955,1227,964",1222.934311,960.200122,46,3273,91,10.27578,8.209376,1.251713,153.717847,0.46,369,false,false,false
D1R1OBS_000369_0016,369,"1007,834,1303,1041",64,4727,false,true,reappearance_candidate,"1093,956,1102,963",1098.061658,958.879839,45,3487,108,10.59826,7.234047,1.465053,168.209174,0.5625,369,false,false,false
D1R1OBS_000369_0017,369,"1007,834,1303,1041",64,4727,false,true,same_motion_supported,"1212,974,1218,977",1215.136621,975.772029,18,1237,76,7.663266,3.248906,2.358722,-168.902961,0.642857,369,false,false,false
D1R1OBS_000369_0018,369,"1007,834,1303,1041",64,4727,false,true,static_background_candidate,"1063,978,1068,983",1065.322347,979.676045,18,1244,76,7.04075,5.568034,1.264495,144.447061,0.5,369,false,false,false
D1R1OBS_000369_0019,369,"1007,834,1303,1041",64,4727,false,true,unresolved_response,"1049,981,1056,983",1052.555556,981.852608,13,882,72,8.618993,2.635096,3.270846,174.379261,0.541667,369,false,false,false
D1R1OBS_000369_0020,369,"1007,834,1303,1041",64,4727,false,true,unresolved_response,"1134,987,1146,988",1139.528714,987.60362,22,1602,83,13.943569,1.995947,6.985941,-178.916121,0.846154,369,false,false,false
D1R1OBS_000369_0021,369,"1007,834,1303,1041",64,4727,false,true,unresolved_response,"1135,990,1146,992",1140.069405,991.384561,20,1412,85,13.325027,2.339921,5.694649,-177.810862,0.555556,369,false,false,false
D1R1OBS_000369_0022,369,"1007,834,1303,1041",64,4727,false,true,unresolved_response,"1136,994,1143,996",1139.110381,994.913272,11,761,76,9.60308,2.157216,4.451609,-179.809651,0.458333,369,false,false,false
D1R1OBS_000369_0023,369,"1007,834,1303,1041",64,4727,false,true,background_recurrence_candidate,"1234,995,1242,1000",1238.262097,997.538018,25,1736,86,8.962044,5.086102,1.762066,-165.047508,0.462963,369,false,false,false
D1R1OBS_000369_0024,369,"1007,834,1303,1041",64,4727,false,true,unresolved_response,"1234,1008,1238,1012",1236.148741,1009.905034,13,874,74,6.731802,3.391659,1.984811,53.283038,0.52,369,false,false,false
D1R1OBS_000369_0025,369,"1007,834,1303,1041",64,4727,false,true,unresolved_response,"1251,1010,1256,1017",1253.795676,1013.794979,21,1434,78,8.697673,5.208784,1.669809,110.334804,0.4375,369,false,false,false
D1R1OBS_000369_0026,369,"1007,834,1303,1041",64,4727,false,true,static_background_supported,"1231,1013,1287,1041",1253.657316,1031.252664,601,48800,152,56.628919,21.255764,2.664168,-168.278001,0.363581,369,false,false,false
D1R1OBS_000370_0001,370,"1012,835,1308,1043",65,4484,false,true,static_background_supported,"1235,835,1247,838",1241.749386,836.100737,18,1221,75,14.976043,2.924847,5.120282,171.777408,0.346154,370,false,false,false
D1R1OBS_000370_0002,370,"1012,835,1308,1043",65,4484,false,true,unresolved_response,"1250,835,1255,838",1252.572833,836.188561,16,1119,78,6.43078,4.079836,1.576235,-169.07059,0.666667,370,false,false,false
D1R1OBS_000370_0003,370,"1012,835,1308,1043",65,4484,false,true,static_background_candidate,"1266,835,1270,837",1267.919075,835.904624,10,692,78,5.694619,3.143633,1.811477,-161.022885,0.666667,370,false,false,false
D1R1OBS_000370_0004,370,"1012,835,1308,1043",65,4484,false,true,unresolved_response,"1283,837,1301,846",1293.332343,841.550933,79,6057,105,17.445609,8.873665,1.965998,176.628478,0.415789,370,false,false,false
D1R1OBS_000370_0005,370,"1012,835,1308,1043",65,4484,false,true,static_background_candidate,"1264,850,1274,856",1269.117347,852.453401,38,2940,93,11.599237,5.926141,1.9573,-178.070497,0.493506,370,false,false,false
D1R1OBS_000370_0006,370,"1012,835,1308,1043",65,4484,false,true,static_background_candidate,"1287,856,1291,860",1288.899225,858.080103,11,774,76,6.664999,3.112376,2.141451,-145.811598,0.44,370,false,false,false
D1R1OBS_000370_0007,370,"1012,835,1308,1043",65,4484,false,true,unresolved_response,"1248,864,1251,869",1249.193922,866.295224,10,691,73,5.982008,3.668791,1.630512,92.741795,0.416667,370,false,false,false
D1R1OBS_000370_0008,370,"1012,835,1308,1043",65,4484,false,true,static_background_candidate,"1253,867,1259,871",1254.881262,868.733766,14,1078,97,7.767877,4.473448,1.736441,-176.871283,0.4,370,false,false,false
D1R1OBS_000370_0009,370,"1012,835,1308,1043",65,4484,false,true,unresolved_response,"1251,875,1255,879",1252.714092,877.46477,11,738,74,5.476848,4.4112,1.241578,86.829904,0.44,370,false,false,false
D1R1OBS_000370_0010,370,"1012,835,1308,1043",65,4484,false,true,background_recurrence_candidate,"1020,888,1067,915",1042.792394,904.279463,475,38549,170,52.318187,19.29525,2.711454,-173.093544,0.353423,370,false,false,false
D1R1OBS_000370_0011,370,"1012,835,1308,1043",65,4484,false,true,same_motion_supported,"1122,918,1136,921",1127.567988,919.161228,34,2574,98,16.164039,3.298591,4.900286,173.90442,0.566667,370,false,false,false
D1R1OBS_000370_0012,370,"1012,835,1308,1043",65,4484,false,true,same_motion_supported,"1171,921,1176,923",1173.576058,921.767777,15,1111,82,6.739633,3.096268,2.176696,-178.903383,0.833333,370,false,false,false
D1R1OBS_000370_0013,370,"1012,835,1308,1043",65,4484,false,true,same_motion_supported,"1132,928,1145,936",1138.083544,932.487523,38,2765,86,14.074828,6.813837,2.065625,-159.727329,0.301587,370,false,false,false
D1R1OBS_000370_0014,370,"1012,835,1308,1043",65,4484,false,true,same_motion_supported,"1132,940,1141,941",1136.685452,940.08519,11,763,75,11.882152,1.166153,10.189189,-178.509269,0.55,370,false,false,false
D1R1OBS_000370_0015,370,"1012,835,1308,1043",65,4484,false,true,reappearance_provisionally_supported,"1132,943,1142,945",1136.687291,943.717391,17,1196,78,12.709967,2.348521,5.411903,179.459945,0.515152,370,false,false,false
D1R1OBS_000370_0016,370,"1012,835,1308,1043",65,4484,false,true,reappearance_candidate,"1198,948,1201,952",1199.236905,949.835714,12,840,78,4.756889,3.881878,1.225409,127.090403,0.6,370,false,false,false
D1R1OBS_000370_0017,370,"1012,835,1308,1043",65,4484,false,true,reappearance_provisionally_supported,"1097,950,1109,963",1104.378676,957.862773,65,4999,109,13.775633,10.773597,1.278648,151.560571,0.357143,370,false,false,false
D1R1OBS_000370_0018,370,"1012,835,1308,1043",65,4484,false,true,same_motion_supported,"1078,950,1215,989",1144.883959,968.321919,2010,175628,209,142.239529,27.77265,5.121568,177.23715,0.36413,370,false,false,false
D1R1OBS_000370_0019,370,"1012,835,1308,1043",65,4484,false,true,reappearance_candidate,"1183,953,1187,957",1185.065434,954.802276,10,703,79,7.417139,2.513839,2.950523,-142.728464,0.4,370,false,false,false
D1R1OBS_000370_0020,370,"1012,835,1308,1043",65,4484,false,true,same_motion_supported,"1227,955,1234,966",1229.577062,961.0833,33,2485,95,9.744035,7.714165,1.263135,60.519689,0.34375,370,false,false,false
D1R1OBS_000370_0021,370,"1012,835,1308,1043",65,4484,false,true,background_recurrence_candidate,"1073,957,1078,962",1075.264849,959.337877,15,1027,76,7.818302,4.632993,1.687527,136.321273,0.416667,370,false,false,false
D1R1OBS_000370_0022,370,"1012,835,1308,1043",65,4484,false,true,same_motion_supported,"1220,974,1226,978",1222.596004,975.915649,13,901,72,9.246305,3.241271,2.852678,-159.274341,0.371429,370,false,false,false
D1R1OBS_000370_0023,370,"1012,835,1308,1043",65,4484,false,true,static_background_candidate,"1060,979,1067,982",1063.616667,980.9,10,660,68,9.176399,3.755637,2.443367,164.08202,0.3125,370,false,false,false
D1R1OBS_000370_0024,370,"1012,835,1308,1043",65,4484,false,true,unresolved_response,"1134,991,1138,996",1136.111883,993.296296,18,1296,79,8.139564,4.691368,1.735009,76.959734,0.6,370,false,false,false
D1R1OBS_000370_0025,370,"1012,835,1308,1043",65,4484,false,true,unresolved_response,"1140,991,1145,992",1142.542538,991.474198,10,717,80,6.367663,1.97416,3.225505,172.981878,0.833333,370,false,false,false
D1R1OBS_000370_0026,370,"1012,835,1308,1043",65,4484,false,true,unresolved_response,"1242,996,1248,1001",1244.434683,998.237307,24,1753,86,7.77515,5.991232,1.297755,153.759557,0.571429,370,false,false,false
D1R1OBS_000370_0027,370,"1012,835,1308,1043",65,4484,false,true,background_recurrence_candidate,"1235,1006,1240,1010",1237.412429,1007.793785,10,708,76,7.10582,4.130724,1.720236,-160.955614,0.333333,370,false,false,false
D1R1OBS_000370_0028,370,"1012,835,1308,1043",65,4484,false,true,unresolved_response,"1242,1007,1245,1013",1243.753514,1010.217297,13,925,78,7.210323,3.936803,1.831517,114.437337,0.464286,370,false,false,false
D1R1OBS_000370_0029,370,"1012,835,1308,1043",65,4484,false,true,unresolved_response,"1257,1008,1261,1017",1259.524725,1013.03228,21,1456,80,9.716452,5.15568,1.884611,90.675836,0.42,370,false,false,false
D1R1OBS_000370_0030,370,"1012,835,1308,1043",65,4484,false,true,background_recurrence_candidate,"1251,1014,1255,1018",1252.893064,1016.018786,10,692,78,7.439645,3.715809,2.00216,-154.808601,0.4,370,false,false,false
D1R1OBS_000370_0031,370,"1012,835,1308,1043",65,4484,false,true,static_background_supported,"1237,1015,1293,1041",1259.288625,1031.236044,538,43780,166,55.828571,20.476165,2.726515,-167.8628,0.349578,370,false,false,false
D1R1OBS_000371_0001,371,"1016,836,1312,1044",66,4369,false,true,background_recurrence_candidate,"1292,838,1308,846",1300.001339,841.8114,68,5228,101,15.648604,7.916767,1.976641,177.518765,0.444444,371,false,false,false
D1R1OBS_000371_0002,371,"1016,836,1312,1044",66,4369,false,true,static_background_supported,"1264,840,1269,842",1266.873973,841.19863,10,730,81,7.285596,2.437685,2.988735,-163.035101,0.555556,371,false,false,false
D1R1OBS_000371_0003,371,"1016,836,1312,1044",66,4369,false,true,static_background_candidate,"1276,844,1283,850",1279.212529,846.988876,24,1708,82,7.844635,6.100436,1.285914,-150.452604,0.428571,371,false,false,false
D1R1OBS_000371_0004,371,"1016,836,1312,1044",66,4369,false,true,static_background_supported,"1269,850,1272,854",1270.822917,852.183333,12,960,98,5.740187,3.910585,1.467859,67.778126,0.6,371,false,false,false
D1R1OBS_000371_0005,371,"1016,836,1312,1044",66,4369,false,true,static_background_candidate,"1273,850,1290,856",1279.243347,852.845938,38,2856,100,19.872879,5.080753,3.911405,-167.838326,0.301587,371,false,false,false
D1R1OBS_000371_0006,371,"1016,836,1312,1044",66,4369,false,true,unresolved_response,"1111,851,1114,855",1112.63144,852.922061,11,757,76,5.388784,4.253032,1.267045,64.805344,0.55,371,false,false,false
D1R1OBS_000371_0007,371,"1016,836,1312,1044",66,4369,false,true,static_background_candidate,"1253,864,1256,867",1254.502882,865.475504,10,694,74,4.618802,4,1.154701,135,0.625,371,false,false,false
D1R1OBS_000371_0008,371,"1016,836,1312,1044",66,4369,false,true,unresolved_response,"1258,867,1264,870",1260.585714,868.62619,16,1260,101,7.888664,3.449974,2.286587,-166.445939,0.571429,371,false,false,false
D1R1OBS_000371_0009,371,"1016,836,1312,1044",66,4369,false,true,unresolved_response,"1270,871,1277,884",1273.746392,877.000361,39,2772,86,14.257606,6.254393,2.279615,80.775376,0.348214,371,false,false,false
D1R1OBS_000371_0010,371,"1016,836,1312,1044",66,4369,false,true,unresolved_response,"1037,883,1039,886",1037.789683,884.519841,10,756,88,4.320494,3.155243,1.369306,90,0.833333,371,false,false,false
D1R1OBS_000371_0011,371,"1016,836,1312,1044",66,4369,false,true,unresolved_response,"1024,890,1080,914",1050.473165,904.326701,495,41867,182,53.941948,18.53824,2.909766,-174.390287,0.347368,371,false,false,false
D1R1OBS_000371_0012,371,"1016,836,1312,1044",66,4369,false,true,same_motion_supported,"1129,918,1140,922",1134.476157,919.423562,36,2852,102,12.334574,5.010262,2.461862,-179.157995,0.6,371,false,false,false
D1R1OBS_000371_0013,371,"1016,836,1312,1044",66,4369,false,true,same_motion_supported,"1178,919,1183,923",1180.389325,921.22449,17,1274,86,6.488332,4.526565,1.43339,162.376212,0.566667,371,false,false,false
D1R1OBS_000371_0014,371,"1016,836,1312,1044",66,4369,false,true,same_motion_supported,"1137,932,1141,937",1139.434258,934.714113,12,829,78,6.657967,4.927224,1.351261,97.354152,0.4,371,false,false,false
D1R1OBS_000371_0015,371,"1016,836,1312,1044",66,4369,false,true,same_motion_supported,"1136,943,1144,944",1140.024423,943.90095,10,737,82,10.327956,1.264911,8.164966,0,0.555556,371,false,false,false
D1R1OBS_000371_0016,371,"1016,836,1312,1044",66,4369,false,true,reappearance_provisionally_supported,"1204,948,1207,952",1205.840426,949.928723,12,940,91,5.957693,2.998457,1.986919,115.936104,0.6,371,false,false,false
D1R1OBS_000371_0017,371,"1016,836,1312,1044",66,4369,false,true,same_motion_supported,"1079,950,1221,989",1150.175945,968.628265,1947,174759,210,138.876358,26.346758,5.271099,175.330032,0.340385,371,false,false,false
D1R1OBS_000371_0018,371,"1016,836,1312,1044",66,4369,false,true,reappeared_supported,"1103,951,1116,961",1110.819006,957.665418,64,5072,107,14.620907,8.749996,1.670962,151.630863,0.415584,371,false,false,false
D1R1OBS_000371_0019,371,"1016,836,1312,1044",66,4369,false,true,unresolved_response,"1081,955,1098,962",1089.359571,958.774853,52,3913,95,17.679238,6.967252,2.537476,-174.231538,0.361111,371,false,false,false
D1R1OBS_000371_0020,371,"1016,836,1312,1044",66,4369,false,true,same_motion_supported,"1230,958,1242,964",1235.203219,960.958662,42,3169,91,12.733143,5.430967,2.344544,-168.154055,0.461538,371,false,false,false
D1R1OBS_000371_0021,371,"1016,836,1312,1044",66,4369,false,true,same_motion_supported,"1206,972,1218,976",1212.159296,973.220668,31,2216,82,13.960487,3.877072,3.600781,-174.379428,0.476923,371,false,false,false
D1R1OBS_000371_0022,371,"1016,836,1312,1044",66,4369,false,true,unresolved_response,"1302,989,1305,991",1303.619946,989.946092,10,742,86,5.068017,3.490254,1.452048,-175.454862,0.833333,371,false,false,false
D1R1OBS_000371_0023,371,"1016,836,1312,1044",66,4369,false,true,background_recurrence_candidate,"1134,990,1146,993",1139.703746,991.594779,24,1762,86,15.499601,2.614349,5.928666,-179.715381,0.461538,371,false,false,false
D1R1OBS_000371_0024,371,"1016,836,1312,1044",66,4369,false,true,background_recurrence_candidate,"1246,992,1255,1001",1250.261143,996.813143,48,3500,88,10.083658,9.75374,1.033825,-155.896691,0.48,371,false,false,false
D1R1OBS_000371_0025,371,"1016,836,1312,1044",66,4369,false,true,background_recurrence_candidate,"1135,995,1144,996",1139.784884,995.464286,17,1204,80,12.211313,2.044004,5.974213,-178.860271,0.85,371,false,false,false
D1R1OBS_000371_0026,371,"1016,836,1312,1044",66,4369,false,true,unresolved_response,"1135,998,1146,1000",1140.674147,999.067325,16,1114,78,12.654364,2.206143,5.735967,-177.092073,0.444444,371,false,false,false
D1R1OBS_000371_0027,371,"1016,836,1312,1044",66,4369,false,true,static_background_candidate,"1245,1006,1252,1011",1248.250748,1008.235189,23,1671,83,8.593953,4.883797,1.759687,167.706058,0.479167,371,false,false,false
