scene_id,frame_id,source_detection_id,bank_detection_id,bank_source,all_candidate_table_available,candidate_role,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_cx,bbox_cy,bbox_w,bbox_h,x_bin,selected_candidate_node_ids,selected_display_status,selected_risk_tags,linked_target_family_ids,not_final_box_flag,not_SAR_ready_flag,note
GM_RM011,147,GM_RM011_000147_001,GM_RM011_000147_GM_RM011_000147_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.9382675290107727,574.341,271.272,799.197,594.540,686.769,432.906,224.855,323.269,right,GM_RM011_Y26N005,diagnostic_review_only_candidate,multi_box_competition,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,147,GM_RM011_000147_002,GM_RM011_000147_GM_RM011_000147_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.9279080629348755,253.603,273.371,617.206,597.467,435.405,435.419,363.603,324.096,mid,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,148,GM_RM011_000148_001,GM_RM011_000148_GM_RM011_000148_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.9363511800765991,290.147,267.952,660.228,597.570,475.188,432.761,370.081,329.618,mid,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,148,GM_RM011_000148_002,GM_RM011_000148_GM_RM011_000148_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.9204793572425842,602.547,269.670,799.540,592.246,701.044,430.958,196.993,322.577,right,GM_RM011_Y26N005,diagnostic_review_only_candidate,multi_box_competition,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,149,GM_RM011_000149_001,GM_RM011_000149_GM_RM011_000149_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.9108967185020447,327.634,265.880,708.068,597.512,517.851,431.696,380.433,331.632,mid,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,149,GM_RM011_000149_002,GM_RM011_000149_GM_RM011_000149_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.8693631291389465,631.087,268.807,799.458,543.785,715.273,406.296,168.371,274.978,right,GM_RM011_Y26N005,diagnostic_review_only_candidate,multi_box_competition,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,150,GM_RM011_000150_001,GM_RM011_000150_GM_RM011_000150_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.9375353455543518,366.104,262.761,753.531,597.710,559.818,430.236,387.427,334.949,right,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,150,GM_RM011_000150_002,GM_RM011_000150_GM_RM011_000150_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.6890255212783813,662.538,268.716,799.512,519.111,731.025,393.913,136.974,250.394,right,GM_RM011_Y26N005,diagnostic_review_only_candidate,multi_box_competition,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,151,GM_RM011_000151_001,GM_RM011_000151_GM_RM011_000151_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.9440639615058899,407.896,261.616,798.185,597.293,603.041,429.455,390.289,335.678,right,GM_RM011_Y26N005,diagnostic_review_only_candidate,large_lower_vehicle_body_proxy;multi_box_competition,GM_RM011_WGV12TF008,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,151,GM_RM011_000151_002,GM_RM011_000151_GM_RM011_000151_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.4275043308734894,689.707,270.428,799.586,495.746,744.647,383.087,109.879,225.318,right,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,152,GM_RM011_000152_001,GM_RM011_000152_GM_RM011_000152_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.9522466063499451,450.543,269.111,798.517,596.878,624.530,432.994,347.974,327.766,right,GM_RM011_Y26N005,diagnostic_review_only_candidate,large_lower_vehicle_body_proxy,GM_RM011_WGV12TF008,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,153,GM_RM011_000153_001,GM_RM011_000153_GM_RM011_000153_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.9446847438812256,485.397,273.241,799.023,597.259,642.210,435.250,313.626,324.018,right,GM_RM011_Y26N005,diagnostic_review_only_candidate,large_lower_vehicle_body_proxy;multi_box_competition,GM_RM011_WGV12TF008,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,153,GM_RM011_000153_002,GM_RM011_000153_GM_RM011_000153_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.290345162153244,745.607,289.635,799.719,390.752,772.663,340.194,54.112,101.116,right,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,154,GM_RM011_000154_001,GM_RM011_000154_GM_RM011_000154_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.931812047958374,514.402,274.589,799.278,596.964,656.840,435.777,284.877,322.375,right,GM_RM011_Y26N005,diagnostic_review_only_candidate,large_lower_vehicle_body_proxy;multi_box_competition,GM_RM011_WGV12TF008,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,154,GM_RM011_000154_002,GM_RM011_000154_GM_RM011_000154_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.4294319450855255,0.148,374.845,32.223,502.159,16.185,438.502,32.075,127.314,left,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,155,GM_RM011_000155_001,GM_RM011_000155_GM_RM011_000155_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.9147925972938538,536.940,272.884,799.100,596.643,668.020,434.763,262.159,323.759,right,GM_RM011_Y26N005,diagnostic_review_only_candidate,large_lower_vehicle_body_proxy;multi_box_competition,GM_RM011_WGV12TF008,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,155,GM_RM011_000155_002,GM_RM011_000155_GM_RM011_000155_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.5001521110534668,0.248,361.667,64.722,536.620,32.485,449.143,64.473,174.953,left,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,156,GM_RM011_000156_001,GM_RM011_000156_GM_RM011_000156_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.9217891693115234,556.326,270.009,799.168,596.170,677.747,433.090,242.842,326.161,right,GM_RM011_Y26N005,diagnostic_review_only_candidate,diagnostic_candidate,GM_RM011_WGV12TF008,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,157,GM_RM011_000157_001,GM_RM011_000157_GM_RM011_000157_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.9171062707901001,575.808,270.502,799.382,596.582,687.595,433.542,223.574,326.080,right,GM_RM011_Y26N005,diagnostic_review_only_candidate,multi_box_competition,GM_RM011_WGV12TF008,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,157,GM_RM011_000157_002,GM_RM011_000157_GM_RM011_000157_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.47635912895202637,0.463,346.303,129.144,588.732,64.804,467.517,128.680,242.429,left,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,158,GM_RM011_000158_001,GM_RM011_000158_GM_RM011_000158_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.9186945557594299,597.998,266.481,799.291,596.842,698.645,431.662,201.293,330.361,right,GM_RM011_Y26N005,diagnostic_review_only_candidate,diagnostic_candidate,GM_RM011_WGV12TF008,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,159,GM_RM011_000159_001,GM_RM011_000159_GM_RM011_000159_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.9306233525276184,617.920,260.561,799.433,592.726,708.677,426.644,181.513,332.166,right,GM_RM011_Y26N005,diagnostic_review_only_candidate,diagnostic_candidate,GM_RM011_WGV12TF008,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,160,GM_RM011_000160_001,GM_RM011_000160_GM_RM011_000160_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.9010194540023804,634.768,253.282,799.517,561.453,717.143,407.367,164.750,308.171,right,GM_RM011_Y26N005,diagnostic_review_only_candidate,diagnostic_candidate,GM_RM011_WGV12TF008,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,161,GM_RM011_000161_001,GM_RM011_000161_GM_RM011_000161_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.8211808800697327,655.266,249.284,799.574,545.321,727.420,397.303,144.307,296.038,right,GM_RM011_Y26N005,diagnostic_review_only_candidate,multi_box_competition,GM_RM011_WGV12TF008,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,161,GM_RM011_000161_002,GM_RM011_000161_GM_RM011_000161_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.30036646127700806,0.997,292.521,272.520,595.047,136.759,443.784,271.524,302.526,left,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,163,GM_RM011_000163_001,GM_RM011_000163_GM_RM011_000163_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.5814785361289978,701.747,266.193,799.632,435.085,750.689,350.639,97.885,168.892,right,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,164,GM_RM011_000164_001,GM_RM011_000164_GM_RM011_000164_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.4738143980503082,727.768,278.541,799.702,411.806,763.735,345.174,71.933,133.265,right,GM_RM011_Y26N006,diagnostic_thin_crop_candidate,thin_crop_review,GM_RM011_WGV12TF009,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,165,GM_RM011_000165_001,GM_RM011_000165_GM_RM011_000165_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.599903404712677,747.851,281.479,799.700,424.472,773.776,352.976,51.849,142.993,right,GM_RM011_Y26N006,diagnostic_thin_crop_candidate,thin_crop_review,GM_RM011_WGV12TF009,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,166,GM_RM011_000166_001,GM_RM011_000166_GM_RM011_000166_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.545535683631897,770.269,311.284,799.779,453.447,785.024,382.366,29.510,142.162,right,GM_RM011_Y26N006,diagnostic_thin_crop_candidate,multi_box_competition;thin_crop_review,GM_RM011_WGV12TF009,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,166,GM_RM011_000166_002,GM_RM011_000166_GM_RM011_000166_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,competing_candidate,truck,0.307193785905838,770.269,311.284,799.779,453.447,785.024,382.366,29.510,142.162,right,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,231,GM_RM011_000231_001,GM_RM011_000231_GM_RM011_000231_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.4942328929901123,69.712,258.777,677.034,596.455,373.373,427.616,607.321,337.678,mid,GM_RM011_Y26N007,diagnostic_body_candidate_review,large_lower_vehicle_body_proxy;multi_box_competition,GM_RM011_WGV12TF010,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,231,GM_RM011_000231_002,GM_RM011_000231_GM_RM011_000231_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.25067374110221863,31.256,264.678,624.580,598.241,327.918,431.460,593.324,333.563,mid,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,232,GM_RM011_000232_001,GM_RM011_000232_GM_RM011_000232_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.5476906299591064,21.067,274.112,624.457,598.646,322.762,436.379,603.390,324.533,mid,GM_RM011_Y26N007,diagnostic_body_candidate_review,large_lower_vehicle_body_proxy;multi_box_competition,GM_RM011_WGV12TF010,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,232,GM_RM011_000232_002,GM_RM011_000232_GM_RM011_000232_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.5424550175666809,219.591,261.239,793.099,596.563,506.345,428.901,573.508,335.324,mid,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,233,GM_RM011_000233_001,GM_RM011_000233_GM_RM011_000233_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.7036523222923279,241.954,257.931,796.442,597.259,519.198,427.595,554.488,339.328,mid,GM_RM011_Y26N007,diagnostic_body_candidate_review,large_lower_vehicle_body_proxy;multi_box_competition,GM_RM011_WGV12TF011,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,233,GM_RM011_000233_002,GM_RM011_000233_GM_RM011_000233_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.26769429445266724,0.137,444.050,33.334,596.745,16.736,520.398,33.196,152.695,left,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,234,GM_RM011_000234_001,GM_RM011_000234_GM_RM011_000234_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.5919697284698486,245.130,249.522,796.321,594.192,520.726,421.857,551.191,344.670,mid,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,234,GM_RM011_000234_002,GM_RM011_000234_GM_RM011_000234_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.5534112453460693,0.369,431.578,79.479,596.112,39.924,513.845,79.110,164.534,left,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,235,GM_RM011_000235_001,GM_RM011_000235_GM_RM011_000235_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.6347125172615051,203.818,259.260,786.211,597.026,495.015,428.143,582.393,337.765,mid,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,236,GM_RM011_000236_001,GM_RM011_000236_GM_RM011_000236_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.6579939723014832,253.986,266.450,797.734,596.785,525.860,431.618,543.748,330.334,mid,GM_RM011_Y26N008,diagnostic_body_candidate_review,large_lower_vehicle_body_proxy,GM_RM011_WGV12TF012,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,237,GM_RM011_000237_001,GM_RM011_000237_GM_RM011_000237_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.6568859219551086,285.925,275.472,798.044,596.572,541.985,436.022,512.119,321.100,right,GM_RM011_Y26N008;GM_RM011_Y26N009,diagnostic_body_candidate_review;diagnostic_visible_body_node_candidate,large_lower_vehicle_body_proxy;multi_box_competition;large_lower_vehicle_body_proxy;multi_box_competition;visible_unboxed_vehicle_gap_reframed,GM_RM011_WGV12TF012,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,237,GM_RM011_000237_002,GM_RM011_000237_GM_RM011_000237_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.4485737085342407,0.938,434.370,204.080,596.880,102.509,515.625,203.142,162.510,left,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,238,GM_RM011_000238_001,GM_RM011_000238_GM_RM011_000238_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.6187752485275269,354.799,279.434,798.318,596.512,576.559,437.973,443.519,317.078,right,GM_RM011_Y26N008;GM_RM011_Y26N009,diagnostic_body_candidate_review;diagnostic_visible_body_node_candidate,large_lower_vehicle_body_proxy;multi_box_competition;large_lower_vehicle_body_proxy;multi_box_competition;visible_unboxed_vehicle_gap_reframed,GM_RM011_WGV12TF012,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,238,GM_RM011_000238_002,GM_RM011_000238_GM_RM011_000238_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.3163430690765381,1.203,413.561,249.523,596.994,125.363,505.277,248.320,183.432,left,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,239,GM_RM011_000239_001,GM_RM011_000239_GM_RM011_000239_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.8208652138710022,413.781,287.336,798.340,596.715,606.061,442.026,384.559,309.379,right,GM_RM011_Y26N008;GM_RM011_Y26N009,diagnostic_body_candidate_review;diagnostic_visible_body_node_candidate,large_lower_vehicle_body_proxy;multi_box_competition;large_lower_vehicle_body_proxy;multi_box_competition;visible_unboxed_vehicle_gap_reframed,GM_RM011_WGV12TF012,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,239,GM_RM011_000239_002,GM_RM011_000239_GM_RM011_000239_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.3378957509994507,1.300,386.287,293.246,596.906,147.273,491.596,291.946,210.618,left,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,242,GM_RM011_000242_001,GM_RM011_000242_GM_RM011_000242_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.7392818331718445,578.975,338.325,799.363,595.842,689.169,467.083,220.389,257.517,right,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,242,GM_RM011_000242_002,GM_RM011_000242_GM_RM011_000242_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.689790666103363,1.121,353.418,325.666,596.453,163.393,474.936,324.545,243.036,left,GM_RM011_Y26N008;GM_RM011_Y26N009,diagnostic_body_candidate_review;diagnostic_visible_body_node_candidate,large_lower_vehicle_body_proxy;multi_box_competition;large_lower_vehicle_body_proxy;multi_box_competition;visible_unboxed_vehicle_gap_reframed,GM_RM011_WGV12TF013,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,243,GM_RM011_000243_001,GM_RM011_000243_GM_RM011_000243_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.568843424320221,1.072,334.841,372.379,596.387,186.726,465.614,371.307,261.547,left,GM_RM011_Y26N008;GM_RM011_Y26N009,diagnostic_body_candidate_review;diagnostic_visible_body_node_candidate,large_lower_vehicle_body_proxy;multi_box_competition;large_lower_vehicle_body_proxy;multi_box_competition;visible_unboxed_vehicle_gap_reframed,GM_RM011_WGV12TF013,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,243,GM_RM011_000243_002,GM_RM011_000243_GM_RM011_000243_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.4288436472415924,627.750,364.844,799.343,596.151,713.546,480.498,171.594,231.307,right,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
