component_id,sar_frame,extraction_roi,extraction_threshold,candidate_pixels,cap_triggered,frame_observation_complete,semantic_state,bbox,centroid_x,centroid_y,pixel_area,integrated_energy,peak_energy,axis1_px,axis2_px,aspect_ratio,orientation_deg,compactness,max_sar_frame_read,gt_file_opened,evaluation_file_opened,future_frame_read
D1OBS_000367_0024,367,"998,847,1309,1070",60,5198,false,true,unresolved_response,"1268,984,1280,991",1273.103154,988.635976,35,2346,86,16.242489,5.888033,2.758559,-160.412302,0.336538,367,false,false,false
D1OBS_000367_0025,367,"998,847,1309,1070",60,5198,false,true,unresolved_response,"1261,985,1267,990",1263.816041,987.005887,20,1359,79,8.267018,3.930126,2.103499,-143.135575,0.47619,367,false,false,false
D1OBS_000367_0026,367,"998,847,1309,1070",60,5198,false,true,unresolved_response,"1299,986,1303,988",1301.177215,986.90436,11,711,71,6.185954,3.256793,1.8994,-172.689563,0.733333,367,false,false,false
D1OBS_000367_0027,367,"998,847,1309,1070",60,5198,false,true,same_motion_supported,"1220,994,1225,1000",1222.264621,997.532137,24,1727,87,7.447362,5.481245,1.358699,137.354692,0.571429,367,false,false,false
D1OBS_000367_0028,367,"998,847,1309,1070",60,5198,false,true,unresolved_response,"1214,1003,1221,1017",1217.705002,1009.625049,39,2539,83,14.452675,7.01993,2.058806,99.744526,0.325,367,false,false,false
D1OBS_000367_0029,367,"998,847,1309,1070",60,5198,false,true,same_motion_supported,"1222,1007,1225,1011",1223.5825,1008.69625,12,800,75,5.487754,3.593724,1.527038,93.236978,0.6,367,false,false,false
D1OBS_000367_0030,367,"998,847,1309,1070",60,5198,false,true,unresolved_response,"1218,1014,1275,1045",1240.900924,1032.395055,675,51970,168,54.912148,24.001353,2.287877,-169.031361,0.363685,367,false,false,false
D1OBS_000367_0031,367,"998,847,1309,1070",60,5198,false,true,unresolved_response,"1254,1018,1258,1023",1256.390449,1020.494382,11,712,74,7.955529,2.438426,3.262567,126.747819,0.366667,367,false,false,false
D1OBS_000367_0032,367,"998,847,1309,1070",60,5198,false,true,unresolved_response,"1284,1031,1301,1040",1293.504591,1035.356776,73,5446,125,17.708425,8.716094,2.031693,-166.990266,0.405556,367,false,false,false
D1OBS_000368_0001,368,"1004,845,1313,1065",60,5094,false,true,unresolved_response,"1246,846,1268,855",1256.669,851.589311,90,6287,94,23.208642,8.558277,2.711836,178.991537,0.391304,368,false,false,false
D1OBS_000368_0002,368,"1004,845,1313,1065",60,5094,false,true,unresolved_response,"1063,850,1067,853",1064.639949,851.263359,12,786,71,5.260825,3.792668,1.387104,149.451179,0.6,368,false,false,false
D1OBS_000368_0003,368,"1004,845,1313,1065",60,5094,false,true,unresolved_response,"1274,857,1281,859",1277.051088,858.199622,15,1057,81,9.093676,2.384535,3.813605,-166.970989,0.625,368,false,false,false
D1OBS_000368_0004,368,"1004,845,1313,1065",60,5094,false,true,unresolved_response,"1236,866,1246,873",1241.100905,869.045701,33,2210,83,11.611217,6.527165,1.778906,-166.081708,0.375,368,false,false,false
D1OBS_000368_0005,368,"1004,845,1313,1065",60,5094,false,true,unresolved_response,"1296,866,1300,868",1297.909209,866.828794,11,771,79,5.302735,2.820236,1.880245,-166.717474,0.733333,368,false,false,false
D1OBS_000368_0006,368,"1004,845,1313,1065",60,5094,false,true,unresolved_response,"1253,872,1260,879",1255.835158,875.137154,24,1553,72,11.317061,6.046637,1.871629,125.690706,0.375,368,false,false,false
D1OBS_000368_0007,368,"1004,845,1313,1065",60,5094,false,true,unresolved_response,"1017,888,1019,893",1017.643759,891.071529,11,713,73,7.910059,2.950203,2.681192,79.559001,0.611111,368,false,false,false
D1OBS_000368_0008,368,"1004,845,1313,1065",60,5094,false,true,unresolved_response,"1007,894,1056,914",1029.949224,904.424256,439,32141,128,51.344905,17.030616,3.014859,-177.471174,0.418095,368,false,false,false
D1OBS_000368_0009,368,"1004,845,1313,1065",60,5094,false,true,same_motion_supported,"1154,917,1161,919",1157.271973,918.185738,18,1206,78,8.401253,2.991381,2.808486,-172.928827,0.75,368,false,false,false
D1OBS_000368_0010,368,"1004,845,1313,1065",60,5094,false,true,same_motion_supported,"1170,917,1182,920",1176.495281,918.354157,31,2225,93,11.598739,4.198106,2.762851,-173.865464,0.596154,368,false,false,false
D1OBS_000368_0011,368,"1004,845,1313,1065",60,5094,false,true,same_motion_supported,"1139,928,1145,930",1142.413352,928.822443,11,704,69,7.454131,2.412003,3.090432,179.83247,0.52381,368,false,false,false
D1OBS_000368_0012,368,"1004,845,1313,1065",60,5094,false,true,same_motion_supported,"1124,931,1139,936",1131.779906,932.823636,39,2767,90,14.199547,5.605364,2.533207,176.981611,0.40625,368,false,false,false
D1OBS_000368_0013,368,"1004,845,1313,1065",60,5094,false,true,same_motion_supported,"1131,939,1137,940",1133.960141,939.533411,13,853,74,8.640988,2.075498,4.163332,0,0.928571,368,false,false,false
D1OBS_000368_0014,368,"1004,845,1313,1065",60,5094,false,true,same_motion_supported,"1060,943,1205,992",1136.396264,967.26296,2417,196874,199,146.634495,31.575425,4.643944,178.218758,0.331096,368,false,false,false
D1OBS_000368_0015,368,"1004,845,1313,1065",60,5094,false,true,unresolved_response,"1210,953,1224,965",1216.63008,960.688763,67,4601,93,14.491501,10.531984,1.375952,-165.435101,0.34359,368,false,false,false
D1OBS_000368_0016,368,"1004,845,1313,1065",60,5094,false,true,unresolved_response,"1076,955,1078,959",1076.84796,957.227441,12,809,75,5.07081,3.33697,1.519585,88.092963,0.8,368,false,false,false
D1OBS_000368_0017,368,"1004,845,1313,1065",60,5094,false,true,same_motion_supported,"1216,970,1221,973",1218.976261,971.364985,16,1011,69,6.535333,4.09342,1.596546,177.642623,0.666667,368,false,false,false
D1OBS_000368_0018,368,"1004,845,1313,1065",60,5094,false,true,same_motion_supported,"1225,971,1228,974",1226.696927,972.358939,11,716,69,5.147582,4.033117,1.276328,-142.41324,0.6875,368,false,false,false
D1OBS_000368_0019,368,"1004,845,1313,1065",60,5094,false,true,unresolved_response,"1080,978,1083,981",1081.015106,979.595166,10,662,71,4.316506,3.752185,1.150398,154.329904,0.625,368,false,false,false
D1OBS_000368_0020,368,"1004,845,1313,1065",60,5094,false,true,unresolved_response,"1074,979,1077,982",1075.209581,980.80988,10,668,78,4.844241,3.265986,1.48324,135,0.625,368,false,false,false
D1OBS_000368_0021,368,"1004,845,1313,1065",60,5094,false,true,unresolved_response,"1305,984,1310,988",1307.810345,986.189655,15,986,74,5.743289,4.26786,1.345707,169.099295,0.5,368,false,false,false
D1OBS_000368_0022,368,"1004,845,1313,1065",60,5094,false,true,unresolved_response,"1267,986,1274,991",1270.603333,987.513333,19,1200,67,9.588555,4.187278,2.289926,-153.204387,0.395833,368,false,false,false
D1OBS_000368_0023,368,"1004,845,1313,1065",60,5094,false,true,unresolved_response,"1275,987,1282,991",1278.630925,988.860917,19,1287,79,9.236994,3.394118,2.721471,-162.429603,0.475,368,false,false,false
D1OBS_000368_0024,368,"1004,845,1313,1065",60,5094,false,true,same_motion_supported,"1228,995,1231,999",1229.677647,997.602353,13,850,75,5.090141,4.068415,1.251136,103.001673,0.65,368,false,false,false
D1OBS_000368_0025,368,"1004,845,1313,1065",60,5094,false,true,same_motion_supported,"1221,1007,1231,1017",1225.388889,1010.794143,36,2322,73,13.902126,9.167962,1.516381,136.99677,0.297521,368,false,false,false
D1OBS_000368_0026,368,"1004,845,1313,1065",60,5094,false,true,unresolved_response,"1223,1010,1281,1045",1247.876295,1031.612138,668,50402,143,57.047132,26.297974,2.16926,-168.641859,0.314501,368,false,false,false
D1OBS_000368_0027,368,"1004,845,1313,1065",60,5094,false,true,unresolved_response,"1262,1018,1267,1021",1264.286396,1019.614558,13,838,68,7.208505,3.439814,2.095609,175.292913,0.541667,368,false,false,false
D1OBS_000368_0028,368,"1004,845,1313,1065",60,5094,false,true,unresolved_response,"1295,1031,1306,1040",1300.777974,1035.525771,60,4540,122,12.136108,9.436117,1.286134,-173.789126,0.5,368,false,false,false
D1OBS_000369_0001,369,"1013,845,1321,1064",62,5105,false,true,unresolved_response,"1252,845,1270,856",1262.313945,851.369724,94,6705,98,16.825917,10.331495,1.628604,-178.011351,0.412281,369,false,false,false
D1OBS_000369_0002,369,"1013,845,1321,1064",62,5105,false,true,unresolved_response,"1225,850,1229,853",1226.686838,851.614221,10,661,72,5.648612,3.413024,1.655017,156.255224,0.5,369,false,false,false
D1OBS_000369_0003,369,"1013,845,1321,1064",62,5105,false,true,unresolved_response,"1281,856,1284,859",1282.413948,857.939258,12,889,86,4.348458,3.969581,1.095445,-168.690068,0.75,369,false,false,false
D1OBS_000369_0004,369,"1013,845,1321,1064",62,5105,false,true,unresolved_response,"1242,865,1244,869",1242.690799,867.095023,10,663,72,5.569157,2.513529,2.215672,101.436833,0.666667,369,false,false,false
D1OBS_000369_0005,369,"1013,845,1321,1064",62,5105,false,true,unresolved_response,"1302,865,1306,868",1303.962779,866.638958,11,806,88,5.210476,2.98725,1.744239,-149.30523,0.55,369,false,false,false
D1OBS_000369_0006,369,"1013,845,1321,1064",62,5105,false,true,unresolved_response,"1245,867,1255,873",1249.338693,869.607884,28,1928,91,11.961648,5.296343,2.258473,-162.906445,0.363636,369,false,false,false
D1OBS_000369_0007,369,"1013,845,1321,1064",62,5105,false,true,unresolved_response,"1013,884,1062,915",1036.28498,904.060907,502,39322,154,52.746836,19.922627,2.647584,-173.641931,0.31375,369,false,false,false
D1OBS_000369_0008,369,"1013,845,1321,1064",62,5105,false,true,same_motion_supported,"1163,917,1168,919",1165.675378,918.277854,11,727,73,6.289405,2.531209,2.484744,174.690172,0.611111,369,false,false,false
D1OBS_000369_0009,369,"1013,845,1321,1064",62,5105,false,true,same_motion_supported,"1177,917,1187,920",1182.579653,918.146402,26,2015,103,10.816885,3.548943,3.047917,-170.592439,0.590909,369,false,false,false
D1OBS_000369_0010,369,"1013,845,1321,1064",62,5105,false,true,temporally_supported_response,"1115,919,1119,921",1117.136719,919.813802,11,768,79,6.000164,2.543768,2.35877,-162.920153,0.733333,369,false,false,false
D1OBS_000369_0011,369,"1013,845,1321,1064",62,5105,false,true,same_motion_supported,"1130,931,1141,937",1135.965304,933.569703,44,3228,94,12.015697,6.439454,1.86595,-178.888568,0.52381,369,false,false,false
D1OBS_000369_0012,369,"1013,845,1321,1064",62,5105,false,true,same_motion_supported,"1133,943,1143,945",1137.921769,943.586735,17,1176,79,14.035746,2.46103,5.703201,-178.976036,0.515152,369,false,false,false
D1OBS_000369_0013,369,"1013,845,1321,1064",62,5105,false,true,same_motion_supported,"1132,946,1142,948",1137.210021,947.378174,21,1457,75,12.451953,2.357626,5.281564,179.722583,0.636364,369,false,false,false
D1OBS_000369_0014,369,"1013,845,1321,1064",62,5105,false,true,same_motion_supported,"1067,946,1208,985",1140.163809,967.578193,2194,188335,201,147.456846,27.142264,5.432739,177.733894,0.386268,369,false,false,false
D1OBS_000369_0015,369,"1013,845,1321,1064",62,5105,false,true,motion_shell_candidate,"1205,952,1209,959",1207.476005,955.922179,22,1542,88,8.329426,4.901353,1.699414,71.831922,0.55,369,false,false,false
D1OBS_000369_0016,369,"1013,845,1321,1064",62,5105,false,true,unresolved_response,"1093,955,1102,963",1098.058535,958.734005,48,3673,108,10.314699,7.573088,1.36202,165.916965,0.533333,369,false,false,false
D1OBS_000369_0017,369,"1013,845,1321,1064",62,5105,false,true,unresolved_response,"1217,955,1227,964",1222.71989,960.162689,52,3645,91,10.965927,8.594188,1.27597,147.526003,0.472727,369,false,false,false
D1OBS_000369_0018,369,"1013,845,1321,1064",62,5105,false,true,same_motion_supported,"1225,968,1227,974",1225.820175,971.062865,10,684,74,7.41353,2.184698,3.393388,79.62696,0.47619,369,false,false,false
D1OBS_000369_0019,369,"1013,845,1321,1064",62,5105,false,true,same_motion_supported,"1231,968,1235,974",1233.04749,971.036635,11,737,75,8.665019,2.797595,3.09731,60.779398,0.314286,369,false,false,false
D1OBS_000369_0020,369,"1013,845,1321,1064",62,5105,false,true,temporally_supported_response,"1212,974,1218,977",1215.034642,975.687452,19,1299,76,7.794114,3.361334,2.318756,-165.699096,0.678571,369,false,false,false
D1OBS_000369_0021,369,"1013,845,1321,1064",62,5105,false,true,unresolved_response,"1063,978,1069,983",1065.519737,979.524123,20,1368,76,7.648051,5.385355,1.420157,146.7819,0.47619,369,false,false,false
D1OBS_000369_0022,369,"1013,845,1321,1064",62,5105,false,true,unresolved_response,"1049,981,1056,983",1052.584746,981.862288,14,944,72,8.294478,2.540547,3.26484,174.471794,0.583333,369,false,false,false
D1OBS_000369_0023,369,"1013,845,1321,1064",62,5105,false,true,unresolved_response,"1134,987,1147,992",1140.044826,989.395909,47,3324,85,14.132172,7.733329,1.827437,-172.124712,0.559524,369,false,false,false
D1OBS_000369_0024,369,"1013,845,1321,1064",62,5105,false,true,unresolved_response,"1135,994,1143,996",1139.088701,994.930306,14,947,76,10.518227,2.418763,4.348598,177.400609,0.518519,369,false,false,false
D1OBS_000369_0025,369,"1013,845,1321,1064",62,5105,false,true,same_motion_supported,"1234,995,1242,1000",1238.31129,997.635484,27,1860,86,9.18441,5.390706,1.703749,-169.340507,0.5,369,false,false,false
D1OBS_000369_0026,369,"1013,845,1321,1064",62,5105,false,true,same_motion_supported,"1234,1008,1238,1012",1236.148741,1009.905034,13,874,74,6.731802,3.391659,1.984811,53.283038,0.52,369,false,false,false
D1OBS_000369_0027,369,"1013,845,1321,1064",62,5105,false,true,unresolved_response,"1231,1010,1288,1044",1253.766148,1030.703819,659,52576,152,55.923526,25.049422,2.232528,-166.7343,0.324631,369,false,false,false
D1OBS_000369_0028,369,"1013,845,1321,1064",62,5105,false,true,unresolved_response,"1302,1031,1313,1039",1307.856569,1035.907341,62,4727,116,13.242129,8.948457,1.479823,174.221549,0.574074,369,false,false,false
D1OBS_000369_0029,369,"1013,845,1321,1064",62,5105,false,true,unresolved_response,"1283,1041,1286,1045",1284.545345,1042.711004,12,827,81,5.757215,3.593756,1.602005,67.014489,0.6,369,false,false,false
D1OBS_000370_0001,370,"1020,846,1327,1064",64,4839,false,true,unresolved_response,"1263,847,1274,856",1269.275,851.680163,49,3680,93,11.741107,8.59185,1.36654,166.695697,0.408333,370,false,false,false
D1OBS_000370_0002,370,"1020,846,1327,1064",64,4839,false,true,unresolved_response,"1285,856,1291,861",1288.515982,858.23105,16,1095,76,7.938762,3.565022,2.226848,-151.002692,0.380952,370,false,false,false
D1OBS_000370_0003,370,"1020,846,1327,1064",64,4839,false,true,unresolved_response,"1248,863,1252,869",1249.276663,866.282999,14,947,73,7.680466,4.119039,1.864626,112.669512,0.4,370,false,false,false
D1OBS_000370_0004,370,"1020,846,1327,1064",64,4839,false,true,unresolved_response,"1253,867,1259,871",1255,868.723622,17,1270,97,8.009736,4.454676,1.798051,-170.469841,0.485714,370,false,false,false
D1OBS_000370_0005,370,"1020,846,1327,1064",64,4839,false,true,unresolved_response,"1251,875,1255,879",1252.896509,877.507481,12,802,74,5.364469,4.844058,1.107433,62.388916,0.48,370,false,false,false
D1OBS_000370_0006,370,"1020,846,1327,1064",64,4839,false,true,unresolved_response,"1264,877,1269,880",1266.954037,878.229814,12,805,75,7.019124,3.676925,1.908966,168.630291,0.5,370,false,false,false
D1OBS_000370_0007,370,"1020,846,1327,1064",64,4839,false,true,unresolved_response,"1271,879,1274,882",1272.920058,880.335756,10,688,76,5.497474,2.666667,2.061553,52.125016,0.625,370,false,false,false
D1OBS_000370_0008,370,"1020,846,1327,1064",64,4839,false,true,unresolved_response,"1020,888,1067,915",1042.690551,904.256928,508,40669,170,52.899659,19.391895,2.727926,-173.208253,0.377976,370,false,false,false
D1OBS_000370_0009,370,"1020,846,1327,1064",64,4839,false,true,temporally_supported_response,"1122,918,1136,921",1127.578469,919.133055,35,2638,98,15.927027,3.335128,4.775537,173.854794,0.583333,370,false,false,false
D1OBS_000370_0010,370,"1020,846,1327,1064",64,4839,false,true,same_motion_supported,"1171,921,1176,923",1173.576058,921.767777,15,1111,82,6.739633,3.096268,2.176696,-178.903383,0.833333,370,false,false,false
D1OBS_000370_0011,370,"1020,846,1327,1064",64,4839,false,true,same_motion_supported,"1132,927,1145,936",1137.969902,932.369293,41,2957,86,14.516123,6.951696,2.088141,-155.390253,0.292857,370,false,false,false
D1OBS_000370_0012,370,"1020,846,1327,1064",64,4839,false,true,same_motion_supported,"1132,939,1141,941",1136.73064,940.072952,13,891,75,11.913294,1.927291,6.181366,177.914782,0.433333,370,false,false,false
D1OBS_000370_0013,370,"1020,846,1327,1064",64,4839,false,true,same_motion_supported,"1132,943,1142,948",1135.877502,945.114395,30,2098,78,12.781107,6.615176,1.932089,159.988918,0.454545,370,false,false,false
D1OBS_000370_0014,370,"1020,846,1327,1064",64,4839,false,true,same_motion_supported,"1198,948,1201,952",1199.149336,949.988938,13,904,78,5.327955,3.724151,1.430649,123.347555,0.65,370,false,false,false
D1OBS_000370_0015,370,"1020,846,1327,1064",64,4839,false,true,same_motion_supported,"1076,950,1216,989",1143.675272,968.025936,2209,189389,209,147.416885,29.072903,5.070594,177.824722,0.391667,370,false,false,false
D1OBS_000370_0016,370,"1020,846,1327,1064",64,4839,false,true,temporally_supported_response,"1183,953,1187,957",1184.89309,954.818774,11,767,79,7.296617,2.90381,2.512773,-146.867938,0.44,370,false,false,false
D1OBS_000370_0017,370,"1020,846,1327,1064",64,4839,false,true,temporally_supported_response,"1227,953,1234,966",1229.629851,960.340299,41,3015,95,11.575791,7.970132,1.452396,78.545469,0.366071,370,false,false,false
D1OBS_000370_0018,370,"1020,846,1327,1064",64,4839,false,true,unresolved_response,"1073,957,1078,963",1075.062354,959.619641,19,1283,76,8.670613,4.501007,1.926372,126.785949,0.452381,370,false,false,false
D1OBS_000370_0019,370,"1020,846,1327,1064",64,4839,false,true,same_motion_supported,"1238,966,1242,971",1239.093878,969.382313,11,735,72,7.888026,4.111729,1.918421,52.821123,0.366667,370,false,false,false
D1OBS_000370_0020,370,"1020,846,1327,1064",64,4839,false,true,same_motion_supported,"1220,974,1226,978",1222.584062,976.050534,15,1029,72,8.828749,3.435924,2.569541,-160.257776,0.428571,370,false,false,false
D1OBS_000370_0021,370,"1020,846,1327,1064",64,4839,false,true,unresolved_response,"1070,975,1075,980",1072.509009,978.26464,13,888,79,7.711857,5.024461,1.534863,-147.591424,0.361111,370,false,false,false
D1OBS_000370_0022,370,"1020,846,1327,1064",64,4839,false,true,unresolved_response,"1060,978,1069,982",1064.016202,980.592259,17,1111,68,10.981779,4.417939,2.485725,170.771982,0.34,370,false,false,false
D1OBS_000370_0023,370,"1020,846,1327,1064",64,4839,false,true,unresolved_response,"1134,991,1138,996",1136.200735,993.188235,19,1360,79,8.110539,5.016624,1.616732,82.181419,0.633333,370,false,false,false
D1OBS_000370_0024,370,"1020,846,1327,1064",64,4839,false,true,unresolved_response,"1140,991,1146,992",1142.825864,991.517286,11,781,80,7.339,2.078676,3.530613,178.31677,0.785714,370,false,false,false
D1OBS_000370_0025,370,"1020,846,1327,1064",64,4839,false,true,same_motion_supported,"1240,992,1249,1001",1244.319215,996.953857,41,2904,86,9.849587,8.758008,1.124638,70.326252,0.41,370,false,false,false
D1OBS_000370_0026,370,"1020,846,1327,1064",64,4839,false,true,unresolved_response,"1235,1006,1240,1010",1237.412429,1007.793785,10,708,76,7.10582,4.130724,1.720236,-160.955614,0.333333,370,false,false,false
D1OBS_000370_0027,370,"1020,846,1327,1064",64,4839,false,true,same_motion_supported,"1242,1007,1246,1014",1243.916071,1010.475893,16,1120,78,8.011184,4.928245,1.625565,86.158386,0.4,370,false,false,false
D1OBS_000370_0028,370,"1020,846,1327,1064",64,4839,false,true,unresolved_response,"1257,1008,1261,1017",1259.524725,1013.03228,21,1456,80,9.716452,5.15568,1.884611,90.675836,0.42,370,false,false,false
D1OBS_000370_0029,370,"1020,846,1327,1064",64,4839,false,true,unresolved_response,"1237,1014,1293,1041",1259.51093,1030.9027,577,46341,166,57.194972,21.699591,2.635763,-167.433951,0.361529,370,false,false,false
D1OBS_000370_0030,370,"1020,846,1327,1064",64,4839,false,true,unresolved_response,"1308,1033,1319,1039",1313.517748,1035.848145,48,3747,104,12.748829,6.898914,1.847947,176.255945,0.571429,370,false,false,false
D1OBS_000371_0001,371,"1025,847,1331,1064",65,4701,false,true,unresolved_response,"1276,847,1283,850",1279.126415,847.995283,15,1060,78,8.753395,3.808133,2.298605,-165.711595,0.46875,371,false,false,false
D1OBS_000371_0002,371,"1025,847,1331,1064",65,4701,false,true,unresolved_response,"1268,848,1272,854",1270.605081,851.141647,17,1299,98,8.877465,4.512991,1.967091,75.091794,0.485714,371,false,false,false
D1OBS_000371_0003,371,"1025,847,1331,1064",65,4701,false,true,unresolved_response,"1273,850,1290,856",1280.149148,852.700852,48,3520,100,19.912633,5.840477,3.409419,-173.587828,0.380952,371,false,false,false
D1OBS_000371_0004,371,"1025,847,1331,1064",65,4701,false,true,unresolved_response,"1111,851,1114,855",1112.63144,852.922061,11,757,76,5.388784,4.253032,1.267045,64.805344,0.55,371,false,false,false
D1OBS_000371_0005,371,"1025,847,1331,1064",65,4701,false,true,unresolved_response,"1253,863,1256,868",1254.581311,865.479369,12,824,74,5.807008,3.951201,1.469682,96.971615,0.5,371,false,false,false
D1OBS_000371_0006,371,"1025,847,1331,1064",65,4701,false,true,unresolved_response,"1273,866,1281,870",1276.879845,868.124031,15,1032,82,10.322191,2.492846,4.140725,-154.479394,0.333333,371,false,false,false
D1OBS_000371_0007,371,"1025,847,1331,1064",65,4701,false,true,unresolved_response,"1258,867,1264,870",1260.585714,868.62619,16,1260,101,7.888664,3.449974,2.286587,-166.445939,0.571429,371,false,false,false
D1OBS_000371_0008,371,"1025,847,1331,1064",65,4701,false,true,unresolved_response,"1270,871,1277,884",1273.76306,877.197506,42,2967,86,14.52332,6.22012,2.334894,80.537678,0.375,371,false,false,false
D1OBS_000371_0009,371,"1025,847,1331,1064",65,4701,false,true,unresolved_response,"1037,883,1039,886",1037.789683,884.519841,10,756,88,4.320494,3.155243,1.369306,90,0.833333,371,false,false,false
D1OBS_000371_0010,371,"1025,847,1331,1064",65,4701,false,true,unresolved_response,"1025,890,1080,914",1050.354888,904.224822,520,43501,182,54.12946,18.665179,2.900024,-173.921646,0.371429,371,false,false,false
D1OBS_000371_0011,371,"1025,847,1331,1064",65,4701,false,true,same_motion_supported,"1129,918,1140,922",1134.552347,919.545783,39,3047,102,12.469943,5.214805,2.391258,-177.363938,0.65,371,false,false,false
D1OBS_000371_0012,371,"1025,847,1331,1064",65,4701,false,true,same_motion_supported,"1178,918,1185,923",1180.817673,921.046671,22,1607,86,8.865399,4.735647,1.872057,149.879013,0.458333,371,false,false,false
D1OBS_000371_0013,371,"1025,847,1331,1064",65,4701,false,true,same_motion_supported,"1138,925,1143,930",1139.767777,927.174617,16,1111,76,8.54692,4.496312,1.900874,119.549119,0.444444,371,false,false,false
D1OBS_000371_0014,371,"1025,847,1331,1064",65,4701,false,true,same_motion_supported,"1137,932,1141,937",1139.351562,934.958984,15,1024,78,6.810908,5.317725,1.280794,78.875488,0.5,371,false,false,false
D1OBS_000371_0015,371,"1025,847,1331,1064",65,4701,false,true,same_motion_supported,"1136,943,1144,944",1140.024423,943.90095,10,737,82,10.327956,1.264911,8.164966,0,0.555556,371,false,false,false
D1OBS_000371_0016,371,"1025,847,1331,1064",65,4701,false,true,same_motion_supported,"1079,946,1221,989",1150.131337,968.387601,2053,181875,210,139.578739,27.941291,4.995429,175.502929,0.326287,371,false,false,false
D1OBS_000371_0017,371,"1025,847,1331,1064",65,4701,false,true,same_motion_supported,"1204,948,1207,952",1205.78607,950.062687,13,1005,91,6.221507,2.875275,2.163796,115.097214,0.65,371,false,false,false
D1OBS_000371_0018,371,"1025,847,1331,1064",65,4701,false,true,unresolved_response,"1103,951,1116,961",1110.886005,957.598808,66,5202,107,14.636927,8.656081,1.690942,151.111304,0.428571,371,false,false,false
D1OBS_000371_0019,371,"1025,847,1331,1064",65,4701,false,true,unresolved_response,"1081,955,1098,962",1089.307234,958.738782,59,4368,95,17.960395,7.2858,2.465123,-172.367035,0.409722,371,false,false,false
D1OBS_000371_0020,371,"1025,847,1331,1064",65,4701,false,true,same_motion_supported,"1230,958,1242,964",1235.195211,960.979994,44,3299,91,12.498902,5.86074,2.132649,-169.603554,0.483516,371,false,false,false
D1OBS_000371_0021,371,"1025,847,1331,1064",65,4701,false,true,same_motion_supported,"1206,972,1218,976",1212.0366,973.294766,36,2541,82,13.675283,4.356635,3.138955,-173.922985,0.553846,371,false,false,false
D1OBS_000371_0022,371,"1025,847,1331,1064",65,4701,false,true,unresolved_response,"1227,975,1233,977",1229.685841,975.893805,10,678,75,7.735724,2.436462,3.174983,-166.886487,0.47619,371,false,false,false
D1OBS_000371_0023,371,"1025,847,1331,1064",65,4701,false,true,unresolved_response,"1042,986,1048,989",1045.060561,987.707533,10,677,72,8.246173,2.211225,3.729233,157.157611,0.357143,371,false,false,false
D1OBS_000371_0024,371,"1025,847,1331,1064",65,4701,false,true,unresolved_response,"1302,989,1305,991",1303.619946,989.946092,10,742,86,5.068017,3.490254,1.452048,-175.454862,0.833333,371,false,false,false
D1OBS_000371_0025,371,"1025,847,1331,1064",65,4701,false,true,unresolved_response,"1134,990,1146,996",1139.656549,993.183438,42,3031,86,14.079782,8.024,1.754709,-179.093057,0.461538,371,false,false,false
D1OBS_000371_0026,371,"1025,847,1331,1064",65,4701,false,true,same_motion_supported,"1246,992,1255,1001",1250.084576,996.698201,54,3890,88,10.473517,9.446569,1.108711,-153.322212,0.54,371,false,false,false
D1OBS_000371_0027,371,"1025,847,1331,1064",65,4701,false,true,unresolved_response,"1135,998,1146,1000",1140.674147,999.067325,16,1114,78,12.654364,2.206143,5.735967,-177.092073,0.444444,371,false,false,false
D1OBS_000371_0028,371,"1025,847,1331,1064",65,4701,false,true,unresolved_response,"1139,1006,1146,1007",1142.653226,1006.549731,11,744,71,8.502045,1.830735,4.64406,-173.040523,0.6875,371,false,false,false
D1OBS_000371_0029,371,"1025,847,1331,1064",65,4701,false,true,same_motion_supported,"1245,1006,1252,1012",1248.124375,1008.362576,25,1801,83,8.565859,5.436855,1.575517,163.309714,0.446429,371,false,false,false
D1OBS_000371_0030,371,"1025,847,1331,1064",65,4701,false,true,unresolved_response,"1263,1011,1269,1017",1266.179736,1013.967384,21,1441,80,8.51401,5.483066,1.552783,57.085722,0.428571,371,false,false,false
D1OBS_000371_0031,371,"1025,847,1331,1064",65,4701,false,true,same_motion_supported,"1244,1016,1296,1041",1264.745981,1030.930541,572,46776,174,53.945546,21.129469,2.553095,-169.399552,0.415094,371,false,false,false
D1OBS_000371_0032,371,"1025,847,1331,1064",65,4701,false,true,unresolved_response,"1315,1032,1327,1039",1320.6969,1035.775832,44,3484,109,12.926529,6.201684,2.084358,-156.907333,0.423077,371,false,false,false
D1OBS_000372_0001,372,"1032,850,1337,1067",68,5008,false,true,unresolved_response,"1276,850,1285,855",1280.278366,852.112875,41,3402,109,11.471245,5.903351,1.943175,-177.431035,0.683333,372,false,false,false
D1OBS_000372_0002,372,"1032,850,1337,1067",68,5008,false,true,unresolved_response,"1259,864,1262,867",1260.368921,865.359431,11,843,85,4.68387,3.436105,1.363134,115.413171,0.6875,372,false,false,false
D1OBS_000372_0003,372,"1032,850,1337,1067",68,5008,false,true,unresolved_response,"1263,867,1274,870",1267.845422,868.406165,28,2206,102,12.519373,4.076739,3.070928,177.034907,0.583333,372,false,false,false
D1OBS_000372_0004,372,"1032,850,1337,1067",68,5008,false,true,unresolved_response,"1281,867,1286,870",1282.705739,868.178266,11,819,85,7.10143,3.174711,2.236874,-158.668653,0.458333,372,false,false,false
