physical_vehicle_id,frame,source_detector,source_track_id,bbox,hard_edge_state,soft_edge_state,visible_front,visible_rear,visible_side,whole_body_confidence,depth_quality,direct_observable_full_stream,direct_observable_reason,paired_with_sar,cross_detector_support
PV_GM19_UNPAIRED_SMALL_060_080,69,yolo26l_probe,bt_0033,"498.548,326.268,527.747,352.983",none,none,true,true,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0.45,false,yolo11l:iou=0.824;yolo26l:iou=0.841
PV_GM19_UNPAIRED_SMALL_060_080,70,yolo26l_probe,bt_0033,"503.266,327.139,533.238,354.088",none,none,true,true,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0.5,false,yolo11l:iou=0.804;yolo26l:iou=0.806
PV_GM19_UNPAIRED_SMALL_060_080,71,yolo26l_probe,bt_0033,"506.614,327.052,537.865,354.566",none,none,true,true,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0.55,false,yolo11l:iou=0.788;yolo26l:iou=0.79
PV_GM19_UNPAIRED_SMALL_060_080,72,yolo26l_probe,bt_0033,"508.955,325.518,541.375,353.355",none,none,true,true,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0.6,false,yolo11l:iou=0.791;yolo26l:iou=0.736
PV_GM19_UNPAIRED_SMALL_060_080,73,yolo26l_probe,bt_0033,"512.802,324.297,545.143,351.508",none,none,false,true,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0.65,false,yolo11l:iou=0.778;yolo26l:iou=0.785
PV_GM19_UNPAIRED_SMALL_060_080,74,yolo26l_probe,bt_0033,"516.196,322.887,548.593,349.573",none,none,false,true,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0.7,false,yolo11l:iou=0.791;yolo26l:iou=0.782
PV_GM19_UNPAIRED_SMALL_060_080,75,yolo26l_probe,bt_0033,"519.98,321.685,553.042,348.557",none,none,false,true,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0.75,false,yolo11l:iou=0.888;yolo26l:iou=0.849
PV_GM19_UNPAIRED_SMALL_060_080,76,yolo26l_probe,bt_0033,"525.613,323.089,559.044,350.25",none,none,false,true,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0.8,false,yolo11l:iou=0.878;yolo26l:iou=0.881
PV_GM19_UNPAIRED_SMALL_060_080,77,yolo26l_probe,bt_0033,"531.389,324.659,564.422,351.519",none,none,false,true,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0.85,false,yolo11l:iou=0.885;yolo26l:iou=0.902
PV_GM19_UNPAIRED_SMALL_060_080,78,yolo26l_probe,bt_0033,"538.904,327.898,571.212,354.639",none,none,false,true,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0.9,false,yolo11l:iou=0.755;yolo26l:iou=0.737
PV_GM19_UNPAIRED_SMALL_060_080,79,yolo26l_probe,bt_0033,"545.545,328.991,576.934,355.629",none,none,false,true,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0.95,false,yolo11l:iou=0.725;yolo26l:iou=0.733
PV_GM19_UNPAIRED_SMALL_060_080,80,yolo26l_probe,bt_0033,"552.132,328.959,582.455,355.664",none,none,false,true,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=1,false,yolo11l:iou=0.643;yolo26l:iou=0.622
PV_GM19_UNPAIRED_SMALL_083_098,83,yolo26l_probe,bt_0053,"541.209,324.996,581.675,351.377",none,none,true,false,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0,false,yolo11l:iou=0.727;yolo26l:iou=0.762
PV_GM19_UNPAIRED_SMALL_083_098,84,yolo26l_probe,bt_0053,"543.89,324.673,583.799,350.756",none,none,true,false,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0.067,false,yolo11l:iou=0.838;yolo26l:iou=0.862
PV_GM19_UNPAIRED_SMALL_083_098,85,yolo26l_probe,bt_0053,"547.425,324.246,587.522,350.522",none,none,true,false,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0.133,false,yolo11l:iou=0.907;yolo26l:iou=0.91
PV_GM19_UNPAIRED_SMALL_083_098,86,yolo26l_probe,bt_0053,"551.235,323.838,591.854,350.52",none,none,true,false,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0.2,false,yolo11l:iou=0.947;yolo26l:iou=0.938
PV_GM19_UNPAIRED_SMALL_083_098,87,yolo26l_probe,bt_0053,"555.732,324.379,596.47,351.119",none,none,true,false,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0.267,false,yolo11l:iou=0.948;yolo26l:iou=0.945
PV_GM19_UNPAIRED_SMALL_083_098,88,yolo26l_probe,bt_0053,"561.694,324.521,602.309,351.127",none,none,true,false,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0.333,false,yolo11l:iou=0.948;yolo26l:iou=0.944
PV_GM19_UNPAIRED_SMALL_083_098,89,yolo26l_probe,bt_0053,"565.794,324.499,607.737,351.801",none,none,true,true,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0.4,false,yolo11l:iou=0.907;yolo26l:iou=0.889
PV_GM19_UNPAIRED_SMALL_083_098,90,yolo26l_probe,bt_0053,"569.633,325.043,612.325,352.625",none,none,true,true,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0.467,false,yolo11l:iou=0.898;yolo26l:iou=0.881
PV_GM19_UNPAIRED_SMALL_083_098,91,yolo26l_probe,bt_0053,"574.117,326.069,617.575,353.986",none,none,true,true,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0.533,false,yolo11l:iou=0.898;yolo26l:iou=0.894
PV_GM19_UNPAIRED_SMALL_083_098,92,yolo26l_probe,bt_0053,"579.571,327.43,623.004,355.328",none,none,true,true,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0.6,false,yolo11l:iou=0.935;yolo26l:iou=0.935
PV_GM19_UNPAIRED_SMALL_083_098,93,yolo26l_probe,bt_0053,"584.47,327.556,627.265,355.168",none,none,false,true,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0.667,false,yolo11l:iou=0.9;yolo26l:iou=0.923
PV_GM19_UNPAIRED_SMALL_083_098,94,yolo26l_probe,bt_0053,"588.728,325.551,631.128,353.217",none,none,false,true,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0.733,false,yolo11l:iou=0.793;yolo26l:iou=0.802
PV_GM19_UNPAIRED_SMALL_083_098,95,yolo26l_probe,bt_0053,"592.993,322.976,634.754,350.572",none,none,false,true,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0.8,false,yolo11l:iou=0.779;yolo26l:iou=0.78
PV_GM19_UNPAIRED_SMALL_083_098,96,yolo26l_probe,bt_0053,"597.082,321.808,637.925,349.35",none,none,false,true,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0.867,false,yolo11l:iou=0.756;yolo26l:iou=0.753
PV_GM19_UNPAIRED_SMALL_083_098,97,yolo26l_probe,bt_0053,"602.747,323.517,642.528,351.047",none,none,false,true,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0.933,false,yolo11l:iou=0.685;yolo26l:iou=0.676
PV_GM19_UNPAIRED_SMALL_083_098,98,yolo26l_probe,bt_0053,"610.185,325.457,649.255,353.449",none,none,false,true,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=1,false,yolo11l:iou=0.6;yolo26l:iou=0.597
PV_GM19_SILVER_MPV_NEAR_FIELD,99,yolo26l_probe,bt_0068,"8.459,300.743,70.699,503.839",none,left_near_edge,true,false,true,0.53,depth_edge_mixed_risk,false,not_direct_full_stream;无硬边缘接触;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=false;phase_ok=false;phase=0,false,yolo11l:iou=0.74;yolo26l:iou=0.735
PV_GM19_SILVER_MPV_NEAR_FIELD,100,yolo26l_probe,bt_0068,"17.39,300.99,85.029,519.17",none,left_near_edge,true,false,true,0.53,depth_edge_mixed_risk,false,not_direct_full_stream;无硬边缘接触;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=false;phase_ok=false;phase=0.024,false,yolo11l:iou=0.607;yolo26l:iou=0.607
PV_GM19_SILVER_MPV_NEAR_FIELD,101,yolo26l_probe,bt_0068,"28.572,301.789,101.789,532.113",none,none,true,false,true,0.85,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;width_ok=false;height_ok=false;phase_ok=false;phase=0.049,false,yolo11l:iou=0.535;yolo26l:iou=0.534
PV_GM19_SILVER_MPV_NEAR_FIELD,102,yolo26l_probe,bt_0068,"38.947,299.868,118.027,538.812",none,none,true,false,true,0.97,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;高度接近轨迹主体;多检测源支持;深度区域可用;width_ok=false;height_ok=true;phase_ok=false;phase=0.073,true,yolo11l:iou=0.494;yolo26l:iou=0.492
PV_GM19_SILVER_MPV_NEAR_FIELD,103,yolo26l_probe,bt_0068,"46.641,292.232,133.91,542.653",none,none,true,false,true,0.97,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;高度接近轨迹主体;多检测源支持;深度区域可用;width_ok=false;height_ok=true;phase_ok=false;phase=0.098,false,yolo11l:iou=0.473;yolo26l:iou=0.474
PV_GM19_SILVER_MPV_NEAR_FIELD,104,yolo26l_probe,bt_0068,"50.92,284.905,153.177,563.227",none,none,true,false,true,0.97,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;高度接近轨迹主体;多检测源支持;深度区域可用;width_ok=false;height_ok=true;phase_ok=false;phase=0.122,false,yolo11l:iou=0.477;yolo26l:iou=0.485
PV_GM19_SILVER_MPV_NEAR_FIELD,105,yolo26l_probe,bt_0068,"54.818,279.569,172.513,582.227",none,bottom_near_edge,true,false,true,0.7,depth_edge_mixed_risk,false,not_direct_full_stream;无硬边缘接触;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=false;phase=0.146,false,yolo11l:iou=0.501;yolo26l:iou=0.508
PV_GM19_SILVER_MPV_NEAR_FIELD,106,yolo26l_probe,bt_0068,"59.627,271.854,192.267,592.26",none,bottom_near_edge,true,false,true,0.7,depth_edge_mixed_risk,false,not_direct_full_stream;无硬边缘接触;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=false;phase=0.171,false,yolo11l:iou=0.515;yolo26l:iou=0.522
PV_GM19_SILVER_MPV_NEAR_FIELD,107,yolo26l_probe,bt_0068,"65.307,266.94,212.45,598.688",bottom_contact,bottom_near_edge,true,false,true,0.48,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=false;phase=0.195,false,yolo11l:iou=0.524;yolo26l:iou=0.526
PV_GM19_SILVER_MPV_NEAR_FIELD,108,yolo26l_probe,bt_0068,"72.633,265.432,233.461,601.061",bottom_contact,bottom_near_edge,true,false,true,0.48,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=false;phase=0.22,false,yolo11l:iou=0.519;yolo26l:iou=0.52
PV_GM19_SILVER_MPV_NEAR_FIELD,109,yolo26l_probe,bt_0068,"80.588,267.939,254.864,602.074",bottom_contact,bottom_near_edge,true,false,true,0.48,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=false;phase=0.244,false,yolo11l:iou=0.512;yolo26l:iou=0.512
PV_GM19_SILVER_MPV_NEAR_FIELD,110,yolo26l_probe,bt_0068,"88.154,270.859,277.128,602.273",bottom_contact,bottom_near_edge,true,false,true,0.48,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=true;phase=0.268,false,yolo11l:iou=0.505;yolo26l:iou=0.511
PV_GM19_SILVER_MPV_NEAR_FIELD,111,yolo26l_probe,bt_0068,"95.037,274.762,299.411,601.78",bottom_contact,bottom_near_edge,true,false,true,0.48,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=true;phase=0.293,false,yolo11l:iou=0.506;yolo26l:iou=0.513
PV_GM19_SILVER_MPV_NEAR_FIELD,112,yolo26l_probe,bt_0068,"101.519,277.077,323.755,601.368",bottom_contact,bottom_near_edge,true,false,true,0.48,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=true;phase=0.317,false,yolo11l:iou=0.502;yolo26l:iou=0.517
PV_GM19_SILVER_MPV_NEAR_FIELD,113,yolo26l_probe,bt_0068,"105.666,284.03,343.34,600.534",bottom_contact,bottom_near_edge,true,false,true,0.48,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=true;phase=0.341,false,yolo11l:iou=0.507;yolo26l:iou=0.526
PV_GM19_SILVER_MPV_NEAR_FIELD,114,yolo26l_probe,bt_0068,"108.812,281.565,368.954,599.9",bottom_contact,bottom_near_edge,true,true,true,0.48,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=true;phase=0.366,true,yolo11l:iou=0.518;yolo26l:iou=0.542
PV_GM19_SILVER_MPV_NEAR_FIELD,115,yolo26l_probe,bt_0068,"108.144,284.201,386.59,599.345",bottom_contact,bottom_near_edge,true,true,true,0.48,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=true;phase=0.39,false,yolo11l:iou=0.513;yolo26l:iou=0.57
PV_GM19_SILVER_MPV_NEAR_FIELD,116,yolo26l_probe,bt_0068,"101.869,281.42,401.256,598.706",bottom_contact,bottom_near_edge,true,true,true,0.48,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=true;phase=0.415,false,yolo11l:iou=0.525;yolo26l:iou=0.606
PV_GM19_SILVER_MPV_NEAR_FIELD,117,yolo26l_probe,bt_0068,"95.792,280.35,411.024,594.945",none,bottom_near_edge,true,true,true,0.7,depth_edge_mixed_risk,false,not_direct_full_stream;无硬边缘接触;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=true;phase=0.439,false,yolo11l:iou=0.514;yolo26l:iou=0.634
PV_GM19_SILVER_MPV_NEAR_FIELD,118,yolo26l_probe,bt_0068,"87.447,276.883,419.403,591.607",none,bottom_near_edge,true,true,true,0.7,depth_edge_mixed_risk,false,not_direct_full_stream;无硬边缘接触;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=true;phase=0.463,false,yolo11l:iou=0.517;yolo26l:iou=0.665
PV_GM19_SILVER_MPV_NEAR_FIELD,119,yolo26l_probe,bt_0068,"79.607,271.679,433.181,592.954",none,bottom_near_edge,true,true,true,0.88,depth_edge_mixed_risk,true,direct_observable_full_stream;无硬边缘接触;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.488,false,yolo26l:iou=0.701
PV_GM19_SILVER_MPV_NEAR_FIELD,120,yolo26l_probe,bt_0068,"88.141,273.072,459.949,594.522",none,bottom_near_edge,true,true,true,0.88,depth_edge_mixed_risk,true,direct_observable_full_stream;无硬边缘接触;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.512,false,yolo26l:iou=0.68
PV_GM19_SILVER_MPV_NEAR_FIELD,121,yolo26l_probe,bt_0068,"100.263,266.673,500.394,595.968",none,bottom_near_edge,true,true,true,0.88,depth_edge_mixed_risk,true,direct_observable_full_stream;无硬边缘接触;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.537,false,yolo26l:iou=0.67
PV_GM19_SILVER_MPV_NEAR_FIELD,122,yolo26l_probe,bt_0068,"113.596,264.769,535.282,597.055",none,bottom_near_edge,true,true,true,0.88,depth_edge_mixed_risk,true,direct_observable_full_stream;无硬边缘接触;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.561,false,yolo26l:iou=0.708
PV_GM19_SILVER_MPV_NEAR_FIELD,123,yolo26l_probe,bt_0068,"145.219,263.611,584.931,596.945",none,bottom_near_edge,true,true,true,0.88,depth_edge_mixed_risk,true,direct_observable_full_stream;无硬边缘接触;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.585,false,yolo26l:iou=0.733
PV_GM19_SILVER_MPV_NEAR_FIELD,124,yolo26l_probe,bt_0068,"203.63,262.285,660.492,597.641",none,bottom_near_edge,true,true,true,0.88,depth_edge_mixed_risk,true,direct_observable_full_stream;无硬边缘接触;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.61,false,yolo26l:iou=0.767
PV_GM19_SILVER_MPV_NEAR_FIELD,125,yolo26l_probe,bt_0068,"259.952,262.022,727.851,598.506",bottom_contact,bottom_near_edge,true,true,true,0.66,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.634,false,yolo11l:iou=0.847;yolo26l:iou=0.837
PV_GM19_SILVER_MPV_NEAR_FIELD,126,yolo26l_probe,bt_0068,"288.357,259.904,764.999,598.644",bottom_contact,bottom_near_edge,false,true,true,0.66,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.659,false,yolo11l:iou=0.809;yolo26l:iou=0.897
PV_GM19_SILVER_MPV_NEAR_FIELD,127,yolo26l_probe,bt_0068,"298.018,260.075,779.888,598.918",bottom_contact,right_near_edge;bottom_near_edge,false,true,true,0.5,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.683,false,yolo11l:iou=0.839;yolo26l:iou=0.909
PV_GM19_SILVER_MPV_NEAR_FIELD,128,yolo26l_probe,bt_0068,"302.599,259.322,789.136,598.98",bottom_contact,right_near_edge;bottom_near_edge,false,true,true,0.5,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.707,false,yolo11l:iou=0.874;yolo26l:iou=0.936
PV_GM19_SILVER_MPV_NEAR_FIELD,129,yolo26l_probe,bt_0068,"314.443,258.451,802.311,598.935",right_contact;bottom_contact,right_near_edge;bottom_near_edge,false,true,true,0.5,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:right_contact;bottom_contact;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.732,true,yolo11l:iou=0.921;yolo26l:iou=0.976
PV_GM19_SILVER_MPV_NEAR_FIELD,130,yolo26l_probe,bt_0068,"327.266,258.021,812.975,598.482",right_contact;bottom_contact,right_near_edge;bottom_near_edge,false,true,true,0.5,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:right_contact;bottom_contact;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.756,false,yolo11l:iou=0.953;yolo26l:iou=0.951
PV_GM19_SILVER_MPV_NEAR_FIELD,131,yolo26l_probe,bt_0068,"348.68,259.623,826.33,598.201",right_contact;bottom_contact,right_near_edge;bottom_near_edge,false,true,true,0.5,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:right_contact;bottom_contact;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.78,true,yolo11l:iou=0.884;yolo26l:iou=0.882
PV_GM19_SILVER_MPV_NEAR_FIELD,132,yolo26l_probe,bt_0068,"377.13,268.601,835.06,597.995",right_contact,right_near_edge;bottom_near_edge,false,true,true,0.5,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:right_contact;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.805,false,yolo11l:iou=0.836;yolo26l:iou=0.83
PV_GM19_SILVER_MPV_NEAR_FIELD,133,yolo26l_probe,bt_0068,"408.842,280.382,841.83,597.732",right_contact,right_near_edge;bottom_near_edge,false,true,true,0.5,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:right_contact;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.829,false,yolo11l:iou=0.785;yolo26l:iou=0.788
PV_GM19_SILVER_MPV_NEAR_FIELD,134,yolo26l_probe,bt_0068,"440.899,291.726,848.066,597.234",right_contact,right_near_edge;bottom_near_edge,false,true,true,0.5,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:right_contact;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.854,false,yolo11l:iou=0.749;yolo26l:iou=0.747
PV_GM19_SILVER_MPV_NEAR_FIELD,135,yolo26l_probe,bt_0068,"472.436,301.857,854.444,596.861",right_contact,right_near_edge;bottom_near_edge,false,true,true,0.5,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:right_contact;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=false;phase=0.878,false,yolo11l:iou=0.697;yolo26l:iou=0.703
PV_GM19_SILVER_MPV_NEAR_FIELD,136,yolo26l_probe,bt_0068,"506.119,315.382,858.352,596.577",right_contact,right_near_edge;bottom_near_edge,false,true,true,0.5,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:right_contact;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=false;phase=0.902,false,yolo11l:iou=0.651;yolo26l:iou=0.655
PV_GM19_SILVER_MPV_NEAR_FIELD,137,yolo26l_probe,bt_0068,"543.686,335.393,858.671,596.288",right_contact,right_near_edge;bottom_near_edge,false,true,true,0.32,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:right_contact;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=false;phase=0.927,false,yolo11l:iou=0.602;yolo26l:iou=0.608
PV_GM19_SILVER_MPV_NEAR_FIELD,138,yolo26l_probe,bt_0068,"581.46,356.213,859.257,596.333",right_contact,right_near_edge;bottom_near_edge,false,true,true,0.32,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:right_contact;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=false;phase=0.951,true,yolo11l:iou=0.555;yolo26l:iou=0.556
