scene,optical_frame_num,diagnostic_vehicle_id,source_track_id,source_segment_id,source_det_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,display_label,display_status,risk_tags,reason
GM_RM011,288,GM_RM011_V002,bs_0061,GM_RM011__botsort__normalized_active__bs_0061__seg_003,GM_RM011_000288_001,473.195,344.330,802.905,593.854,GM_RM011_V002,strong_timeline,partial_visible;competitor_excluded,Continuation of central white vehicle front/window segment.
GM_RM011,289,GM_RM011_FORBIDDEN_CONTEXT_001,bs_0064,GM_RM011__botsort__normalized_active__bs_0064__seg_001,GM_RM011_000289_002,0.899,140.515,349.038,594.239,GM_RM011_FORBIDDEN_CONTEXT_001,forbidden_not_rendered,forbidden_bridge;competition,Competing left-edge vehicle used only to block bs_0061 to bs_0064 merge.
GM_RM011,289,GM_RM011_V002,bs_0061,GM_RM011__botsort__normalized_active__bs_0061__seg_003,GM_RM011_000289_001,540.710,373.383,801.967,594.563,GM_RM011_V002,strong_timeline,partial_visible;competitor_excluded,Continuation of central white vehicle front/window segment.
GM_RM011,290,GM_RM011_FORBIDDEN_CONTEXT_001,bs_0064,GM_RM011__botsort__normalized_active__bs_0064__seg_001,GM_RM011_000290_002,1.332,136.416,405.314,594.098,GM_RM011_FORBIDDEN_CONTEXT_001,forbidden_not_rendered,forbidden_bridge;competition,Competing left-edge vehicle used only to block bs_0061 to bs_0064 merge.
GM_RM011,290,GM_RM011_V002,bs_0061,GM_RM011__botsort__normalized_active__bs_0061__seg_003,GM_RM011_000290_001,603.384,386.058,801.075,594.418,GM_RM011_V002,strong_timeline,partial_visible;competitor_excluded,Continuation of central white vehicle front/window segment.
GM_RM011,291,GM_RM011_FORBIDDEN_CONTEXT_001,bs_0064,GM_RM011__botsort__normalized_active__bs_0064__seg_001,GM_RM011_000291_001,1.381,185.443,468.155,593.879,GM_RM011_FORBIDDEN_CONTEXT_001,forbidden_not_rendered,forbidden_bridge;competition,Competing left-edge vehicle used only to block bs_0061 to bs_0064 merge.
GM_RM011,291,GM_RM011_V002,bs_0061,GM_RM011__botsort__normalized_active__bs_0061__seg_003,GM_RM011_000291_002,668.033,400.130,800.395,594.347,GM_RM011_V002,strong_timeline,partial_visible;competitor_excluded,Continuation of central white vehicle front/window segment.
GM_RM011,292,GM_RM011_FORBIDDEN_CONTEXT_001,bs_0064,GM_RM011__botsort__normalized_active__bs_0064__seg_001,GM_RM011_000292_001,6.277,207.872,535.845,593.602,GM_RM011_FORBIDDEN_CONTEXT_001,forbidden_not_rendered,forbidden_bridge;competition,Competing left-edge vehicle used only to block bs_0061 to bs_0064 merge.
GM_RM011,292,GM_RM011_V002,bs_0061,GM_RM011__botsort__normalized_active__bs_0061__seg_003,GM_RM011_000292_002,734.935,419.721,800.059,594.227,GM_RM011_V002,strong_timeline,partial_visible;competitor_excluded,Continuation of central white vehicle front/window segment.
GM_RM017,118,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000118_001,0.141,269.805,70.132,376.835,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,119,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000119_001,0.154,266.777,77.348,380.545,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,120,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000120_001,0.205,262.220,93.653,381.773,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,121,GM_RM017_NONVEHICLE_001,bs_0002,GM_RM017__botsort__normalized_active__bs_0002__seg_001,GM_RM017_000121_002,206.119,342.333,421.450,509.249,GM_RM017_NONVEHICLE_001,non_vehicle_not_rendered,non_vehicle;exclude_from_vehicle_timeline,"Foreground barrier or temporary structure, not a vehicle referent."
GM_RM017,121,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000121_001,0.341,258.494,118.469,385.921,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,122,GM_RM017_NONVEHICLE_001,bs_0002,GM_RM017__botsort__normalized_active__bs_0002__seg_001,GM_RM017_000122_002,247.112,340.372,467.112,508.091,GM_RM017_NONVEHICLE_001,non_vehicle_not_rendered,non_vehicle;exclude_from_vehicle_timeline,"Foreground barrier or temporary structure, not a vehicle referent."
GM_RM017,122,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000122_001,0.381,254.953,132.315,386.608,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,123,GM_RM017_NONVEHICLE_001,bs_0002,GM_RM017__botsort__normalized_active__bs_0002__seg_001,GM_RM017_000123_002,294.576,337.990,523.521,508.309,GM_RM017_NONVEHICLE_001,non_vehicle_not_rendered,non_vehicle;exclude_from_vehicle_timeline,"Foreground barrier or temporary structure, not a vehicle referent."
GM_RM017,123,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000123_001,0.388,251.323,149.324,386.397,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,124,GM_RM017_NONVEHICLE_001,bs_0002,GM_RM017__botsort__normalized_active__bs_0002__seg_001,GM_RM017_000124_002,344.332,333.553,579.697,507.268,GM_RM017_NONVEHICLE_001,non_vehicle_not_rendered,non_vehicle;exclude_from_vehicle_timeline,"Foreground barrier or temporary structure, not a vehicle referent."
GM_RM017,124,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000124_001,0.463,247.877,166.632,385.847,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,125,GM_RM017_NONVEHICLE_001,bs_0002,GM_RM017__botsort__normalized_active__bs_0002__seg_001,GM_RM017_000125_002,393.687,331.290,637.488,507.286,GM_RM017_NONVEHICLE_001,non_vehicle_not_rendered,non_vehicle;exclude_from_vehicle_timeline,"Foreground barrier or temporary structure, not a vehicle referent."
GM_RM017,125,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000125_001,0.279,245.433,180.585,385.014,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,126,GM_RM017_NONVEHICLE_001,bs_0002,GM_RM017__botsort__normalized_active__bs_0002__seg_001,GM_RM017_000126_002,444.656,330.000,696.777,508.339,GM_RM017_NONVEHICLE_001,non_vehicle_not_rendered,non_vehicle;exclude_from_vehicle_timeline,"Foreground barrier or temporary structure, not a vehicle referent."
GM_RM017,126,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000126_001,0.320,246.023,194.732,385.674,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,127,GM_RM017_NONVEHICLE_001,bs_0002,GM_RM017__botsort__normalized_active__bs_0002__seg_001,GM_RM017_000127_002,496.813,329.098,760.663,511.842,GM_RM017_NONVEHICLE_001,non_vehicle_not_rendered,non_vehicle;exclude_from_vehicle_timeline,"Foreground barrier or temporary structure, not a vehicle referent."
GM_RM017,127,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000127_001,0.388,246.804,208.149,386.550,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,128,GM_RM017_NONVEHICLE_001,bs_0002,GM_RM017__botsort__normalized_active__bs_0002__seg_001,GM_RM017_000128_002,549.279,327.061,803.603,508.946,GM_RM017_NONVEHICLE_001,non_vehicle_not_rendered,non_vehicle;exclude_from_vehicle_timeline,"Foreground barrier or temporary structure, not a vehicle referent."
GM_RM017,128,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000128_001,0.291,247.402,220.722,389.137,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,129,GM_RM017_NONVEHICLE_001,bs_0002,GM_RM017__botsort__normalized_active__bs_0002__seg_001,GM_RM017_000129_002,602.242,323.644,816.765,496.932,GM_RM017_NONVEHICLE_001,non_vehicle_not_rendered,non_vehicle;exclude_from_vehicle_timeline,"Foreground barrier or temporary structure, not a vehicle referent."
GM_RM017,129,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000129_001,9.577,245.773,233.748,389.332,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,130,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000130_001,25.172,243.864,243.243,389.048,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,131,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000131_001,43.408,242.583,258.202,389.041,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,132,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000132_001,63.035,242.749,273.769,389.269,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,133,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000133_001,83.348,242.521,289.611,389.583,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,134,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000134_001,102.564,241.005,304.623,388.275,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,135,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000135_001,122.706,240.003,318.568,388.679,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,136,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000136_001,142.177,239.784,330.928,388.521,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,137,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000137_001,162.176,239.160,340.658,388.076,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,138,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000138_001,182.108,237.497,355.973,387.263,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,139,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000139_001,202.176,236.492,372.724,385.888,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,140,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000140_001,222.117,235.667,386.832,384.580,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,141,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000141_001,242.307,233.668,401.484,382.565,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,142,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000142_001,262.624,231.181,415.548,383.722,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,143,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000143_001,282.893,229.282,430.500,384.276,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,144,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000144_001,304.615,228.492,445.355,384.288,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,145,GM_RM017_V001,bs_0008,GM_RM017__botsort__normalized_active__bs_0008__seg_001,GM_RM017_000145_002,0.138,325.385,77.026,409.577,GM_RM017_V001,weak_timeline,edge_contact;partial_visible;appearance_weak,"Leading dark sedan fragment; same referent inside the track, not a final identity."
GM_RM017,145,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000145_001,326.192,226.500,460.352,383.997,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,146,GM_RM017_V001,bs_0008,GM_RM017__botsort__normalized_active__bs_0008__seg_001,GM_RM017_000146_002,0.206,323.768,93.779,410.016,GM_RM017_V001,weak_timeline,edge_contact;partial_visible;appearance_weak,"Leading dark sedan fragment; same referent inside the track, not a final identity."
GM_RM017,146,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000146_001,347.331,225.110,475.178,383.400,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,147,GM_RM017_V001,bs_0008,GM_RM017__botsort__normalized_active__bs_0008__seg_001,GM_RM017_000147_002,0.285,321.761,114.037,408.801,GM_RM017_V001,weak_timeline,edge_contact;partial_visible;appearance_weak,"Leading dark sedan fragment; same referent inside the track, not a final identity."
GM_RM017,147,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000147_001,369.000,223.432,492.998,382.801,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,148,GM_RM017_V001,bs_0008,GM_RM017__botsort__normalized_active__bs_0008__seg_001,GM_RM017_000148_001,0.301,319.914,137.929,407.874,GM_RM017_V001,weak_timeline,edge_contact;partial_visible;appearance_weak,"Leading dark sedan fragment; same referent inside the track, not a final identity."
GM_RM017,148,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000148_002,390.579,222.067,514.259,381.824,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,149,GM_RM017_V001,bs_0008,GM_RM017__botsort__normalized_active__bs_0008__seg_001,GM_RM017_000149_002,0.240,318.828,161.471,407.609,GM_RM017_V001,weak_timeline,edge_contact;partial_visible;appearance_weak,"Leading dark sedan fragment; same referent inside the track, not a final identity."
GM_RM017,149,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000149_001,412.346,220.735,537.078,381.759,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,150,GM_RM017_V001,bs_0008,GM_RM017__botsort__normalized_active__bs_0008__seg_001,GM_RM017_000150_002,0.153,317.355,185.837,406.629,GM_RM017_V001,weak_timeline,edge_contact;partial_visible;appearance_weak,"Leading dark sedan fragment; same referent inside the track, not a final identity."
GM_RM017,150,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000150_001,434.622,219.731,560.164,381.067,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,151,GM_RM017_V001,bs_0008,GM_RM017__botsort__normalized_active__bs_0008__seg_001,GM_RM017_000151_002,0.338,316.267,210.243,406.782,GM_RM017_V001,weak_timeline,edge_contact;partial_visible;appearance_weak,"Leading dark sedan fragment; same referent inside the track, not a final identity."
GM_RM017,151,GM_RM017_V002,bs_0010,GM_RM017__botsort__normalized_active__bs_0010__seg_001,GM_RM017_000151_003,0.084,309.448,46.472,350.351,GM_RM017_V002,strong_timeline,edge_contact;partial_visible;appearance_weak,White SUV fragment; strongest GM_RM017 same-vehicle referent.
GM_RM017,151,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000151_001,456.726,219.426,583.674,380.599,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,152,GM_RM017_V001,bs_0008,GM_RM017__botsort__normalized_active__bs_0008__seg_001,GM_RM017_000152_001,0.354,314.931,235.263,406.325,GM_RM017_V001,weak_timeline,edge_contact;partial_visible;appearance_weak,"Leading dark sedan fragment; same referent inside the track, not a final identity."
GM_RM017,152,GM_RM017_V002,bs_0010,GM_RM017__botsort__normalized_active__bs_0010__seg_001,GM_RM017_000152_003,0.082,307.568,59.802,353.045,GM_RM017_V002,strong_timeline,edge_contact;partial_visible;appearance_weak,White SUV fragment; strongest GM_RM017 same-vehicle referent.
GM_RM017,152,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000152_002,479.671,216.862,607.694,378.842,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,153,GM_RM017_V001,bs_0008,GM_RM017__botsort__normalized_active__bs_0008__seg_001,GM_RM017_000153_001,0.845,313.958,259.040,406.530,GM_RM017_V001,weak_timeline,edge_contact;partial_visible;appearance_weak,"Leading dark sedan fragment; same referent inside the track, not a final identity."
GM_RM017,153,GM_RM017_V002,bs_0010,GM_RM017__botsort__normalized_active__bs_0010__seg_001,GM_RM017_000153_003,0.177,307.237,77.517,364.219,GM_RM017_V002,strong_timeline,edge_contact;partial_visible;appearance_weak,White SUV fragment; strongest GM_RM017 same-vehicle referent.
GM_RM017,153,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000153_002,501.297,214.663,632.312,377.297,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,154,GM_RM017_V001,bs_0008,GM_RM017__botsort__normalized_active__bs_0008__seg_001,GM_RM017_000154_001,14.250,314.489,281.155,407.350,GM_RM017_V001,weak_timeline,edge_contact;partial_visible;appearance_weak,"Leading dark sedan fragment; same referent inside the track, not a final identity."
GM_RM017,154,GM_RM017_V002,bs_0010,GM_RM017__botsort__normalized_active__bs_0010__seg_001,GM_RM017_000154_003,0.182,308.184,95.424,382.430,GM_RM017_V002,strong_timeline,edge_contact;partial_visible;appearance_weak,White SUV fragment; strongest GM_RM017 same-vehicle referent.
GM_RM017,154,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000154_002,519.893,213.551,657.555,377.485,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,155,GM_RM017_V001,bs_0008,GM_RM017__botsort__normalized_active__bs_0008__seg_001,GM_RM017_000155_002,33.555,316.185,304.853,410.017,GM_RM017_V001,weak_timeline,edge_contact;partial_visible;appearance_weak,"Leading dark sedan fragment; same referent inside the track, not a final identity."
GM_RM017,155,GM_RM017_V002,bs_0010,GM_RM017__botsort__normalized_active__bs_0010__seg_001,GM_RM017_000155_003,0.210,309.559,113.247,392.215,GM_RM017_V002,strong_timeline,edge_contact;partial_visible;appearance_weak,White SUV fragment; strongest GM_RM017 same-vehicle referent.
GM_RM017,155,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000155_001,536.865,214.648,684.002,380.212,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,156,GM_RM017_V001,bs_0008,GM_RM017__botsort__normalized_active__bs_0008__seg_001,GM_RM017_000156_002,55.034,316.467,328.592,411.024,GM_RM017_V001,weak_timeline,edge_contact;partial_visible;appearance_weak,"Leading dark sedan fragment; same referent inside the track, not a final identity."
GM_RM017,156,GM_RM017_V002,bs_0010,GM_RM017__botsort__normalized_active__bs_0010__seg_001,GM_RM017_000156_003,0.282,309.897,131.374,396.679,GM_RM017_V002,strong_timeline,edge_contact;partial_visible;appearance_weak,White SUV fragment; strongest GM_RM017 same-vehicle referent.
GM_RM017,156,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000156_001,554.256,213.878,710.042,380.645,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,157,GM_RM017_V001,bs_0008,GM_RM017__botsort__normalized_active__bs_0008__seg_001,GM_RM017_000157_002,78.880,314.257,352.249,409.724,GM_RM017_V001,weak_timeline,edge_contact;partial_visible;appearance_weak,"Leading dark sedan fragment; same referent inside the track, not a final identity."
GM_RM017,157,GM_RM017_V002,bs_0010,GM_RM017__botsort__normalized_active__bs_0010__seg_001,GM_RM017_000157_003,0.189,308.478,150.054,397.093,GM_RM017_V002,strong_timeline,edge_contact;partial_visible;appearance_weak,White SUV fragment; strongest GM_RM017 same-vehicle referent.
GM_RM017,157,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000157_001,570.404,210.153,736.274,378.423,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,158,GM_RM017_V001,bs_0008,GM_RM017__botsort__normalized_active__bs_0008__seg_001,GM_RM017_000158_002,100.970,313.648,375.210,409.568,GM_RM017_V001,weak_timeline,edge_contact;partial_visible;appearance_weak,"Leading dark sedan fragment; same referent inside the track, not a final identity."
GM_RM017,158,GM_RM017_V002,bs_0010,GM_RM017__botsort__normalized_active__bs_0010__seg_001,GM_RM017_000158_003,0.268,308.494,167.877,397.350,GM_RM017_V002,strong_timeline,edge_contact;partial_visible;appearance_weak,White SUV fragment; strongest GM_RM017 same-vehicle referent.
GM_RM017,158,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000158_001,587.663,207.863,762.981,378.228,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,159,GM_RM017_V001,bs_0008,GM_RM017__botsort__normalized_active__bs_0008__seg_001,GM_RM017_000159_002,124.052,312.321,397.894,409.310,GM_RM017_V001,weak_timeline,edge_contact;partial_visible;appearance_weak,"Leading dark sedan fragment; same referent inside the track, not a final identity."
GM_RM017,159,GM_RM017_V002,bs_0010,GM_RM017__botsort__normalized_active__bs_0010__seg_001,GM_RM017_000159_003,0.183,307.834,185.261,400.068,GM_RM017_V002,strong_timeline,edge_contact;partial_visible;appearance_weak,White SUV fragment; strongest GM_RM017 same-vehicle referent.
GM_RM017,159,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000159_001,604.280,205.677,789.711,378.141,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,160,GM_RM017_V001,bs_0008,GM_RM017__botsort__normalized_active__bs_0008__seg_001,GM_RM017_000160_001,147.254,311.186,421.304,408.731,GM_RM017_V001,weak_timeline,edge_contact;partial_visible;appearance_weak,"Leading dark sedan fragment; same referent inside the track, not a final identity."
GM_RM017,160,GM_RM017_V002,bs_0010,GM_RM017__botsort__normalized_active__bs_0010__seg_001,GM_RM017_000160_003,0.232,306.898,202.050,400.460,GM_RM017_V002,strong_timeline,edge_contact;partial_visible;appearance_weak,White SUV fragment; strongest GM_RM017 same-vehicle referent.
GM_RM017,160,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000160_002,619.649,204.649,804.309,376.772,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,161,GM_RM017_V001,bs_0008,GM_RM017__botsort__normalized_active__bs_0008__seg_001,GM_RM017_000161_001,170.682,309.405,444.827,407.862,GM_RM017_V001,weak_timeline,edge_contact;partial_visible;appearance_weak,"Leading dark sedan fragment; same referent inside the track, not a final identity."
GM_RM017,161,GM_RM017_V002,bs_0010,GM_RM017__botsort__normalized_active__bs_0010__seg_001,GM_RM017_000161_003,2.840,305.171,219.725,399.402,GM_RM017_V002,strong_timeline,edge_contact;partial_visible;appearance_weak,White SUV fragment; strongest GM_RM017 same-vehicle referent.
GM_RM017,161,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000161_002,637.069,203.692,809.112,375.358,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,162,GM_RM017_V001,bs_0008,GM_RM017__botsort__normalized_active__bs_0008__seg_001,GM_RM017_000162_001,193.343,307.871,469.131,406.675,GM_RM017_V001,weak_timeline,edge_contact;partial_visible;appearance_weak,"Leading dark sedan fragment; same referent inside the track, not a final identity."
GM_RM017,162,GM_RM017_V002,bs_0010,GM_RM017__botsort__normalized_active__bs_0010__seg_001,GM_RM017_000162_002,13.895,303.250,236.303,398.118,GM_RM017_V002,strong_timeline,edge_contact;partial_visible;appearance_weak,White SUV fragment; strongest GM_RM017 same-vehicle referent.
GM_RM017,162,GM_RM017_V003,bs_0012,GM_RM017__botsort__normalized_active__bs_0012__seg_001,GM_RM017_000162_004,0.068,327.521,62.359,377.879,GM_RM017_V003,weak_timeline,edge_contact;partial_visible;similar_dark_vehicle_guard,Trailing dark sedan fragment; keep separate from bs_0008.
GM_RM017,162,GM_RM017_V004,bs_0001,GM_RM017__botsort__normalized_active__bs_0001__seg_001,GM_RM017_000162_003,653.293,202.692,809.761,373.748,GM_RM017_V004,review_only,large_vehicle_context;target_relevance_review,Large box/truck-like context vehicle; not promoted to final target.
GM_RM017,163,GM_RM017_V001,bs_0008,GM_RM017__botsort__normalized_active__bs_0008__seg_001,GM_RM017_000163_001,214.872,306.303,492.805,404.815,GM_RM017_V001,weak_timeline,edge_contact;partial_visible;appearance_weak,"Leading dark sedan fragment; same referent inside the track, not a final identity."
GM_RM017,163,GM_RM017_V002,bs_0010,GM_RM017__botsort__normalized_active__bs_0010__seg_001,GM_RM017_000163_002,28.371,301.404,252.738,396.521,GM_RM017_V002,strong_timeline,edge_contact;partial_visible;appearance_weak,White SUV fragment; strongest GM_RM017 same-vehicle referent.
GM_RM017,163,GM_RM017_V003,bs_0012,GM_RM017__botsort__normalized_active__bs_0012__seg_001,GM_RM017_000163_003,0.103,324.859,77.768,380.328,GM_RM017_V003,weak_timeline,edge_contact;partial_visible;similar_dark_vehicle_guard,Trailing dark sedan fragment; keep separate from bs_0008.
