scene,detector_name,optical_frame_num,optical_path,det_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_area,is_vehicle_class,source_model,source_weight_path,notes
GM_RM011,baseline_oty0,13,D:\profile\research\data\GM_RM011\GM_RM011_frames\000013.png,GM_RM011_000013_001,car,0.52080237865448,271.148,253.068,798.545,592.976,179266.336,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,13,D:\profile\research\data\GM_RM011\GM_RM011_frames\000013.png,GM_RM011_000013_001,car,0.7906695604324341,169.602,253.026,772.916,597.579,207873.519,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,13,D:\profile\research\data\GM_RM011\GM_RM011_frames\000013.png,GM_RM011_000013_002,car,0.6044185757637024,219.792,252.564,794.310,597.805,198347.748,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,13,D:\profile\research\data\GM_RM011\GM_RM011_frames\000013.png,GM_RM011_000013_003,car,0.49022990465164185,22.715,253.859,625.388,597.457,207076.725,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,14,D:\profile\research\data\GM_RM011\GM_RM011_frames\000014.png,GM_RM011_000014_001,car,0.8607811331748962,216.216,263.124,795.807,597.319,193696.023,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,14,D:\profile\research\data\GM_RM011\GM_RM011_frames\000014.png,GM_RM011_000014_002,car,0.8599028587341309,84.443,273.314,703.473,598.141,201077.875,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,15,D:\profile\research\data\GM_RM011\GM_RM011_frames\000015.png,GM_RM011_000015_001,car,0.8179120421409607,234.055,276.684,796.445,596.129,179653.088,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,15,D:\profile\research\data\GM_RM011\GM_RM011_frames\000015.png,GM_RM011_000015_002,car,0.7311640977859497,111.082,277.226,730.133,597.142,198044.761,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,15,D:\profile\research\data\GM_RM011\GM_RM011_frames\000015.png,GM_RM011_000015_003,car,0.6264947056770325,194.421,280.511,787.198,596.941,187572.538,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,16,D:\profile\research\data\GM_RM011\GM_RM011_frames\000016.png,GM_RM011_000016_001,car,0.8492943644523621,242.751,288.467,795.159,596.521,170171.560,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,17,D:\profile\research\data\GM_RM011\GM_RM011_frames\000017.png,GM_RM011_000017_001,car,0.7421042919158936,201.261,298.040,783.438,597.029,174064.061,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,17,D:\profile\research\data\GM_RM011\GM_RM011_frames\000017.png,GM_RM011_000017_002,car,0.4617502689361572,266.686,302.174,795.759,596.474,155705.870,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,17,D:\profile\research\data\GM_RM011\GM_RM011_frames\000017.png,GM_RM011_000017_003,car,0.35286179184913635,249.317,300.973,794.554,596.547,161157.396,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,18,D:\profile\research\data\GM_RM011\GM_RM011_frames\000018.png,GM_RM011_000018_001,car,0.9036052823066711,246.353,303.279,795.362,596.939,161221.969,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,19,D:\profile\research\data\GM_RM011\GM_RM011_frames\000019.png,GM_RM011_000019_001,car,0.8113089799880981,248.712,284.470,796.694,596.891,171200.810,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,19,D:\profile\research\data\GM_RM011\GM_RM011_frames\000019.png,GM_RM011_000019_002,car,0.6057685017585754,0.410,299.277,87.721,579.095,24431.207,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,20,D:\profile\research\data\GM_RM011\GM_RM011_frames\000020.png,GM_RM011_000020_001,car,0.8626314997673035,251.774,233.568,796.216,598.160,198499.209,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,20,D:\profile\research\data\GM_RM011\GM_RM011_frames\000020.png,GM_RM011_000020_002,car,0.5240200161933899,0.416,267.582,103.535,591.511,33403.432,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,20,D:\profile\research\data\GM_RM011\GM_RM011_frames\000020.png,GM_RM011_000020_003,truck,0.29238808155059814,0.416,267.582,103.535,591.511,33403.432,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,21,D:\profile\research\data\GM_RM011\GM_RM011_frames\000021.png,GM_RM011_000021_001,car,0.8095572590827942,287.488,162.340,797.633,593.908,220162.521,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,21,D:\profile\research\data\GM_RM011\GM_RM011_frames\000021.png,GM_RM011_000021_002,car,0.7045424580574036,0.419,216.263,116.103,561.424,39929.663,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,22,D:\profile\research\data\GM_RM011\GM_RM011_frames\000022.png,GM_RM011_000022_001,car,0.7801762819290161,323.488,167.704,798.236,593.804,202289.999,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,22,D:\profile\research\data\GM_RM011\GM_RM011_frames\000022.png,GM_RM011_000022_002,car,0.7429316639900208,0.547,207.852,140.552,595.626,54290.006,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,23,D:\profile\research\data\GM_RM011\GM_RM011_frames\000023.png,GM_RM011_000023_001,car,0.8113904595375061,372.806,257.189,798.463,597.132,144698.800,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,23,D:\profile\research\data\GM_RM011\GM_RM011_frames\000023.png,GM_RM011_000023_002,car,0.5956597924232483,0.659,249.056,176.673,594.927,60877.859,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,23,D:\profile\research\data\GM_RM011\GM_RM011_frames\000023.png,GM_RM011_000023_003,truck,0.3570478558540344,0.659,249.056,176.673,594.927,60877.859,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,24,D:\profile\research\data\GM_RM011\GM_RM011_frames\000024.png,GM_RM011_000024_001,car,0.6023544669151306,1.178,290.733,208.875,596.031,63409.397,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,24,D:\profile\research\data\GM_RM011\GM_RM011_frames\000024.png,GM_RM011_000024_002,car,0.6022836565971375,410.574,367.859,798.564,595.974,88506.499,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,24,D:\profile\research\data\GM_RM011\GM_RM011_frames\000024.png,GM_RM011_000024_003,truck,0.42730477452278137,1.178,290.733,208.875,596.031,63409.397,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,25,D:\profile\research\data\GM_RM011\GM_RM011_frames\000025.png,GM_RM011_000025_001,car,0.7120360732078552,442.495,399.534,798.376,595.818,69853.938,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,25,D:\profile\research\data\GM_RM011\GM_RM011_frames\000025.png,GM_RM011_000025_002,truck,0.5471850037574768,1.379,290.162,228.118,595.330,69193.597,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,25,D:\profile\research\data\GM_RM011\GM_RM011_frames\000025.png,GM_RM011_000025_003,car,0.5204424858093262,1.379,290.162,228.118,595.330,69193.597,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,26,D:\profile\research\data\GM_RM011\GM_RM011_frames\000026.png,GM_RM011_000026_001,car,0.6258329749107361,1.368,288.832,244.065,595.449,74414.967,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,26,D:\profile\research\data\GM_RM011\GM_RM011_frames\000026.png,GM_RM011_000026_002,car,0.47162556648254395,470.967,396.329,798.680,595.476,65262.866,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,26,D:\profile\research\data\GM_RM011\GM_RM011_frames\000026.png,GM_RM011_000026_003,truck,0.43598636984825134,1.368,288.832,244.065,595.449,74414.967,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,27,D:\profile\research\data\GM_RM011\GM_RM011_frames\000027.png,GM_RM011_000027_001,car,0.7456838488578796,1.717,278.305,265.053,595.741,83592.040,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,27,D:\profile\research\data\GM_RM011\GM_RM011_frames\000027.png,GM_RM011_000027_002,car,0.6268104314804077,493.685,378.242,798.715,595.302,66209.924,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,27,D:\profile\research\data\GM_RM011\GM_RM011_frames\000027.png,GM_RM011_000027_003,truck,0.28378060460090637,1.717,278.305,265.053,595.741,83592.040,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,28,D:\profile\research\data\GM_RM011\GM_RM011_frames\000028.png,GM_RM011_000028_001,car,0.7699803709983826,520.478,353.742,799.070,595.992,67488.807,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,28,D:\profile\research\data\GM_RM011\GM_RM011_frames\000028.png,GM_RM011_000028_002,car,0.6101259589195251,1.684,253.297,295.592,595.463,100564.983,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,28,D:\profile\research\data\GM_RM011\GM_RM011_frames\000028.png,GM_RM011_000028_003,truck,0.4304732382297516,1.684,253.297,295.592,595.463,100564.983,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,29,D:\profile\research\data\GM_RM011\GM_RM011_frames\000029.png,GM_RM011_000029_001,car,0.8400688171386719,548.813,349.253,799.005,595.054,61497.719,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,29,D:\profile\research\data\GM_RM011\GM_RM011_frames\000029.png,GM_RM011_000029_002,car,0.723967432975769,1.779,221.117,324.670,594.828,120667.916,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,29,D:\profile\research\data\GM_RM011\GM_RM011_frames\000029.png,GM_RM011_000029_003,truck,0.3597906529903412,1.779,221.117,324.670,594.828,120667.916,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,30,D:\profile\research\data\GM_RM011\GM_RM011_frames\000030.png,GM_RM011_000030_001,car,0.7047631144523621,584.665,376.323,799.152,595.045,46912.818,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,30,D:\profile\research\data\GM_RM011\GM_RM011_frames\000030.png,GM_RM011_000030_002,car,0.679612398147583,1.755,224.942,358.209,595.312,132019.535,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,30,D:\profile\research\data\GM_RM011\GM_RM011_frames\000030.png,GM_RM011_000030_003,truck,0.3646610975265503,1.755,224.942,358.209,595.312,132019.535,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,31,D:\profile\research\data\GM_RM011\GM_RM011_frames\000031.png,GM_RM011_000031_001,car,0.9197928309440613,1.183,250.032,390.245,595.594,134444.914,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,31,D:\profile\research\data\GM_RM011\GM_RM011_frames\000031.png,GM_RM011_000031_002,car,0.880653977394104,621.672,410.190,799.324,594.803,32797.011,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,32,D:\profile\research\data\GM_RM011\GM_RM011_frames\000032.png,GM_RM011_000032_001,car,0.9090169072151184,1.404,269.806,424.963,596.184,138240.563,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,32,D:\profile\research\data\GM_RM011\GM_RM011_frames\000032.png,GM_RM011_000032_002,car,0.834640383720398,660.590,436.006,799.333,595.379,22111.885,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,33,D:\profile\research\data\GM_RM011\GM_RM011_frames\000033.png,GM_RM011_000033_001,car,0.8978422284126282,1.050,276.612,449.849,596.286,143469.102,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,33,D:\profile\research\data\GM_RM011\GM_RM011_frames\000033.png,GM_RM011_000033_002,car,0.8728744387626648,698.888,442.098,799.475,595.692,15449.561,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,34,D:\profile\research\data\GM_RM011\GM_RM011_frames\000034.png,GM_RM011_000034_001,car,0.8912457227706909,0.830,282.141,458.530,596.965,144095.055,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,34,D:\profile\research\data\GM_RM011\GM_RM011_frames\000034.png,GM_RM011_000034_002,car,0.870238721370697,730.202,443.685,799.698,597.063,10659.250,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,35,D:\profile\research\data\GM_RM011\GM_RM011_frames\000035.png,GM_RM011_000035_001,car,0.8861716389656067,4.153,280.124,463.804,597.008,145656.220,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,35,D:\profile\research\data\GM_RM011\GM_RM011_frames\000035.png,GM_RM011_000035_002,car,0.67690509557724,765.718,445.615,799.825,595.423,5109.442,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,121,D:\profile\research\data\GM_RM011\GM_RM011_frames\000121.png,GM_RM011_000121_001,car,0.9423916935920715,524.638,272.245,799.098,594.692,88498.661,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,121,D:\profile\research\data\GM_RM011\GM_RM011_frames\000121.png,GM_RM011_000121_002,car,0.7929033041000366,3.394,279.459,535.870,597.502,169349.906,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,121,D:\profile\research\data\GM_RM011\GM_RM011_frames\000121.png,GM_RM011_000121_003,car,0.6876384019851685,0.474,267.848,187.611,481.504,39982.927,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,122,D:\profile\research\data\GM_RM011\GM_RM011_frames\000122.png,GM_RM011_000122_001,car,0.9336060285568237,549.657,272.519,799.394,594.943,80521.217,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,122,D:\profile\research\data\GM_RM011\GM_RM011_frames\000122.png,GM_RM011_000122_002,car,0.8682336807250977,0.459,278.510,216.461,594.938,68349.133,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,122,D:\profile\research\data\GM_RM011\GM_RM011_frames\000122.png,GM_RM011_000122_003,car,0.7822985649108887,37.776,286.237,554.986,596.968,160713.074,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,123,D:\profile\research\data\GM_RM011\GM_RM011_frames\000123.png,GM_RM011_000123_001,car,0.9127264022827148,571.304,282.277,799.430,595.403,71432.280,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,123,D:\profile\research\data\GM_RM011\GM_RM011_frames\000123.png,GM_RM011_000123_002,car,0.885296642780304,0.717,277.689,245.014,594.460,77386.275,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,123,D:\profile\research\data\GM_RM011\GM_RM011_frames\000123.png,GM_RM011_000123_003,car,0.7018488049507141,88.292,290.577,580.386,596.850,150714.861,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,124,D:\profile\research\data\GM_RM011\GM_RM011_frames\000124.png,GM_RM011_000124_001,car,0.8968018889427185,593.290,289.041,799.421,592.929,62640.638,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,124,D:\profile\research\data\GM_RM011\GM_RM011_frames\000124.png,GM_RM011_000124_002,car,0.8795129656791687,0.630,274.733,266.007,595.474,85117.200,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,124,D:\profile\research\data\GM_RM011\GM_RM011_frames\000124.png,GM_RM011_000124_003,car,0.6437554359436035,138.838,292.824,618.621,595.827,145376.098,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,125,D:\profile\research\data\GM_RM011\GM_RM011_frames\000125.png,GM_RM011_000125_001,car,0.8891810774803162,1.076,281.689,297.377,594.101,92568.286,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,125,D:\profile\research\data\GM_RM011\GM_RM011_frames\000125.png,GM_RM011_000125_002,car,0.8631373047828674,621.305,288.486,799.540,544.216,45580.057,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,125,D:\profile\research\data\GM_RM011\GM_RM011_frames\000125.png,GM_RM011_000125_003,car,0.629544198513031,198.946,296.586,675.912,595.502,142572.739,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,126,D:\profile\research\data\GM_RM011\GM_RM011_frames\000126.png,GM_RM011_000126_001,car,0.9148865938186646,0.992,284.100,307.863,595.664,95610.002,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,126,D:\profile\research\data\GM_RM011\GM_RM011_frames\000126.png,GM_RM011_000126_002,car,0.7737367153167725,648.439,285.329,799.616,515.561,34805.656,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,126,D:\profile\research\data\GM_RM011\GM_RM011_frames\000126.png,GM_RM011_000126_003,car,0.6975077390670776,255.216,294.987,763.056,595.853,152791.515,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,127,D:\profile\research\data\GM_RM011\GM_RM011_frames\000127.png,GM_RM011_000127_001,car,0.7526946067810059,1.221,281.999,330.488,595.608,103261.141,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,127,D:\profile\research\data\GM_RM011\GM_RM011_frames\000127.png,GM_RM011_000127_002,car,0.6735262870788574,669.767,290.426,799.584,512.249,28796.409,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,127,D:\profile\research\data\GM_RM011\GM_RM011_frames\000127.png,GM_RM011_000127_003,car,0.5263910293579102,304.248,296.006,787.034,596.622,145133.303,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,128,D:\profile\research\data\GM_RM011\GM_RM011_frames\000128.png,GM_RM011_000128_001,car,0.9287167191505432,1.650,274.533,349.841,594.987,111579.270,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,128,D:\profile\research\data\GM_RM011\GM_RM011_frames\000128.png,GM_RM011_000128_002,car,0.6641277074813843,355.561,294.873,796.945,596.207,133004.002,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,128,D:\profile\research\data\GM_RM011\GM_RM011_frames\000128.png,GM_RM011_000128_003,car,0.3378317356109619,693.666,295.748,799.682,462.282,17655.356,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
GM_RM011,ultralytics_yolo26l_probe,129,D:\profile\research\data\GM_RM011\GM_RM011_frames\000129.png,GM_RM011_000129_001,car,0.8944079875946045,1.475,283.456,373.424,596.277,116353.372,true,ultralytics_yolo26l_existing_probe,D:/profile/research/workspace/artifacts/detector_weights/yolo26l.pt,backend_status=available; plug-in detection row only
