scene,optical_frame_num,optical_path,exists,image_width,image_height,image_size_status,detection_count,runtime_source_policy
GM_RM017,193,D:\profile\research\data\GM_RM017\GM_RM017_frames\000193.png,True,800,600,read_from_png,2,raw_optical_frame_for_yolo_only
GM_RM017,194,D:\profile\research\data\GM_RM017\GM_RM017_frames\000194.png,True,800,600,read_from_png,2,raw_optical_frame_for_yolo_only
GM_RM017,195,D:\profile\research\data\GM_RM017\GM_RM017_frames\000195.png,True,800,600,read_from_png,2,raw_optical_frame_for_yolo_only
GM_RM017,196,D:\profile\research\data\GM_RM017\GM_RM017_frames\000196.png,True,800,600,read_from_png,2,raw_optical_frame_for_yolo_only
GM_RM017,197,D:\profile\research\data\GM_RM017\GM_RM017_frames\000197.png,True,800,600,read_from_png,2,raw_optical_frame_for_yolo_only
GM_RM017,198,D:\profile\research\data\GM_RM017\GM_RM017_frames\000198.png,True,800,600,read_from_png,2,raw_optical_frame_for_yolo_only
GM_RM017,199,D:\profile\research\data\GM_RM017\GM_RM017_frames\000199.png,True,800,600,read_from_png,2,raw_optical_frame_for_yolo_only
GM_RM017,200,D:\profile\research\data\GM_RM017\GM_RM017_frames\000200.png,True,800,600,read_from_png,2,raw_optical_frame_for_yolo_only
GM_RM017,201,D:\profile\research\data\GM_RM017\GM_RM017_frames\000201.png,True,800,600,read_from_png,1,raw_optical_frame_for_yolo_only
GM_RM017,202,D:\profile\research\data\GM_RM017\GM_RM017_frames\000202.png,True,800,600,read_from_png,1,raw_optical_frame_for_yolo_only
GM_RM017,203,D:\profile\research\data\GM_RM017\GM_RM017_frames\000203.png,True,800,600,read_from_png,1,raw_optical_frame_for_yolo_only
GM_RM017,204,D:\profile\research\data\GM_RM017\GM_RM017_frames\000204.png,True,800,600,read_from_png,1,raw_optical_frame_for_yolo_only
GM_RM017,205,D:\profile\research\data\GM_RM017\GM_RM017_frames\000205.png,True,800,600,read_from_png,1,raw_optical_frame_for_yolo_only
GM_RM017,206,D:\profile\research\data\GM_RM017\GM_RM017_frames\000206.png,True,800,600,read_from_png,1,raw_optical_frame_for_yolo_only
GM_RM017,207,D:\profile\research\data\GM_RM017\GM_RM017_frames\000207.png,True,800,600,read_from_png,1,raw_optical_frame_for_yolo_only
GM_RM017,208,D:\profile\research\data\GM_RM017\GM_RM017_frames\000208.png,True,800,600,read_from_png,1,raw_optical_frame_for_yolo_only
GM_RM017,209,D:\profile\research\data\GM_RM017\GM_RM017_frames\000209.png,True,800,600,read_from_png,1,raw_optical_frame_for_yolo_only
GM_RM017,210,D:\profile\research\data\GM_RM017\GM_RM017_frames\000210.png,True,800,600,read_from_png,1,raw_optical_frame_for_yolo_only
GM_RM017,211,D:\profile\research\data\GM_RM017\GM_RM017_frames\000211.png,True,800,600,read_from_png,1,raw_optical_frame_for_yolo_only
GM_RM017,212,D:\profile\research\data\GM_RM017\GM_RM017_frames\000212.png,True,800,600,read_from_png,1,raw_optical_frame_for_yolo_only
GM_RM017,213,D:\profile\research\data\GM_RM017\GM_RM017_frames\000213.png,True,800,600,read_from_png,1,raw_optical_frame_for_yolo_only
GM_RM017,214,D:\profile\research\data\GM_RM017\GM_RM017_frames\000214.png,True,800,600,read_from_png,1,raw_optical_frame_for_yolo_only
GM_RM017,215,D:\profile\research\data\GM_RM017\GM_RM017_frames\000215.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,216,D:\profile\research\data\GM_RM017\GM_RM017_frames\000216.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,217,D:\profile\research\data\GM_RM017\GM_RM017_frames\000217.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,218,D:\profile\research\data\GM_RM017\GM_RM017_frames\000218.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,219,D:\profile\research\data\GM_RM017\GM_RM017_frames\000219.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,220,D:\profile\research\data\GM_RM017\GM_RM017_frames\000220.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,221,D:\profile\research\data\GM_RM017\GM_RM017_frames\000221.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,222,D:\profile\research\data\GM_RM017\GM_RM017_frames\000222.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,223,D:\profile\research\data\GM_RM017\GM_RM017_frames\000223.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,224,D:\profile\research\data\GM_RM017\GM_RM017_frames\000224.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,225,D:\profile\research\data\GM_RM017\GM_RM017_frames\000225.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,226,D:\profile\research\data\GM_RM017\GM_RM017_frames\000226.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,227,D:\profile\research\data\GM_RM017\GM_RM017_frames\000227.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,228,D:\profile\research\data\GM_RM017\GM_RM017_frames\000228.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,229,D:\profile\research\data\GM_RM017\GM_RM017_frames\000229.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,230,D:\profile\research\data\GM_RM017\GM_RM017_frames\000230.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,231,D:\profile\research\data\GM_RM017\GM_RM017_frames\000231.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,232,D:\profile\research\data\GM_RM017\GM_RM017_frames\000232.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,233,D:\profile\research\data\GM_RM017\GM_RM017_frames\000233.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,234,D:\profile\research\data\GM_RM017\GM_RM017_frames\000234.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,235,D:\profile\research\data\GM_RM017\GM_RM017_frames\000235.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,236,D:\profile\research\data\GM_RM017\GM_RM017_frames\000236.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,237,D:\profile\research\data\GM_RM017\GM_RM017_frames\000237.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,238,D:\profile\research\data\GM_RM017\GM_RM017_frames\000238.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,239,D:\profile\research\data\GM_RM017\GM_RM017_frames\000239.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,240,D:\profile\research\data\GM_RM017\GM_RM017_frames\000240.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,241,D:\profile\research\data\GM_RM017\GM_RM017_frames\000241.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,242,D:\profile\research\data\GM_RM017\GM_RM017_frames\000242.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,243,D:\profile\research\data\GM_RM017\GM_RM017_frames\000243.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,244,D:\profile\research\data\GM_RM017\GM_RM017_frames\000244.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,245,D:\profile\research\data\GM_RM017\GM_RM017_frames\000245.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,246,D:\profile\research\data\GM_RM017\GM_RM017_frames\000246.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,247,D:\profile\research\data\GM_RM017\GM_RM017_frames\000247.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,248,D:\profile\research\data\GM_RM017\GM_RM017_frames\000248.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,249,D:\profile\research\data\GM_RM017\GM_RM017_frames\000249.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,250,D:\profile\research\data\GM_RM017\GM_RM017_frames\000250.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,251,D:\profile\research\data\GM_RM017\GM_RM017_frames\000251.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,252,D:\profile\research\data\GM_RM017\GM_RM017_frames\000252.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,253,D:\profile\research\data\GM_RM017\GM_RM017_frames\000253.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,254,D:\profile\research\data\GM_RM017\GM_RM017_frames\000254.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,255,D:\profile\research\data\GM_RM017\GM_RM017_frames\000255.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,256,D:\profile\research\data\GM_RM017\GM_RM017_frames\000256.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,257,D:\profile\research\data\GM_RM017\GM_RM017_frames\000257.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,258,D:\profile\research\data\GM_RM017\GM_RM017_frames\000258.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,259,D:\profile\research\data\GM_RM017\GM_RM017_frames\000259.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,260,D:\profile\research\data\GM_RM017\GM_RM017_frames\000260.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,261,D:\profile\research\data\GM_RM017\GM_RM017_frames\000261.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,262,D:\profile\research\data\GM_RM017\GM_RM017_frames\000262.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,263,D:\profile\research\data\GM_RM017\GM_RM017_frames\000263.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,264,D:\profile\research\data\GM_RM017\GM_RM017_frames\000264.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,265,D:\profile\research\data\GM_RM017\GM_RM017_frames\000265.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,266,D:\profile\research\data\GM_RM017\GM_RM017_frames\000266.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,267,D:\profile\research\data\GM_RM017\GM_RM017_frames\000267.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,268,D:\profile\research\data\GM_RM017\GM_RM017_frames\000268.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,269,D:\profile\research\data\GM_RM017\GM_RM017_frames\000269.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,270,D:\profile\research\data\GM_RM017\GM_RM017_frames\000270.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,271,D:\profile\research\data\GM_RM017\GM_RM017_frames\000271.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,272,D:\profile\research\data\GM_RM017\GM_RM017_frames\000272.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,273,D:\profile\research\data\GM_RM017\GM_RM017_frames\000273.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,274,D:\profile\research\data\GM_RM017\GM_RM017_frames\000274.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,275,D:\profile\research\data\GM_RM017\GM_RM017_frames\000275.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,276,D:\profile\research\data\GM_RM017\GM_RM017_frames\000276.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,277,D:\profile\research\data\GM_RM017\GM_RM017_frames\000277.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,278,D:\profile\research\data\GM_RM017\GM_RM017_frames\000278.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,279,D:\profile\research\data\GM_RM017\GM_RM017_frames\000279.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,280,D:\profile\research\data\GM_RM017\GM_RM017_frames\000280.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,281,D:\profile\research\data\GM_RM017\GM_RM017_frames\000281.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,282,D:\profile\research\data\GM_RM017\GM_RM017_frames\000282.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,283,D:\profile\research\data\GM_RM017\GM_RM017_frames\000283.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,284,D:\profile\research\data\GM_RM017\GM_RM017_frames\000284.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,285,D:\profile\research\data\GM_RM017\GM_RM017_frames\000285.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,286,D:\profile\research\data\GM_RM017\GM_RM017_frames\000286.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,287,D:\profile\research\data\GM_RM017\GM_RM017_frames\000287.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,288,D:\profile\research\data\GM_RM017\GM_RM017_frames\000288.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,289,D:\profile\research\data\GM_RM017\GM_RM017_frames\000289.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,290,D:\profile\research\data\GM_RM017\GM_RM017_frames\000290.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,291,D:\profile\research\data\GM_RM017\GM_RM017_frames\000291.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,292,D:\profile\research\data\GM_RM017\GM_RM017_frames\000292.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,293,D:\profile\research\data\GM_RM017\GM_RM017_frames\000293.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,294,D:\profile\research\data\GM_RM017\GM_RM017_frames\000294.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,295,D:\profile\research\data\GM_RM017\GM_RM017_frames\000295.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,296,D:\profile\research\data\GM_RM017\GM_RM017_frames\000296.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,297,D:\profile\research\data\GM_RM017\GM_RM017_frames\000297.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,298,D:\profile\research\data\GM_RM017\GM_RM017_frames\000298.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,299,D:\profile\research\data\GM_RM017\GM_RM017_frames\000299.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,300,D:\profile\research\data\GM_RM017\GM_RM017_frames\000300.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,301,D:\profile\research\data\GM_RM017\GM_RM017_frames\000301.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,302,D:\profile\research\data\GM_RM017\GM_RM017_frames\000302.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,303,D:\profile\research\data\GM_RM017\GM_RM017_frames\000303.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,304,D:\profile\research\data\GM_RM017\GM_RM017_frames\000304.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,305,D:\profile\research\data\GM_RM017\GM_RM017_frames\000305.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,306,D:\profile\research\data\GM_RM017\GM_RM017_frames\000306.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,307,D:\profile\research\data\GM_RM017\GM_RM017_frames\000307.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,308,D:\profile\research\data\GM_RM017\GM_RM017_frames\000308.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,309,D:\profile\research\data\GM_RM017\GM_RM017_frames\000309.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,310,D:\profile\research\data\GM_RM017\GM_RM017_frames\000310.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,311,D:\profile\research\data\GM_RM017\GM_RM017_frames\000311.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,312,D:\profile\research\data\GM_RM017\GM_RM017_frames\000312.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,313,D:\profile\research\data\GM_RM017\GM_RM017_frames\000313.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,314,D:\profile\research\data\GM_RM017\GM_RM017_frames\000314.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,315,D:\profile\research\data\GM_RM017\GM_RM017_frames\000315.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,316,D:\profile\research\data\GM_RM017\GM_RM017_frames\000316.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,317,D:\profile\research\data\GM_RM017\GM_RM017_frames\000317.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,318,D:\profile\research\data\GM_RM017\GM_RM017_frames\000318.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,319,D:\profile\research\data\GM_RM017\GM_RM017_frames\000319.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,320,D:\profile\research\data\GM_RM017\GM_RM017_frames\000320.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,321,D:\profile\research\data\GM_RM017\GM_RM017_frames\000321.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,322,D:\profile\research\data\GM_RM017\GM_RM017_frames\000322.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,323,D:\profile\research\data\GM_RM017\GM_RM017_frames\000323.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,324,D:\profile\research\data\GM_RM017\GM_RM017_frames\000324.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,325,D:\profile\research\data\GM_RM017\GM_RM017_frames\000325.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,326,D:\profile\research\data\GM_RM017\GM_RM017_frames\000326.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,327,D:\profile\research\data\GM_RM017\GM_RM017_frames\000327.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,328,D:\profile\research\data\GM_RM017\GM_RM017_frames\000328.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,329,D:\profile\research\data\GM_RM017\GM_RM017_frames\000329.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,330,D:\profile\research\data\GM_RM017\GM_RM017_frames\000330.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,331,D:\profile\research\data\GM_RM017\GM_RM017_frames\000331.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,332,D:\profile\research\data\GM_RM017\GM_RM017_frames\000332.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,333,D:\profile\research\data\GM_RM017\GM_RM017_frames\000333.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,334,D:\profile\research\data\GM_RM017\GM_RM017_frames\000334.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,335,D:\profile\research\data\GM_RM017\GM_RM017_frames\000335.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,336,D:\profile\research\data\GM_RM017\GM_RM017_frames\000336.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,337,D:\profile\research\data\GM_RM017\GM_RM017_frames\000337.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,338,D:\profile\research\data\GM_RM017\GM_RM017_frames\000338.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,339,D:\profile\research\data\GM_RM017\GM_RM017_frames\000339.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,340,D:\profile\research\data\GM_RM017\GM_RM017_frames\000340.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,341,D:\profile\research\data\GM_RM017\GM_RM017_frames\000341.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,342,D:\profile\research\data\GM_RM017\GM_RM017_frames\000342.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,343,D:\profile\research\data\GM_RM017\GM_RM017_frames\000343.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,344,D:\profile\research\data\GM_RM017\GM_RM017_frames\000344.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,345,D:\profile\research\data\GM_RM017\GM_RM017_frames\000345.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,346,D:\profile\research\data\GM_RM017\GM_RM017_frames\000346.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,347,D:\profile\research\data\GM_RM017\GM_RM017_frames\000347.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,348,D:\profile\research\data\GM_RM017\GM_RM017_frames\000348.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,349,D:\profile\research\data\GM_RM017\GM_RM017_frames\000349.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,350,D:\profile\research\data\GM_RM017\GM_RM017_frames\000350.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,351,D:\profile\research\data\GM_RM017\GM_RM017_frames\000351.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,352,D:\profile\research\data\GM_RM017\GM_RM017_frames\000352.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,353,D:\profile\research\data\GM_RM017\GM_RM017_frames\000353.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,354,D:\profile\research\data\GM_RM017\GM_RM017_frames\000354.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,355,D:\profile\research\data\GM_RM017\GM_RM017_frames\000355.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,356,D:\profile\research\data\GM_RM017\GM_RM017_frames\000356.png,True,800,600,read_from_png,1,raw_optical_frame_for_yolo_only
GM_RM017,357,D:\profile\research\data\GM_RM017\GM_RM017_frames\000357.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,358,D:\profile\research\data\GM_RM017\GM_RM017_frames\000358.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,359,D:\profile\research\data\GM_RM017\GM_RM017_frames\000359.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,360,D:\profile\research\data\GM_RM017\GM_RM017_frames\000360.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,361,D:\profile\research\data\GM_RM017\GM_RM017_frames\000361.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,362,D:\profile\research\data\GM_RM017\GM_RM017_frames\000362.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,363,D:\profile\research\data\GM_RM017\GM_RM017_frames\000363.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,364,D:\profile\research\data\GM_RM017\GM_RM017_frames\000364.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,365,D:\profile\research\data\GM_RM017\GM_RM017_frames\000365.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,366,D:\profile\research\data\GM_RM017\GM_RM017_frames\000366.png,True,800,600,read_from_png,0,raw_optical_frame_for_yolo_only
GM_RM017,367,D:\profile\research\data\GM_RM017\GM_RM017_frames\000367.png,True,800,600,read_from_png,1,raw_optical_frame_for_yolo_only
