case_id,frame,stage_id,variable_name,source_file,source_sha256,coordinate_system,shape,dtype,minimum,maximum,mean,median,p02,p50,p75,p80,p90,p95,p98,zero_fraction,finite_fraction,valid_fan_fraction,output_npz_path,output_sha256
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__legacy_full_frame__temporal_w2_high_intensity_pixel_frequency,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.24076471837737976,0.0,0.0,0.0,0.5,0.5,0.75,0.75,1.0,0.5097188190999821,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__valid_fan_per_frame__temporal_w2_high_intensity_pixel_frequency,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.24076471837737976,0.0,0.0,0.0,0.5,0.5,0.75,0.75,1.0,0.5097188190999821,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__window_frozen_valid__temporal_w2_high_intensity_pixel_frequency,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.24076471837737976,0.0,0.0,0.0,0.5,0.5,0.75,0.75,1.0,0.5097188190999821,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__local_target_matched_background__temporal_w2_high_intensity_pixel_frequency,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.19418751285982333,0.0,0.0,0.0,0.39990234375,0.39990234375,0.60009765625,0.60009765625,0.7998046875,0.5097188190999821,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_RAW_CHANNEL,RAW_SAR_DISPLAY.raw__temporal_w2_legacy_per_pixel_rank_frequency,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float32,0.0,1.0,0.502554771441709,0.4000000059604645,0.0,0.4000000059604645,0.800000011920929,1.0,1.0,1.0,1.0,0.1463068292543503,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__legacy_full_frame__temporal_w2_legacy_per_pixel_rank_frequency,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.5025060989894391,0.39990234375,0.0,0.39990234375,0.7998046875,1.0,1.0,1.0,1.0,0.1463068292543503,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__valid_fan_per_frame__temporal_w2_legacy_per_pixel_rank_frequency,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.2684573778346725,0.0,0.0,0.0,0.66650390625,1.0,1.0,1.0,1.0,0.6931928316604263,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__window_frozen_valid__temporal_w2_legacy_per_pixel_rank_frequency,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.2684573778346725,0.0,0.0,0.0,0.66650390625,1.0,1.0,1.0,1.0,0.6931928316604263,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__local_target_matched_background__temporal_w2_legacy_per_pixel_rank_frequency,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.3068071683395737,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6931928316604263,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_RAW_CHANNEL,RAW_SAR_DISPLAY.raw__temporal_adjacent_positive_change,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float32,0.0,190.0,5.163671630389311,0.0,0.0,0.0,9.0,11.0,17.0,22.0,27.0,0.5581566885534702,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__legacy_full_frame__temporal_adjacent_positive_change,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.18724066140556864,0.0,0.0,0.0,0.333251953125,0.407470703125,0.62939453125,0.81494140625,1.0,0.5581566885534702,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__valid_fan_per_frame__temporal_adjacent_positive_change,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.18118762185193277,0.0,0.0,0.0,0.321533203125,0.392822265625,0.60693359375,0.78564453125,0.96435546875,0.5581566885534702,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__window_frozen_valid__temporal_adjacent_positive_change,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.18118762185193277,0.0,0.0,0.0,0.321533203125,0.392822265625,0.60693359375,0.78564453125,0.96435546875,0.5581566885534702,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__local_target_matched_background__temporal_adjacent_positive_change,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.13894282588184767,0.0,0.0,0.0,0.2432861328125,0.29736328125,0.45947265625,0.5947265625,0.7294921875,0.5581566885534702,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_RAW_CHANNEL,RAW_SAR_DISPLAY.raw__temporal_adjacent_negative_change,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float32,0.0,146.0,0.961481672508633,0.0,0.0,0.0,0.0,0.0,3.0,7.0,12.0,0.8574559124250699,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__legacy_full_frame__temporal_adjacent_negative_change,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.07171904272163357,0.0,0.0,0.0,0.0,0.0,0.25,0.58349609375,1.0,0.8574559124250699,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__valid_fan_per_frame__temporal_adjacent_negative_change,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.0676790553285424,0.0,0.0,0.0,0.0,0.0,0.230712890625,0.53857421875,0.9228515625,0.8574559124250699,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__window_frozen_valid__temporal_adjacent_negative_change,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.0676790553285424,0.0,0.0,0.0,0.0,0.0,0.230712890625,0.53857421875,0.9228515625,0.8574559124250699,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__local_target_matched_background__temporal_adjacent_negative_change,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.051791896511162915,0.0,0.0,0.0,0.0,0.0,0.1666259765625,0.388916015625,0.66650390625,0.8574559124250699,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_RAW_CHANNEL,RAW_SAR_DISPLAY.raw__temporal_w4_median,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float32,0.0,227.0,29.0735529115858,44.0,0.0,44.0,50.0,50.0,53.0,55.0,58.0,0.39366560220756175,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__legacy_full_frame__temporal_w4_median,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.49943350662726604,0.7587890625,0.0,0.7587890625,0.8623046875,0.8623046875,0.91357421875,0.9482421875,1.0,0.39366560220756175,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__valid_fan_per_frame__temporal_w4_median,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.4912418978739826,0.74560546875,0.0,0.74560546875,0.84765625,0.84765625,0.8984375,0.93212890625,0.98291015625,0.39366560220756175,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__window_frozen_valid__temporal_w4_median,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.4912418978739826,0.74560546875,0.0,0.74560546875,0.84765625,0.84765625,0.8984375,0.93212890625,0.98291015625,0.39366560220756175,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__local_target_matched_background__temporal_w4_median,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.13871646219273726,0.125,0.0,0.125,0.27490234375,0.27490234375,0.35009765625,0.39990234375,0.47509765625,0.4273146139235408,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_RAW_CHANNEL,RAW_SAR_DISPLAY.raw__temporal_w4_max,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float32,0.0,255.0,35.602999734967874,53.0,0.0,53.0,60.0,61.0,65.0,68.0,73.0,0.3925596777001447,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__legacy_full_frame__temporal_w4_max,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.484731974441705,0.72607421875,0.0,0.72607421875,0.82177734375,0.83544921875,0.890625,0.931640625,1.0,0.3925596777001447,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__valid_fan_per_frame__temporal_w4_max,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.484731974441705,0.72607421875,0.0,0.72607421875,0.82177734375,0.83544921875,0.890625,0.931640625,1.0,0.3925596777001447,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__window_frozen_valid__temporal_w4_max,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.484731974441705,0.72607421875,0.0,0.72607421875,0.82177734375,0.83544921875,0.890625,0.931640625,1.0,0.3925596777001447,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__local_target_matched_background__temporal_w4_max,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.10391760358988616,0.078125,0.0,0.078125,0.1875,0.203125,0.265625,0.3125,0.390625,0.4332258697341104,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_RAW_CHANNEL,RAW_SAR_DISPLAY.raw__temporal_w4_min,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float32,0.0,140.0,22.735985776609095,32.0,0.0,32.0,39.0,40.0,43.0,45.0,47.0,0.39478516807454156,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__legacy_full_frame__temporal_w4_min,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.4821095223040365,0.6806640625,0.0,0.6806640625,0.82958984375,0.85107421875,0.9150390625,0.95751953125,1.0,0.39478516807454156,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__valid_fan_per_frame__temporal_w4_min,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.4724366968705857,0.66650390625,0.0,0.66650390625,0.8125,0.83349609375,0.89599609375,0.9375,0.97900390625,0.39478516807454156,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__window_frozen_valid__temporal_w4_min,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.4724366968705857,0.66650390625,0.0,0.66650390625,0.8125,0.83349609375,0.89599609375,0.9375,0.97900390625,0.39478516807454156,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__local_target_matched_background__temporal_w4_min,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.20775782085996358,0.176513671875,0.0,0.176513671875,0.38232421875,0.411865234375,0.5,0.55859375,0.61767578125,0.4196916922821085,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_RAW_CHANNEL,RAW_SAR_DISPLAY.raw__temporal_w4_mad,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float32,0.0,74.0,3.1389151611369357,2.0,0.0,2.0,5.0,6.0,8.0,10.0,12.0,0.4029998648855815,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__legacy_full_frame__temporal_w4_mad,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.25829873859850294,0.1666259765625,0.0,0.1666259765625,0.416748046875,0.5,0.66650390625,0.83349609375,1.0,0.4029998648855815,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__valid_fan_per_frame__temporal_w4_mad,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.25829873859850294,0.1666259765625,0.0,0.1666259765625,0.416748046875,0.5,0.66650390625,0.83349609375,1.0,0.4029998648855815,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
