frame,stage,region_id,region_role,lower_main_segment_count,upper_segment_count,hotspot_count,main_band_present,main_band_center_x_relative_px,main_band_center_y_relative_px,main_band_horizontal_span_px,main_band_mean_robust_z,upper_response_present,upper_center_x_relative_px,upper_center_y_relative_px,upper_to_main_dx_px,upper_to_main_dy_px,left_endpoint_hotspot_present,right_endpoint_hotspot_present,multi_part_relation_present,relation_representation
342,STRONG_COMPACT_340_350,EXPANDED_NEIGHBORHOOD,EXPANDED_VEHICLE_DISCOVERY_NEIGHBORHOOD,1,2,160,true,82.93404216976035,13.524779239502607,276.0,5.638726234436035,true,-72.0475161987041,-40.22523912372725,-154.98155836846445,-53.750018363229856,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
342,STRONG_COMPACT_340_350,MATCHED_BG_RIGHT_COMPLEX,MATCHED_BACKGROUND,0,3,38,false,,,,,true,-102.4297635605007,-36.19193324061196,,,false,false,false,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
342,STRONG_COMPACT_340_350,MATCHED_BG_LEFT_CURVE,MATCHED_BACKGROUND,1,4,31,true,-39.528571428571425,24.828571428571422,64.0,2.779865264892578,true,116.31994261119081,-29.81348637015782,155.84851403976222,-54.64205779872924,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
342,STRONG_COMPACT_340_350,MATCHED_BG_FAN_ARC,MATCHED_BACKGROUND,1,2,62,true,-63.74946004319655,22.420086393088553,194.0,3.6473491191864014,true,-52.6342105263158,-4.844736842105263,11.115249516880752,-27.264823235193816,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
343,STRONG_COMPACT_340_350,WIDE_GT_NEIGHBORHOOD,GT_DISCOVERY_ONLY_WIDE_NEIGHBORHOOD,1,3,80,true,72.32156673114116,12.48815280464217,262.0,5.183533191680908,true,7.163437236731255,-17.102780117944405,-65.1581294944099,-29.590932922586575,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
343,STRONG_COMPACT_340_350,FROZEN_COARSE_CENTER_CORRIDOR,VEHICLE_DISCOVERY_CORRIDOR,1,3,43,true,43.84393638170974,1.171471172962228,214.0,5.937664031982422,true,10.840828924162253,-14.667989417989418,-33.003107457547486,-15.839460590951646,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
343,STRONG_COMPACT_340_350,EXPANDED_NEIGHBORHOOD,EXPANDED_VEHICLE_DISCOVERY_NEIGHBORHOOD,1,1,171,true,81.71331572991323,13.363824971708794,292.0,5.686960697174072,true,45.414217698243306,-36.45000820883271,-36.29909803166993,-49.81383318054151,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
343,STRONG_COMPACT_340_350,MATCHED_BG_RIGHT_COMPLEX,MATCHED_BACKGROUND,0,4,42,false,,,,,true,-103.22653958944281,-36.05791788856305,,,false,false,false,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
343,STRONG_COMPACT_340_350,MATCHED_BG_LEFT_CURVE,MATCHED_BACKGROUND,2,5,19,true,29.02173913043478,35.30434782608695,44.0,2.965559482574463,true,115.587969924812,-30.31278195488722,86.56623079437722,-65.61712978097418,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
343,STRONG_COMPACT_340_350,MATCHED_BG_FAN_ARC,MATCHED_BACKGROUND,1,2,67,true,-64.28254580520733,19.6480231436837,200.0,3.611029624938965,true,-58.64755838641189,-5.3588110403397025,5.634987418795447,-25.006834184023404,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
344,STRONG_COMPACT_340_350,WIDE_GT_NEIGHBORHOOD,GT_DISCOVERY_ONLY_WIDE_NEIGHBORHOOD,2,3,78,true,5.298928919182089,8.593962999026289,146.0,5.916407108306885,true,-117.32268121590023,-53.045206547155104,-122.62161013508232,-61.63916954618139,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
344,STRONG_COMPACT_340_350,FROZEN_COARSE_CENTER_CORRIDOR,VEHICLE_DISCOVERY_CORRIDOR,2,3,44,true,5.882222222222225,-1.1481481481481524,136.0,6.646182060241699,true,10.937323089365123,-17.545895673271332,5.055100867142897,-16.39774752512318,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
344,STRONG_COMPACT_340_350,EXPANDED_NEIGHBORHOOD,EXPANDED_VEHICLE_DISCOVERY_NEIGHBORHOOD,2,3,113,true,7.273066169617891,7.966915191053118,147.0,5.88202428817749,true,-131.72126265634307,-53.115544967242414,-138.99432882596096,-61.08246015829553,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
344,STRONG_COMPACT_340_350,MATCHED_BG_RIGHT_COMPLEX,MATCHED_BACKGROUND,0,3,38,false,,,,,true,-106.51797175866496,-37.12901155327343,,,false,false,false,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
344,STRONG_COMPACT_340_350,MATCHED_BG_LEFT_CURVE,MATCHED_BACKGROUND,0,2,5,false,,,,,true,116.96120689655174,-28.79094827586207,,,false,false,false,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
344,STRONG_COMPACT_340_350,MATCHED_BG_FAN_ARC,MATCHED_BACKGROUND,1,3,67,true,-68.76762114537445,20.189427312775337,188.0,3.556081533432007,true,-82.60914760914761,-6.130977130977129,-13.841526463773164,-26.320404443752466,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
345,STRONG_COMPACT_340_350,WIDE_GT_NEIGHBORHOOD,GT_DISCOVERY_ONLY_WIDE_NEIGHBORHOOD,1,1,96,true,79.11036607466474,13.710945994925709,263.0,5.64754581451416,true,19.483969192190585,-32.94250403009136,-59.626396882474154,-46.653450025017065,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
345,STRONG_COMPACT_340_350,FROZEN_COARSE_CENTER_CORRIDOR,VEHICLE_DISCOVERY_CORRIDOR,2,3,42,true,2.7193251533742284,-1.4148773006134974,127.0,6.649113178253174,true,8.696456086286588,-18.307010785824346,5.97713093291236,-16.89213348521085,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
345,STRONG_COMPACT_340_350,EXPANDED_NEIGHBORHOOD,EXPANDED_VEHICLE_DISCOVERY_NEIGHBORHOOD,1,1,154,true,83.07223719676551,13.639712488769078,272.0,5.627513408660889,true,42.56376404494381,-37.146488764044946,-40.508473151821704,-50.786201252814024,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
345,STRONG_COMPACT_340_350,MATCHED_BG_RIGHT_COMPLEX,MATCHED_BACKGROUND,0,2,37,false,,,,,true,-107.01953371140516,-36.594202898550726,,,false,false,false,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
345,STRONG_COMPACT_340_350,MATCHED_BG_LEFT_CURVE,MATCHED_BACKGROUND,0,3,20,false,,,,,true,115.6972343522562,-29.26783114992722,,,false,false,false,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
345,STRONG_COMPACT_340_350,MATCHED_BG_FAN_ARC,MATCHED_BACKGROUND,1,2,58,true,-73.70233050847457,18.09427966101694,188.0,3.6271026134490967,true,-81.44806517311609,-4.5173116089613075,-7.7457346646415175,-22.61159126997825,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
346,STRONG_COMPACT_340_350,WIDE_GT_NEIGHBORHOOD,GT_DISCOVERY_ONLY_WIDE_NEIGHBORHOOD,1,1,98,true,72.138750887154,13.051277501774308,296.0,5.559342861175537,true,21.266118721461197,-32.099543378995435,-50.872632165692806,-45.15082088076974,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
346,STRONG_COMPACT_340_350,FROZEN_COARSE_CENTER_CORRIDOR,VEHICLE_DISCOVERY_CORRIDOR,1,2,56,true,36.01935964259121,2.582650781831717,250.0,6.333646297454834,true,31.275196568977833,-19.065522992613772,-4.744163073613379,-21.64817377444549,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
346,STRONG_COMPACT_340_350,EXPANDED_NEIGHBORHOOD,EXPANDED_VEHICLE_DISCOVERY_NEIGHBORHOOD,1,1,172,true,78.91807863135386,13.898996545484465,303.0,5.522192001342773,true,46.42700681180713,-37.32763456658208,-32.49107181954673,-51.22663111206654,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
346,STRONG_COMPACT_340_350,MATCHED_BG_RIGHT_COMPLEX,MATCHED_BACKGROUND,0,2,28,false,,,,,true,-107.409604519774,-37.64293785310734,,,false,false,false,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
346,STRONG_COMPACT_340_350,MATCHED_BG_LEFT_CURVE,MATCHED_BACKGROUND,0,2,21,false,,,,,true,114.71835443037975,-30.325949367088604,,,false,false,false,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
346,STRONG_COMPACT_340_350,MATCHED_BG_FAN_ARC,MATCHED_BACKGROUND,3,1,58,true,-91.97925311203319,15.337482710926693,116.0,3.8357348442077637,true,-92.38064516129032,-3.894623655913975,-0.4013920492571259,-19.232106366840668,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
347,STRONG_COMPACT_340_350,WIDE_GT_NEIGHBORHOOD,GT_DISCOVERY_ONLY_WIDE_NEIGHBORHOOD,1,1,101,true,72.7600664942741,13.485777613594394,314.0,5.508081436157227,true,16.987002096436072,-32.094968553459125,-55.77306439783803,-45.58074616705352,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
347,STRONG_COMPACT_340_350,FROZEN_COARSE_CENTER_CORRIDOR,VEHICLE_DISCOVERY_CORRIDOR,1,2,56,true,33.60340264650284,2.9603024574669234,270.0,6.241462230682373,true,30.91807294501905,-16.584648884050083,-2.685329701483795,-19.544951341517006,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
347,STRONG_COMPACT_340_350,EXPANDED_NEIGHBORHOOD,EXPANDED_VEHICLE_DISCOVERY_NEIGHBORHOOD,1,1,161,true,77.65614817355515,14.234265134625275,323.0,5.470130443572998,true,43.04750698632154,-37.636122959258714,-34.608641187233616,-51.87038809388399,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
347,STRONG_COMPACT_340_350,MATCHED_BG_RIGHT_COMPLEX,MATCHED_BACKGROUND,0,1,35,false,,,,,true,-106.68698965704954,-37.33260751224823,,,false,false,false,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
347,STRONG_COMPACT_340_350,MATCHED_BG_LEFT_CURVE,MATCHED_BACKGROUND,0,2,14,false,,,,,true,114.6194563662375,-30.34907010014306,,,false,false,false,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
347,STRONG_COMPACT_340_350,MATCHED_BG_FAN_ARC,MATCHED_BACKGROUND,2,1,52,true,-96.87741046831957,16.457300275482098,119.0,3.805205821990967,true,-101.60902255639098,-2.7994987468671724,-4.731612088071415,-19.25679902234927,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
348,STRONG_COMPACT_340_350,WIDE_GT_NEIGHBORHOOD,GT_DISCOVERY_ONLY_WIDE_NEIGHBORHOOD,1,3,80,true,74.78099798387098,13.69480846774195,273.0,4.958935260772705,true,6.021256038647323,-16.795169082125597,-68.75974194522365,-30.489977549867547,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
348,STRONG_COMPACT_340_350,FROZEN_COARSE_CENTER_CORRIDOR,VEHICLE_DISCOVERY_CORRIDOR,2,3,45,true,-5.381968341362693,-0.10048176187198976,163.0,6.277359962463379,true,3.8681988742964393,-13.848030018761726,9.250167215659133,-13.747548256889736,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
348,STRONG_COMPACT_340_350,EXPANDED_NEIGHBORHOOD,EXPANDED_VEHICLE_DISCOVERY_NEIGHBORHOOD,1,2,134,true,78.39014801110079,14.331174838112872,280.0,4.902818202972412,true,-81.67217524980785,-42.009992313604926,-160.06232326090864,-56.3411671517178,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
348,STRONG_COMPACT_340_350,MATCHED_BG_RIGHT_COMPLEX,MATCHED_BACKGROUND,0,1,30,false,,,,,true,-107.19164490861618,-37.36135770234987,,,false,false,false,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
348,STRONG_COMPACT_340_350,MATCHED_BG_LEFT_CURVE,MATCHED_BACKGROUND,0,2,27,false,,,,,true,114.65611510791365,-30.188489208633094,,,false,false,false,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
348,STRONG_COMPACT_340_350,MATCHED_BG_FAN_ARC,MATCHED_BACKGROUND,2,1,48,true,-98.12970711297072,17.357043235704325,119.0,3.634348154067993,true,-101.7930029154519,-2.0145772594752174,-3.663295802481173,-19.371620495179542,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
349,STRONG_COMPACT_340_350,WIDE_GT_NEIGHBORHOOD,GT_DISCOVERY_ONLY_WIDE_NEIGHBORHOOD,2,5,91,true,-11.287988422575978,12.830680173661364,150.0,5.553795337677002,true,157.3393316195373,-17.664524421593825,168.62732004211327,-30.49520459525519,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
349,STRONG_COMPACT_340_350,FROZEN_COARSE_CENTER_CORRIDOR,VEHICLE_DISCOVERY_CORRIDOR,2,3,59,true,-6.9491166077738455,0.4409893992932865,140.0,6.248215198516846,true,2.0,-13.453206650831355,8.949116607773846,-13.894196050124641,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
349,STRONG_COMPACT_340_350,EXPANDED_NEIGHBORHOOD,EXPANDED_VEHICLE_DISCOVERY_NEIGHBORHOOD,2,4,123,true,-3.2741258741258434,9.318881118881109,151.0,5.542647361755371,true,192.9556025369979,-32.96088794926004,196.22972841112374,-42.27976906814115,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
349,STRONG_COMPACT_340_350,MATCHED_BG_RIGHT_COMPLEX,MATCHED_BACKGROUND,0,1,34,false,,,,,true,-107.37333333333333,-38.723733333333335,,,false,false,false,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
349,STRONG_COMPACT_340_350,MATCHED_BG_LEFT_CURVE,MATCHED_BACKGROUND,0,2,19,false,,,,,true,114.23162274618585,-30.87239944521498,,,false,false,false,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
349,STRONG_COMPACT_340_350,MATCHED_BG_FAN_ARC,MATCHED_BACKGROUND,1,1,61,true,-78.77735849056604,25.591194968553452,199.0,3.264195680618286,true,-111.66666666666666,-3.9348659003831443,-32.88930817610061,-29.526060868936597,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
350,STRONG_COMPACT_340_350,WIDE_GT_NEIGHBORHOOD,GT_DISCOVERY_ONLY_WIDE_NEIGHBORHOOD,1,4,102,true,74.19344660194179,19.74320388349514,272.0,4.745009899139404,true,-107.99,-46.701764705882354,-182.1834466019418,-66.4449685893775,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
350,STRONG_COMPACT_340_350,FROZEN_COARSE_CENTER_CORRIDOR,VEHICLE_DISCOVERY_CORRIDOR,2,3,57,true,-9.600469116497266,0.3166536356528553,149.0,5.740396022796631,true,-2.4422772799156576,-12.574064312071691,7.158191836581608,-12.890717947724546,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
350,STRONG_COMPACT_340_350,EXPANDED_NEIGHBORHOOD,EXPANDED_VEHICLE_DISCOVERY_NEIGHBORHOOD,1,1,151,true,77.49199599799897,15.10855427713858,284.0,4.760912895202637,true,31.603782287822867,-38.19234317343174,-45.8882137101761,-53.30089745057032,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
350,STRONG_COMPACT_340_350,MATCHED_BG_RIGHT_COMPLEX,MATCHED_BACKGROUND,0,1,19,false,,,,,true,-108.05657708628006,-39.00777934936351,,,false,false,false,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
350,STRONG_COMPACT_340_350,MATCHED_BG_LEFT_CURVE,MATCHED_BACKGROUND,0,2,13,false,,,,,true,117.52016985138005,-29.80042462845011,,,false,false,false,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
350,STRONG_COMPACT_340_350,MATCHED_BG_FAN_ARC,MATCHED_BACKGROUND,1,1,60,true,-76.34254143646409,30.002762430939228,211.0,3.1896705627441406,true,-119.76881720430107,-5.575268817204304,-43.426275767836984,-35.57803124814353,true,true,true,FRAGMENT_TOLERANT_HORIZONTAL_PROJECTION_PLUS_COMPONENT_ENDPOINTS
