case_id,frame,coordinate_family,channel,background_subtype,method,positive_count,negative_count,auc,unresolved_median
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_positive_change,unresolved_distribution_not_auc_negative,distribution_only,1477,5712,,10.000000000
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_negative_change,all_background,exact_rank_mann_whitney,1477,4205,0.487581763,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_negative_change,all_background,legacy_first3000_flattened,1477,4205,0.491609682,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_negative_change,all_background,fixed_seed_uniform_3000,1477,4205,0.489374408,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_negative_change,all_background,spatial_stratified_4x4,1477,4205,0.497674581,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_negative_change,vertical_line,exact_rank_mann_whitney,1477,911,0.486463498,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_negative_change,vertical_line,legacy_first3000_flattened,1477,911,0.486463498,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_negative_change,vertical_line,fixed_seed_uniform_3000,1477,911,0.486463498,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_negative_change,vertical_line,spatial_stratified_4x4,1477,911,0.477063559,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_negative_change,fan_arc,exact_rank_mann_whitney,1477,2415,0.489482486,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_negative_change,fan_arc,legacy_first3000_flattened,1477,2415,0.489482486,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_negative_change,fan_arc,fixed_seed_uniform_3000,1477,2415,0.489482486,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_negative_change,fan_arc,spatial_stratified_4x4,1477,2415,0.506475000,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_negative_change,clutter,exact_rank_mann_whitney,1477,928,0.483542917,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_negative_change,clutter,legacy_first3000_flattened,1477,928,0.483542917,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_negative_change,clutter,fixed_seed_uniform_3000,1477,928,0.483542917,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_negative_change,clutter,spatial_stratified_4x4,1477,928,0.499344008,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_negative_change,hotspot,UNRESOLVED_NO_FROZEN_HOTSPOT_CONTROL_IN_PRIMARY_ATLAS,1477,0,,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_negative_change,unresolved_distribution_not_auc_negative,distribution_only,1477,5712,,0.000000000
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_median,all_background,exact_rank_mann_whitney,1477,4205,0.489039872,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_median,all_background,legacy_first3000_flattened,1477,4205,0.456916497,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_median,all_background,fixed_seed_uniform_3000,1477,4205,0.487130557,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_median,all_background,spatial_stratified_4x4,1477,4205,0.422672253,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_median,vertical_line,exact_rank_mann_whitney,1477,911,0.469168301,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_median,vertical_line,legacy_first3000_flattened,1477,911,0.469168301,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_median,vertical_line,fixed_seed_uniform_3000,1477,911,0.469168301,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_median,vertical_line,spatial_stratified_4x4,1477,911,0.457788136,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_median,fan_arc,exact_rank_mann_whitney,1477,2415,0.562418646,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_median,fan_arc,legacy_first3000_flattened,1477,2415,0.562418646,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_median,fan_arc,fixed_seed_uniform_3000,1477,2415,0.562418646,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_median,fan_arc,spatial_stratified_4x4,1477,2415,0.541528125,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_median,clutter,exact_rank_mann_whitney,1477,928,0.325919852,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_median,clutter,legacy_first3000_flattened,1477,928,0.325919852,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_median,clutter,fixed_seed_uniform_3000,1477,928,0.325919852,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_median,clutter,spatial_stratified_4x4,1477,928,0.294612603,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_median,hotspot,UNRESOLVED_NO_FROZEN_HOTSPOT_CONTROL_IN_PRIMARY_ATLAS,1477,0,,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_median,unresolved_distribution_not_auc_negative,distribution_only,1477,5712,,58.000000000
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_max,all_background,exact_rank_mann_whitney,1477,4205,0.506245829,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_max,all_background,legacy_first3000_flattened,1477,4205,0.465342699,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_max,all_background,fixed_seed_uniform_3000,1477,4205,0.503635522,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_max,all_background,spatial_stratified_4x4,1477,4205,0.467676909,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_max,vertical_line,exact_rank_mann_whitney,1477,911,0.471188669,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_max,vertical_line,legacy_first3000_flattened,1477,911,0.471188669,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_max,vertical_line,fixed_seed_uniform_3000,1477,911,0.471188669,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_max,vertical_line,spatial_stratified_4x4,1477,911,0.489008475,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_max,fan_arc,exact_rank_mann_whitney,1477,2415,0.589365720,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_max,fan_arc,legacy_first3000_flattened,1477,2415,0.589365720,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_max,fan_arc,fixed_seed_uniform_3000,1477,2415,0.589365720,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_max,fan_arc,spatial_stratified_4x4,1477,2415,0.579287500,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_max,clutter,exact_rank_mann_whitney,1477,928,0.331869557,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_max,clutter,legacy_first3000_flattened,1477,928,0.331869557,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_max,clutter,fixed_seed_uniform_3000,1477,928,0.331869557,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_max,clutter,spatial_stratified_4x4,1477,928,0.316528926,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_max,hotspot,UNRESOLVED_NO_FROZEN_HOTSPOT_CONTROL_IN_PRIMARY_ATLAS,1477,0,,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_max,unresolved_distribution_not_auc_negative,distribution_only,1477,5712,,68.000000000
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_min,all_background,exact_rank_mann_whitney,1477,4205,0.484078502,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_min,all_background,legacy_first3000_flattened,1477,4205,0.458183819,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_min,all_background,fixed_seed_uniform_3000,1477,4205,0.483039946,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_min,all_background,spatial_stratified_4x4,1477,4205,0.441596834,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_min,vertical_line,exact_rank_mann_whitney,1477,911,0.484421949,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_min,vertical_line,legacy_first3000_flattened,1477,911,0.484421949,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_min,vertical_line,fixed_seed_uniform_3000,1477,911,0.484421949,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_min,vertical_line,spatial_stratified_4x4,1477,911,0.468838983,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_min,fan_arc,exact_rank_mann_whitney,1477,2415,0.534796346,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_min,fan_arc,legacy_first3000_flattened,1477,2415,0.534796346,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_min,fan_arc,fixed_seed_uniform_3000,1477,2415,0.534796346,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_min,fan_arc,spatial_stratified_4x4,1477,2415,0.520656250,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_min,clutter,exact_rank_mann_whitney,1477,928,0.360444561,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_min,clutter,legacy_first3000_flattened,1477,928,0.360444561,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_min,clutter,fixed_seed_uniform_3000,1477,928,0.360444561,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_min,clutter,spatial_stratified_4x4,1477,928,0.334602273,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_min,hotspot,UNRESOLVED_NO_FROZEN_HOTSPOT_CONTROL_IN_PRIMARY_ATLAS,1477,0,,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_min,unresolved_distribution_not_auc_negative,distribution_only,1477,5712,,46.000000000
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_mad,all_background,exact_rank_mann_whitney,1477,4205,0.508316260,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_mad,all_background,legacy_first3000_flattened,1477,4205,0.491418416,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_mad,all_background,fixed_seed_uniform_3000,1477,4205,0.508419093,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_mad,all_background,spatial_stratified_4x4,1477,4205,0.533810521,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_mad,vertical_line,exact_rank_mann_whitney,1477,911,0.472741197,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_mad,vertical_line,legacy_first3000_flattened,1477,911,0.472741197,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_mad,vertical_line,fixed_seed_uniform_3000,1477,911,0.472741197,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_mad,vertical_line,spatial_stratified_4x4,1477,911,0.539245763,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_mad,fan_arc,exact_rank_mann_whitney,1477,2415,0.543092778,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_mad,fan_arc,legacy_first3000_flattened,1477,2415,0.543092778,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_mad,fan_arc,fixed_seed_uniform_3000,1477,2415,0.543092778,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_mad,fan_arc,spatial_stratified_4x4,1477,2415,0.552443750,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_mad,clutter,exact_rank_mann_whitney,1477,928,0.452120372,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_mad,clutter,legacy_first3000_flattened,1477,928,0.452120372,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_mad,clutter,fixed_seed_uniform_3000,1477,928,0.452120372,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_mad,clutter,spatial_stratified_4x4,1477,928,0.462226240,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_mad,hotspot,UNRESOLVED_NO_FROZEN_HOTSPOT_CONTROL_IN_PRIMARY_ATLAS,1477,0,,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_mad,unresolved_distribution_not_auc_negative,distribution_only,1477,5712,,5.000000000
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_gradient_persistence,all_background,exact_rank_mann_whitney,1477,4205,0.500530448,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_gradient_persistence,all_background,legacy_first3000_flattened,1477,4205,0.488205033,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_gradient_persistence,all_background,fixed_seed_uniform_3000,1477,4205,0.499940194,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_gradient_persistence,all_background,spatial_stratified_4x4,1477,4205,0.497728119,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_gradient_persistence,vertical_line,exact_rank_mann_whitney,1477,911,0.504555768,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_gradient_persistence,vertical_line,legacy_first3000_flattened,1477,911,0.504555768,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_gradient_persistence,vertical_line,fixed_seed_uniform_3000,1477,911,0.504555768,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_gradient_persistence,vertical_line,spatial_stratified_4x4,1477,911,0.503902542,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_gradient_persistence,fan_arc,exact_rank_mann_whitney,1477,2415,0.527412176,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_gradient_persistence,fan_arc,legacy_first3000_flattened,1477,2415,0.527412176,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_gradient_persistence,fan_arc,fixed_seed_uniform_3000,1477,2415,0.527412176,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_gradient_persistence,fan_arc,spatial_stratified_4x4,1477,2415,0.547890625,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_gradient_persistence,clutter,exact_rank_mann_whitney,1477,928,0.431101604,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_gradient_persistence,clutter,legacy_first3000_flattened,1477,928,0.431101604,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_gradient_persistence,clutter,fixed_seed_uniform_3000,1477,928,0.431101604,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_gradient_persistence,clutter,spatial_stratified_4x4,1477,928,0.457396694,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_gradient_persistence,hotspot,UNRESOLVED_NO_FROZEN_HOTSPOT_CONTROL_IN_PRIMARY_ATLAS,1477,0,,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_gradient_persistence,unresolved_distribution_not_auc_negative,distribution_only,1477,5712,,9.239999771
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_high_intensity_pixel_frequency,all_background,exact_rank_mann_whitney,1477,4205,0.494048095,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_high_intensity_pixel_frequency,all_background,legacy_first3000_flattened,1477,4205,0.458850372,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_high_intensity_pixel_frequency,all_background,fixed_seed_uniform_3000,1477,4205,0.489743737,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_high_intensity_pixel_frequency,all_background,spatial_stratified_4x4,1477,4205,0.446187151,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_high_intensity_pixel_frequency,vertical_line,exact_rank_mann_whitney,1477,911,0.473549047,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_high_intensity_pixel_frequency,vertical_line,legacy_first3000_flattened,1477,911,0.473549047,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_high_intensity_pixel_frequency,vertical_line,fixed_seed_uniform_3000,1477,911,0.473549047,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_high_intensity_pixel_frequency,vertical_line,spatial_stratified_4x4,1477,911,0.468038136,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_high_intensity_pixel_frequency,fan_arc,exact_rank_mann_whitney,1477,2415,0.568732715,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_high_intensity_pixel_frequency,fan_arc,legacy_first3000_flattened,1477,2415,0.568732715,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_high_intensity_pixel_frequency,fan_arc,fixed_seed_uniform_3000,1477,2415,0.568732715,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_high_intensity_pixel_frequency,fan_arc,spatial_stratified_4x4,1477,2415,0.548506250,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_high_intensity_pixel_frequency,clutter,exact_rank_mann_whitney,1477,928,0.328266903,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_high_intensity_pixel_frequency,clutter,legacy_first3000_flattened,1477,928,0.328266903,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_high_intensity_pixel_frequency,clutter,fixed_seed_uniform_3000,1477,928,0.328266903,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_high_intensity_pixel_frequency,clutter,spatial_stratified_4x4,1477,928,0.295774793,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_high_intensity_pixel_frequency,hotspot,UNRESOLVED_NO_FROZEN_HOTSPOT_CONTROL_IN_PRIMARY_ATLAS,1477,0,,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_high_intensity_pixel_frequency,unresolved_distribution_not_auc_negative,distribution_only,1477,5712,,0.800000012
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_legacy_per_pixel_rank_frequency,all_background,exact_rank_mann_whitney,1477,4205,0.501930593,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_legacy_per_pixel_rank_frequency,all_background,legacy_first3000_flattened,1477,4205,0.503710449,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_legacy_per_pixel_rank_frequency,all_background,fixed_seed_uniform_3000,1477,4205,0.504701422,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_legacy_per_pixel_rank_frequency,all_background,spatial_stratified_4x4,1477,4205,0.501787709,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_legacy_per_pixel_rank_frequency,vertical_line,exact_rank_mann_whitney,1477,911,0.500483818,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_legacy_per_pixel_rank_frequency,vertical_line,legacy_first3000_flattened,1477,911,0.500483818,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_legacy_per_pixel_rank_frequency,vertical_line,fixed_seed_uniform_3000,1477,911,0.500483818,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_legacy_per_pixel_rank_frequency,vertical_line,spatial_stratified_4x4,1477,911,0.490915254,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_legacy_per_pixel_rank_frequency,fan_arc,exact_rank_mann_whitney,1477,2415,0.500075274,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_legacy_per_pixel_rank_frequency,fan_arc,legacy_first3000_flattened,1477,2415,0.500075274,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_legacy_per_pixel_rank_frequency,fan_arc,fixed_seed_uniform_3000,1477,2415,0.500075274,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_legacy_per_pixel_rank_frequency,fan_arc,spatial_stratified_4x4,1477,2415,0.501121875,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_legacy_per_pixel_rank_frequency,clutter,exact_rank_mann_whitney,1477,928,0.509527190,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_legacy_per_pixel_rank_frequency,clutter,legacy_first3000_flattened,1477,928,0.509527190,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_legacy_per_pixel_rank_frequency,clutter,fixed_seed_uniform_3000,1477,928,0.509527190,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_legacy_per_pixel_rank_frequency,clutter,spatial_stratified_4x4,1477,928,0.519757231,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_legacy_per_pixel_rank_frequency,hotspot,UNRESOLVED_NO_FROZEN_HOTSPOT_CONTROL_IN_PRIMARY_ATLAS,1477,0,,
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_legacy_per_pixel_rank_frequency,unresolved_distribution_not_auc_negative,distribution_only,1477,5712,,0.400000006
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,raw_display_intensity,all_background,exact_rank_mann_whitney,1477,4205,0.493894170,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,raw_display_intensity,all_background,legacy_first3000_flattened,1477,4205,0.457608441,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,raw_display_intensity,all_background,fixed_seed_uniform_3000,1477,4205,0.495286617,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,raw_display_intensity,all_background,spatial_stratified_4x4,1477,4205,0.450498138,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,raw_display_intensity,vertical_line,exact_rank_mann_whitney,1477,911,0.483580655,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,raw_display_intensity,vertical_line,legacy_first3000_flattened,1477,911,0.483580655,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,raw_display_intensity,vertical_line,fixed_seed_uniform_3000,1477,911,0.483580655,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,raw_display_intensity,vertical_line,spatial_stratified_4x4,1477,911,0.485504237,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,raw_display_intensity,fan_arc,exact_rank_mann_whitney,1477,2415,0.559799465,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,raw_display_intensity,fan_arc,legacy_first3000_flattened,1477,2415,0.559799465,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,raw_display_intensity,fan_arc,fixed_seed_uniform_3000,1477,2415,0.559799465,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,raw_display_intensity,fan_arc,spatial_stratified_4x4,1477,2415,0.605265625,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,raw_display_intensity,clutter,exact_rank_mann_whitney,1477,928,0.339981731,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,raw_display_intensity,clutter,legacy_first3000_flattened,1477,928,0.339981731,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,raw_display_intensity,clutter,fixed_seed_uniform_3000,1477,928,0.339981731,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,raw_display_intensity,clutter,spatial_stratified_4x4,1477,928,0.305712810,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,raw_display_intensity,hotspot,UNRESOLVED_NO_FROZEN_HOTSPOT_CONTROL_IN_PRIMARY_ATLAS,1477,0,,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,raw_display_intensity,unresolved_distribution_not_auc_negative,distribution_only,1477,5712,,60.000000000
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,local_contrast_31,all_background,exact_rank_mann_whitney,1477,4205,0.538602125,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,local_contrast_31,all_background,legacy_first3000_flattened,1477,4205,0.538151884,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,local_contrast_31,all_background,fixed_seed_uniform_3000,1477,4205,0.541634958,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,local_contrast_31,all_background,spatial_stratified_4x4,1477,4205,0.489043296,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,local_contrast_31,vertical_line,exact_rank_mann_whitney,1477,911,0.558030675,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,local_contrast_31,vertical_line,legacy_first3000_flattened,1477,911,0.558030675,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,local_contrast_31,vertical_line,fixed_seed_uniform_3000,1477,911,0.558030675,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,local_contrast_31,vertical_line,spatial_stratified_4x4,1477,911,0.518572034,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,local_contrast_31,fan_arc,exact_rank_mann_whitney,1477,2415,0.546074733,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,local_contrast_31,fan_arc,legacy_first3000_flattened,1477,2415,0.546074733,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,local_contrast_31,fan_arc,fixed_seed_uniform_3000,1477,2415,0.546074733,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,local_contrast_31,fan_arc,spatial_stratified_4x4,1477,2415,0.572028125,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,local_contrast_31,clutter,exact_rank_mann_whitney,1477,928,0.503460752,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,local_contrast_31,clutter,legacy_first3000_flattened,1477,928,0.503460752,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,local_contrast_31,clutter,fixed_seed_uniform_3000,1477,928,0.503460752,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,local_contrast_31,clutter,spatial_stratified_4x4,1477,928,0.465222107,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,local_contrast_31,hotspot,UNRESOLVED_NO_FROZEN_HOTSPOT_CONTROL_IN_PRIMARY_ATLAS,1477,0,,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,local_contrast_31,unresolved_distribution_not_auc_negative,distribution_only,1477,5712,,-1.280956268
