case_id,state_mode,scene,sar_frame_index,pair_dx_px,pair_dy_px,cumulative_dx_px,cumulative_dy_px,transport_response,transport_method,eligible_background_tile_count,fit_background_tile_count,holdout_background_tile_count,fit_dx_mad_px,fit_dy_mad_px,holdout_residual_median_px,holdout_residual_max_px,fallback_used,active_identity_count,active_shells_excluded
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,377,6.6845884824962525,0.04565787555381462,498.0458234441405,-17.95977802311421,0.5843702942618617,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.5112435491971326,0.8289279262832139,1.3962714213893248,1.7647700072073922,false,3,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,378,6.050358815710453,-0.2521941784861639,504.096182259851,-18.211972201600375,0.6395321556815394,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.5210556092555407,0.7010858318475783,1.111847205575364,1.8050898507857212,false,3,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,379,6.050452628385585,-0.6121226883812056,510.1466348882366,-18.82409488998158,0.5828987698864054,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.5772522745224933,1.0372455335102302,1.2401400842330328,3.6902757143298555,false,3,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,380,6.38421787285354,-0.26584685914917827,516.5308527610902,-19.08994174913076,0.5891353005833095,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.6699966846016707,0.9019739308231465,1.6235177536476055,2.534883173948371,false,3,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,381,6.1139963452537955,-0.3761955550936449,522.6448491063439,-19.466137304224404,0.5983470067381859,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.6841635322821418,0.6817187402562155,1.2176809038291554,2.70393199624199,false,3,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,382,5.752143528701794,-0.44550332024965655,528.3969926350458,-19.91164062447406,0.6193507667647468,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.6213287898692812,0.6274818111124318,0.9772486724415402,1.2731884249333678,false,3,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,383,6.706239242065919,-0.22214787273939862,535.1032318771117,-20.13378849721346,0.6214180201843933,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.7213702255036765,0.5520571746349248,0.5690107584300137,1.1977755625109117,false,3,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,384,6.3069511876865505,0.013841459273294276,541.4101830647983,-20.119947037940165,0.6135767845091997,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.7272733298080141,0.6433470378618011,1.213063251875659,2.362531815790093,false,3,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,385,5.514342126274755,-0.4986128701419261,546.924525191073,-20.61855990808209,0.6646268326441447,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,18,13,5,0.7332464548258315,0.735880533569258,1.8173909079954973,3.144726626291356,false,3,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,386,5.675028727293892,0.17300487629356098,552.599553918367,-20.44555503178853,0.616139738506741,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,18,13,5,0.6905988024398653,1.1534367412520226,1.160699130326929,2.6390581226707748,false,3,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,387,6.059625885495507,0.18401155746713016,558.6591798038625,-20.2615434743214,0.5957301686604818,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,18,13,5,0.5362686060193766,0.5359173342487509,1.777465372794156,3.8073550853348395,false,3,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,388,6.363273700739001,-0.23084041977429592,565.0224535046015,-20.492383894095695,0.6507046975471356,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,18,13,5,0.7885395200785581,0.9513459396723647,0.5580812014373723,3.3957318028004146,false,2,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,389,6.485060413115605,-0.5800483159456178,571.507513917717,-21.072432210041313,0.6375369038846758,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,20,15,5,0.6752187688384765,0.9987310454528426,0.9221588636720714,4.007809100953906,false,2,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,390,6.052900264652806,-0.22949889431720294,577.5604141823699,-21.301931104358516,0.596373727162679,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,20,15,5,0.6148472048365932,0.605988892165243,1.9558777316089762,2.2969705433818617,false,2,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,391,6.307564846171175,-0.13042397465375188,583.8679790285411,-21.432355079012268,0.6822149945629967,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,20,15,5,0.43281392397679497,0.9043071731019268,1.4655077196151611,2.2647936451482438,false,2,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,392,6.398984499200836,-0.26639596207080274,590.266963527742,-21.69875104108307,0.6601071570758466,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.5890127436349957,0.6415262113769984,1.2898210644125023,2.856793379923773,false,2,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,393,6.485769477814642,-0.24435224016129098,596.7527330055566,-21.943103281244362,0.6006403037088888,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.6772870647946263,1.0221829130162519,1.2802073322355152,2.0981063587231037,false,2,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,394,6.309736499462531,-0.10404688793043704,603.0624695050192,-22.0471501691748,0.5835183495592188,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.957853499650156,0.8135641426886622,1.6519909137362996,3.096163519157851,false,2,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,395,5.890663770208064,-0.4906288571063868,608.9531332752273,-22.537779026281186,0.6374512000172227,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.9828465840613205,1.0684449305717436,1.1932225631879796,2.5562869740113485,false,2,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,396,6.047134028430889,-0.0883553790160363,615.0002673036581,-22.626134405297222,0.6101594265964296,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.9758954656311971,0.8278440904788908,1.2876873673416234,2.0614931399792646,false,2,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,397,6.121067911653441,0.19220793518954338,621.1213352153115,-22.43392647010768,0.5665534744108165,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.8081247460612531,0.49804262622663487,1.0816112793497492,2.5528004175211785,false,2,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,398,6.648013461586302,-0.13702365237222125,627.7693486768978,-22.5709501224799,0.6176058617079699,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.5661850977798082,0.6461465498642838,1.2154784955576887,1.9663899833061995,false,2,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,399,6.354243663542036,-0.4216115014698971,634.1235923404399,-22.992561623949797,0.6330961263014211,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.5945904183346613,0.7811107971621283,1.4512797135396371,1.9463737688894058,false,2,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,400,5.978047338612583,-0.248378667653256,640.1016396790525,-23.240940291603053,0.6066447018186252,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.530349864836893,0.6228012680264925,0.9922705450960588,3.078015524359515,false,2,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,401,6.049473331314545,-0.20970598471238588,646.151113010367,-23.45064627631544,0.5808479188217057,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.9861017093447515,0.7868260124280368,1.1341615387033381,1.4993193617821905,false,2,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,402,6.307500789292504,-0.40669034790029457,652.4586137996595,-23.857336624215733,0.5811548948619101,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.8285211557153929,0.5809830316358671,1.2274878077690226,2.2796169416989893,false,2,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,403,5.834300580326044,-0.19932891480030435,658.2929143799855,-24.056665539016038,0.5522650109121092,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.5747200440697782,1.0185008684515822,1.0977755565895322,1.91905326290267,false,2,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,404,6.33810336529379,0.08217726577525752,664.6310177452793,-23.97448827324078,0.5879722830101296,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.6211614299270138,0.8554716061735945,1.0258010034145992,2.5593266652853996,false,2,true
S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,405,6.496219164325922,-0.04387429433620582,671.1272369096052,-24.018362567576986,0.5976688862509197,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.7558075826537447,0.885115848579062,0.4501882752741793,2.3412698033149284,false,2,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,197,0.0,0.0,0.0,0.0,1.0,REFERENCE_FRAME,0,0,0,0.0,0.0,0.0,0.0,false,0,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,198,3.2128531320333593,0.22037221237368954,3.2128531320333593,0.22037221237368954,0.7215959014715971,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,20,15,5,0.7178545029951238,0.5691115343056765,1.2678698622818958,3.087655726974747,false,0,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,199,2.8382478296854856,-0.1480191583147814,6.051100961718845,0.07235305405890813,0.6687891357474857,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,20,15,5,0.6591496113240396,0.4395881080198478,0.9746825706072962,1.8627130478339697,false,0,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,200,2.8763771071534165,0.1429936928717268,8.927478068872261,0.21534674693063494,0.7275187847790895,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,20,15,5,0.7717737358908039,0.3736851235676113,0.8148377950094228,1.890322957732195,false,0,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,201,2.623359122256801,-0.13593539380903508,11.550837191129062,0.07941135312159986,0.691410752579018,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,20,15,5,0.3670092790431454,0.5376265029623539,1.3235533170797895,2.3194859690162817,false,0,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,202,3.05643880822808,-0.18105232496608892,14.607275999357142,-0.10164097184448906,0.7227885840115724,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,20,15,5,0.6250756745779995,0.4910973364788731,0.9053142792463986,2.167881386693714,false,0,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,203,3.3101300197008356,-0.6659699312220653,17.917406019057978,-0.7676109030665543,0.6962564040113378,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,20,15,5,0.511335890959316,0.49015725391325304,1.2544974386692573,2.7989566205542604,false,0,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,204,2.6987522615770843,-0.01943064350092527,20.616158280635062,-0.7870415465674796,0.6870380442451548,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,20,15,5,0.4892168447383938,0.6046791058761585,0.6439668746967784,1.2629854218491707,false,0,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,205,3.2315571207431333,0.03495055285026183,23.847715401378196,-0.7520909937172178,0.6986170342674962,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,15,4,0.3985969680534822,0.37101388394677315,1.1955852427268656,1.5557827814345122,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,206,2.7711667204314097,-0.13378164335705378,26.618882121809605,-0.8858726370742716,0.7118421196937561,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,15,4,0.8613408658043511,0.5873530724011289,1.2124668059535921,1.477023915290042,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,207,3.2802535794280345,-0.218584259179039,29.89913570123764,-1.1044568962533106,0.7458438580830892,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,15,4,0.4294006909773316,0.6534993225823769,1.7193291227283611,3.5026091113255085,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,208,2.536219237199276,0.1023820078308404,32.435354938436916,-1.0020748884224702,0.750119134011092,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,15,4,0.9145928718662617,0.5406558576493126,0.4681933260852251,1.6155622901934785,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,209,3.03369592132276,-0.007716789637527199,35.469050859759676,-1.0097916780599974,0.7656143391573871,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,15,4,0.9847677727763084,0.5552098053102554,0.9022342056791606,1.4003879950181393,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,210,2.420981951324052,0.18994590080419016,37.89003281108373,-0.8198457772558072,0.7772504729164971,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,15,4,0.7964821734853444,0.530886846765867,0.7329341343814766,1.1063712627975417,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,211,3.1274134256771333,0.22037715895862675,41.01744623676086,-0.5994686182971805,0.7175978060121889,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,15,4,0.547401626443218,0.5014617739602159,1.0218366583287195,1.369768267688599,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,212,2.845696658411896,0.02413101873037249,43.86314289517276,-0.575337599566808,0.6903848674562242,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,15,4,0.3411007888944937,0.6761584621748113,1.283483398741803,3.27861150764177,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,213,2.939618813314354,0.11643022578186901,46.80276170848711,-0.45890737378493895,0.7476282263861762,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,15,4,0.9586209825202445,1.0171391642483627,1.4825724371595557,1.7768707112076165,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,214,3.3141988138298757,-0.24559502341060124,50.11696052231699,-0.7045023971955402,0.8166679276360406,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,15,4,0.6635830605136448,0.5313957707054442,0.5108007833066465,0.6616216803834247,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,215,3.4526244980508807,-0.033667473052190644,53.56958502036787,-0.7381698702477308,0.7564219106126715,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,15,4,0.7049640829570762,0.48476283506914797,1.1411318852196126,1.7395751226690332,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,216,3.176633801810681,-0.08613633758614014,56.74621882217855,-0.824306207833871,0.7058416250016954,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,15,4,1.1379867182317014,0.6040907929147181,1.2399972162555613,1.9531987757348102,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,217,3.4805022356393067,0.04947953036878516,60.226721057817855,-0.7748266774650858,0.7414623671107822,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,15,4,0.6328092686001696,1.038358006920987,1.2410198499721825,1.5407534290900695,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,218,3.3948644617941,-0.0757983508345319,63.621585519611955,-0.8506250282996177,0.7629550773832533,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,15,4,0.46096488908423794,0.2431754524369012,0.8172105771382496,1.2458876181311924,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,219,3.3060293435959807,-0.019406940670137374,66.92761486320794,-0.8700319689697551,0.8095503915239264,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,15,4,0.7308232872889278,0.4894665430888381,0.5621039687809342,0.7906041915440377,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,220,3.791527072287039,0.02265897141060691,70.71914193549497,-0.8473729975591482,0.7381864496955165,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,15,4,0.46017782899454573,0.8021824556583113,0.947022554975147,1.329384825145468,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,221,3.3935866108447215,0.09925133128371044,74.1127285463397,-0.7481216662754377,0.7926020019584232,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,15,4,0.3035248587903254,0.26205703230354516,0.5961980435926115,0.8745405419803048,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,222,3.1518743775827716,-0.2820314047745853,77.26460292392247,-1.030153071050023,0.7488792123617949,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,15,4,0.5837906015407839,0.5074250978522628,0.5182162116129131,1.5395260639784492,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,223,3.98957403433414,-0.5867584981832579,81.25417695825661,-1.616911569233281,0.6724888984803801,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,15,4,0.5771910326044178,0.4126950154678468,0.9326631111934129,1.184835315088007,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,224,3.334144517463187,-0.3241065107002896,84.5883214757198,-1.9410180799335706,0.8068480012593446,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,15,4,0.7054403338027839,0.2732683995441221,0.8470996578632322,2.6084958201171555,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,225,2.9706352214027163,-0.5064230369110732,87.55895669712251,-2.4474411168446437,0.7277742076803136,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,18,14,4,0.4705582284830854,0.5424046596526608,0.7561930493614208,0.9515330787855506,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,226,2.7911455362268356,0.20187746292610598,90.35010223334935,-2.2455636539185377,0.7578899372507024,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,18,14,4,0.6294015992649662,0.49719141600041894,0.8207544049225186,1.0554150688700552,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,227,3.147163350594681,-0.36729327475836726,93.49726558394403,-2.612856928676905,0.7278064453491457,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,18,14,4,0.6462202311259801,0.43360805987070705,0.9610625630163295,1.580741928839367,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,228,2.5688677004448124,-0.26468241136706183,96.06613328438884,-2.877539340043967,0.7702152363680027,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,18,14,4,1.2513393782017488,0.4302467180851295,1.3163055683201426,2.1346397319631585,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,229,3.053780691790976,-0.6972552138272903,99.11991397617982,-3.574794553871257,0.831108769553679,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,18,14,4,0.8508901625580023,1.1218499902299186,1.0512176735962977,1.899951250420671,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,230,3.254751805508974,-0.5230939372394232,102.37466578168879,-4.09788849111068,0.8072532563651049,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,18,14,4,0.8621774298533893,0.5274092538867734,1.233242851524586,1.9281219110178525,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,231,3.0189765366097134,-0.6549204952429477,105.3936423182985,-4.752808986353628,0.7303148412174649,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,18,14,4,0.5135797175975654,0.4104408502008283,1.3587455660204402,1.9651157333362883,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,232,3.003674420474951,-0.24946965097092288,108.39731673877345,-5.002278637324551,0.7267713555583247,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.6176772564028994,0.38258814308733236,1.0690771552382463,1.373844488961354,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,233,3.1368098089870244,-0.557390205976219,111.53412654776048,-5.55966884330077,0.806004782517751,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.5729718660720522,0.6607740688692587,1.2363363006301877,2.456369640237463,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,234,3.02930320618394,-0.1789501632078867,114.56342975394442,-5.738619006508657,0.7636836881990786,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.9857237650643924,0.6141204214011395,1.1326232875125375,4.196452195642864,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,235,2.5560272578633914,-0.35257074603082117,117.11945701180781,-6.091189752539478,0.847513275358412,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.5705617573710811,1.0069251010083065,0.9571720458812711,1.6698310922324004,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,236,3.0482315743262234,0.207559659007444,120.16768858613403,-5.883630093532034,0.7948533065583971,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.6166004513010961,0.5064001159872049,0.706755259493884,1.6803105963817884,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,237,2.9609645517737704,-0.017462203199869464,123.1286531379078,-5.901092296731903,0.7523523160064662,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.43625522528655836,0.43732008029027725,0.9005417804041448,1.6005060282892478,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,238,2.422060853100959,-0.14429290095864644,125.55071399100876,-6.04538519769055,0.7956282673765112,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.7567412439264984,0.6761173321914953,1.3544574662382876,2.2172667278162543,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,239,3.334722946795594,-0.21972755204635064,128.88543693780434,-6.2651127497369,0.8468889898724026,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.3231437883698618,0.48108912958001326,0.8021561408451958,1.1842088475688952,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,240,3.0661136937619773,0.10647018731745561,131.9515506315663,-6.158642562419445,0.786130150101803,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.7533766959949446,0.4506619491684489,0.9891104703169238,2.0428210299222656,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,241,2.9238743334602333,0.014197587529650946,134.87542496502653,-6.144444974889794,0.7299540604154269,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.724234412338447,0.5454576602856918,1.1358628581803683,1.7826149983385302,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,242,2.666672267504225,0.13606860658033781,137.54209723253075,-6.008376368309456,0.7849114834158508,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.6162679626409755,0.4621458777207579,1.1796782156477499,1.524153387205008,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,243,3.3249692752676765,0.1588531795888457,140.86706650779843,-5.84952318872061,0.7192180515836786,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.4386246684429125,0.568663520616667,0.8949925159528737,1.2880659955946148,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,244,3.2586987222067876,-0.037722956284895304,144.12576523000521,-5.887246145005506,0.7873905601987132,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.6092597514640374,0.6276428950741746,0.772935910024339,1.0285563892448604,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,245,3.1356568616017455,-0.6106120456827142,147.26142209160696,-6.49785819068822,0.7624491724703047,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,19,14,5,0.8680458139286173,0.7900193497846999,1.2441678499330715,2.9031212343289376,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,246,3.879926342338024,-0.3804360297503706,151.14134843394498,-6.87829422043859,0.7500874952033714,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,20,15,5,0.30695050942824764,0.4829506431102004,1.226329436312045,1.9651014616972033,false,1,true
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,GM_RM019,247,3.4239811111902725,-0.5231193906504643,154.56532954513526,-7.401413611089055,0.7509328846401638,ACTIVE_SHELL_EXCLUDED_BACKGROUND_PHASE_MEDIAN,20,15,5,0.7637151132597637,0.41167054648875023,1.0979101846512465,2.0678300400241967,false,1,true
