scene,edge_id,source_atomic_tracklet_id,target_atomic_tracklet_id,frame_gap,motion_extrapolation_residual,color_distance,appearance_cosine_distance,shape_scale_inconsistency,gap_penalty_component,boundary_support,competition_observation_count,detector_source_change,shared_tracker_support,missing_feature_count,turnover_reset_penalty,total_integer_cost,selected_by_solver,decision_reason,hard_feasibility
GM_RM011,GM_RM011:E001065,GM_RM011:AT0105,GM_RM011:AT0110,20,0.66287,0.42089,0.335269,2.831399,0.47619,1.0,34,false,[],0,0,169,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001066,GM_RM011:AT0105,GM_RM011:AT0111,21,0.9521,0.391188,0.352588,3.0,0.5,1.0,36,true,[],0,0,198,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001067,GM_RM011:AT0105,GM_RM011:AT0112,22,0.182974,0.46863,0.245799,1.096455,0.52381,1.0,16,true,[],0,0,110,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001068,GM_RM011:AT0105,GM_RM011:AT0113,22,0.180933,0.46863,0.245799,1.102855,0.52381,1.0,16,false,[],0,0,103,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001069,GM_RM011:AT0105,GM_RM011:AT0023,25,1.131841,0.232612,0.201931,2.738041,0.595238,1.0,33,true,[],0,240,427,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001070,GM_RM011:AT0105,GM_RM011:AT0114,26,0.284815,0.398809,0.32291,1.583191,0.619048,1.0,23,false,[],0,240,366,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001071,GM_RM011:AT0105,GM_RM011:AT0115,28,0.377873,0.217352,0.292836,1.991453,0.666667,1.0,29,true,[],0,240,378,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001072,GM_RM011:AT0105,GM_RM011:AT0025,30,0.351888,0.141615,0.2904,1.880179,0.714286,1.0,31,true,[],0,240,373,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001073,GM_RM011:AT0105,GM_RM011:AT0116,31,0.409043,0.104792,0.28016,2.084738,0.738095,1.0,33,false,[],0,240,371,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001074,GM_RM011:AT0105,GM_RM011:AT0053,31,2.357145,0.235996,0.174927,1.475252,0.738095,1.0,24,false,[],0,240,464,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001075,GM_RM011:AT0105,GM_RM011:AT0054,32,0.452888,0.229205,0.297957,2.24994,0.761905,1.0,38,false,[],0,240,387,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001076,GM_RM011:AT0105,GM_RM011:AT0117,36,3.822319,0.36901,,1.567152,0.857143,1.0,18,true,[],1,240,530,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001077,GM_RM011:AT0105,GM_RM011:AT0118,39,4.0,0.246146,0.254113,0.989882,0.928571,1.0,33,true,[],0,240,515,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001078,GM_RM011:AT0105,GM_RM011:AT0119,39,0.940121,0.237492,0.426751,3.0,0.928571,1.0,50,false,[],0,0,210,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001079,GM_RM011:AT0105,GM_RM011:AT0120,39,4.0,0.246146,0.254113,1.000942,0.928571,1.0,33,false,[],0,240,507,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001080,GM_RM011:AT0105,GM_RM011:AT0026,40,0.644289,0.2496,0.397741,3.0,0.952381,1.0,56,true,[],0,240,442,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001081,GM_RM011:AT0105,GM_RM011:AT0056,40,1.073294,0.216838,0.382121,3.0,0.952381,1.0,49,false,[],0,240,455,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001082,GM_RM011:AT0022,GM_RM011:AT0108,4,0.455652,0.426377,0.179014,1.405808,0.095238,1.0,9,false,"[""YOLO26l:botsort:bs_0041"",""YOLO26l:bytetrack:bt_0054""]",0,0,15,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001083,GM_RM011:AT0022,GM_RM011:AT0110,8,0.638273,0.402303,0.176942,0.243707,0.190476,1.0,19,true,[],0,0,90,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001084,GM_RM011:AT0022,GM_RM011:AT0111,9,0.578008,0.372804,0.197107,1.014184,0.214286,1.0,23,false,"[""YOLO26l:botsort:bs_0041"",""YOLO26l:bytetrack:bt_0054""]",0,0,17,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001085,GM_RM011:AT0022,GM_RM011:AT0112,10,1.987011,0.453442,0.287091,3.0,0.238095,1.0,9,false,[],0,0,231,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001086,GM_RM011:AT0022,GM_RM011:AT0113,10,1.975412,0.453442,0.287091,3.0,0.238095,1.0,9,true,[],0,0,239,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001087,GM_RM011:AT0022,GM_RM011:AT0023,13,0.731309,0.217019,0.125697,0.27284,0.309524,1.0,23,false,"[""YOLO11l:botsort:bs_0038"",""YOLO11l:bytetrack:bt_0044"",""YOLO26l:botsort:bs_0041"",""YOLO26l:bytetrack:bt_0054""]",0,240,241,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001088,GM_RM011:AT0022,GM_RM011:AT0114,14,1.982075,0.379173,0.216808,1.42769,0.333333,1.0,13,true,[],0,0,200,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001089,GM_RM011:AT0022,GM_RM011:AT0115,16,1.885967,0.19868,0.212473,1.019428,0.380952,1.0,20,false,[],0,0,170,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001090,GM_RM011:AT0022,GM_RM011:AT0025,18,2.115002,0.121295,0.102703,1.130701,0.428571,1.0,22,false,[],0,0,175,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001091,GM_RM011:AT0022,GM_RM011:AT0116,19,2.046221,0.088582,0.138403,0.926143,0.452381,1.0,23,true,[],0,0,177,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001092,GM_RM011:AT0022,GM_RM011:AT0053,19,1.168043,0.222032,0.231027,1.535629,0.452381,1.0,17,true,"[""YOLO11l:botsort:bs_0038"",""YOLO11l:bytetrack:bt_0044"",""YOLO26l:botsort:bs_0041"",""YOLO26l:bytetrack:bt_0054""]",0,240,316,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001093,GM_RM011:AT0022,GM_RM011:AT0054,20,2.003416,0.206576,0.0996,0.760941,0.47619,1.0,27,true,[],0,0,176,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001094,GM_RM011:AT0022,GM_RM011:AT0117,24,1.875603,0.352235,,1.793738,0.571429,1.0,14,false,[],1,240,448,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001095,GM_RM011:AT0022,GM_RM011:AT0118,27,2.238441,0.229243,0.333005,2.887368,0.642857,1.0,18,false,[],0,240,495,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001096,GM_RM011:AT0022,GM_RM011:AT0119,27,1.810221,0.21454,0.241919,0.327643,0.642857,1.0,32,true,[],0,0,175,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001097,GM_RM011:AT0022,GM_RM011:AT0120,27,2.239179,0.229243,0.333005,2.86164,0.642857,1.0,18,true,[],0,240,503,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001098,GM_RM011:AT0022,GM_RM011:AT0026,28,1.951528,0.226886,0.228773,0.215092,0.666667,1.0,37,false,[],0,240,413,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001099,GM_RM011:AT0022,GM_RM011:AT0056,28,1.86775,0.193548,0.22344,0.482256,0.666667,1.0,31,true,[],0,240,420,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001100,GM_RM011:AT0022,GM_RM011:AT0121,31,2.224425,0.136365,0.11858,1.087612,0.738095,1.0,41,false,[],0,240,439,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001101,GM_RM011:AT0022,GM_RM011:AT0122,32,2.319998,0.292052,0.231724,2.276968,0.761905,1.0,45,false,[],0,240,489,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001102,GM_RM011:AT0022,GM_RM011:AT0123,32,2.190408,0.292052,0.231724,0.985446,0.761905,1.0,44,true,[],0,0,220,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001103,GM_RM011:AT0022,GM_RM011:AT0057,37,2.474814,0.192946,0.180922,0.130248,0.880952,1.0,57,true,[],0,0,216,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001104,GM_RM011:AT0022,GM_RM011:AT0124,37,4.0,0.235446,0.232651,3.0,0.880952,1.0,41,false,[],0,0,307,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001105,GM_RM011:AT0022,GM_RM011:AT0125,38,4.0,0.22569,0.232651,2.730503,0.904762,1.0,45,true,[],0,0,310,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001106,GM_RM011:AT0022,GM_RM011:AT0126,38,4.0,0.269406,0.179216,1.995062,0.904762,1.0,44,true,[],0,0,292,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001107,GM_RM011:AT0022,GM_RM011:AT0055,39,2.657308,0.085039,0.155318,0.332376,0.928571,1.0,52,true,[],0,240,466,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001108,GM_RM011:AT0022,GM_RM011:AT0059,39,4.0,0.112707,0.093538,1.744195,0.928571,1.0,47,true,[],0,0,273,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001109,GM_RM011:AT0022,GM_RM011:AT0029,39,4.0,0.046371,0.066786,1.756228,0.928571,1.0,46,false,[],0,0,260,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001110,GM_RM011:AT0052,GM_RM011:AT0053,2,0.03359,0.084308,0.203559,0.743312,0.047619,1.0,6,false,"[""YOLO11l:botsort:bs_0038"",""YOLO11l:bytetrack:bt_0044"",""YOLO26l:botsort:bs_0041"",""YOLO26l:bytetrack:bt_0054""]",0,0,0,true,selected_by_lexicographic_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001111,GM_RM011:AT0052,GM_RM011:AT0117,7,0.415009,0.180384,,1.409805,0.166667,1.0,13,true,[],1,0,96,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001112,GM_RM011:AT0052,GM_RM011:AT0118,10,0.554629,0.06364,0.311493,2.095051,0.238095,1.0,16,true,[],0,0,121,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001113,GM_RM011:AT0052,GM_RM011:AT0119,10,0.835531,0.059478,0.206249,0.857598,0.238095,1.0,5,false,[],0,0,93,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001114,GM_RM011:AT0052,GM_RM011:AT0120,10,0.557311,0.06364,0.311493,2.069323,0.238095,1.0,16,false,[],0,0,112,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001115,GM_RM011:AT0052,GM_RM011:AT0026,11,1.021494,0.05917,0.163891,0.941491,0.261905,1.0,5,true,[],0,240,351,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001116,GM_RM011:AT0052,GM_RM011:AT0056,11,0.84175,0.061302,0.179258,0.850245,0.261905,1.0,8,false,[],0,240,332,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001117,GM_RM011:AT0052,GM_RM011:AT0121,14,1.226354,0.079577,0.066737,1.435246,0.333333,1.0,7,true,[],0,240,371,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001118,GM_RM011:AT0052,GM_RM011:AT0122,15,1.302874,0.104423,0.177214,2.624603,0.357143,1.0,8,true,[],0,240,413,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001119,GM_RM011:AT0052,GM_RM011:AT0123,15,1.254453,0.104423,0.177214,0.637811,0.357143,1.0,6,false,[],0,0,117,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001120,GM_RM011:AT0052,GM_RM011:AT0057,20,1.300713,0.118938,0.123433,0.662069,0.47619,1.0,12,false,[],0,0,124,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001121,GM_RM011:AT0052,GM_RM011:AT0124,20,3.609696,0.134203,0.236199,2.955039,0.47619,1.0,32,true,[],0,240,526,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001122,GM_RM011:AT0052,GM_RM011:AT0125,21,3.442423,0.138979,0.236199,1.938187,0.5,1.0,32,false,[],0,240,496,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001123,GM_RM011:AT0052,GM_RM011:AT0126,21,3.221991,0.121242,0.17704,1.202745,0.5,1.0,31,false,[],0,240,475,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001124,GM_RM011:AT0052,GM_RM011:AT0055,22,1.38147,0.146408,0.12251,0.459941,0.52381,1.0,19,false,[],0,240,368,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001125,GM_RM011:AT0052,GM_RM011:AT0059,22,3.139058,0.087417,0.104536,0.951878,0.52381,1.0,32,false,[],0,240,463,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001126,GM_RM011:AT0052,GM_RM011:AT0029,22,3.148398,0.160748,0.075594,0.963911,0.52381,1.0,32,true,[],0,240,474,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001127,GM_RM011:AT0052,GM_RM011:AT0127,29,2.349352,0.280135,0.148613,0.451102,0.690476,1.0,33,false,[],0,240,439,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001128,GM_RM011:AT0052,GM_RM011:AT0128,30,2.165205,0.099574,0.32791,2.273314,0.714286,1.0,30,false,[],0,0,234,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001129,GM_RM011:AT0052,GM_RM011:AT0060,30,2.394531,0.174471,0.077862,0.458263,0.714286,1.0,34,false,[],0,240,432,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001130,GM_RM011:AT0052,GM_RM011:AT0129,36,2.364646,0.133224,0.139183,2.222914,0.857143,1.0,28,true,[],0,240,489,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001131,GM_RM011:AT0052,GM_RM011:AT0130,39,2.253886,0.023915,0.129541,0.546554,0.928571,1.0,27,false,[],0,240,435,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001132,GM_RM011:AT0052,GM_RM011:AT0030,39,2.256987,0.160989,0.084503,0.581104,0.928571,1.0,27,true,[],0,240,448,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001133,GM_RM011:AT0052,GM_RM011:AT0058,40,2.372576,0.171032,0.090012,0.691409,0.952381,1.0,28,false,[],0,0,212,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001134,GM_RM011:AT0052,GM_RM011:AT0061,42,2.466829,0.17751,0.131975,0.723347,1.0,1.0,32,false,[],0,0,224,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001135,GM_RM011:AT0052,GM_RM011:AT0131,42,4.0,0.112116,0.350772,3.0,1.0,1.0,53,true,[],0,240,564,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001136,GM_RM011:AT0052,GM_RM011:AT0132,42,4.0,0.081328,0.253752,3.0,1.0,1.0,54,false,[],0,240,548,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001137,GM_RM011:AT0106,GM_RM011:AT0108,10,1.243354,0.051226,0.360588,3.0,0.238095,1.0,0,true,[],0,240,422,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001138,GM_RM011:AT0106,GM_RM011:AT0110,14,1.036255,0.056851,0.369423,3.0,0.333333,1.0,0,false,[],0,0,168,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001139,GM_RM011:AT0106,GM_RM011:AT0111,15,0.851271,0.073223,0.372853,3.0,0.357143,1.0,1,true,[],0,0,168,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001140,GM_RM011:AT0106,GM_RM011:AT0112,16,4.0,0.09087,0.142424,0.815884,0.380952,1.0,14,true,[],0,240,464,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001141,GM_RM011:AT0106,GM_RM011:AT0113,16,4.0,0.09087,0.142424,0.822284,0.380952,1.0,14,false,[],0,240,456,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001142,GM_RM011:AT0106,GM_RM011:AT0023,19,0.63319,0.218285,0.26426,3.0,0.452381,1.0,7,true,[],0,240,402,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001143,GM_RM011:AT0106,GM_RM011:AT0114,20,3.00802,0.075945,0.318599,1.863762,0.47619,1.0,12,false,[],0,240,496,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001144,GM_RM011:AT0106,GM_RM011:AT0115,22,2.277071,0.231876,0.34372,2.272024,0.52381,1.0,14,true,[],0,240,486,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001145,GM_RM011:AT0106,GM_RM011:AT0025,24,2.378541,0.309846,0.309047,2.16075,0.571429,1.0,14,true,[],0,240,493,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001146,GM_RM011:AT0106,GM_RM011:AT0116,25,2.061239,0.341973,0.346587,2.365309,0.595238,1.0,14,false,[],0,240,478,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001147,GM_RM011:AT0106,GM_RM011:AT0053,25,0.339865,0.220748,0.228176,1.755823,0.595238,1.0,9,false,[],0,240,355,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001148,GM_RM011:AT0106,GM_RM011:AT0054,26,1.832386,0.245185,0.303105,2.530511,0.619048,1.0,15,false,[],0,240,462,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001149,GM_RM011:AT0106,GM_RM011:AT0117,30,0.367287,0.092528,,1.497714,0.714286,1.0,14,true,[],1,240,360,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001150,GM_RM011:AT0106,GM_RM011:AT0118,33,0.422826,0.201964,0.257684,0.893836,0.785714,1.0,17,true,[],0,240,360,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001151,GM_RM011:AT0106,GM_RM011:AT0119,33,0.762705,0.248322,0.424804,3.0,0.785714,1.0,21,false,[],0,0,192,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001152,GM_RM011:AT0106,GM_RM011:AT0120,33,0.428569,0.201964,0.257684,0.904896,0.785714,1.0,17,false,[],0,240,352,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001153,GM_RM011:AT0106,GM_RM011:AT0026,34,0.953764,0.232426,0.402563,3.0,0.809524,1.0,18,true,[],0,240,450,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001154,GM_RM011:AT0106,GM_RM011:AT0056,34,0.693911,0.270037,0.407368,3.0,0.809524,1.0,27,false,[],0,240,430,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001155,GM_RM011:AT0106,GM_RM011:AT0121,37,1.041811,0.315425,0.292068,3.0,0.880952,1.0,20,true,[],0,240,456,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001156,GM_RM011:AT0106,GM_RM011:AT0122,38,1.08495,0.162461,0.37347,3.0,0.904762,1.0,21,true,[],0,240,457,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001157,GM_RM011:AT0106,GM_RM011:AT0123,38,1.062321,0.162461,0.37347,2.830782,0.904762,1.0,19,false,[],0,0,204,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001158,GM_RM011:AT0107,GM_RM011:AT0108,9,1.938572,0.050197,0.360588,3.0,0.214286,1.0,0,false,[],0,240,450,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001159,GM_RM011:AT0107,GM_RM011:AT0110,13,1.892352,0.05034,0.369423,3.0,0.309524,1.0,0,true,[],0,0,222,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001160,GM_RM011:AT0107,GM_RM011:AT0111,14,1.702578,0.059605,0.372853,3.0,0.333333,1.0,1,false,[],0,0,205,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001161,GM_RM011:AT0107,GM_RM011:AT0112,15,4.0,0.06754,0.142424,1.03038,0.357143,1.0,14,false,[],0,240,458,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001162,GM_RM011:AT0107,GM_RM011:AT0113,15,4.0,0.06754,0.142424,1.02398,0.357143,1.0,14,true,[],0,240,466,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001163,GM_RM011:AT0107,GM_RM011:AT0023,18,1.771226,0.198492,0.26426,3.0,0.428571,1.0,5,false,[],0,240,454,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001164,GM_RM011:AT0107,GM_RM011:AT0114,19,4.0,0.075761,0.318599,3.0,0.452381,1.0,12,true,[],0,240,528,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001165,GM_RM011:AT0107,GM_RM011:AT0115,21,4.0,0.217076,0.34372,3.0,0.5,1.0,14,false,[],0,240,532,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001166,GM_RM011:AT0107,GM_RM011:AT0025,23,4.0,0.296161,0.309047,3.0,0.547619,1.0,12,false,[],0,240,536,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001167,GM_RM011:AT0107,GM_RM011:AT0116,24,4.0,0.325921,0.346587,3.0,0.571429,1.0,14,true,[],0,240,550,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001168,GM_RM011:AT0107,GM_RM011:AT0053,24,2.729332,0.198873,0.228176,3.0,0.571429,1.0,7,true,[],0,240,520,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001169,GM_RM011:AT0107,GM_RM011:AT0054,25,3.97581,0.238058,0.303105,3.0,0.595238,1.0,14,true,[],0,240,543,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001170,GM_RM011:AT0107,GM_RM011:AT0117,29,4.0,0.067881,,3.0,0.690476,1.0,11,false,[],1,240,528,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001171,GM_RM011:AT0107,GM_RM011:AT0118,32,4.0,0.183731,0.257684,2.250347,0.761905,1.0,15,false,[],0,240,521,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001172,GM_RM011:AT0107,GM_RM011:AT0119,32,2.66572,0.242875,0.424804,3.0,0.761905,1.0,23,true,[],0,0,303,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001173,GM_RM011:AT0107,GM_RM011:AT0120,32,4.0,0.183731,0.257684,2.276075,0.761905,1.0,15,true,[],0,240,530,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001174,GM_RM011:AT0107,GM_RM011:AT0026,33,2.774369,0.22715,0.402563,3.0,0.785714,1.0,20,false,[],0,240,540,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001175,GM_RM011:AT0107,GM_RM011:AT0056,33,2.735076,0.263864,0.407368,3.0,0.785714,1.0,24,true,[],0,240,548,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001176,GM_RM011:AT0107,GM_RM011:AT0121,36,3.077636,0.306285,0.292068,3.0,0.857143,1.0,20,false,[],0,240,554,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001177,GM_RM011:AT0107,GM_RM011:AT0122,37,3.18724,0.159664,0.37347,3.0,0.880952,1.0,21,false,[],0,240,553,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001178,GM_RM011:AT0107,GM_RM011:AT0123,37,2.869408,0.159664,0.37347,3.0,0.880952,1.0,19,true,[],0,0,314,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E001179,GM_RM011:AT0107,GM_RM011:AT0057,42,3.136445,0.317102,0.357124,3.0,1.0,1.0,28,true,[],0,0,336,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
