frame,stage,region_id,region_role,center_x_stabilized_px,center_y_stabilized_px,width_px,height_px,moving_gt_center,valid_fraction,local_background_median,local_background_mad,mean_intensity,positive_response_fraction,edge_density,radial_distance_from_fan_apex_px,same_stabilization_and_interpolation,gt_inside_outside_pixel_label_used
348,STRONG_COMPACT_340_350,WIDE_GT_NEIGHBORHOOD,GT_DISCOVERY_ONLY_WIDE_NEIGHBORHOOD,1053.058645168011,1027.1306941157313,380,230,true,1.0,50.0,5.0,52.42435926773455,0.07231121281464531,0.9156292906178489,323.0447770963189,true,false
348,STRONG_COMPACT_340_350,FROZEN_COARSE_CENTER_CORRIDOR,VEHICLE_DISCOVERY_CORRIDOR,1050.984,1038.79,300,150,false,1.0,50.0,5.0,53.330933333333334,0.08413333333333334,0.9079333333333334,312.6679394437492,true,false
348,STRONG_COMPACT_340_350,EXPANDED_NEIGHBORHOOD,EXPANDED_VEHICLE_DISCOVERY_NEIGHBORHOOD,1050.984,1025.79,520,300,false,1.0,49.0,5.0,51.24960897435898,0.05894871794871795,0.9201538461538461,324.9703068835675,true,false
348,STRONG_COMPACT_340_350,MATCHED_BG_RIGHT_COMPLEX,MATCHED_BACKGROUND,1405.0,1000.0,300,150,false,1.0,49.0,5.0,49.31157777777778,0.04468888888888889,0.9086,417.80019147913276,true,false
348,STRONG_COMPACT_340_350,MATCHED_BG_LEFT_CURVE,MATCHED_BACKGROUND,735.0,1000.0,300,150,false,1.0,48.0,4.0,47.88422222222222,0.02202222222222222,0.9256666666666666,535.8329963710709,true,false
348,STRONG_COMPACT_340_350,MATCHED_BG_FAN_ARC,MATCHED_BACKGROUND,1100.0,755.0,300,150,false,1.0,50.0,5.0,50.47286666666667,0.021444444444444443,0.9404222222222223,581.5126825788067,true,false
349,STRONG_COMPACT_340_350,WIDE_GT_NEIGHBORHOOD,GT_DISCOVERY_ONLY_WIDE_NEIGHBORHOOD,1057.743857314166,1022.0489103843213,380,230,true,1.0,50.0,5.0,52.51196796338673,0.07229977116704805,0.918695652173913,326.46397552741536,true,false
349,STRONG_COMPACT_340_350,FROZEN_COARSE_CENTER_CORRIDOR,VEHICLE_DISCOVERY_CORRIDOR,1050.984,1038.79,300,150,false,1.0,50.0,5.0,53.343555555555554,0.0816888888888889,0.9103333333333333,312.6679394437492,true,false
349,STRONG_COMPACT_340_350,EXPANDED_NEIGHBORHOOD,EXPANDED_VEHICLE_DISCOVERY_NEIGHBORHOOD,1050.984,1025.79,520,300,false,1.0,49.0,5.0,51.41320512820513,0.05907051282051282,0.9210064102564103,324.9703068835675,true,false
349,STRONG_COMPACT_340_350,MATCHED_BG_RIGHT_COMPLEX,MATCHED_BACKGROUND,1405.0,1000.0,300,150,false,1.0,49.0,5.0,49.361866666666664,0.04502222222222222,0.9049777777777778,417.80019147913276,true,false
349,STRONG_COMPACT_340_350,MATCHED_BG_LEFT_CURVE,MATCHED_BACKGROUND,735.0,1000.0,300,150,false,1.0,48.0,4.0,48.257311111111115,0.024177777777777777,0.9284888888888889,535.8329963710709,true,false
349,STRONG_COMPACT_340_350,MATCHED_BG_FAN_ARC,MATCHED_BACKGROUND,1100.0,755.0,300,150,false,1.0,50.0,5.0,50.63131111111111,0.02071111111111111,0.9412888888888888,581.5126825788067,true,false
350,STRONG_COMPACT_340_350,WIDE_GT_NEIGHBORHOOD,GT_DISCOVERY_ONLY_WIDE_NEIGHBORHOOD,1053.2236312061723,1020.4089235835676,380,230,true,1.0,48.0,5.0,50.70932494279176,0.07445080091533181,0.9382951945080091,329.38615592536115,true,false
350,STRONG_COMPACT_340_350,FROZEN_COARSE_CENTER_CORRIDOR,VEHICLE_DISCOVERY_CORRIDOR,1050.984,1038.79,300,150,false,1.0,49.0,5.0,51.427955555555556,0.07668888888888889,0.9342,312.6679394437492,true,false
350,STRONG_COMPACT_340_350,EXPANDED_NEIGHBORHOOD,EXPANDED_VEHICLE_DISCOVERY_NEIGHBORHOOD,1050.984,1025.79,520,300,false,1.0,48.0,5.0,49.790179487179486,0.05777564102564103,0.9399294871794872,324.9703068835675,true,false
350,STRONG_COMPACT_340_350,MATCHED_BG_RIGHT_COMPLEX,MATCHED_BACKGROUND,1405.0,1000.0,300,150,false,1.0,48.0,6.0,47.49948888888889,0.033,0.9125555555555556,417.80019147913276,true,false
350,STRONG_COMPACT_340_350,MATCHED_BG_LEFT_CURVE,MATCHED_BACKGROUND,735.0,1000.0,300,150,false,1.0,47.0,5.0,46.815555555555555,0.014022222222222222,0.9443777777777778,535.8329963710709,true,false
350,STRONG_COMPACT_340_350,MATCHED_BG_FAN_ARC,MATCHED_BACKGROUND,1100.0,755.0,300,150,false,1.0,49.0,5.0,48.96637777777778,0.019733333333333332,0.9508888888888889,581.5126825788067,true,false
