scene,review_id,global_vehicle_id,frame_start,frame_end,review_type,involved_tracklets,solver_decision,evidence_summary,risk_reason,temporary_visual_path,review_status,notes
GM_RM019,GM_RM019:R0031,GM_RM019:GV005,143,169,gap_recovery,"[""GM_RM019:AT0038"",""GM_RM019:AT0040""]",GM_RM019:E014660,"{""edge_id"":""GM_RM019:E014660"",""gap"":25,""motion"":1.2884,""appearance"":0.3037,""color"":0.0547,""shape"":3.0,""boundary_support"":1.0,""shared_trackers"":[],""total_cost"":191}",cost=191;gap=25,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM019/events/GM_RM019_R0031_gap_recovery.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM019,GM_RM019:R0033,GM_RM019:GV006,149,170,full_thread,"[""GM_RM019:AT0039""]",selected_global_vehicle_thread,complete thread overview,,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM019/GM_RM019_GV006/thread_contact_sheet.jpg,auto_low_risk,P1-C temporary visual; not committed
GM_RM019,GM_RM019:R0001,,0,29,heldout_validation_failure,[],GM019_P1A_E001,thread_candidates=[],entering;active_visible;exiting,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM019/events/GM_RM019_R0001_heldout_validation_failure.jpg,heldout_validation_failure,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0005,,14,16,tracker_id_split,"[""GM_RM011:AT0039""]",frame_gap_2,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0005_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0007,,17,17,tracker_id_split,"[""GM_RM011:AT0034""]",frame_gap_3,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0007_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0008,,18,30,tracker_id_split,"[""GM_RM011:AT0005""]",GM011_P1A_E003_subject_switch,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0008_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0009,,19,30,tracker_id_split,"[""GM_RM011:AT0035""]",GM011_P1A_E003_subject_switch,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0009_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0010,,31,35,tracker_id_split,"[""GM_RM011:AT0006""]",GM011_P1A_E003_subject_switch,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0010_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0011,,31,35,tracker_id_split,"[""GM_RM011:AT0036""]",GM011_P1A_E003_subject_switch,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0011_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0012,,31,51,tracker_id_split,"[""GM_RM011:AT0041""]",GM011_P1A_E003_subject_switch,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0012_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0013,,31,59,tracker_id_split,"[""GM_RM011:AT0008""]",GM011_P1A_E003_subject_switch,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0013_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0015,,55,55,tracker_id_split,"[""GM_RM011:AT0042""]",frame_gap_3,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0015_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0018,,116,134,tracker_id_split,"[""GM_RM011:AT0012""]",frame_gap_9,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0018_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0023,,135,140,tracker_id_split,"[""GM_RM011:AT0015""]",GM011_P1A_E004_occlusion_subject_switch,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0023_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0024,,135,150,tracker_id_split,"[""GM_RM011:AT0013""]",GM011_P1A_E004_occlusion_subject_switch,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0024_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0025,,135,151,tracker_id_split,"[""GM_RM011:AT0048""]",GM011_P1A_E004_occlusion_subject_switch,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0025_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0028,,155,166,tracker_id_split,"[""GM_RM011:AT0019""]",frame_gap_9,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0028_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0029,,164,166,tracker_id_split,"[""GM_RM011:AT0017""]",frame_gap_2,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0029_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0030,,167,167,tracker_id_split,"[""GM_RM011:AT0020""]",GM011_P1A_E004_occlusion_subject_switch,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0030_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0032,,188,191,tracker_id_split,"[""GM_RM011:AT0021""]",frame_gap_20,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0032_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0037,,236,245,tracker_id_split,"[""GM_RM011:AT0023""]",frame_gap_13,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0037_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0039,,242,245,tracker_id_split,"[""GM_RM011:AT0053""]",frame_gap_2,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0039_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0043,,251,251,tracker_id_split,"[""GM_RM011:AT0026""]",frame_gap_3,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0043_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0045,,260,261,tracker_id_split,"[""GM_RM011:AT0057""]",frame_gap_7,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0045_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0046,,260,270,tracker_id_split,"[""GM_RM011:AT0027""]",frame_gap_8,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0046_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0047,,262,266,tracker_id_split,"[""GM_RM011:AT0055""]",frame_gap_2,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0047_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0049,,270,279,tracker_id_split,"[""GM_RM011:AT0060""]",frame_gap_3,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0049_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0053,,279,292,tracker_id_split,"[""GM_RM011:AT0030""]",frame_gap_8,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0053_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0054,,280,292,tracker_id_split,"[""GM_RM011:AT0058""]",frame_gap_18,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0054_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0055,,282,282,tracker_id_split,"[""GM_RM011:AT0061""]",frame_gap_2,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0055_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM011,GM_RM011:R0056,,303,316,tracker_id_split,"[""GM_RM011:AT0032""]",frame_gap_10,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM011/events/GM_RM011_R0056_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM019,GM_RM019:R0004,,27,28,tracker_id_split,"[""GM_RM019:AT0028""]",frame_gap_2,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM019/events/GM_RM019_R0004_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM019,GM_RM019:R0005,,29,29,tracker_id_split,"[""GM_RM019:AT0031""]",frame_gap_2,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM019/events/GM_RM019_R0005_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM019,GM_RM019:R0006,,31,43,tracker_id_split,"[""GM_RM019:AT0029""]",frame_gap_2,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM019/events/GM_RM019_R0006_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM019,GM_RM019:R0013,,60,66,tracker_id_split,"[""GM_RM019:AT0007""]",frame_gap_3,,review_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM019/events/GM_RM019_R0013_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM019,GM_RM019:R0015,,72,72,tracker_id_split,"[""GM_RM019:AT0008""]",frame_gap_5,,review_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM019/events/GM_RM019_R0015_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM019,GM_RM019:R0017,,76,82,tracker_id_split,"[""GM_RM019:AT0009""]",frame_gap_3,,review_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM019/events/GM_RM019_R0017_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM019,GM_RM019:R0022,,87,87,tracker_id_split,"[""GM_RM019:AT0015""]",frame_gap_2,,review_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM019/events/GM_RM019_R0022_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM019,GM_RM019:R0027,,125,141,tracker_id_split,"[""GM_RM019:AT0019""]",frame_gap_3,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM019/events/GM_RM019_R0027_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
GM_RM019,GM_RM019:R0034,,171,182,tracker_id_split,"[""GM_RM019:AT0023""]",frame_gap_7,,boundary_or_split,outputs/oty2_p1b_optical_global_identity_20260713/GM_RM019/events/GM_RM019_R0034_tracker_id_split.jpg,auto_review_required,P1-C temporary visual; not committed
