scene,review_id,global_vehicle_id,frame_start,frame_end,review_type,involved_tracklets,solver_decision,evidence_summary,risk_reason,temporary_visual_path,review_status,notes
GM_RM011,GM_RM011:R0016,,38,39,tracker_id_split,"[""GM_RM011:AT0074""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0016_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0018,,55,55,tracker_id_split,"[""GM_RM011:AT0042""]",frame_gap_3,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0018_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0020,,106,110,tracker_id_split,"[""GM_RM011:AT0083""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0020_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0021,,108,109,tracker_id_split,"[""GM_RM011:AT0084""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0021_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0023,,114,115,tracker_id_split,"[""GM_RM011:AT0085""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0023_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0024,,116,134,tracker_id_split,"[""GM_RM011:AT0012""]",frame_gap_9,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0024_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0026,,129,134,tracker_id_split,"[""GM_RM011:AT0088""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0026_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0027,,132,134,tracker_id_split,"[""GM_RM011:AT0090""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0027_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0028,,135,140,tracker_id_split,"[""GM_RM011:AT0015""]",GM011_P1A_E004_occlusion_subject_switch,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0028_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0029,,135,150,tracker_id_split,"[""GM_RM011:AT0013""]",GM011_P1A_E004_occlusion_subject_switch,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0029_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0030,,135,151,tracker_id_split,"[""GM_RM011:AT0048""]",GM011_P1A_E004_occlusion_subject_switch,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0030_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0032,,143,144,tracker_id_split,"[""GM_RM011:AT0091""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0032_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0033,,143,145,tracker_id_split,"[""GM_RM011:AT0092""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0033_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0034,,154,157,tracker_id_split,"[""GM_RM011:AT0097""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0034_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0035,,155,166,tracker_id_split,"[""GM_RM011:AT0019""]",frame_gap_9,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0035_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0037,,164,166,tracker_id_split,"[""GM_RM011:AT0017""]",frame_gap_2,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0037_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0038,,167,167,tracker_id_split,"[""GM_RM011:AT0020""]",GM011_P1A_E004_occlusion_subject_switch,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0038_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0039,,188,191,tracker_id_split,"[""GM_RM011:AT0021""]",frame_gap_20,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0039_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0042,,216,217,tracker_id_split,"[""GM_RM011:AT0107""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0042_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0043,,227,233,tracker_id_split,"[""GM_RM011:AT0108""]",local_overlap_fragment_union,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0043_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0044,,231,232,tracker_id_split,"[""GM_RM011:AT0110""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0044_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0045,,232,233,tracker_id_split,"[""GM_RM011:AT0111""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0045_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0046,,233,234,tracker_id_split,"[""GM_RM011:AT0112""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0046_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0047,,233,234,tracker_id_split,"[""GM_RM011:AT0113""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0047_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0048,,236,245,tracker_id_split,"[""GM_RM011:AT0023""]",frame_gap_13,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0048_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0049,,237,239,tracker_id_split,"[""GM_RM011:AT0114""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0049_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0050,,239,240,tracker_id_split,"[""GM_RM011:AT0115""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0050_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0052,,242,245,tracker_id_split,"[""GM_RM011:AT0053""]",frame_gap_2,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0052_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0054,,247,248,tracker_id_split,"[""GM_RM011:AT0117""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0054_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0055,,251,251,tracker_id_split,"[""GM_RM011:AT0026""]",frame_gap_3,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0055_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0056,,254,270,tracker_id_split,"[""GM_RM011:AT0121""]",local_overlap_fragment_union,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0056_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0057,,260,261,tracker_id_split,"[""GM_RM011:AT0057""]",frame_gap_7,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0057_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0058,,260,261,tracker_id_split,"[""GM_RM011:AT0124""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0058_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0059,,262,266,tracker_id_split,"[""GM_RM011:AT0055""]",frame_gap_2,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0059_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0062,,270,279,tracker_id_split,"[""GM_RM011:AT0060""]",frame_gap_3,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0062_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0063,,276,277,tracker_id_split,"[""GM_RM011:AT0129""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0063_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0064,,279,292,tracker_id_split,"[""GM_RM011:AT0030""]",frame_gap_8,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0064_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0065,,280,292,tracker_id_split,"[""GM_RM011:AT0058""]",frame_gap_18,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0065_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0066,,282,282,tracker_id_split,"[""GM_RM011:AT0061""]",frame_gap_2,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0066_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0067,,282,283,tracker_id_split,"[""GM_RM011:AT0132""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0067_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0069,,302,316,tracker_id_split,"[""GM_RM011:AT0133""]",local_overlap_fragment_union,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0069_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0070,,305,306,tracker_id_split,"[""GM_RM011:AT0135""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0070_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM011,GM_RM011:R0071,,351,352,tracker_id_split,"[""GM_RM011:AT0138""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM011/events/GM_RM011_R0071_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM017,GM_RM017:R0002,,125,130,tracker_id_split,"[""GM_RM017:AT0010""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM017/events/GM_RM017_R0002_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM017,GM_RM017:R0003,,142,144,tracker_id_split,"[""GM_RM017:AT0013""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM017/events/GM_RM017_R0003_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM017,GM_RM017:R0004,,143,144,tracker_id_split,"[""GM_RM017:AT0014""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM017/events/GM_RM017_R0004_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM017,GM_RM017:R0006,,149,150,tracker_id_split,"[""GM_RM017:AT0015""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM017/events/GM_RM017_R0006_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM017,GM_RM017:R0007,,149,150,tracker_id_split,"[""GM_RM017:AT0016""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM017/events/GM_RM017_R0007_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM017,GM_RM017:R0009,,160,161,tracker_id_split,"[""GM_RM017:AT0018""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM017/events/GM_RM017_R0009_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM017,GM_RM017:R0011,,165,166,tracker_id_split,"[""GM_RM017:AT0020""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM017/events/GM_RM017_R0011_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0001,,0,14,tracker_id_split,"[""GM_RM019:AT0002""]",local_overlap_fragment_union,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0001_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0003,,3,4,tracker_id_split,"[""GM_RM019:AT0041""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0003_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0005,,22,28,tracker_id_split,"[""GM_RM019:AT0045""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0005_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0006,,24,25,tracker_id_split,"[""GM_RM019:AT0046""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0006_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0007,,27,28,tracker_id_split,"[""GM_RM019:AT0028""]",frame_gap_2,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0007_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0008,,29,29,tracker_id_split,"[""GM_RM019:AT0031""]",frame_gap_2,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0008_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0009,,31,43,tracker_id_split,"[""GM_RM019:AT0029""]",frame_gap_2,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0009_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0010,,37,38,tracker_id_split,"[""GM_RM019:AT0050""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0010_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0011,,37,41,tracker_id_split,"[""GM_RM019:AT0051""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0011_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0012,,43,44,tracker_id_split,"[""GM_RM019:AT0058""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0012_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0013,,44,45,tracker_id_split,"[""GM_RM019:AT0059""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0013_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0015,,46,50,tracker_id_split,"[""GM_RM019:AT0060""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0015_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0016,,47,49,tracker_id_split,"[""GM_RM019:AT0061""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0016_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0017,,48,54,tracker_id_split,"[""GM_RM019:AT0062""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0017_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0018,,50,56,tracker_id_split,"[""GM_RM019:AT0064""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0018_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0019,,51,52,tracker_id_split,"[""GM_RM019:AT0065""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0019_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0021,,53,54,tracker_id_split,"[""GM_RM019:AT0067""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0021_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0022,,53,56,tracker_id_split,"[""GM_RM019:AT0068""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0022_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0026,,57,59,tracker_id_split,"[""GM_RM019:AT0071""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0026_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0027,,60,66,tracker_id_split,"[""GM_RM019:AT0007""]",frame_gap_3,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0027_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0028,,60,88,tracker_id_split,"[""GM_RM019:AT0033""]",local_overlap_fragment_union,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0028_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
