case_id,case_roles,scene,target_canonical_vehicle_id,canonical_vehicle_id,is_target_identity,sar_frame_index,sar_time_sec,sar_gray_path,sar_gray_sha256,optical_left_frame,optical_right_frame,optical_interpolation_ratio,optical_visibility_state,optical_lifecycle_state,state_transition_reason,active_for_shell,bbox_source_status,optical_depth_median_proxy,optical_depth_mad_proxy,target_sar_reference_dependency,identity_owner,optical_bbox_x1,optical_bbox_y1,optical_bbox_x2,optical_bbox_y2,optical_center_x_px,optical_center_y_px,optical_width_px,optical_height_px,predicted_theta_deg,theta_half_width_deg,predicted_radius_px,radial_half_width_px,predicted_radius_from_optical_height_px,predicted_radius_from_depth_proxy_px,predicted_center_x_px,predicted_center_y_px,unsigned_axis_center_deg,unsigned_axis_half_width_deg,response_length_min_px,response_length_max_px,response_width_min_px,response_width_max_px,mapping_status,active_identity_count_in_scene
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV002,true,325,6.500000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000325.png,1101855637dfe04c1abaf992722b9ef848f00104cc4bebaab138e5661522bf66,156,156,0.0,full_visible,ACTIVE_CONFIRMED,OPTICAL_IDENTITY_ACTIVE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,8.485719680786133,0.06831645965576172,false,P1E_OPTICAL_CANONICAL_THREAD,66.899,316.551,332.061,410.52,199.48,363.53549999999996,265.162,93.969,-23.197799529831386,8.0,315.5524595007307,204.0742454307217,217.51780769835818,413.58711130310326,1029.7018005604025,1040.559809141846,-23.197799529831386,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV003,false,325,6.500000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000325.png,1101855637dfe04c1abaf992722b9ef848f00104cc4bebaab138e5661522bf66,156,156,0.0,partial_visible,ACTIVE_WEAK_OR_OCCLUDED,OPTICAL_PARTIAL_VISIBLE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,10.64845085144043,0.061593055725097656,false,P1E_OPTICAL_CANONICAL_THREAD,0.134,310.167,136.746,394.893,68.44,352.53,136.61200000000002,84.726,-35.67839828971727,11.2,395.53572994928544,262.87897468725146,313.804627372455,477.2668325261159,923.3097195825414,1009.3049515049626,-35.67839828971727,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV001,false,326,6.520000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000326.png,35050b392244538c447eb51fe6225f58edc188bc9f241172ced431f0e59abd60,156,157,0.48,full_visible,ACTIVE_CONFIRMED,OPTICAL_IDENTITY_ACTIVE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,9.90433120727539,0.04533100128173828,false,P1E_OPTICAL_CANONICAL_THREAD,559.79044,211.39864,725.79628,378.92179999999996,642.79336,295.16022,166.00584000000003,167.52315999999996,19.024546097891786,8.0,280.6982381501681,280.6982381501681,-548.7156814501509,455.356882671987,1245.5001013509955,1065.2337769169442,19.024546097891786,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV002,true,326,6.520000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000326.png,35050b392244538c447eb51fe6225f58edc188bc9f241172ced431f0e59abd60,156,157,0.48,full_visible,ACTIVE_CONFIRMED,OPTICAL_IDENTITY_ACTIVE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,8.47934627532959,0.06536102294921875,false,P1E_OPTICAL_CANONICAL_THREAD,78.37003999999999,315.16524,342.92196,409.71119999999996,210.64600000000002,362.43822,264.55192,94.54595999999998,-22.134319937700084,8.0,312.45345600254495,206.98558959878778,211.50746003210634,413.39945197298357,1036.2740422860375,1041.173392639404,-22.134319937700084,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV003,false,326,6.520000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000326.png,35050b392244538c447eb51fe6225f58edc188bc9f241172ced431f0e59abd60,156,157,0.48,partial_visible,ACTIVE_WEAK_OR_OCCLUDED,OPTICAL_PARTIAL_VISIBLE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,10.648404121398926,0.07105064392089844,false,P1E_OPTICAL_CANONICAL_THREAD,0.23144000000000003,309.15756,146.10264,393.8802,73.16704,351.51887999999997,145.87120000000002,84.72264000000001,-35.2281824047819,11.2,395.55254299909467,262.8535101224344,313.83962939713354,477.2654566010558,925.8317731388164,1007.4884487919471,-35.2281824047819,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV001,false,327,6.540000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000327.png,3ce819630fe954061a0386b50c091b8536792db5fe007701357ed2ffb94336ae,156,157,0.96,full_visible,ACTIVE_CONFIRMED,OPTICAL_IDENTITY_ACTIVE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,9.90838623046875,0.04976701736450195,false,P1E_OPTICAL_CANONICAL_THREAD,567.6878800000001,209.10328,738.36556,377.0546,653.0267200000001,293.07894,170.6776799999999,167.95131999999998,19.999198571376724,8.0,280.75793644970935,280.75793644970935,-553.1759394520618,455.47627927106953,1250.0211793685346,1066.772495762525,19.999198571376724,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV002,true,327,6.540000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000327.png,3ce819630fe954061a0386b50c091b8536792db5fe007701357ed2ffb94336ae,156,157,0.96,full_visible,ACTIVE_CONFIRMED,OPTICAL_IDENTITY_ACTIVE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,8.480814456939697,0.06422710418701172,false,P1E_OPTICAL_CANONICAL_THREAD,89.84107999999999,313.77948,353.78292,408.90239999999994,221.81199999999998,361.34093999999993,263.94184,95.12291999999997,-21.070840345568783,8.0,309.4698968289072,210.0123780914019,205.4971123658545,413.44268129195996,1042.7387787211958,1041.8223040419439,-21.070840345568783,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV003,false,327,6.540000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000327.png,3ce819630fe954061a0386b50c091b8536792db5fe007701357ed2ffb94336ae,156,157,0.96,partial_visible,ACTIVE_WEAK_OR_OCCLUDED,OPTICAL_PARTIAL_VISIBLE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,10.648499011993408,0.08307933807373047,false,P1E_OPTICAL_CANONICAL_THREAD,0.32888000000000006,308.14812,155.45928,392.86740000000003,77.89408,350.50776,155.1304,84.71928000000003,-34.77796651984653,11.2,395.57144099657137,262.83096448435185,313.87463142181207,477.26825057133067,928.3669412774536,1005.6900313261965,-34.77796651984653,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV001,false,328,6.560000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000328.png,ba710304d1be2766ecf33b6c57a6aff08c7a5d657247d60ff736e38413530fc2,157,158,0.44,full_visible,ACTIVE_CONFIRMED,OPTICAL_IDENTITY_ACTIVE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,9.415642738342285,0.052835941314697266,false,P1E_OPTICAL_CANONICAL_THREAD,576.04776,207.98756000000003,751.1086400000002,376.78108,663.5782000000002,292.38432,175.0608800000001,168.79351999999994,21.004149641301645,8.0,273.503736612294,273.503736612294,-561.9493636140785,440.96787959623884,1252.0334658364675,1075.2693643195605,21.004149641301645,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV002,true,328,6.560000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000328.png,ba710304d1be2766ecf33b6c57a6aff08c7a5d657247d60ff736e38413530fc2,157,158,0.44,full_visible,ACTIVE_CONFIRMED,OPTICAL_IDENTITY_ACTIVE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,8.348106384277344,0.07835102081298828,false,P1E_OPTICAL_CANONICAL_THREAD,100.20728,313.51748000000003,364.60296,409.12452,232.40512,361.321,264.39567999999997,95.60703999999998,-20.061923371092877,8.0,304.99455626945667,210.58024592107017,200.45390397673566,409.5352085621776,1049.376030169531,1044.1117728580878,-20.061923371092877,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV003,false,328,6.560000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000328.png,ba710304d1be2766ecf33b6c57a6aff08c7a5d657247d60ff736e38413530fc2,157,158,0.44,partial_visible,ACTIVE_WEAK_OR_OCCLUDED,OPTICAL_PARTIAL_VISIBLE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,10.358582496643066,0.09448575973510742,false,P1E_OPTICAL_CANONICAL_THREAD,0.40608,308.32140000000004,163.35688,393.21772000000004,81.88148,350.76956000000007,162.9508,84.89632,-34.39819591930342,11.2,390.38113564635006,258.14651968117164,312.0303580738623,468.7319132188378,933.4576819953389,1008.484311096673,-34.39819591930342,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV001,false,329,6.580000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000329.png,660f3b07130b69456bb50996afb8d76440f37e018751a1abdda4000ee30553ee,157,158,0.92,full_visible,ACTIVE_CONFIRMED,OPTICAL_IDENTITY_ACTIVE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,9.415675163269043,0.051785945892333984,false,P1E_OPTICAL_CANONICAL_THREAD,584.4496800000001,206.97907999999998,763.86752,376.65243999999996,674.1586,291.81575999999995,179.41783999999996,169.67335999999997,22.011855129084722,8.0,273.50421397404955,273.50421397404955,-571.1148937906512,440.96883431974993,1256.5089499869378,1077.0325134522602,22.011855129084722,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV002,true,329,6.580000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000329.png,660f3b07130b69456bb50996afb8d76440f37e018751a1abdda4000ee30553ee,157,158,0.92,full_visible,ACTIVE_CONFIRMED,OPTICAL_IDENTITY_ACTIVE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,8.344756126403809,0.07446527481079102,false,P1E_OPTICAL_CANONICAL_THREAD,110.47304,313.35764,375.41927999999996,409.44036,242.94615999999996,361.399,264.94624,96.08272,-19.057966634585654,8.0,302.4675902497457,213.00856653801128,195.49861734008357,409.4365631594078,1055.2368980440795,1044.7110480561857,-19.057966634585654,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV003,false,329,6.580000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000329.png,660f3b07130b69456bb50996afb8d76440f37e018751a1abdda4000ee30553ee,157,158,0.92,partial_visible,ACTIVE_WEAK_OR_OCCLUDED,OPTICAL_PARTIAL_VISIBLE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,10.356146812438965,0.10328006744384766,false,P1E_OPTICAL_CANONICAL_THREAD,0.48144,308.6022,171.12184000000002,393.69196000000005,85.80164,351.14708,170.64040000000003,85.08976000000007,-34.024829435523245,11.2,389.3377190726586,259.5068996671056,310.01524151021806,468.66019663509917,936.1452543399585,1007.9187807043937,-34.024829435523245,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV001,false,330,6.600000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000330.png,265a200620db98370237ed6fde7ba9f98b10f5780e920f04fd93b6a6f9c7630d,158,159,0.4,full_visible,ACTIVE_CONFIRMED,OPTICAL_IDENTITY_ACTIVE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,10.265543937683105,0.06519031524658203,false,P1E_OPTICAL_CANONICAL_THREAD,591.85,206.1214,777.2252000000001,376.5454,684.5376000000001,291.3334,185.37520000000006,170.42399999999998,23.000378744231682,8.0,286.01603406643255,286.01603406643255,-578.9345127801746,465.99247450451594,1265.7571081174272,1067.3215912226747,23.000378744231682,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV002,true,330,6.600000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000330.png,265a200620db98370237ed6fde7ba9f98b10f5780e920f04fd93b6a6f9c7630d,158,159,0.4,full_visible,ACTIVE_CONFIRMED,OPTICAL_IDENTITY_ACTIVE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,8.928040027618408,0.07071733474731445,false,P1E_OPTICAL_CANONICAL_THREAD,120.8888,312.8374,386.1644,409.39099999999996,253.5266,361.1142,265.2756,96.55359999999996,-18.050257337095974,8.0,308.602089656944,224.04834968946312,190.59333359583002,426.61084571805793,1058.3793029576111,1037.1857330705266,-18.050257337095974,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV003,false,330,6.600000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000330.png,265a200620db98370237ed6fde7ba9f98b10f5780e920f04fd93b6a6f9c7630d,158,159,0.4,partial_visible,ACTIVE_WEAK_OR_OCCLUDED,OPTICAL_PARTIAL_VISIBLE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,11.07400894165039,0.07742071151733398,false,P1E_OPTICAL_CANONICAL_THREAD,0.43679999999999997,308.31140000000005,178.9372,395.7422,89.687,352.02680000000004,178.50039999999998,87.43079999999998,-33.654777396468674,11.2,387.7125072560792,291.3737447296257,285.6279975061243,489.79701700603414,939.1345333328005,1007.871291148925,-33.654777396468674,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV001,false,331,6.620000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000331.png,5dd0e713693d7eb45e25920ff5d6b4f63cf7b315332c488e139c8e7da019fcbb,158,159,0.88,full_visible,ACTIVE_CONFIRMED,OPTICAL_IDENTITY_ACTIVE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,10.264507293701172,0.062456607818603516,false,P1E_OPTICAL_CANONICAL_THREAD,599.0500000000001,205.29387999999997,790.70264,376.44268,694.8763200000001,290.86827999999997,191.6526399999999,171.14880000000002,23.98506598485139,8.0,286.00077253030804,286.00077253030804,-586.4849495322885,465.9619514322669,1270.2588895249012,1069.2949818806194,23.98506598485139,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV002,true,331,6.620000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000331.png,5dd0e713693d7eb45e25920ff5d6b4f63cf7b315332c488e139c8e7da019fcbb,158,159,0.88,full_visible,ACTIVE_CONFIRMED,OPTICAL_IDENTITY_ACTIVE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,8.923351287841797,0.0662841796875,false,P1E_OPTICAL_CANONICAL_THREAD,131.33455999999998,312.24508,396.89527999999996,409.2686,264.11492,360.75684,265.56071999999995,97.02352000000002,-17.041797527409813,8.0,306.08542016020544,226.4269633584995,185.6980504300551,426.4727898903558,1064.2957738062762,1037.9544187286697,-17.041797527409813,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV003,false,331,6.620000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000331.png,5dd0e713693d7eb45e25920ff5d6b4f63cf7b315332c488e139c8e7da019fcbb,158,159,0.88,partial_visible,ACTIVE_WEAK_OR_OCCLUDED,OPTICAL_PARTIAL_VISIBLE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,11.071322441101074,0.08845663070678711,false,P1E_OPTICAL_CANONICAL_THREAD,0.36816,307.90628000000004,186.76264,398.10764,93.5654,353.00696000000005,186.39448000000002,90.20135999999997,-33.28538824635923,11.2,373.24212168453806,311.5215422185269,256.7663280139394,489.7179153551367,949.161121881418,1018.5892383094834,-33.28538824635923,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV001,false,332,6.640000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000332.png,2387d9abfd5c9656af13ffe476569cbf4b2c4f7f5e2322b7a0524bf643947410,159,160,0.36,partial_visible,ACTIVE_WEAK_OR_OCCLUDED,OPTICAL_PARTIAL_VISIBLE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,9.525919437408447,0.09190130233764648,false,P1E_OPTICAL_CANONICAL_THREAD,607.258,204.62187999999998,796.1168,376.06600000000003,701.6874,290.34394,188.85879999999997,171.44412000000005,24.63377139237187,11.2,275.1272369227378,385.17813169183285,-589.5613774870822,444.2148802171264,1268.677611477506,1080.5119316669536,24.63377139237187,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV002,true,332,6.640000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000332.png,2387d9abfd5c9656af13ffe476569cbf4b2c4f7f5e2322b7a0524bf643947410,159,160,0.36,full_visible,ACTIVE_CONFIRMED,OPTICAL_IDENTITY_ACTIVE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,8.747386455535889,0.07394933700561523,false,P1E_OPTICAL_CANONICAL_THREAD,142.03268,311.70172,407.96996,408.93812,275.00132,360.31992,265.93728,97.2364,-16.004947784280827,8.0,302.38604099444063,224.94521247059032,183.48042215219948,421.2916598366818,1070.626010507592,1039.935080093226,-16.004947784280827,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV003,false,332,6.640000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000332.png,2387d9abfd5c9656af13ffe476569cbf4b2c4f7f5e2322b7a0524bf643947410,159,160,0.36,partial_visible,ACTIVE_WEAK_OR_OCCLUDED,OPTICAL_PARTIAL_VISIBLE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,11.049283981323242,0.09706401824951172,false,P1E_OPTICAL_CANONICAL_THREAD,0.40068,307.51592,194.7706,398.3804,97.58564,352.94816000000003,194.36992,90.86448000000001,-32.90248987671299,11.2,369.46372033896404,315.90283975344107,249.858428429141,489.0690122487871,953.3032665023586,1020.3996424726674,-32.90248987671299,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV001,false,333,6.660000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000333.png,b0c48574a4d8b87ffb8d60d8de8be59956628924430d271d804f50b4c117aaa3,159,160,0.84,partial_visible,ACTIVE_WEAK_OR_OCCLUDED,OPTICAL_PARTIAL_VISIBLE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,9.516339302062988,0.08306169509887695,false,P1E_OPTICAL_CANONICAL_THREAD,615.8019999999999,204.00171999999998,798.8431999999999,375.598,707.3226,289.79985999999997,183.0412,171.59628000000004,25.170482855525933,11.2,274.98619758406375,384.9806766176892,-591.1464691761018,443.9328015397783,1270.9552305304035,1081.724764363101,25.170482855525933,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV002,true,333,6.660000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000333.png,b0c48574a4d8b87ffb8d60d8de8be59956628924430d271d804f50b4c117aaa3,159,160,0.84,full_visible,ACTIVE_CONFIRMED,OPTICAL_IDENTITY_ACTIVE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,8.737303733825684,0.07424354553222656,false,P1E_OPTICAL_CANONICAL_THREAD,152.81492,311.17468,419.15924,408.53828,285.98708,359.85648000000003,266.34432000000004,97.36359999999996,-14.958634730004242,8.0,301.5750642242816,225.4593123489807,182.1553455036501,420.99478294491314,1076.1569565494137,1039.244581398887,-14.958634730004242,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV003,false,333,6.660000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000333.png,b0c48574a4d8b87ffb8d60d8de8be59956628924430d271d804f50b4c117aaa3,159,160,0.84,partial_visible,ACTIVE_WEAK_OR_OCCLUDED,OPTICAL_PARTIAL_VISIBLE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,11.046771049499512,0.10202884674072266,false,P1E_OPTICAL_CANONICAL_THREAD,0.46691999999999995,307.13048000000003,202.83939999999998,397.95560000000006,101.65315999999999,352.54304,202.37248,90.82512000000003,-32.51508843388782,11.2,369.63173666174464,315.5640294006039,250.26845214680532,488.99502117668396,955.3149239285474,1018.9080666843325,-32.51508843388782,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV001,false,334,6.680000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000334.png,4b9b16cc5ada4fbb68c609f80d2aa101a285c1caed29337608d9e5fe7ef347ab,160,161,0.32,partial_visible,ACTIVE_WEAK_OR_OCCLUDED,OPTICAL_PARTIAL_VISIBLE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,9.564955711364746,0.07283258438110352,false,P1E_OPTICAL_CANONICAL_THREAD,624.0778399999999,203.67531999999997,799.7203199999999,375.30248,711.8990799999999,289.4889,175.64247999999998,171.62716000000003,25.606359004889796,11.2,275.70193133618403,385.98270387065764,-591.4681544505295,445.3642690440189,1273.1544698301745,1081.9762536240917,25.606359004889796,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV002,true,334,6.680000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000334.png,4b9b16cc5ada4fbb68c609f80d2aa101a285c1caed29337608d9e5fe7ef347ab,160,161,0.32,full_visible,ACTIVE_CONFIRMED,OPTICAL_IDENTITY_ACTIVE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,8.622920513153076,0.07933902740478516,false,P1E_OPTICAL_CANONICAL_THREAD,163.53091999999998,310.35900000000004,430.31747999999993,408.02323999999993,296.9241999999999,359.19111999999996,266.78655999999995,97.6642399999999,-13.916954278930355,8.0,298.32518353790823,225.34127948980773,179.02349767644967,417.6268693993668,1082.2482365260005,1041.0320467121787,-13.916954278930355,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV003,false,334,6.680000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000334.png,4b9b16cc5ada4fbb68c609f80d2aa101a285c1caed29337608d9e5fe7ef347ab,160,161,0.32,partial_visible,ACTIVE_WEAK_OR_OCCLUDED,OPTICAL_PARTIAL_VISIBLE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,10.831448554992676,0.08106231689453125,false,P1E_OPTICAL_CANONICAL_THREAD,1.16388,306.27496,210.94052,397.35735999999997,106.0522,351.81615999999997,209.77664,91.08239999999995,-32.096112142917974,11.2,365.1216682077925,313.0021506106234,247.5882971142678,482.6550393013172,959.9958526161195,1021.2842658500947,-32.096112142917974,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
S1D0-DISCOVERY-GM_RM017-PV002,MECHANISM_DISCOVERY,GM_RM017,GM_RM017:PV002,GM_RM017:PV001,false,335,6.700000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000335.png,f8ada829c0a7d4c7859808faa20715cd582d28c8dcf5c680d1a843670ff59fbc,160,161,0.8,partial_visible,ACTIVE_WEAK_OR_OCCLUDED,OPTICAL_PARTIAL_VISIBLE,true,DIRECT_INTERPOLATED_OPTICAL_BBOX,9.550827026367188,0.06145000457763672,false,P1E_OPTICAL_CANONICAL_THREAD,632.2195999999999,203.4958,799.6728,375.09319999999997,715.9462,289.29449999999997,167.45320000000015,171.59739999999996,25.991817497358582,11.2,275.4939279712489,385.69149915974845,-591.1581365176605,444.9482623141487,1274.7332259946852,1082.9704531160628,25.991817497358582,35.0,60.0,300.0,18.0,150.0,INDEPENDENT_PV004_SAME_SCENE_PROXY,3
