record_type,road_control_id,reference_sar_frame,current_sar_frame,optical_empty_confirmation,world_registration_status,world_registration_method,registration_landmarks,registration_translation_px,registration_uncertainty_px,frame_registration_uncertainty_px,road_definition_uncertainty_px,landmark_residual_median_px,landmark_residual_p90_px,landmark_loo_translation_radius_px,vehicle_posthoc_validation_max_px,vehicle_posthoc_cross_axis_max_px,road_axis_deg,virtual_box_center,virtual_box_L/W,v_points_to_fan_origin_check,near_sign_dot_to_origin,radius/theta,radius_px,theta_deg,valid_patch_ratio,peak_v,peak_v_over_half_width,near_minus_far_raw,near_minus_far_sigma4,near_minus_far_sigma10,near_minus_far_sigma20,u_coverage_range,u_span_px,length_termination_status,registration_sensitivity_peak_range,registration_sensitivity_can_enter_vehicle_interval,cross_frame_consistency,physical_interpretation,evidence_limit
WORLD_REGISTERED_EMPTY_ROAD_COUNTERFACTUAL,RC3,361,341,optical 205/210: the third roadside slot left of partial PV004 is visible as vehicle-free road; low curb/planting context remains and may contribute because optical semantics are not a SAR pixel calibration,WORLD_REGISTERED_ROAD_CONTROL,SAR361 six manually declared non-collinear static landmarks; sequential fixed-reference-template local tracking through every SAR frame; componentwise median 2D translation; no vehicle-seeded search; vehicle GT only posthoc validation,L1_UPPER_LEFT_ARC_CROSS;L2_UPPER_LEFT_SHORT_RETURN;L3_UPPER_MID_ARC;L4_RIGHT_VERTICAL_POLE;L5_LOWER_CROSS;L6_LOWER_DIAGONAL,"[-128.500,0.000]",17.013,15.815,6.269,2.309,10.505,0.500,15.815,2.009,-2.639,"[310.373,682.076]","[162.681,74.774]",PASS,0.645319,"[1064.091,-52.449]",1064.091,-52.449,0.964502,102.500,2.741595,0.913666,0.102640,0.321144,0.749524,"[-102.5,-49.5]",54.000,CROSSES_ONE_VIRTUAL_END,"[0.521572,2.741595]",YES_ISOLATED_FRAME_ONLY,base target-range 1/14; raw near>far 10/14; median peak 0.535; coherent uncertainty perturbation at most 2/14 target-range frames,ROAD_RESPONSE_PRESENT_WITHOUT_REPLICATED_VEHICLE_BOX_NEAR_SIDE_LOCK; supports VEHICLE_NEIGHBORHOOD_SPECIFIC_CONTRAST,GM17 only; optical supplies empty-road semantics but not SAR pixels; reference road locus is manual research geometry extrapolated beyond PV004; registration uncertainty is explicit; does not separate vehicle body from vehicle-ground interaction and is not runtime input
WORLD_REGISTERED_EMPTY_ROAD_COUNTERFACTUAL,RC3,361,342,optical 205/210: the third roadside slot left of partial PV004 is visible as vehicle-free road; low curb/planting context remains and may contribute because optical semantics are not a SAR pixel calibration,WORLD_REGISTERED_ROAD_CONTROL,SAR361 six manually declared non-collinear static landmarks; sequential fixed-reference-template local tracking through every SAR frame; componentwise median 2D translation; no vehicle-seeded search; vehicle GT only posthoc validation,L1_UPPER_LEFT_ARC_CROSS;L2_UPPER_LEFT_SHORT_RETURN;L3_UPPER_MID_ARC;L4_RIGHT_VERTICAL_POLE;L5_LOWER_CROSS;L6_LOWER_DIAGONAL,"[-121.500,1.000]",15.194,13.840,6.269,3.809,13.840,0.500,9.665,3.312,-2.639,"[317.373,683.076]","[162.681,74.774]",PASS,0.647823,"[1057.938,-52.261]",1057.938,-52.261,0.967812,89.500,2.393880,-0.054611,-0.124148,-0.128815,-0.077295,"[-127.5,-68.5]",60.000,CROSSES_ONE_VIRTUAL_END,"[0.361088,2.768342]",NO,base target-range 1/14; raw near>far 10/14; median peak 0.535; coherent uncertainty perturbation at most 2/14 target-range frames,ROAD_RESPONSE_PRESENT_WITHOUT_REPLICATED_VEHICLE_BOX_NEAR_SIDE_LOCK; supports VEHICLE_NEIGHBORHOOD_SPECIFIC_CONTRAST,GM17 only; optical supplies empty-road semantics but not SAR pixels; reference road locus is manual research geometry extrapolated beyond PV004; registration uncertainty is explicit; does not separate vehicle body from vehicle-ground interaction and is not runtime input
WORLD_REGISTERED_EMPTY_ROAD_COUNTERFACTUAL,RC3,361,343,optical 205/210: the third roadside slot left of partial PV004 is visible as vehicle-free road; low curb/planting context remains and may contribute because optical semantics are not a SAR pixel calibration,WORLD_REGISTERED_ROAD_CONTROL,SAR361 six manually declared non-collinear static landmarks; sequential fixed-reference-template local tracking through every SAR frame; componentwise median 2D translation; no vehicle-seeded search; vehicle GT only posthoc validation,L1_UPPER_LEFT_ARC_CROSS;L2_UPPER_LEFT_SHORT_RETURN;L3_UPPER_MID_ARC;L4_RIGHT_VERTICAL_POLE;L5_LOWER_CROSS;L6_LOWER_DIAGONAL,"[-114.500,0.000]",17.559,16.402,6.269,1.781,5.212,0.500,16.402,2.629,-2.639,"[324.373,682.076]","[162.681,74.774]",PASS,0.651487,"[1053.027,-51.985]",1053.027,-51.985,0.973113,-46.500,-1.243748,-0.194984,-0.044361,0.000660,-0.063187,"[-84.5,-71.5]",14.000,CROSSES_ONE_VIRTUAL_END,"[-1.457726,2.714847]",NO,base target-range 1/14; raw near>far 10/14; median peak 0.535; coherent uncertainty perturbation at most 2/14 target-range frames,ROAD_RESPONSE_PRESENT_WITHOUT_REPLICATED_VEHICLE_BOX_NEAR_SIDE_LOCK; supports VEHICLE_NEIGHBORHOOD_SPECIFIC_CONTRAST,GM17 only; optical supplies empty-road semantics but not SAR pixels; reference road locus is manual research geometry extrapolated beyond PV004; registration uncertainty is explicit; does not separate vehicle body from vehicle-ground interaction and is not runtime input
WORLD_REGISTERED_EMPTY_ROAD_COUNTERFACTUAL,RC3,361,347,optical 205/210: the third roadside slot left of partial PV004 is visible as vehicle-free road; low curb/planting context remains and may contribute because optical semantics are not a SAR pixel calibration,WORLD_REGISTERED_ROAD_CONTROL,SAR361 six manually declared non-collinear static landmarks; sequential fixed-reference-template local tracking through every SAR frame; componentwise median 2D translation; no vehicle-seeded search; vehicle GT only posthoc validation,L1_UPPER_LEFT_ARC_CROSS;L2_UPPER_LEFT_SHORT_RETURN;L3_UPPER_MID_ARC;L4_RIGHT_VERTICAL_POLE;L5_LOWER_CROSS;L6_LOWER_DIAGONAL,"[-89.500,-1.000]",16.320,15.068,6.269,2.422,6.460,0.500,15.068,3.297,-2.639,"[349.373,681.076]","[162.681,74.774]",PASS,0.663281,"[1034.073,-51.088]",1034.073,-51.088,0.986053,71.500,1.912429,0.441494,-0.073685,-0.094911,0.071464,"[-1.5,11.5]",14.000,ENDS_INSIDE_VIRTUAL_LENGTH,"[1.457726,2.340386]",NO,base target-range 1/14; raw near>far 10/14; median peak 0.535; coherent uncertainty perturbation at most 2/14 target-range frames,ROAD_RESPONSE_PRESENT_WITHOUT_REPLICATED_VEHICLE_BOX_NEAR_SIDE_LOCK; supports VEHICLE_NEIGHBORHOOD_SPECIFIC_CONTRAST,GM17 only; optical supplies empty-road semantics but not SAR pixels; reference road locus is manual research geometry extrapolated beyond PV004; registration uncertainty is explicit; does not separate vehicle body from vehicle-ground interaction and is not runtime input
WORLD_REGISTERED_EMPTY_ROAD_COUNTERFACTUAL,RC3,361,348,optical 205/210: the third roadside slot left of partial PV004 is visible as vehicle-free road; low curb/planting context remains and may contribute because optical semantics are not a SAR pixel calibration,WORLD_REGISTERED_ROAD_CONTROL,SAR361 six manually declared non-collinear static landmarks; sequential fixed-reference-template local tracking through every SAR frame; componentwise median 2D translation; no vehicle-seeded search; vehicle GT only posthoc validation,L1_UPPER_LEFT_ARC_CROSS;L2_UPPER_LEFT_SHORT_RETURN;L3_UPPER_MID_ARC;L4_RIGHT_VERTICAL_POLE;L5_LOWER_CROSS;L6_LOWER_DIAGONAL,"[-82.000,-0.500]",20.382,19.394,6.269,3.511,19.394,0.500,8.783,2.615,-2.639,"[356.873,681.576]","[162.681,74.774]",PASS,0.666422,"[1027.932,-50.847]",1027.932,-50.847,0.988843,16.500,0.441330,0.275200,-0.024859,0.125260,0.348745,"[-71.5,-26.5]",46.000,ENDS_INSIDE_VIRTUAL_LENGTH,"[-0.120363,0.976275]",YES_ISOLATED_FRAME_ONLY,base target-range 1/14; raw near>far 10/14; median peak 0.535; coherent uncertainty perturbation at most 2/14 target-range frames,ROAD_RESPONSE_PRESENT_WITHOUT_REPLICATED_VEHICLE_BOX_NEAR_SIDE_LOCK; supports VEHICLE_NEIGHBORHOOD_SPECIFIC_CONTRAST,GM17 only; optical supplies empty-road semantics but not SAR pixels; reference road locus is manual research geometry extrapolated beyond PV004; registration uncertainty is explicit; does not separate vehicle body from vehicle-ground interaction and is not runtime input
WORLD_REGISTERED_EMPTY_ROAD_COUNTERFACTUAL,RC3,361,349,optical 205/210: the third roadside slot left of partial PV004 is visible as vehicle-free road; low curb/planting context remains and may contribute because optical semantics are not a SAR pixel calibration,WORLD_REGISTERED_ROAD_CONTROL,SAR361 six manually declared non-collinear static landmarks; sequential fixed-reference-template local tracking through every SAR frame; componentwise median 2D translation; no vehicle-seeded search; vehicle GT only posthoc validation,L1_UPPER_LEFT_ARC_CROSS;L2_UPPER_LEFT_SHORT_RETURN;L3_UPPER_MID_ARC;L4_RIGHT_VERTICAL_POLE;L5_LOWER_CROSS;L6_LOWER_DIAGONAL,"[-75.000,0.000]",13.250,11.673,6.269,2.288,11.673,1.000,11.664,6.400,-2.639,"[363.873,682.076]","[162.681,74.774]",PASS,0.669358,"[1022.196,-50.621]",1022.196,-50.621,0.990995,2.500,0.066868,0.840191,0.130529,0.427192,0.753081,"[49.5,72.5]",24.000,ENDS_INSIDE_VIRTUAL_LENGTH,"[-0.280846,0.441330]",NO,base target-range 1/14; raw near>far 10/14; median peak 0.535; coherent uncertainty perturbation at most 2/14 target-range frames,ROAD_RESPONSE_PRESENT_WITHOUT_REPLICATED_VEHICLE_BOX_NEAR_SIDE_LOCK; supports VEHICLE_NEIGHBORHOOD_SPECIFIC_CONTRAST,GM17 only; optical supplies empty-road semantics but not SAR pixels; reference road locus is manual research geometry extrapolated beyond PV004; registration uncertainty is explicit; does not separate vehicle body from vehicle-ground interaction and is not runtime input
WORLD_REGISTERED_EMPTY_ROAD_COUNTERFACTUAL,RC3,361,360,optical 205/210: the third roadside slot left of partial PV004 is visible as vehicle-free road; low curb/planting context remains and may contribute because optical semantics are not a SAR pixel calibration,WORLD_REGISTERED_ROAD_CONTROL,SAR361 six manually declared non-collinear static landmarks; sequential fixed-reference-template local tracking through every SAR frame; componentwise median 2D translation; no vehicle-seeded search; vehicle GT only posthoc validation,L1_UPPER_LEFT_ARC_CROSS;L2_UPPER_LEFT_SHORT_RETURN;L3_UPPER_MID_ARC;L4_RIGHT_VERTICAL_POLE;L5_LOWER_CROSS;L6_LOWER_DIAGONAL,"[-6.000,0.000]",7.928,4.853,6.269,0.000,0.000,0.000,4.853,4.606,-2.639,"[432.873,682.076]","[162.681,74.774]",PASS,0.702210,"[969.850,-48.034]",969.850,-48.034,1.000000,7.500,0.200604,0.980698,0.139492,0.388488,0.761633,"[54.5,68.5]",15.000,ENDS_INSIDE_VIRTUAL_LENGTH,"[-0.013374,0.414583]",NO,base target-range 1/14; raw near>far 10/14; median peak 0.535; coherent uncertainty perturbation at most 2/14 target-range frames,ROAD_RESPONSE_PRESENT_WITHOUT_REPLICATED_VEHICLE_BOX_NEAR_SIDE_LOCK; supports VEHICLE_NEIGHBORHOOD_SPECIFIC_CONTRAST,GM17 only; optical supplies empty-road semantics but not SAR pixels; reference road locus is manual research geometry extrapolated beyond PV004; registration uncertainty is explicit; does not separate vehicle body from vehicle-ground interaction and is not runtime input
WORLD_REGISTERED_EMPTY_ROAD_COUNTERFACTUAL,RC3,361,361,optical 205/210: the third roadside slot left of partial PV004 is visible as vehicle-free road; low curb/planting context remains and may contribute because optical semantics are not a SAR pixel calibration,WORLD_REGISTERED_ROAD_CONTROL,SAR361 six manually declared non-collinear static landmarks; sequential fixed-reference-template local tracking through every SAR frame; componentwise median 2D translation; no vehicle-seeded search; vehicle GT only posthoc validation,L1_UPPER_LEFT_ARC_CROSS;L2_UPPER_LEFT_SHORT_RETURN;L3_UPPER_MID_ARC;L4_RIGHT_VERTICAL_POLE;L5_LOWER_CROSS;L6_LOWER_DIAGONAL,"[0.000,0.000]",6.581,2.000,6.269,0.000,0.000,0.000,0.000,0.000,-2.639,"[438.873,682.076]","[162.681,74.774]",PASS,0.705163,"[965.397,-47.796]",965.397,-47.796,1.000000,4.500,0.120363,0.100403,0.052713,0.194834,0.300556,"[-88.5,-48.5]",41.000,CROSSES_ONE_VIRTUAL_END,"[-0.040121,0.307594]",NO,base target-range 1/14; raw near>far 10/14; median peak 0.535; coherent uncertainty perturbation at most 2/14 target-range frames,ROAD_RESPONSE_PRESENT_WITHOUT_REPLICATED_VEHICLE_BOX_NEAR_SIDE_LOCK; supports VEHICLE_NEIGHBORHOOD_SPECIFIC_CONTRAST,GM17 only; optical supplies empty-road semantics but not SAR pixels; reference road locus is manual research geometry extrapolated beyond PV004; registration uncertainty is explicit; does not separate vehicle body from vehicle-ground interaction and is not runtime input
WORLD_REGISTERED_EMPTY_ROAD_COUNTERFACTUAL,RC3,361,362,optical 205/210: the third roadside slot left of partial PV004 is visible as vehicle-free road; low curb/planting context remains and may contribute because optical semantics are not a SAR pixel calibration,WORLD_REGISTERED_ROAD_CONTROL,SAR361 six manually declared non-collinear static landmarks; sequential fixed-reference-template local tracking through every SAR frame; componentwise median 2D translation; no vehicle-seeded search; vehicle GT only posthoc validation,L1_UPPER_LEFT_ARC_CROSS;L2_UPPER_LEFT_SHORT_RETURN;L3_UPPER_MID_ARC;L4_RIGHT_VERTICAL_POLE;L5_LOWER_CROSS;L6_LOWER_DIAGONAL,"[6.000,0.000]",8.736,6.083,6.269,0.000,0.000,0.000,6.083,3.453,-2.639,"[444.873,682.076]","[162.681,74.774]",PASS,0.708130,"[960.961,-47.556]",960.961,-47.556,1.000000,79.500,2.126408,-0.449203,0.098792,-0.015273,-0.191363,"[-10.5,3.5]",15.000,ENDS_INSIDE_VIRTUAL_LENGTH,"[1.885682,2.340386]",NO,base target-range 1/14; raw near>far 10/14; median peak 0.535; coherent uncertainty perturbation at most 2/14 target-range frames,ROAD_RESPONSE_PRESENT_WITHOUT_REPLICATED_VEHICLE_BOX_NEAR_SIDE_LOCK; supports VEHICLE_NEIGHBORHOOD_SPECIFIC_CONTRAST,GM17 only; optical supplies empty-road semantics but not SAR pixels; reference road locus is manual research geometry extrapolated beyond PV004; registration uncertainty is explicit; does not separate vehicle body from vehicle-ground interaction and is not runtime input
WORLD_REGISTERED_EMPTY_ROAD_COUNTERFACTUAL,RC3,361,370,optical 205/210: the third roadside slot left of partial PV004 is visible as vehicle-free road; low curb/planting context remains and may contribute because optical semantics are not a SAR pixel calibration,WORLD_REGISTERED_ROAD_CONTROL,SAR361 six manually declared non-collinear static landmarks; sequential fixed-reference-template local tracking through every SAR frame; componentwise median 2D translation; no vehicle-seeded search; vehicle GT only posthoc validation,L1_UPPER_LEFT_ARC_CROSS;L2_UPPER_LEFT_SHORT_RETURN;L3_UPPER_MID_ARC;L4_RIGHT_VERTICAL_POLE;L5_LOWER_CROSS;L6_LOWER_DIAGONAL,"[62.000,-1.000]",8.652,5.963,6.269,3.217,4.562,2.000,5.963,3.905,-2.639,"[500.873,681.076]","[162.681,74.774]",PASS,0.737046,"[921.117,-45.158]",921.117,-45.158,1.000000,-3.500,-0.093615,-0.024693,-0.016104,0.002284,0.114216,"[25.5,32.5]",8.000,ENDS_INSIDE_VIRTUAL_LENGTH,"[-1.778693,1.939177]",NO,base target-range 1/14; raw near>far 10/14; median peak 0.535; coherent uncertainty perturbation at most 2/14 target-range frames,ROAD_RESPONSE_PRESENT_WITHOUT_REPLICATED_VEHICLE_BOX_NEAR_SIDE_LOCK; supports VEHICLE_NEIGHBORHOOD_SPECIFIC_CONTRAST,GM17 only; optical supplies empty-road semantics but not SAR pixels; reference road locus is manual research geometry extrapolated beyond PV004; registration uncertainty is explicit; does not separate vehicle body from vehicle-ground interaction and is not runtime input
WORLD_REGISTERED_EMPTY_ROAD_COUNTERFACTUAL,RC3,361,371,optical 205/210: the third roadside slot left of partial PV004 is visible as vehicle-free road; low curb/planting context remains and may contribute because optical semantics are not a SAR pixel calibration,WORLD_REGISTERED_ROAD_CONTROL,SAR361 six manually declared non-collinear static landmarks; sequential fixed-reference-template local tracking through every SAR frame; componentwise median 2D translation; no vehicle-seeded search; vehicle GT only posthoc validation,L1_UPPER_LEFT_ARC_CROSS;L2_UPPER_LEFT_SHORT_RETURN;L3_UPPER_MID_ARC;L4_RIGHT_VERTICAL_POLE;L5_LOWER_CROSS;L6_LOWER_DIAGONAL,"[67.500,-1.500]",11.515,9.658,6.269,3.722,5.925,2.550,9.658,2.741,-2.639,"[506.373,680.576]","[162.681,74.774]",PASS,0.740156,"[917.580,-44.894]",917.580,-44.894,1.000000,13.500,0.361088,0.046261,-0.033482,0.018476,0.157273,"[-34.5,-18.5]",17.000,ENDS_INSIDE_VIRTUAL_LENGTH,"[0.040121,0.655308]",YES_ISOLATED_FRAME_ONLY,base target-range 1/14; raw near>far 10/14; median peak 0.535; coherent uncertainty perturbation at most 2/14 target-range frames,ROAD_RESPONSE_PRESENT_WITHOUT_REPLICATED_VEHICLE_BOX_NEAR_SIDE_LOCK; supports VEHICLE_NEIGHBORHOOD_SPECIFIC_CONTRAST,GM17 only; optical supplies empty-road semantics but not SAR pixels; reference road locus is manual research geometry extrapolated beyond PV004; registration uncertainty is explicit; does not separate vehicle body from vehicle-ground interaction and is not runtime input
WORLD_REGISTERED_EMPTY_ROAD_COUNTERFACTUAL,RC3,361,377,optical 205/210: the third roadside slot left of partial PV004 is visible as vehicle-free road; low curb/planting context remains and may contribute because optical semantics are not a SAR pixel calibration,WORLD_REGISTERED_ROAD_CONTROL,SAR361 six manually declared non-collinear static landmarks; sequential fixed-reference-template local tracking through every SAR frame; componentwise median 2D translation; no vehicle-seeded search; vehicle GT only posthoc validation,L1_UPPER_LEFT_ARC_CROSS;L2_UPPER_LEFT_SHORT_RETURN;L3_UPPER_MID_ARC;L4_RIGHT_VERTICAL_POLE;L5_LOWER_CROSS;L6_LOWER_DIAGONAL,"[105.000,-1.000]",12.832,11.196,6.269,2.118,4.330,2.000,11.196,6.073,-2.639,"[543.873,681.076]","[162.681,74.774]",PASS,0.759615,"[891.144,-43.209]",891.144,-43.209,1.000000,23.500,0.628561,0.355152,-0.050091,0.001685,0.203793,"[-86.5,-75.5]",12.000,CROSSES_ONE_VIRTUAL_END,"[-1.671704,0.976275]",NO,base target-range 1/14; raw near>far 10/14; median peak 0.535; coherent uncertainty perturbation at most 2/14 target-range frames,ROAD_RESPONSE_PRESENT_WITHOUT_REPLICATED_VEHICLE_BOX_NEAR_SIDE_LOCK; supports VEHICLE_NEIGHBORHOOD_SPECIFIC_CONTRAST,GM17 only; optical supplies empty-road semantics but not SAR pixels; reference road locus is manual research geometry extrapolated beyond PV004; registration uncertainty is explicit; does not separate vehicle body from vehicle-ground interaction and is not runtime input
WORLD_REGISTERED_EMPTY_ROAD_COUNTERFACTUAL,RC3,361,378,optical 205/210: the third roadside slot left of partial PV004 is visible as vehicle-free road; low curb/planting context remains and may contribute because optical semantics are not a SAR pixel calibration,WORLD_REGISTERED_ROAD_CONTROL,SAR361 six manually declared non-collinear static landmarks; sequential fixed-reference-template local tracking through every SAR frame; componentwise median 2D translation; no vehicle-seeded search; vehicle GT only posthoc validation,L1_UPPER_LEFT_ARC_CROSS;L2_UPPER_LEFT_SHORT_RETURN;L3_UPPER_MID_ARC;L4_RIGHT_VERTICAL_POLE;L5_LOWER_CROSS;L6_LOWER_DIAGONAL,"[111.000,-1.500]",10.402,8.301,6.269,5.308,7.053,2.062,8.301,4.378,-2.639,"[549.873,680.576]","[162.681,74.774]",PASS,0.763060,"[887.413,-42.904]",887.413,-42.904,1.000000,68.500,1.832188,0.118019,-0.077280,-0.067124,0.100471,"[18.5,40.5]",23.000,ENDS_INSIDE_VIRTUAL_LENGTH,"[-1.751946,1.832188]",NO,base target-range 1/14; raw near>far 10/14; median peak 0.535; coherent uncertainty perturbation at most 2/14 target-range frames,ROAD_RESPONSE_PRESENT_WITHOUT_REPLICATED_VEHICLE_BOX_NEAR_SIDE_LOCK; supports VEHICLE_NEIGHBORHOOD_SPECIFIC_CONTRAST,GM17 only; optical supplies empty-road semantics but not SAR pixels; reference road locus is manual research geometry extrapolated beyond PV004; registration uncertainty is explicit; does not separate vehicle body from vehicle-ground interaction and is not runtime input
WORLD_REGISTERED_EMPTY_ROAD_COUNTERFACTUAL,RC3,361,379,optical 205/210: the third roadside slot left of partial PV004 is visible as vehicle-free road; low curb/planting context remains and may contribute because optical semantics are not a SAR pixel calibration,WORLD_REGISTERED_ROAD_CONTROL,SAR361 six manually declared non-collinear static landmarks; sequential fixed-reference-template local tracking through every SAR frame; componentwise median 2D translation; no vehicle-seeded search; vehicle GT only posthoc validation,L1_UPPER_LEFT_ARC_CROSS;L2_UPPER_LEFT_SHORT_RETURN;L3_UPPER_MID_ARC;L4_RIGHT_VERTICAL_POLE;L5_LOWER_CROSS;L6_LOWER_DIAGONAL,"[116.500,-2.000]",12.340,10.628,6.269,4.746,10.628,1.500,7.541,6.799,-2.639,"[555.373,680.076]","[162.681,74.774]",PASS,0.766245,"[884.045,-42.621]",884.045,-42.621,1.000000,24.500,0.655308,0.017040,0.073814,0.116188,0.131126,"[-95.5,-71.5]",25.000,CROSSES_ONE_VIRTUAL_END,"[-0.093615,0.976275]",YES_ISOLATED_FRAME_ONLY,base target-range 1/14; raw near>far 10/14; median peak 0.535; coherent uncertainty perturbation at most 2/14 target-range frames,ROAD_RESPONSE_PRESENT_WITHOUT_REPLICATED_VEHICLE_BOX_NEAR_SIDE_LOCK; supports VEHICLE_NEIGHBORHOOD_SPECIFIC_CONTRAST,GM17 only; optical supplies empty-road semantics but not SAR pixels; reference road locus is manual research geometry extrapolated beyond PV004; registration uncertainty is explicit; does not separate vehicle body from vehicle-ground interaction and is not runtime input
