scene,canonical_vehicle_id,benchmark_role,optical_frame_index,optical_time_sec,sar_frame_index,sar_time_sec,sar_gt_available,sar_gt_id,sar_gt_bbox,optical_visibility_state,optical_full_vehicle_visible,optical_reference_bbox,mapping_basis,identity_link_evidence,identity_link_status,identity_link_confidence,source_optical_bbox,source_optical_bbox_best_canonical_iou,multi_vehicle_competition,thread_quality_status,notes
GM_RM017,GM_RM017:PV002,development,158,6.583333333,329,6.580000000,true,GM_RM017|000329|gm_rm017_00033,"[1047.415,1009.202,142.137,71.937,0.000]",full_visible,true,"[112.184,313.331,377.222,409.493]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.985; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[111.391,313.636,375.775,408.646]",0.984632,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,158,6.583333333,329,6.580000000,true,GM_RM017|000329|frameadd_gm_rm017_000158_000329_01,"[871.935,936.581,165.871,79.065,-4.000]",partial_visible,false,"[0.494,308.649,172.416,393.771]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.748; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[0.000,297.273,163.636,406.364]",0.747594,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,158,6.583333333,330,6.600000000,true,GM_RM017|000330|gm17supp_000158_000330_det1,"[1050.984,1010.790,164.000,66.194,-1.000]",full_visible,true,"[112.184,313.331,377.222,409.493]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.985; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[111.391,313.639,375.775,408.643]",0.984631,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,158,6.583333333,330,6.600000000,true,GM_RM017|000330|gm17supp_000158_000330_det3,"[881.077,935.265,170.490,76.581,359.000]",partial_visible,false,"[0.494,308.649,172.416,393.771]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.971; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[0.000,307.382,170.826,394.151]",0.970803,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,159,6.625000000,331,6.620000000,true,GM_RM017|000331|gm_rm017_00035,"[890.023,941.182,162.955,76.151,176.000]",partial_visible,false,"[0.351,307.805,188.719,398.699]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.945; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[0.433,306.645,187.548,394.793]",0.945148,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,159,6.625000000,331,6.620000000,true,GM_RM017|000331|gm_rm017_00036,"[1060.746,1009.975,158.375,68.390,-2.000]",full_visible,true,"[133.946,312.097,399.578,409.238]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.984; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[133.151,311.774,399.580,408.122]",0.984117,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,159,6.625000000,332,6.640000000,true,GM_RM017|000332|gm17supp_000159_000332_det2,"[898.926,944.358,156.252,67.413,-2.000]",partial_visible,false,"[0.351,307.805,188.719,398.699]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.945; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[0.432,306.645,187.541,394.797]",0.945161,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,159,6.625000000,332,6.640000000,true,GM_RM017|000332|gm17supp_000159_000332_det3,"[1062.413,1009.621,157.981,66.648,-2.000]",full_visible,true,"[133.946,312.097,399.578,409.238]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.984; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[133.150,311.773,399.578,408.125]",0.984143,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,160,6.666666667,333,6.660000000,true,GM_RM017|000333|gm_rm017_00037,"[903.311,939.939,172.998,77.879,176.000]",partial_visible,false,"[0.489,307.002,205.529,397.814]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.981; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[0.405,305.552,204.803,398.045]",0.980678,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,160,6.666666667,333,6.660000000,true,GM_RM017|000333|gm_rm017_00038,"[1073.125,1009.103,155.122,69.300,-1.000]",full_visible,true,"[156.409,310.999,422.889,408.405]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.975; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[155.221,312.184,422.742,407.510]",0.974934,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,160,6.666666667,334,6.680000000,true,GM_RM017|000334|gm17supp_000160_000334_det2,"[907.790,942.629,162.903,64.484,-2.000]",partial_visible,false,"[0.489,307.002,205.529,397.814]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.981; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[0.403,305.552,204.800,398.046]",0.980671,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,160,6.666666667,334,6.680000000,true,GM_RM017|000334|gm17supp_000160_000334_det3,"[1077.382,1010.473,158.132,64.442,-2.000]",full_visible,true,"[156.409,310.999,422.889,408.405]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.975; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[155.220,312.185,422.736,407.513]",0.974923,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,161,6.708333333,335,6.700000000,true,GM_RM017|000335|gm_rm017_00039,"[1084.338,1004.145,153.285,74.297,357.000]",full_visible,true,"[178.665,308.999,446.103,407.212]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.982; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[178.633,309.639,445.747,406.194]",0.981685,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,161,6.708333333,335,6.700000000,true,GM_RM017|000335|gm_rm017_00040,"[922.340,938.917,167.410,77.300,176.000]",partial_visible,false,"[2.598,304.730,222.440,396.387]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.987; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[3.855,304.587,223.586,396.335]",0.987036,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,161,6.708333333,335,6.700000000,true,GM_RM017|000335|frameadd_gm_rm017_000161_000335_01,"[751.518,885.260,145.403,68.816,-2.000]",partial_visible,false,"[2.598,304.730,222.440,396.387]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.749; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO26l,linked_detection_overlap_high,high,"[0.000,321.818,60.000,376.364]",0.748705,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,161,6.708333333,336,6.720000000,true,GM_RM017|000336|gm17supp_000161_000336_det2,"[1095.410,1010.403,163.960,74.565,-3.000]",full_visible,true,"[178.665,308.999,446.103,407.212]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.982; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[178.640,309.644,445.748,406.198]",0.981713,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,161,6.708333333,336,6.720000000,true,GM_RM017|000336|gm17supp_000161_000336_det3,"[921.750,940.581,168.758,74.645,358.000]",partial_visible,false,"[2.598,304.730,222.440,396.387]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.987; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[3.851,304.582,223.582,396.330]",0.986966,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,161,6.708333333,336,6.720000000,true,GM_RM017|000336|gm17supp_000161_000336_det5,"[767.177,873.581,154.226,67.413,-3.000]",partial_visible,false,"[2.598,304.730,222.440,396.387]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.909; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[0.063,328.512,49.404,383.496]",0.909423,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,162,6.750000000,337,6.740000000,true,GM_RM017|000337|gm17supp_000162_000337_det1,"[931.185,941.426,161.313,78.394,356.000]",full_visible,true,"[21.744,302.701,238.667,394.968]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.989; assignment=mixed_subject_observation; observation_role=diagnostic_only; source=YOLO11l,linked_detection_overlap_high,high,"[20.845,302.320,238.813,393.934]",0.989444,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,162,6.750000000,337,6.740000000,true,GM_RM017|000337|gm17supp_000162_000337_det2,"[1095.721,1005.685,151.119,75.466,-6.000]",full_visible,true,"[201.342,307.304,470.062,405.884]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.980; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[201.156,306.826,471.427,404.914]",0.979783,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,162,6.750000000,337,6.740000000,true,GM_RM017|000337|gm17supp_000162_000337_det4,"[765.375,877.975,145.750,73.150,-1.000]",partial_visible,false,"[0.130,327.056,69.069,379.632]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.950; assignment=mixed_subject_observation; observation_role=diagnostic_only; source=YOLO11l,linked_detection_overlap_high,high,"[0.048,327.012,65.745,379.209]",0.950415,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,162,6.750000000,338,6.760000000,true,GM_RM017|000338|gm_rm017_00042,"[939.900,941.110,152.200,72.840,177.000]",full_visible,true,"[21.744,302.701,238.667,394.968]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.989; assignment=mixed_subject_observation; observation_role=diagnostic_only; source=YOLO11l,linked_detection_overlap_high,high,"[20.844,302.322,238.811,393.931]",0.989439,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,162,6.750000000,338,6.760000000,true,GM_RM017|000338|gm_rm017_00043,"[1103.718,1009.292,148.390,62.896,178.000]",full_visible,true,"[201.342,307.304,470.062,405.884]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.980; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[201.158,306.828,471.432,404.908]",0.979733,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,162,6.750000000,338,6.760000000,true,GM_RM017|000338|gm_rm017_00044,"[769.558,879.920,157.087,74.640,0.000]",partial_visible,false,"[0.130,327.056,69.069,379.632]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.950; assignment=mixed_subject_observation; observation_role=diagnostic_only; source=YOLO11l,linked_detection_overlap_high,high,"[0.047,327.006,65.758,379.200]",0.950281,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,163,6.791666667,339,6.780000000,true,GM_RM017|000339|gm17supp_000163_000339_det2,"[943.915,943.403,156.971,68.439,-3.000]",full_visible,true,"[37.787,301.091,255.078,393.505]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.986; assignment=mixed_subject_observation; observation_role=diagnostic_only; source=YOLO11l,linked_detection_overlap_high,high,"[37.368,300.604,255.798,393.916]",0.986195,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,163,6.791666667,339,6.780000000,true,GM_RM017|000339|gm17supp_000163_000339_det3,"[1111.398,1005.798,158.313,78.952,355.000]",full_visible,true,"[222.421,305.956,494.495,404.519]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.979; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[223.299,307.005,494.444,403.811]",0.978820,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,163,6.791666667,339,6.780000000,true,GM_RM017|000339|gm17supp_000163_000339_det5,"[778.574,879.981,153.910,76.535,359.000]",partial_visible,false,"[0.162,324.216,86.038,379.953]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.961; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[0.109,325.437,85.618,379.282]",0.960757,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,163,6.791666667,340,6.800000000,true,GM_RM017|000340|gm_rm017_00045,"[950.810,945.983,167.553,76.508,178.000]",full_visible,true,"[37.787,301.091,255.078,393.505]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.986; assignment=mixed_subject_observation; observation_role=diagnostic_only; source=YOLO11l,linked_detection_overlap_high,high,"[37.360,300.601,255.807,393.916]",0.986162,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,163,6.791666667,340,6.800000000,true,GM_RM017|000340|gm_rm017_00046,"[1115.084,1010.773,144.738,65.413,179.000]",full_visible,true,"[222.421,305.956,494.495,404.519]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.979; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[223.302,307.004,494.448,403.806]",0.978781,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,163,6.791666667,340,6.800000000,true,GM_RM017|000340|frameadd_gm_rm017_000163_000340_01,"[779.348,882.884,143.471,68.826,-2.000]",partial_visible,false,"[0.162,324.216,86.038,379.953]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.701; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[0.000,308.182,92.727,381.818]",0.701002,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,164,6.833333333,341,6.820000000,true,GM_RM017|000341|gm17supp_000164_000341_det2,"[1129.371,1008.903,169.245,68.755,-3.000]",full_visible,true,"[244.800,305.438,518.959,404.801]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.976; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[244.488,305.026,519.446,403.073]",0.975757,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,164,6.833333333,341,6.820000000,true,GM_RM017|000341|gm17supp_000164_000341_det3,"[954.206,941.303,167.103,77.161,-3.000]",full_visible,true,"[53.732,300.824,271.698,393.093]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.972; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[53.175,301.474,270.711,391.754]",0.971584,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,164,6.833333333,341,6.820000000,true,GM_RM017|000341|gm17supp_000164_000341_det4,"[781.406,884.729,147.368,72.116,-2.000]",partial_visible,false,"[0.172,323.914,101.140,381.707]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.960; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[0.199,325.276,101.922,382.249]",0.959844,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,164,6.833333333,342,6.840000000,true,GM_RM017|000342|gm_rm017_00048,"[1127.160,1008.930,149.050,69.700,178.000]",full_visible,true,"[244.800,305.438,518.959,404.801]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.976; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[244.488,305.030,519.448,403.067]",0.975735,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,164,6.833333333,342,6.840000000,true,GM_RM017|000342|gm_rm017_00049,"[960.692,941.628,162.983,71.403,177.000]",full_visible,true,"[53.732,300.824,271.698,393.093]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.972; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[53.175,301.474,270.722,391.752]",0.971612,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,164,6.833333333,342,6.840000000,true,GM_RM017|000342|frameadd_gm_rm017_000164_000342_01,"[794.761,880.110,139.497,74.206,-5.000]",partial_visible,false,"[0.172,323.914,101.140,381.707]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.917; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[0.000,321.818,106.364,381.818]",0.917063,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,165,6.875000000,343,6.860000000,true,GM_RM017|000343|gm17supp_000165_000343_det1,"[970.145,940.871,162.071,80.194,-3.000]",full_visible,true,"[70.839,300.721,289.108,393.591]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.986; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[69.705,300.639,289.575,394.105]",0.986388,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,165,6.875000000,343,6.860000000,true,GM_RM017|000343|gm17supp_000165_000343_det2,"[1138.871,1011.290,162.161,76.742,-3.000]",full_visible,true,"[268.479,304.973,546.083,404.995]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.973; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[267.710,304.425,546.082,403.127]",0.973327,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,165,6.875000000,343,6.860000000,true,GM_RM017|000343|gm17supp_000165_000343_det4,"[794.653,880.480,144.242,78.266,-2.000]",partial_visible,false,"[0.302,323.931,116.789,382.256]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.961; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[0.268,324.581,114.477,381.778]",0.960921,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,165,6.875000000,344,6.880000000,true,GM_RM017|000344|gm_rm017_00051,"[977.092,940.874,152.280,71.257,178.000]",full_visible,true,"[70.839,300.721,289.108,393.591]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.986; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[69.698,300.639,289.576,394.104]",0.986361,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,165,6.875000000,344,6.880000000,true,GM_RM017|000344|gm_rm017_00052,"[1140.293,1009.731,160.347,74.382,178.000]",full_visible,true,"[268.479,304.973,546.083,404.995]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.973; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[267.709,304.420,546.081,403.124]",0.973243,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,165,6.875000000,344,6.880000000,true,GM_RM017|000344|frameadd_gm_rm017_000165_000344_01,"[808.173,882.758,140.331,75.177,-3.000]",partial_visible,false,"[0.302,323.931,116.789,382.256]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.870; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[0.000,319.091,122.727,381.818]",0.870152,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,166,6.916666667,345,6.900000000,true,GM_RM017|000345|gm17supp_000166_000345_det2,"[1147.065,1010.129,162.935,72.032,-3.000]",full_visible,true,"[292.087,303.899,572.994,404.172]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.988; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[291.393,304.106,573.236,403.494]",0.987911,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,166,6.916666667,345,6.900000000,true,GM_RM017|000345|gm17supp_000166_000345_det3,"[980.185,940.116,163.126,81.458,-3.000]",full_visible,true,"[86.584,299.662,307.277,392.588]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.979; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[86.414,298.794,308.147,391.412]",0.979261,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,166,6.916666667,345,6.900000000,true,GM_RM017|000345|gm17supp_000166_000345_det4,"[808.169,878.984,152.435,79.516,-3.000]",partial_visible,false,"[0.237,322.552,133.527,384.562]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.970; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[1.128,323.037,133.194,383.722]",0.969646,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,166,6.916666667,346,6.920000000,true,GM_RM017|000346|gm_rm017_00054,"[1156.725,1010.950,156.760,76.360,176.000]",full_visible,true,"[292.087,303.899,572.994,404.172]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.988; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[291.398,304.111,573.238,403.487]",0.987804,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,166,6.916666667,346,6.920000000,true,GM_RM017|000346|gm_rm017_00055,"[989.475,940.156,160.875,79.711,176.000]",full_visible,true,"[86.584,299.662,307.277,392.588]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.979; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[86.415,298.791,308.149,391.418]",0.979291,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,166,6.916666667,346,6.920000000,true,GM_RM017|000346|gm_rm017_00056,"[820.217,882.154,148.249,74.082,176.000]",partial_visible,false,"[0.237,322.552,133.527,384.562]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.970; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[1.129,323.037,133.195,383.720]",0.969606,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,167,6.958333333,347,6.940000000,true,GM_RM017|000347|gm17supp_000167_000347_det2,"[995.919,940.452,167.084,76.181,-3.000]",full_visible,true,"[105.129,297.270,324.946,391.043]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.962; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[101.353,297.246,325.641,389.341]",0.962379,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,167,6.958333333,347,6.940000000,true,GM_RM017|000347|gm17supp_000167_000347_det3,"[1160.194,1011.129,155.871,70.484,-6.000]",full_visible,true,"[316.147,301.637,599.892,402.697]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.978; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[315.081,302.024,600.901,401.573]",0.978003,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
