scene,modality,asset_role,frame_index,filename,relative_path,extension,width,height,frame_count,fps,duration_sec,file_size_bytes,content_hash,is_duplicate_content,is_missing_index_neighbor,is_dimension_outlier,source_or_derived,derived_from,is_duplicate_index,index_occurrence_count,notes
GM_RM011,optical_aux,depth_array,307,000307_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000307_depth.npy,.npy,800,600,,,,1920128,9037072ecb6c23424962441eb934101f96bf8d99596d5a1aee26e093e9b22763,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,307,000307_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000307_depth_vis.png,.png,800,600,,,,33814,8c3449c28860010a0bd57253fac4c121723ad8a3c18bd61b8ba94b82b765d4bb,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,308,000308_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000308_depth.npy,.npy,800,600,,,,1920128,4953f1ac7b26800643f899084d40822648d83bdabf0f25edcda23e9001ab4899,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,308,000308_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000308_depth_vis.png,.png,800,600,,,,52817,5674ff32413ae06cba4c73b6beba6083cba4b4e7b84755df9167c811250653ef,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,309,000309_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000309_depth.npy,.npy,800,600,,,,1920128,9279e0581f2f7448cd03ab9f377bbc3c4802f64d074a3bf188cb7b73ea8e76a3,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,309,000309_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000309_depth_vis.png,.png,800,600,,,,11297,691f7d8192f6dcc77b1570323ac933e45c459f0cc19d28bab4e9745d15943a16,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,310,000310_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000310_depth.npy,.npy,800,600,,,,1920128,8cad55b699bb82b18c5b8a6ef1153544fceb09c7db9ce2db6cc8bb5afa9b83c9,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,310,000310_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000310_depth_vis.png,.png,800,600,,,,10972,2841fa196a5193a0be1740265b2be49c170b9bae6e4fd437908c23c22ea50b39,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,311,000311_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000311_depth.npy,.npy,800,600,,,,1920128,fd3b92bb6be651aa384b7aae365985c31fde41c699e4f68e8d6669f303dd0ca2,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,311,000311_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000311_depth_vis.png,.png,800,600,,,,20785,ec4ea2112d0ed4e59cd18b08228b5e40c4d7fd6b455d06207f43260f6b0c2508,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,312,000312_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000312_depth.npy,.npy,800,600,,,,1920128,65c8e6d51beeaa56dd975dbdd9d2e93ca0b3319aca22391a64ac862d41a5d0c8,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,312,000312_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000312_depth_vis.png,.png,800,600,,,,12906,1866af8d29633115120a6a10ace16234fc2d3c5cb99c02636c71453f5ea8934c,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,313,000313_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000313_depth.npy,.npy,800,600,,,,1920128,f03989af27d49553060ebbae402c0f21b8d87bf67796b9eeb3f8b3d87b91cf29,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,313,000313_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000313_depth_vis.png,.png,800,600,,,,20285,7208ff747d72e0071702d01dca8fa6f348af1d004438cdc4921d8cae66af615b,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,314,000314_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000314_depth.npy,.npy,800,600,,,,1920128,4a2bcbfaac4c4f60ccff892f03fe77c1a771b5113204477dda6fd65caeba51ef,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,314,000314_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000314_depth_vis.png,.png,800,600,,,,20616,61663fb4fd398e5623b1a231a20e6a84e09e36884c4e74604ce3b8d069425282,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,315,000315_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000315_depth.npy,.npy,800,600,,,,1920128,350cdea1a5732c5b2fed9803a53c40295a345fe461235c029a254b1e4e949f92,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,315,000315_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000315_depth_vis.png,.png,800,600,,,,128459,06522773ebaa2cfd0827cdc9ddaa2fb83aae074d4ccd0f764df03eaeb60bd44d,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,316,000316_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000316_depth.npy,.npy,800,600,,,,1920128,6fed5e07f305f717be6881c2d033047ed2374e2079af820529b9924f0eff3ade,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,316,000316_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000316_depth_vis.png,.png,800,600,,,,160945,6cf88327d0c34882088e1b1a17eb17c7eb9811ad59c1429179f6ceca3bd90d68,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,317,000317_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000317_depth.npy,.npy,800,600,,,,1920128,6ba4666d9d1517d713e7525aac3541000ac5711ca8d5b9866ff2e96b582bdb09,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,317,000317_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000317_depth_vis.png,.png,800,600,,,,13889,dd9a23795a986b3065a468588fde512ff9eee649a11172460666f129e7278623,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,318,000318_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000318_depth.npy,.npy,800,600,,,,1920128,d784de916202d5f414bed4c61cb95760db6485696a92b0b0e94c3df64a978b81,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,318,000318_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000318_depth_vis.png,.png,800,600,,,,177587,01af7e56135e777578858824bcf55dbc8abc947bd34f90ee56c881d5ec10fc0e,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,319,000319_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000319_depth.npy,.npy,800,600,,,,1920128,80e13df61a8df49a880f2033149240509a34516cafd9560f78dbd3099d55ffec,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,319,000319_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000319_depth_vis.png,.png,800,600,,,,176456,ce3bcdf4cc1ba98ec78dd4f6478b6c7e3fff7af61464eed7168dc8b07a243ef4,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,320,000320_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000320_depth.npy,.npy,800,600,,,,1920128,ee144520a1ec373e6b5c43955e9a1f733c2840d7b8666dd76fe14aa842f14bad,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,320,000320_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000320_depth_vis.png,.png,800,600,,,,157232,78872aff9a6e2c1e9998d83b6ee5d8b01873a07feb48e2bd8626d89a84fc6358,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,321,000321_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000321_depth.npy,.npy,800,600,,,,1920128,865407b6b936e14a8620d8485447191e6e1d4592e72290d2e4af169297b8e2a3,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,321,000321_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000321_depth_vis.png,.png,800,600,,,,131329,cdf5df0bf44eff7f14f0622f9f21f48ca488aa0a09ca510f701a70903a5cd2cd,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,322,000322_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000322_depth.npy,.npy,800,600,,,,1920128,012881cabfcdf39894ac32a4c17a0cbadda1f45a0f46bf5a3d97d20db3272d20,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,322,000322_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000322_depth_vis.png,.png,800,600,,,,121850,8efb59663e9f02d6a9dea992e8c8989f592d1398d0de432f7e7c791c992f37b2,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,323,000323_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000323_depth.npy,.npy,800,600,,,,1920128,93294a3032cf4558e3fb8638fe209eb86965a3236bdfb351f85fa076a5387e71,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,323,000323_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000323_depth_vis.png,.png,800,600,,,,125633,be8b5b56bf5d57ba47eb9c823b8151cfc0f019102d714d2c660e3e11dd8066e7,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,324,000324_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000324_depth.npy,.npy,800,600,,,,1920128,1741aa47f3dde8b7f55fbc4b5e1d518a78cb418948b6646a27908bef999d8bf2,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,324,000324_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000324_depth_vis.png,.png,800,600,,,,139083,25405bae9e00e9929993e54b4440f37f0c873539fce6a78467bd523c5a28de45,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,325,000325_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000325_depth.npy,.npy,800,600,,,,1920128,d87cfb73e93d9c5177a84d2d7838eef2cfb2f9de2887440d42718f6a7ad934f1,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,325,000325_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000325_depth_vis.png,.png,800,600,,,,95666,e754a15aee6eb081ca7eeb99cb570272018e256ac53fc14b7d6a0520b121c7a0,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,326,000326_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000326_depth.npy,.npy,800,600,,,,1920128,b0151fc5a9e3c29a6c6b9c95ddf82e10b34342fba2a31cd351aabe55d806a851,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,326,000326_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000326_depth_vis.png,.png,800,600,,,,124417,2ba336edeb661b765f765ec4150bbaab80fbfbe53f3a5ee47813b5080eba81ad,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,327,000327_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000327_depth.npy,.npy,800,600,,,,1920128,b65d12ff8c73d97e1c4ff71e4bb043fb43fafc115531ceaca160db2a6e640adc,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,327,000327_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000327_depth_vis.png,.png,800,600,,,,97377,4aa73d51455f13118042d203300d9fb6e0af69a8a17f89bfbc5d688a6bfa5547,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,328,000328_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000328_depth.npy,.npy,800,600,,,,1920128,d60c502b989a3b4cbeff9e6ec0dd9ef716aec044443a5ccd76a9669fd0bd6faa,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,328,000328_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000328_depth_vis.png,.png,800,600,,,,64154,93175577116c849e26a40f42b20fb4c460156541eb25d540699adceafd602a37,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,329,000329_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000329_depth.npy,.npy,800,600,,,,1920128,bf095f52ffd0c5ff6e0fea2745d91a2cd0798242e798a8707128f989c8a665a5,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,329,000329_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000329_depth_vis.png,.png,800,600,,,,63209,ccc509a7a290ddd6b13ce43c6496b4a102865c0cac71709da58e4a1176082501,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,330,000330_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000330_depth.npy,.npy,800,600,,,,1920128,fb2baf7d4c2be918f6fd12d7fbba107fda56f2861563045dea2e630576d42fe4,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,330,000330_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000330_depth_vis.png,.png,800,600,,,,30213,fb68460a26e655670c12cb076d83337f7842792bd3708d527f804e5fd1fe7bfd,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,331,000331_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000331_depth.npy,.npy,800,600,,,,1920128,9ec21f09566bd53423c2714486b6a5334283baf5bba4cf82473ba211411fe1ce,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,331,000331_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000331_depth_vis.png,.png,800,600,,,,70021,f8de19e616f67eb2d4a7180e7ad3f9d0f6da4b05fa20dee06e6acbd4754509ee,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,332,000332_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000332_depth.npy,.npy,800,600,,,,1920128,22ad384439f3521631720f05d1c78e6ff09bce21488e253a2718a9263bb3afea,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,332,000332_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000332_depth_vis.png,.png,800,600,,,,11453,e4574cdd8f40b110137ec0fc36c01d41037ab61ddd6c62ab6915558db81f1188,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,333,000333_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000333_depth.npy,.npy,800,600,,,,1920128,141c15799d3333e95297b482321901ac37fcc6ef8d2f719af9aea684ab495922,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,333,000333_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000333_depth_vis.png,.png,800,600,,,,63601,b8144aec8b052794a360a9ef4bf2464f6771af9e1d2b2b60a7595dcdc9970ef9,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,334,000334_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000334_depth.npy,.npy,800,600,,,,1920128,241cdc495fc82b54c0b134f3e4e48f9a338e89e9cb47951ecc3610230e8adb7a,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,334,000334_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000334_depth_vis.png,.png,800,600,,,,85406,f816f61a9daf60eee5e21f369e9100f134e593ddc0c18813286f899acba334cb,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,335,000335_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000335_depth.npy,.npy,800,600,,,,1920128,4b7ccfb0be458753292183cda6d2a87832e3886ae084756c0c829edd2ec9987a,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,335,000335_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000335_depth_vis.png,.png,800,600,,,,48273,a6b000811e4a2f2b19e49dd49e7bda729adde876e475538dad07c219020c4057,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,336,000336_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000336_depth.npy,.npy,800,600,,,,1920128,7ce87e8e7850dacf327d1259105a81f3b66c684d275a9d76e91aebd6821c00d4,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,336,000336_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000336_depth_vis.png,.png,800,600,,,,112652,851d2c71111b17fba2a0eec178cfd97ba510d3e6211b197412151f5f26caa608,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,337,000337_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000337_depth.npy,.npy,800,600,,,,1920128,0ad1dba37e61aecb45fc071b79b69beb5f7c6c538e3dff8d04001a4c4135afc1,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,337,000337_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000337_depth_vis.png,.png,800,600,,,,41696,3aa87a04c3fdb94bb5397de4db7a82e13a25bbf5aa5381ce441f56f358222290,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,338,000338_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000338_depth.npy,.npy,800,600,,,,1920128,ef57f06ec71093560c97512998e8206e9997b97bc208a2eb22d1cae39f0b4b30,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,338,000338_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000338_depth_vis.png,.png,800,600,,,,41533,617a0db85f5a8a9bedfba3e871ba693f1dec6209b7e7ab1928fda7414af1b416,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,339,000339_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000339_depth.npy,.npy,800,600,,,,1920128,5b414c8d84ebd1a6fbf717f2304f66e30a2f2f33afa92406b468ebe36f158716,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,339,000339_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000339_depth_vis.png,.png,800,600,,,,58749,0dd2d33dfa1da500e71b56a3873bcf0b337c8f3c5aebfe21da0d27a6e6498652,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,340,000340_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000340_depth.npy,.npy,800,600,,,,1920128,77cc5bc2bb3a79224805744cf82932e66d2e1dd558d15ea8646f4f1c55c78049,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,340,000340_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000340_depth_vis.png,.png,800,600,,,,56787,0aa4c7fbf7826c2cd78417e0fe3b1dfd7b37dc7d336e264de5b0dd7feacbfa4c,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,341,000341_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000341_depth.npy,.npy,800,600,,,,1920128,6f6d8bfd28feb9987c9ec34af867d4fb0365ac4d0c55f8dc9b9a3a22265bde13,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,341,000341_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000341_depth_vis.png,.png,800,600,,,,14392,c39482e6da0911af5aed93a8a1599fbe96ac6ee0dfb0e6b84098e63bcaf07f2e,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,342,000342_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000342_depth.npy,.npy,800,600,,,,1920128,ee71eb3a5647eec46a67d24d4752956b97fbe2cf047d10797abd7858832eb49b,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,342,000342_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000342_depth_vis.png,.png,800,600,,,,68703,d072d0de186d8c5e5ed60ca120b27f25f899d45c957a07b7927c0ddee04b672e,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,343,000343_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000343_depth.npy,.npy,800,600,,,,1920128,d729d69d1e41eb9193cdc3a944c141731ebc325796895987e0654a82754d3b05,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,343,000343_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000343_depth_vis.png,.png,800,600,,,,60672,4d3e7d57490406c4cc1a9c0e361d9a8b4cdb0c02d432ca28e20e4b885f7235a6,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,344,000344_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000344_depth.npy,.npy,800,600,,,,1920128,ad4de896a2346c8e41541d65ceee4368287f57dfc11c31f37332173b40cd1c9d,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,344,000344_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000344_depth_vis.png,.png,800,600,,,,60132,9f3c36dbabaf43d6fb2536ad8c55801d4c6594657e4ca6a7fbd3ca003e6f33a0,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,345,000345_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000345_depth.npy,.npy,800,600,,,,1920128,109f25bc8d1434b8fa60556006d2e4187c9cc92e1d683822d857800bce2642bf,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,345,000345_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000345_depth_vis.png,.png,800,600,,,,60988,7b993850545a417b8abc5cb8fc497ca81f95c599cd87ecd8a95d3fe828ea32e1,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,346,000346_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000346_depth.npy,.npy,800,600,,,,1920128,30b8f72b6a8376d67ea8f1b747537ceaa33b7e3bedc16f0e1a8fb7852218f54b,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,346,000346_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000346_depth_vis.png,.png,800,600,,,,38819,2841550ad8f17a1e844cc03f09d821cf142e835db3dba9484dc0795d5c0825f0,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,347,000347_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000347_depth.npy,.npy,800,600,,,,1920128,ec4ebf7c6c1c9ab87a051e7e2026e97f5b9286bb0b834062c6495bae98137468,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,347,000347_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000347_depth_vis.png,.png,800,600,,,,20568,0d9cd60c800e83feb737b362d0eb8142b4ab12a5bf3cba53f0cb478894341dac,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,348,000348_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000348_depth.npy,.npy,800,600,,,,1920128,ad78ccb48521e59466580f73ccf33d38c423b21f64e601fa631f2034f119bc5c,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,348,000348_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000348_depth_vis.png,.png,800,600,,,,57396,dcd850d53a23396bd45e8ad0ceef8e817688d1e8616d205698d71f8db4c4e9c0,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM011,optical_aux,depth_array,349,000349_depth.npy,D:\profile\research\data\GM_RM011\GM_RM011_depth\000349_depth.npy,.npy,800,600,,,,1920128,5554af2de46da4f205ad686344b82c5a91c5e4e00d9e8dafa92618fc5ffacae9,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM011,optical_aux,depth_visualization,349,000349_depth_vis.png,D:\profile\research\data\GM_RM011\GM_RM011_depth\000349_depth_vis.png,.png,800,600,,,,52591,47d8d036c7a72d51ecc454de9d3f8e7eff1aafe3c7626522dc03ccf839d59203,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
