node_id,case_id,state_mode,sar_frame_index,component_label,component_area_px,target_shell_intersection_px,shell_outside_fraction,other_identity_shell_overlap_px,centroid_x_roi,centroid_y_roi,axis_deg,length_px,width_px,mean_robust_z,max_robust_z,axis_compatibility,length_compatibility,width_compatibility,shell_membership,temporal_continuity,background_connectivity,identity_overlap_status,response_class,weighted_score,ranking,optical_lifecycle_state
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0382,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,382,61,61,0.0,0,756.9016393442623,896.5081967213115,45.0,18.384777069091797,6.363960266113281,3.068380355834961,4.215567111968994,DIRECTION_COMPATIBLE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,SPLIT_OR_MERGE_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CURRENT_STRONG_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0391,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,391,54,54,0.0,0,770.7037037037037,904.0370370370371,45.0,12.727920532226562,7.071067810058594,3.047699213027954,4.215567111968994,DIRECTION_COMPATIBLE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,SPLIT_OR_MERGE_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CURRENT_STRONG_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0414,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,414,27,27,0.0,0,786.7037037037037,913.8888888888889,45.0,10.60660171508789,2.8284268379211426,3.0851709842681885,4.046944618225098,DIRECTION_COMPATIBLE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,SPLIT_OR_MERGE_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CURRENT_STRONG_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0429,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,429,50,50,0.0,0,803.64,927.3,48.8140754699707,19.190706253051758,5.173964500427246,3.038581132888794,4.046944618225098,DIRECTION_COMPATIBLE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,SPLIT_OR_MERGE_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CURRENT_STRONG_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0503,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,503,20,20,0.0,0,712.55,1024.25,45.0,6.363961219787598,2.8284268379211426,3.7265617847442627,5.227303504943848,DIRECTION_UNRESOLVED,SCALE_UNRESOLVED,SCALE_UNRESOLVED,TARGET_SHELL_INTERSECTING,ADJACENT_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0528,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,528,1053,1053,0.0,0,621.3846153846154,1064.3903133903134,9.819297790527344,86.2750244140625,33.59666442871094,3.71370267868042,8.431134223937988,DIRECTION_COMPATIBLE,SCALE_COMPATIBLE,SCALE_COMPATIBLE,TARGET_SHELL_INTERSECTING,ADJACENT_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CURRENT_STRONG_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0530,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,530,17,17,0.0,0,687.6470588235294,1046.1176470588234,45.0,5.656853675842285,2.1213202476501465,3.4716436862945557,5.395925998687744,DIRECTION_UNRESOLVED,SCALE_UNRESOLVED,SCALE_UNRESOLVED,TARGET_SHELL_INTERSECTING,SPLIT_OR_MERGE_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0533,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,533,80,80,0.0,0,685.8125,1056.5,33.023868560791016,35.466163635253906,6.833316326141357,3.1174120903015137,5.058681011199951,DIRECTION_COMPATIBLE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,SPLIT_OR_MERGE_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CURRENT_STRONG_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0537,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,537,19,19,0.0,0,629.578947368421,1050.7368421052631,18.434951782226562,7.905693531036377,3.1622774600982666,3.319204330444336,4.8900580406188965,DIRECTION_UNRESOLVED,SCALE_UNRESOLVED,SCALE_UNRESOLVED,TARGET_SHELL_INTERSECTING,ADJACENT_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0544,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,544,18,18,0.0,0,696.1111111111111,1052.7777777777778,0.0,7.0,4.0,2.810378074645996,3.878321886062622,DIRECTION_UNRESOLVED,SCALE_UNRESOLVED,SCALE_UNRESOLVED,TARGET_SHELL_INTERSECTING,SPLIT_OR_MERGE_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0549,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,549,145,145,0.0,0,553.0758620689655,1061.5241379310344,21.801406860351562,19.498010635375977,12.4415864944458,4.228359222412109,8.26251220703125,DIRECTION_COMPATIBLE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,SPLIT_OR_MERGE_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CURRENT_STRONG_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0562,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,562,34,34,0.0,0,671.8529411764706,1060.3529411764705,26.565052032470703,11.627553939819336,4.4721360206604,3.183993339538574,4.215567111968994,DIRECTION_COMPATIBLE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,SPLIT_OR_MERGE_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CURRENT_STRONG_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0579,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,579,46,46,0.0,0,675.9130434782609,1068.3478260869565,21.801406860351562,12.62728214263916,4.828078746795654,3.7976768016815186,6.0704169273376465,DIRECTION_COMPATIBLE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,SPLIT_OR_MERGE_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CURRENT_STRONG_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0581,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,581,122,122,0.0,0,693.344262295082,1074.0573770491803,26.565052032470703,17.88854217529297,12.969193458557129,3.3531038761138916,6.576284885406494,DIRECTION_COMPATIBLE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,SPLIT_OR_MERGE_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CURRENT_STRONG_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0590,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,590,235,235,0.0,0,539.8765957446808,1080.0936170212765,159.44395446777344,32.18631362915039,14.513101577758789,4.087127208709717,9.274248123168945,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0591,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,591,61,61,0.0,0,578.2622950819672,1077.2131147540983,51.34019088745117,11.556859970092773,10.77599048614502,3.275703191757202,5.227303504943848,DIRECTION_UNRESOLVED,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,SPLIT_OR_MERGE_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0623,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,623,20,20,0.0,0,571.6,1085.5,14.036247253417969,6.790997505187988,2.9104275703430176,3.431472063064575,5.058681011199951,DIRECTION_UNRESOLVED,SCALE_UNRESOLVED,SCALE_UNRESOLVED,TARGET_SHELL_INTERSECTING,ADJACENT_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0634,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,634,53,53,0.0,0,555.622641509434,1094.0754716981132,123.69006729125977,9.15255355834961,9.15255355834961,3.35654616355896,5.733171463012695,DIRECTION_UNRESOLVED,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,SPLIT_OR_MERGE_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0650,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,650,486,486,0.0,0,545.5432098765432,1116.238683127572,125.13418960571289,41.19321060180664,35.16567611694336,3.8432788848876953,9.44287109375,DIRECTION_UNRESOLVED,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,SPLIT_OR_MERGE_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0682,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,682,69,69,0.0,0,640.5652173913044,1125.4782608695652,39.28940963745117,20.75612449645996,5.136261463165283,4.457504749298096,8.599757194519043,DIRECTION_COMPATIBLE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,SPLIT_OR_MERGE_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CURRENT_STRONG_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0709,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,709,23,23,0.0,0,636.5217391304348,1137.9565217391305,26.565052032470703,9.391485214233398,3.130495071411133,3.5777335166931152,5.564548969268799,DIRECTION_UNRESOLVED,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,SPLIT_OR_MERGE_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0713,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,713,2658,2010,0.24379232505643345,0,561.1378109452736,1173.0990049751244,27.645973205566406,106.25759887695312,56.48230743408203,4.253314018249512,16.862268447875977,DIRECTION_COMPATIBLE,SCALE_COMPATIBLE,SCALE_COMPATIBLE,TARGET_SHELL_INTERSECTING,SPLIT_OR_MERGE_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CURRENT_STRONG_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0715,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,715,83,26,0.6867469879518072,0,649.2692307692307,1140.8461538461538,45.0,6.363960266113281,4.242640495300293,3.8315951824188232,6.913530349731445,DIRECTION_UNRESOLVED,SCALE_UNRESOLVED,SCALE_UNRESOLVED,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,SHELL_CROSSING_BACKGROUND,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0721,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,721,39,39,0.0,0,572.6153846153846,1145.4358974358975,14.036247253417969,8.973817825317383,6.790997505187988,3.4113667011260986,7.588021278381348,DIRECTION_UNRESOLVED,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,SPLIT_OR_MERGE_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0728,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,728,37,37,0.0,0,635.3513513513514,1148.4864864864865,153.4349479675293,9.391485214233398,7.602630615234375,3.3633391857147217,5.733171463012695,DIRECTION_UNRESOLVED,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,ADJACENT_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0730,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,730,32,32,0.0,0,592.84375,1150.25,36.869895935058594,12.0,3.0,4.025866508483887,6.407662391662598,DIRECTION_COMPATIBLE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,SPLIT_OR_MERGE_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CURRENT_STRONG_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0743,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,743,59,59,0.0,0,615.2203389830509,1155.457627118644,33.690067291259766,15.254256248474121,7.211102485656738,4.012649059295654,8.599757194519043,DIRECTION_COMPATIBLE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,SPLIT_OR_MERGE_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CURRENT_STRONG_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0758,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,758,23,23,0.0,0,523.3478260869565,1159.1739130434783,0.0,6.0,5.0,3.108522891998291,5.395925998687744,DIRECTION_UNRESOLVED,SCALE_UNRESOLVED,SCALE_UNRESOLVED,TARGET_SHELL_INTERSECTING,SPLIT_OR_MERGE_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0811,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,811,24,24,0.0,0,618.25,1174.2916666666667,12.52880859375,11.171918869018555,4.230144500732422,3.203831434249878,4.552812576293945,DIRECTION_COMPATIBLE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,SPLIT_OR_MERGE_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CURRENT_STRONG_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0819,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,819,29,29,0.0,0,608.4137931034483,1180.0689655172414,0.0,7.0,6.0,3.4305996894836426,6.239039421081543,DIRECTION_UNRESOLVED,SCALE_UNRESOLVED,SCALE_UNRESOLVED,TARGET_SHELL_INTERSECTING,SPLIT_OR_MERGE_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0838,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,838,132,132,0.0,0,555.1818181818181,1194.2954545454545,176.42366552352905,26.822664260864258,11.602361679077148,4.0226731300354,8.599757194519043,DIRECTION_COMPATIBLE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,ADJACENT_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CURRENT_STRONG_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0876,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,876,19,19,0.0,0,563.7368421052631,1216.6315789473683,135.0,4.949747085571289,3.535533905029297,3.878321886062622,5.395925998687744,DIRECTION_UNRESOLVED,SCALE_UNRESOLVED,SCALE_UNRESOLVED,TARGET_SHELL_INTERSECTING,ADJACENT_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0877,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,877,17,17,0.0,0,572.9411764705883,1215.1764705882354,18.434951782226562,6.640782833099365,2.5298221111297607,3.8882410526275635,5.90179443359375,DIRECTION_UNRESOLVED,SCALE_UNRESOLVED,SCALE_UNRESOLVED,TARGET_SHELL_INTERSECTING,ADJACENT_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0880,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,880,615,615,0.0,0,527.9772357723577,1244.8764227642278,56.309932708740234,51.587120056152344,33.004661560058594,4.283016681671143,17.874006271362305,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0906,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,906,104,104,0.0,0,557.1057692307693,1242.0192307692307,0.0,17.0,10.0,5.065165996551514,9.780116081237793,DIRECTION_COMPATIBLE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,ADJACENT_RELATION,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CURRENT_STRONG_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000281-0970,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,281,970,21,3,0.8571428571428572,0,499.3333333333333,1290.3333333333333,135.0,1.4142134189605713,0.7071067094802856,3.5169878005981445,4.552812576293945,DIRECTION_UNRESOLVED,SCALE_UNRESOLVED,SCALE_UNRESOLVED,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,SHELL_CROSSING_BACKGROUND,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
S1D0-CAUSAL-S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003-000282-0020,S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,causal,282,20,12631,1738,0.8624020267595598,0,648.487917146145,857.8365937859609,23.815673828125,321.3266296386719,30.997615814208984,5.357705116271973,34.23040771484375,DIRECTION_COMPATIBLE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,SHELL_CROSSING_BACKGROUND,NOT_COMPUTED,NOT_COMPUTED,ACTIVE_WEAK_OR_OCCLUDED
