case_id,frame,coordinate_family,channel,normalization,range_low,range_high,skeleton_median,background_median,same_point_values_recorded_in_point_trace,evidence_card
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w2_legacy_per_pixel_rank_frequency,local_target_matched_background,0.4000000059604645,0.6000000238418579,0.000000000,0.000000000,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w2_legacy_per_pixel_rank_frequency.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_positive_change,legacy_full_frame,0.0,23.0,0.347826093,0.347826093,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_adjacent_positive_change.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_positive_change,valid_fan_per_frame,0.0,24.0,0.333333343,0.333333343,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_adjacent_positive_change.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_positive_change,window_frozen_valid,0.0,23.0,0.347826093,0.347826093,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_adjacent_positive_change.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_positive_change,local_target_matched_background,0.0,28.0,0.285714298,0.285714298,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_adjacent_positive_change.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_negative_change,legacy_full_frame,0.0,9.0,0.000000000,0.000000000,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_adjacent_negative_change.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_negative_change,valid_fan_per_frame,0.0,9.0,0.000000000,0.000000000,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_adjacent_negative_change.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_negative_change,window_frozen_valid,0.0,10.0,0.000000000,0.000000000,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_adjacent_negative_change.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_adjacent_negative_change,local_target_matched_background,0.0,10.0,0.000000000,0.000000000,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_adjacent_negative_change.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_median,legacy_full_frame,0.0,59.0,0.847457647,0.847457647,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_median.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_median,valid_fan_per_frame,0.0,60.0,0.833333313,0.833333313,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_median.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_median,window_frozen_valid,0.0,60.0,0.833333313,0.833333313,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_median.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_median,local_target_matched_background,40.0,86.0,0.217391297,0.217391297,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_median.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_max,legacy_full_frame,0.0,69.0,0.840579689,0.840579689,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_max.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_max,valid_fan_per_frame,0.0,70.0,0.828571439,0.828571439,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_max.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_max,window_frozen_valid,0.0,70.0,0.828571439,0.828571439,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_max.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_max,local_target_matched_background,47.0,105.0,0.189655170,0.189655170,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_max.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_min,legacy_full_frame,0.0,50.0,0.800000012,0.800000012,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_min.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_min,valid_fan_per_frame,0.0,50.0,0.800000012,0.800000012,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_min.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_min,window_frozen_valid,0.0,50.0,0.800000012,0.800000012,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_min.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_min,local_target_matched_background,27.0,67.0,0.324999988,0.324999988,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_min.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_mad,legacy_full_frame,0.0,11.0,0.454545468,0.363636374,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_mad.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_mad,valid_fan_per_frame,0.0,11.0,0.454545468,0.363636374,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_mad.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_mad,window_frozen_valid,0.0,11.0,0.454545468,0.363636374,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_mad.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_mad,local_target_matched_background,1.0,15.0,0.285714298,0.214285716,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_mad.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_gradient_persistence,legacy_full_frame,0.0,28.799999237060547,0.227777779,0.225000009,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_gradient_persistence.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_gradient_persistence,valid_fan_per_frame,0.0,29.200000762939453,0.224657521,0.221917808,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_gradient_persistence.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_gradient_persistence,window_frozen_valid,0.0,29.0,0.226206899,0.223448277,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_gradient_persistence.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_gradient_persistence,local_target_matched_background,0.0,42.247201614379605,0.155276567,0.153382942,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_gradient_persistence.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_high_intensity_pixel_frequency,legacy_full_frame,0.0,0.800000011920929,0.500000000,0.500000000,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_high_intensity_pixel_frequency.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_high_intensity_pixel_frequency,valid_fan_per_frame,0.0,1.0,0.400000006,0.400000006,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_high_intensity_pixel_frequency.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_high_intensity_pixel_frequency,window_frozen_valid,0.0,1.0,0.400000006,0.400000006,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_high_intensity_pixel_frequency.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_high_intensity_pixel_frequency,local_target_matched_background,0.0,1.0,0.400000006,0.400000006,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_high_intensity_pixel_frequency.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_legacy_per_pixel_rank_frequency,legacy_full_frame,0.0,1.0,0.400000006,0.400000006,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_legacy_per_pixel_rank_frequency.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_legacy_per_pixel_rank_frequency,valid_fan_per_frame,0.4000000059604645,1.0,0.000000000,0.000000000,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_legacy_per_pixel_rank_frequency.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_legacy_per_pixel_rank_frequency,window_frozen_valid,0.4000000059604645,1.0,0.000000000,0.000000000,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_legacy_per_pixel_rank_frequency.png
PV002_337_341,339,WORLD_STABILIZED_IMAGE_STACK,temporal_w4_legacy_per_pixel_rank_frequency,local_target_matched_background,0.4000000059604645,0.6000000238418579,0.000000000,0.000000000,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_legacy_per_pixel_rank_frequency.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,raw_display_intensity,legacy_full_frame,0.0,65.0,0.800000012,0.800000012,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\raw_display_intensity.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,raw_display_intensity,valid_fan_per_frame,0.0,65.0,0.800000012,0.800000012,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\raw_display_intensity.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,raw_display_intensity,window_frozen_valid,0.0,65.0,0.800000012,0.800000012,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\raw_display_intensity.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,raw_display_intensity,local_target_matched_background,39.0,92.0,0.245283023,0.245283023,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\raw_display_intensity.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,local_contrast_31,legacy_full_frame,-13.369407653808594,13.702392578125,0.482011110,0.448493302,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\local_contrast_31.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,local_contrast_31,valid_fan_per_frame,-13.39229965209961,14.367324829101562,0.470892549,0.438205272,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\local_contrast_31.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,local_contrast_31,window_frozen_valid,-13.571632537841797,13.759771957397446,0.484831780,0.451632351,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\local_contrast_31.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,local_contrast_31,local_target_matched_background,-15.427805709838868,22.753633346557606,0.395671487,0.371906370,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\local_contrast_31.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,local_z_31,legacy_full_frame,-1.7701387929916381,1.7994899129867568,0.483556837,0.451777190,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\local_z_31.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,local_z_31,valid_fan_per_frame,-1.8382978963851928,1.870693922042849,0.483764201,0.453178674,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\local_z_31.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,local_z_31,window_frozen_valid,-1.8720584559440612,1.8299363470077508,0.493798107,0.463154793,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\local_z_31.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,local_z_31,local_target_matched_background,-1.8593940663337707,2.0994856595993032,0.458557427,0.429902464,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\local_z_31.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,highpass_sigma9,legacy_full_frame,-13.035526275634766,13.364913482666026,0.474698782,0.441366702,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\highpass_sigma9.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,highpass_sigma9,valid_fan_per_frame,-13.110360717773437,14.00346618652344,0.464969099,0.432514012,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\highpass_sigma9.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,highpass_sigma9,window_frozen_valid,-13.26828010559082,13.462483520507812,0.477540046,0.444619864,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\highpass_sigma9.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,highpass_sigma9,local_target_matched_background,-14.531438903808594,21.354813690185498,0.390906513,0.366385072,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\highpass_sigma9.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,sobel_x_abs_gradient_component,legacy_full_frame,0.0,53.0,0.283018857,0.301886797,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\sobel_x_abs_gradient_component.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,sobel_x_abs_gradient_component,valid_fan_per_frame,0.0,54.0,0.277777791,0.296296299,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\sobel_x_abs_gradient_component.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,sobel_x_abs_gradient_component,window_frozen_valid,0.0,56.0,0.267857134,0.285714298,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\sobel_x_abs_gradient_component.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,sobel_x_abs_gradient_component,local_target_matched_background,1.0,69.0,0.205882356,0.220588237,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\sobel_x_abs_gradient_component.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,sobel_y_abs_gradient_component,legacy_full_frame,0.0,67.0,0.268656731,0.268656731,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\sobel_y_abs_gradient_component.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,sobel_y_abs_gradient_component,valid_fan_per_frame,0.0,69.0,0.260869563,0.260869563,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\sobel_y_abs_gradient_component.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,sobel_y_abs_gradient_component,window_frozen_valid,0.0,67.0,0.268656731,0.268656731,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\sobel_y_abs_gradient_component.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,sobel_y_abs_gradient_component,local_target_matched_background,1.0,90.0,0.191011235,0.191011235,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\sobel_y_abs_gradient_component.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,gradient_magnitude_sobel,legacy_full_frame,0.0,75.59100341796875,0.381585211,0.394661635,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\gradient_magnitude_sobel.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,gradient_magnitude_sobel,valid_fan_per_frame,0.0,78.0,0.369800121,0.382472664,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\gradient_magnitude_sobel.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,gradient_magnitude_sobel,window_frozen_valid,0.0,77.89736938476562,0.370287329,0.382976592,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\gradient_magnitude_sobel.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,gradient_magnitude_sobel,local_target_matched_background,4.4721360206604,107.11676025390625,0.237443268,0.247073174,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\gradient_magnitude_sobel.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,multiscale_laplacian_bright_ridge,legacy_full_frame,0.0,10.557500000000005,0.045310982,0.037204996,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\multiscale_laplacian_bright_ridge.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,multiscale_laplacian_bright_ridge,valid_fan_per_frame,0.0,11.063196716308596,0.043239821,0.035504360,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\multiscale_laplacian_bright_ridge.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,multiscale_laplacian_bright_ridge,window_frozen_valid,0.0,10.547413635253898,0.045354310,0.037240576,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\multiscale_laplacian_bright_ridge.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,multiscale_laplacian_bright_ridge,local_target_matched_background,0.0,14.69768157958984,0.032547355,0.026724743,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\multiscale_laplacian_bright_ridge.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,structure_tensor_orientation_coherence,legacy_full_frame,0.0,0.9181384205818177,0.267027467,0.218305171,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\structure_tensor_orientation_coherence.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,structure_tensor_orientation_coherence,valid_fan_per_frame,0.0,0.8684941291809087,0.282291114,0.230783790,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\structure_tensor_orientation_coherence.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,structure_tensor_orientation_coherence,window_frozen_valid,0.0,0.8524737083911893,0.287596196,0.235120878,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\structure_tensor_orientation_coherence.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,structure_tensor_orientation_coherence,local_target_matched_background,0.03560248151421547,0.5511112582683563,0.406522125,0.319746047,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\structure_tensor_orientation_coherence.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,radial_gradient_normal_response,legacy_full_frame,0.0,68.70277496337891,0.260498017,0.268232405,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\radial_gradient_normal_response.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,radial_gradient_normal_response,valid_fan_per_frame,0.0,70.93838378906253,0.252288461,0.259779096,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\radial_gradient_normal_response.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,radial_gradient_normal_response,window_frozen_valid,0.0,69.831435546875,0.256287664,0.263897061,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\radial_gradient_normal_response.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,radial_gradient_normal_response,local_target_matched_background,0.6629518508911133,90.90091781616202,0.190983728,0.196872324,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\radial_gradient_normal_response.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,tangential_gradient_normal_response,legacy_full_frame,0.0,46.86330856323242,0.315924227,0.334016681,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\tangential_gradient_normal_response.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,tangential_gradient_normal_response,valid_fan_per_frame,0.0,48.68506454467774,0.304102570,0.321518034,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\tangential_gradient_normal_response.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,tangential_gradient_normal_response,window_frozen_valid,0.0,49.70318267822264,0.297873348,0.314932078,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\tangential_gradient_normal_response.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,tangential_gradient_normal_response,local_target_matched_background,0.5854082679748536,69.18834777832028,0.207277507,0.219636649,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\tangential_gradient_normal_response.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,temporal_w2_median,legacy_full_frame,0.0,57.0,0.859649122,0.859649122,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\temporal_w2_median.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,temporal_w2_median,valid_fan_per_frame,0.0,58.0,0.844827592,0.844827592,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\temporal_w2_median.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,temporal_w2_median,window_frozen_valid,0.0,58.0,0.844827592,0.844827592,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\temporal_w2_median.png
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,temporal_w2_median,local_target_matched_background,41.0,79.0,0.210526317,0.210526317,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV002_337_341\GT_ALIGNED_RESEARCH_STACK\temporal_w2_median.png
