edge_id,edge_kind,from_det_id,to_det_id,scene,from_optical_frame_num,to_optical_frame_num,optical_frame_gap,from_class_name,to_class_name,class_consistent,center_distance_px,center_distance_limit_px,bbox_iou,size_consistency,area_change_ratio,aspect_change_ratio,confidence_pair_min,neighbor_ambiguity_from,neighbor_ambiguity_to,edge_audit_score_not_selector,edge_within_audit_limits,edge_status,source_within_candidate_count,target_within_candidate_count,candidate_rank_for_source_detection,edge_selected_for_component,edge_policy
GM_RM017_000139_001__GM_RM017_000141_001,tracklet_candidate_edge,GM_RM017_000139_001,GM_RM017_000141_001,GM_RM017,139,141,2,truck,truck,True,33.555045227284474,367.6955262170047,0.634124614831538,0.9305708741934721,-0.07009766474673544,-0.06876058686632043,0.9142420887947083,False,False,0.8522373602289921,True,ambiguous_multiple_candidates,4,4,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000139_001__GM_RM017_000142_001,tracklet_candidate_edge,GM_RM017_000139_001,GM_RM017_000142_001,GM_RM017,139,142,3,truck,truck,True,50.34733665903222,450.3332099679081,0.5040631287603264,0.8941687914059346,-0.07336578745943148,-0.13829662972869924,0.8903328776359558,False,False,0.8034554395213711,True,ambiguous_multiple_candidates,4,4,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000139_001__GM_RM017_000143_001,tracklet_candidate_edge,GM_RM017_000139_001,GM_RM017_000143_001,GM_RM017,139,143,4,truck,truck,True,67.97734130807392,520.0,0.38300837975337076,0.8677884984906747,-0.09118218793464868,-0.17324081508400174,0.910965621471405,False,False,0.782628388302345,True,ambiguous_multiple_candidates,4,4,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000139_001__GM_RM017_000143_002,tracklet_candidate_edge,GM_RM017_000139_001,GM_RM017_000143_002,GM_RM017,139,143,4,truck,car,False,264.7052863419337,520.0,0.0,0.5329031017096334,-0.8881936417267909,0.04821819949761063,0.39535555243492126,False,False,0.3681855646263326,False,class_mismatch,4,0,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000140_001__GM_RM017_000141_001,tracklet_candidate_edge,GM_RM017_000140_001,GM_RM017_000141_001,GM_RM017,140,141,1,truck,truck,True,17.538782109916447,260.0,0.7793451146269555,0.9695699610444188,-0.028286691552648468,-0.032573386358513805,0.9251208305358887,False,False,0.9662993609727983,True,ambiguous_multiple_candidates,4,4,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000140_001__GM_RM017_000142_001,tracklet_candidate_edge,GM_RM017_000140_001,GM_RM017_000142_001,GM_RM017,140,142,2,truck,truck,True,34.30394013085539,367.6955262170047,0.6203853646504722,0.931743349529567,-0.031701758074339566,-0.1048115428665262,0.8903328776359558,False,False,0.8473485858962129,True,ambiguous_multiple_candidates,4,4,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000140_001__GM_RM017_000143_001,tracklet_candidate_edge,GM_RM017_000140_001,GM_RM017_000143_001,GM_RM017,140,143,3,truck,truck,True,51.93352945922247,450.3332099679081,0.477975316951332,0.9042835681630295,-0.05031923304355892,-0.14111363063038235,0.910965621471405,False,False,0.8090368436156214,True,ambiguous_multiple_candidates,4,4,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000140_001__GM_RM017_000144_001,tracklet_candidate_edge,GM_RM017_000140_001,GM_RM017_000144_001,GM_RM017,140,144,4,truck,truck,True,70.3463193807634,520.0,0.3508073765082568,0.8587423120959752,-0.09895922838026384,-0.18355614742778573,0.8913872241973877,False,False,0.7761936863837962,True,ambiguous_multiple_candidates,4,4,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000140_001__GM_RM017_000143_002,tracklet_candidate_edge,GM_RM017_000140_001,GM_RM017_000143_002,GM_RM017,140,143,3,truck,car,False,280.67083178376055,450.3332099679081,0.0,0.5175741808995787,-0.8831665195533464,0.08895109978746009,0.39535555243492126,False,False,0.37246211266514273,False,class_mismatch,4,0,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000141_001__GM_RM017_000142_001,tracklet_candidate_edge,GM_RM017_000141_001,GM_RM017_000142_001,GM_RM017,141,142,1,truck,truck,True,16.85858190152496,260.0,0.7761801625331901,0.9609075476826654,-0.003514479519836822,-0.07467042511483231,0.8903328776359558,False,False,0.9580696062275355,True,ambiguous_multiple_candidates,4,4,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000141_001__GM_RM017_000143_001,tracklet_candidate_edge,GM_RM017_000141_001,GM_RM017_000143_001,GM_RM017,141,143,2,truck,truck,True,34.484710510580555,367.6955262170047,0.6052323999773757,0.932565639716432,-0.022673911429817777,-0.11219480913731811,0.910965621471405,False,False,0.851557368547423,True,ambiguous_multiple_candidates,4,4,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000141_001__GM_RM017_000144_001,tracklet_candidate_edge,GM_RM017_000141_001,GM_RM017_000144_001,GM_RM017,141,144,3,truck,truck,True,52.911421791136426,450.3332099679081,0.4568974147787455,0.8856019029134956,-0.07272982289451117,-0.15606637127849768,0.8913872241973877,False,False,0.8010363803308742,True,ambiguous_multiple_candidates,4,4,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000141_001__GM_RM017_000145_001,tracklet_candidate_edge,GM_RM017_000141_001,GM_RM017_000145_001,GM_RM017,141,145,4,truck,truck,True,71.01153683268612,520.0,0.3284711899903271,0.8472538257095018,-0.10096318133514844,-0.20452916724584785,0.8574983477592468,False,False,0.7669199268585738,True,ambiguous_multiple_candidates,4,4,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000141_001__GM_RM017_000143_002,tracklet_candidate_edge,GM_RM017_000141_001,GM_RM017_000143_002,GM_RM017,141,143,2,truck,car,False,298.2077941820203,367.6955262170047,0.0,0.5043183865353067,-0.8797654828528225,0.12561623221067292,0.39535555243492126,False,False,0.3903698960006462,False,class_mismatch,4,0,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000142_001__GM_RM017_000143_001,tracklet_candidate_edge,GM_RM017_000142_001,GM_RM017_000143_001,GM_RM017,142,143,1,truck,truck,True,17.634877844622796,260.0,0.7797436806825574,0.9701102711268724,-0.019227004824665044,-0.040552452921590175,0.8903328776359558,False,False,0.9593849824431725,True,ambiguous_multiple_candidates,4,4,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000142_001__GM_RM017_000144_001,tracklet_candidate_edge,GM_RM017_000142_001,GM_RM017_000144_001,GM_RM017,142,144,2,truck,truck,True,36.05873996419433,367.6955262170047,0.5949806962319735,0.9212881333670746,-0.06945945721451374,-0.08796427605133719,0.8903328776359558,False,False,0.8444624764012746,True,ambiguous_multiple_candidates,4,4,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000142_001__GM_RM017_000145_001,tracklet_candidate_edge,GM_RM017_000142_001,GM_RM017_000145_001,GM_RM017,142,145,3,truck,truck,True,54.170533051798685,450.3332099679081,0.4366199690679579,0.8809348907345342,-0.09779239117127894,-0.14033782735965278,0.8574983477592468,False,False,0.7928785349207508,True,ambiguous_multiple_candidates,4,4,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000142_001__GM_RM017_000146_001,tracklet_candidate_edge,GM_RM017_000142_001,GM_RM017_000146_001,GM_RM017,142,146,4,truck,truck,True,71.86083923663807,520.0,0.30845793633577007,0.8415272576156478,-0.1365987521472838,-0.18034673262142048,0.8873014450073242,False,False,0.7714827217902169,True,ambiguous_multiple_candidates,4,4,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000142_001__GM_RM017_000143_002,tracklet_candidate_edge,GM_RM017_000142_001,GM_RM017_000143_002,GM_RM017,142,143,1,truck,car,False,314.8588170196736,260.0,0.0,0.4713617255091212,-0.8793414307824146,0.21644899586221544,0.39535555243492126,False,False,0.46380044861118463,False,class_mismatch,4,0,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000143_001__GM_RM017_000144_001,tracklet_candidate_edge,GM_RM017_000143_001,GM_RM017_000144_001,GM_RM017,143,144,1,truck,truck,True,18.426782159065453,260.0,0.7683846333016305,0.9496835205069329,-0.05121720585390764,-0.04941575313222656,0.8913872241973877,False,False,0.9549777914208191,True,ambiguous_multiple_candidates,4,4,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000143_001__GM_RM017_000145_001,tracklet_candidate_edge,GM_RM017_000143_001,GM_RM017_000145_001,GM_RM017,143,145,2,truck,truck,True,36.53633949778966,367.6955262170047,0.5740983339522007,0.9079457371039583,-0.08010557665545083,-0.10400294913663242,0.8574983477592468,False,False,0.8350118949896681,True,ambiguous_multiple_candidates,4,4,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000143_001__GM_RM017_000146_001,tracklet_candidate_edge,GM_RM017_000143_001,GM_RM017_000146_001,GM_RM017,143,146,3,truck,truck,True,54.22677546343318,450.3332099679081,0.4206432560258192,0.8673122079700304,-0.11967269480297624,-0.14570288925696295,0.8873014450073242,False,False,0.7960947179260125,True,ambiguous_multiple_candidates,4,4,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000143_001__GM_RM017_000147_001,tracklet_candidate_edge,GM_RM017_000143_001,GM_RM017_000147_001,GM_RM017,143,147,4,truck,truck,True,74.65107615618403,520.0,0.2792870367734155,0.8499242783321348,-0.13057173441543798,-0.16957970892029245,0.8983237147331238,False,False,0.7745420761853694,True,ambiguous_multiple_candidates,4,4,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000143_001__GM_RM017_000144_002,tracklet_candidate_edge,GM_RM017_000143_001,GM_RM017_000144_002,GM_RM017,143,144,1,truck,car,False,323.52094881678744,260.0,0.0,0.5969211462646051,-0.7265040714452056,0.08654745554880941,0.3666158616542816,False,False,0.4818215972359489,False,class_mismatch,4,1,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000143_002__GM_RM017_000144_002,tracklet_candidate_edge,GM_RM017_000143_002,GM_RM017_000144_002,GM_RM017,143,144,1,car,car,True,16.779030922101782,260.0,0.44858712759205954,0.6534052970590923,1.223111236577225,-0.1430094524664536,0.3666158616542816,False,False,0.7918797359915323,True,ambiguous_multiple_candidates,4,1,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000143_002__GM_RM017_000145_002,tracklet_candidate_edge,GM_RM017_000143_002,GM_RM017_000145_002,GM_RM017,143,145,2,car,car,True,17.136285785182412,367.6955262170047,0.4265390895774435,0.5879874307578996,1.3399243732215849,-0.25138937787763455,0.39535555243492126,False,False,0.6877627394559023,True,ambiguous_multiple_candidates,4,2,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000143_002__GM_RM017_000146_002,tracklet_candidate_edge,GM_RM017_000143_002,GM_RM017_000146_002,GM_RM017,143,146,3,car,car,True,24.406199706723516,450.3332099679081,0.3255104770969435,0.6393646479855992,2.059916001214611,-0.04807706067488499,0.39535555243492126,False,False,0.6633287713523801,True,ambiguous_multiple_candidates,4,3,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000143_002__GM_RM017_000147_002,tracklet_candidate_edge,GM_RM017_000143_002,GM_RM017_000147_002,GM_RM017,143,147,4,car,car,True,32.97402752175735,520.0,0.2682245041406106,0.5691231576715026,2.7075518598495445,0.1513752740469193,0.39535555243492126,False,False,0.6309696746544191,True,ambiguous_multiple_candidates,4,4,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000143_002__GM_RM017_000144_001,tracklet_candidate_edge,GM_RM017_000143_002,GM_RM017_000144_001,GM_RM017,143,144,1,car,truck,False,350.68176145752733,260.0,0.0,0.43970878578142847,6.71217948977522,-0.2502474603941659,0.39535555243492126,False,False,0.45216360126906296,False,class_mismatch,4,4,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000144_001__GM_RM017_000145_001,tracklet_candidate_edge,GM_RM017_000144_001,GM_RM017_000145_001,GM_RM017,144,145,1,truck,truck,True,18.133876624943152,260.0,0.7514935980950964,0.9560636432829512,-0.030447823231810202,-0.05742489020228731,0.8574983477592468,False,False,0.9496727233259754,True,ambiguous_multiple_candidates,4,4,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000144_001__GM_RM017_000146_001,tracklet_candidate_edge,GM_RM017_000144_001,GM_RM017_000146_001,GM_RM017,144,146,2,truck,truck,True,35.81859839916027,367.6955262170047,0.5614176989018107,0.9132782801894983,-0.07215085409582997,-0.10129258552517331,0.8873014450073242,False,False,0.8423626143805023,True,ambiguous_multiple_candidates,4,4,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000144_001__GM_RM017_000147_001,tracklet_candidate_edge,GM_RM017_000144_001,GM_RM017_000147_001,GM_RM017,144,147,3,truck,truck,True,56.24290918692715,450.3332099679081,0.3882571493246523,0.8949755608968504,-0.08363824581468057,-0.12641063239161876,0.8913872241973877,False,False,0.8017341069971231,True,ambiguous_multiple_candidates,4,4,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000144_001__GM_RM017_000148_002,tracklet_candidate_edge,GM_RM017_000144_001,GM_RM017_000148_002,GM_RM017,144,148,4,truck,truck,True,78.24206247821141,520.0,0.24645665378981713,0.9041635965291941,-0.0740342288876826,-0.11763857805392908,0.8781053423881531,False,False,0.7774617850819588,True,ambiguous_multiple_candidates,4,4,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000144_001__GM_RM017_000145_002,tracklet_candidate_edge,GM_RM017_000144_001,GM_RM017_000145_002,GM_RM017,144,145,1,truck,car,False,343.63543258939546,260.0,0.0,0.6509416547285353,-0.6965936313692066,-0.0015230591737228267,0.6004457473754883,False,False,0.5364221916034092,False,class_mismatch,4,2,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000144_002__GM_RM017_000145_002,tracklet_candidate_edge,GM_RM017_000144_002,GM_RM017_000145_002,GM_RM017,144,145,1,car,car,True,2.390420979796035,260.0,0.8760740419643769,0.9118062620627789,0.05254489056706368,-0.12646571858126412,0.3666158616542816,False,False,0.8538623910191092,True,ambiguous_multiple_candidates,4,2,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000144_002__GM_RM017_000146_002,tracklet_candidate_edge,GM_RM017_000144_002,GM_RM017_000146_002,GM_RM017,144,146,2,car,car,True,9.482135723039436,367.6955262170047,0.7255283696123098,0.8133999560979677,0.3764115582114362,0.11077414105066606,0.3666158616542816,False,False,0.7309752222485884,True,ambiguous_multiple_candidates,4,3,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000144_002__GM_RM017_000147_002,tracklet_candidate_edge,GM_RM017_000144_002,GM_RM017_000147_002,GM_RM017,144,147,3,car,car,True,19.933889921767005,450.3332099679081,0.5978961396182996,0.6719680390973644,0.6677311503124841,0.343509887431809,0.3666158616542816,False,False,0.6659057583176543,True,ambiguous_multiple_candidates,4,4,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000144_002__GM_RM017_000148_001,tracklet_candidate_edge,GM_RM017_000144_002,GM_RM017_000148_001,GM_RM017,144,148,4,car,car,True,32.393373654942735,520.0,0.4894011673921692,0.556561254602574,1.0386884637873754,0.6061391105382384,0.3666158616542816,False,False,0.6229070516959304,True,ambiguous_multiple_candidates,4,4,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000144_002__GM_RM017_000145_001,tracklet_candidate_edge,GM_RM017_000144_002,GM_RM017_000145_001,GM_RM017,144,145,1,car,truck,False,359.75949103774013,260.0,0.0,0.560969964921547,2.3634666088283294,-0.1753723721060999,0.3666158616542816,False,False,0.46942068071422793,False,class_mismatch,4,4,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000145_001__GM_RM017_000146_001,tracklet_candidate_edge,GM_RM017_000145_001,GM_RM017_000146_001,GM_RM017,145,146,1,truck,truck,True,17.690442226680805,260.0,0.752297332135609,0.9552235309707295,-0.043012673132279036,-0.046540264926261954,0.8574983477592468,False,False,0.9498032514315762,True,ambiguous_multiple_candidates,4,4,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000145_001__GM_RM017_000147_001,tracklet_candidate_edge,GM_RM017_000145_001,GM_RM017_000147_001,GM_RM017,145,147,2,truck,truck,True,38.11502324595257,367.6955262170047,0.531247065439178,0.9359752980755339,-0.05486081497972612,-0.07318858886920596,0.8574983477592468,False,False,0.8399100902282232,True,ambiguous_multiple_candidates,4,4,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000145_001__GM_RM017_000148_002,tracklet_candidate_edge,GM_RM017_000145_001,GM_RM017_000148_002,GM_RM017,145,148,3,truck,truck,True,60.11527562323781,450.3332099679081,0.35412667337843606,0.9455813477477384,-0.044955193439056636,-0.0638821110654665,0.8574983477592468,False,False,0.8037287007922782,True,ambiguous_multiple_candidates,4,4,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000145_001__GM_RM017_000149_001,tracklet_candidate_edge,GM_RM017_000145_001,GM_RM017_000149_001,GM_RM017,145,149,4,truck,truck,True,82.58613465605049,520.0,0.21571749794203063,0.9572743982066804,-0.022521437070616542,-0.06292976651602272,0.8574983477592468,False,False,0.7581179816853203,True,ambiguous_multiple_candidates,4,4,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000145_001__GM_RM017_000146_002,tracklet_candidate_edge,GM_RM017_000145_001,GM_RM017_000146_002,GM_RM017,145,146,1,truck,car,False,350.539783231525,260.0,0.0,0.5758070503961611,-0.5907759111986808,0.347000880733992,0.743962287902832,False,False,0.549124402698104,False,class_mismatch,4,3,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000145_002__GM_RM017_000146_002,tracklet_candidate_edge,GM_RM017_000145_002,GM_RM017_000146_002,GM_RM017,145,146,1,car,car,True,11.186586393297617,260.0,0.7548909993226246,0.7755607561580131,0.30769867446687976,0.271586204088775,0.6004457473754883,False,False,0.8669511976746322,True,ambiguous_multiple_candidates,5,3,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000145_002__GM_RM017_000147_002,tracklet_candidate_edge,GM_RM017_000145_002,GM_RM017_000147_002,GM_RM017,145,147,2,car,car,True,21.76394755423134,367.6955262170047,0.6014262537225867,0.640656023110812,0.5844750805963115,0.5380162129982698,0.6004457473754883,False,False,0.7370438651324467,True,ambiguous_multiple_candidates,5,4,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000145_002__GM_RM017_000148_001,tracklet_candidate_edge,GM_RM017_000145_002,GM_RM017_000148_001,GM_RM017,145,148,3,car,car,True,34.22039528554882,450.3332099679081,0.487714617981213,0.5300787108207579,0.9369135531017798,0.8386675196417648,0.6004457473754883,False,False,0.6786470548806863,True,ambiguous_multiple_candidates,5,4,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000145_002__GM_RM017_000149_002,tracklet_candidate_edge,GM_RM017_000145_002,GM_RM017_000149_002,GM_RM017,145,149,4,car,car,True,45.44325807981556,520.0,0.41978888836979866,0.45791207195011174,1.262599124791013,1.1103521845612823,0.6004457473754883,False,True,0.6455980649134706,True,ambiguous_multiple_candidates,5,4,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000145_002__GM_RM017_000149_003,tracklet_candidate_edge,GM_RM017_000145_002,GM_RM017_000149_003,GM_RM017,145,149,4,car,car,True,51.326628155673255,520.0,0.028054605395539216,0.48135902776744816,-0.9439784106510521,0.10290492716546729,0.40826135873794556,False,True,0.43240023634344293,True,ambiguous_multiple_candidates,5,3,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000146_001__GM_RM017_000147_001,tracklet_candidate_edge,GM_RM017_000146_001,GM_RM017_000147_001,GM_RM017,146,147,1,truck,truck,True,20.42491796683636,260.0,0.7106171059074547,0.9798351254725414,-0.012380667449616906,-0.0279490816053004,0.8873014450073242,False,False,0.9588601935170153,True,ambiguous_multiple_candidates,4,4,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000146_001__GM_RM017_000148_002,tracklet_candidate_edge,GM_RM017_000146_001,GM_RM017_000148_002,GM_RM017,146,148,2,truck,truck,True,42.425018290880445,367.6955262170047,0.48530866246727256,0.9898909176077821,-0.002029828663599538,-0.018188336120836163,0.8781053423881531,False,False,0.8529102039331911,True,ambiguous_multiple_candidates,4,4,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000146_001__GM_RM017_000149_001,tracklet_candidate_edge,GM_RM017_000146_001,GM_RM017_000149_001,GM_RM017,146,149,3,truck,truck,True,64.89606015438922,450.3332099679081,0.3151756383577959,0.9809235665900574,0.021412233460532424,-0.017189505740893455,0.8873014450073242,False,False,0.8151205302377621,True,ambiguous_multiple_candidates,4,4,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000146_001__GM_RM017_000150_001,tracklet_candidate_edge,GM_RM017_000146_001,GM_RM017_000150_001,GM_RM017,146,150,4,truck,truck,True,87.53110698887602,520.0,0.17870412523924284,0.9821322123629697,0.023958679987751953,-0.012337482698646797,0.8873014450073242,False,False,0.7380346818070042,True,ambiguous_multiple_candidates,4,4,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000146_001__GM_RM017_000147_002,tracklet_candidate_edge,GM_RM017_000146_001,GM_RM017_000147_002,GM_RM017,146,147,1,truck,car,False,357.50369962149045,260.0,0.0,0.5516715603986965,-0.4818771645025987,0.7087582661072431,0.8786465525627136,False,False,0.5702736443814216,False,class_mismatch,4,4,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000146_002__GM_RM017_000147_002,tracklet_candidate_edge,GM_RM017_000146_002,GM_RM017_000147_002,GM_RM017,146,147,1,car,car,True,10.592389511627921,260.0,0.7933752156173469,0.8260450810738811,0.21165151539384056,0.20952571524666697,0.743962287902832,False,False,0.9061724365258573,True,ambiguous_multiple_candidates,6,4,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000146_002__GM_RM017_000148_001,tracklet_candidate_edge,GM_RM017_000146_002,GM_RM017_000148_001,GM_RM017,146,148,2,car,car,True,23.03743770255389,367.6955262170047,0.6425891974981826,0.6833629446104177,0.4811619763179903,0.4459637213187313,0.743962287902832,False,False,0.7736731375367626,True,ambiguous_multiple_candidates,6,4,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000146_002__GM_RM017_000149_002,tracklet_candidate_edge,GM_RM017_000146_002,GM_RM017_000149_002,GM_RM017,146,149,3,car,car,True,34.256691012791286,450.3332099679081,0.5525778740454774,0.5902549801809198,0.7302144362220336,0.6596217997454377,0.743962287902832,False,True,0.719371694805105,True,ambiguous_multiple_candidates,6,4,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000146_002__GM_RM017_000149_003,tracklet_candidate_edge,GM_RM017_000146_002,GM_RM017_000149_003,GM_RM017,146,149,3,car,car,True,57.47210052005732,450.3332099679081,0.02529574119615475,0.4550928048325563,-0.9571601696608076,-0.1326542206740797,0.40826135873794556,False,True,0.43693860612553176,True,ambiguous_multiple_candidates,6,3,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000146_002__GM_RM017_000150_002,tracklet_candidate_edge,GM_RM017_000146_002,GM_RM017_000150_002,GM_RM017,146,150,4,car,car,True,46.461652792537166,520.0,0.4700578902456514,0.5148082746901574,0.9918765200844263,0.8954564882550696,0.743962287902832,False,True,0.6853499472715804,True,ambiguous_multiple_candidates,6,4,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000147_001__GM_RM017_000148_002,tracklet_candidate_edge,GM_RM017_000147_001,GM_RM017_000148_002,GM_RM017,147,148,1,truck,truck,True,22.00027626419191,260.0,0.6914448260015147,0.9898432710107206,0.010480595554248451,0.010041393202512157,0.8781053423881531,False,False,0.9579867051539473,True,ambiguous_multiple_candidates,4,4,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000147_001__GM_RM017_000149_001,tracklet_candidate_edge,GM_RM017_000147_001,GM_RM017_000149_001,GM_RM017,147,149,2,truck,truck,True,44.47481771682451,367.6955262170047,0.4693511737489407,0.977983874691474,0.0342165243190249,0.011068942645695891,0.8983237147331238,False,False,0.8536807232589168,True,ambiguous_multiple_candidates,4,4,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000147_001__GM_RM017_000150_001,tracklet_candidate_edge,GM_RM017_000147_001,GM_RM017_000150_001,GM_RM017,147,150,3,truck,truck,True,67.10968131310285,450.3332099679081,0.29741766091118205,0.9743521556302599,0.03679489276858097,0.016060474416747107,0.8983237147331238,False,False,0.81526286952381,True,ambiguous_multiple_candidates,4,4,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000147_001__GM_RM017_000151_001,tracklet_candidate_edge,GM_RM017_000147_001,GM_RM017_000151_001,GM_RM017,147,151,4,truck,truck,True,89.71084881352496,520.0,0.16630259163714375,0.9629643240570498,0.046683444447219356,0.030364905111973185,0.8983237147331238,False,False,0.7258723389143015,True,ambiguous_multiple_candidates,4,4,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000147_001__GM_RM017_000148_001,tracklet_candidate_edge,GM_RM017_000147_001,GM_RM017_000148_001,GM_RM017,147,148,1,truck,car,False,365.37592391092807,260.0,0.0,0.5585777939940344,-0.3586900535576791,1.1015218228154346,0.8915685415267944,False,False,0.5731792541948206,False,class_mismatch,4,4,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000147_002__GM_RM017_000148_001,tracklet_candidate_edge,GM_RM017_000147_002,GM_RM017_000148_001,GM_RM017,147,148,1,car,car,True,12.463400394356256,260.0,0.8062341837913691,0.8272626666672219,0.2224323227430181,0.195479933242962,0.8786465525627136,False,False,0.9320331652518588,True,ambiguous_multiple_candidates,7,4,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
