scene,object_hypothesis_id,optical_frame_num,main_tracker_track_id,primary_det_id,secondary_det_ids,observation_cluster_id,primary_bbox_x1,primary_bbox_y1,primary_bbox_x2,primary_bbox_y2,primary_bbox_center_x,primary_bbox_center_y,primary_bbox_w,primary_bbox_h,primary_confidence,secondary_bbox_summary,tracker_state_bbox_x1,tracker_state_bbox_y1,tracker_state_bbox_x2,tracker_state_bbox_y2,bbox_provenance_status,cluster_role,cluster_risk_status,state_visibility_status,state_uncertainty_status,partial_full_transition_state,boundary_truncation_state,multi_observation_state,recommended_oty2_weight,review_required,runtime_source_policy
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,146,bt_0001,GM_RM017_000146_001,,,348.8806457519531,225.14129638671875,475.3585205078125,383.1408996582031,412.1195831298828,304.14109802246094,126.47787475585938,157.99960327148438,0.887301,,328.1606140136719,225.10960388183594,493.6629638671875,383.4004821777344,,,,visible_main_observation,low_uncertainty,none,none,single_observation,primary_track_high,False,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,146,bt_0008,GM_RM017_000146_002,,,0.2258554995059967,323.235107421875,98.53067779541016,410.16131591796875,49.37826664745808,366.6982116699219,98.30482229590416,86.92620849609375,0.743962,,2.754406690597534,323.7682800292969,90.64720153808594,410.0163879394531,,,,visible_main_observation,low_uncertainty,none,none,single_observation,primary_track_high,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,146,bt_0010,,,,,,,,,,,,,,,,,,,,,missing_observation,high_uncertainty,none,none,missing_observation,do_not_use,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,147,bt_0001,GM_RM017_000147_001,,,370.5472717285156,223.3082733154297,494.4708251953125,382.568115234375,432.50904846191406,302.93819427490234,123.92355346679688,159.2598419189453,0.898324,,349.2527160644531,223.4318389892578,511.8468933105469,382.80120849609375,,,,visible_main_observation,low_uncertainty,none,none,single_observation,primary_track_high,False,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,147,bt_0008,GM_RM017_000147_002,,,0.305328369140625,321.3514709472656,119.31198120117188,408.3540344238281,59.80865478515625,364.8527526855469,119.00665283203125,87.0025634765625,0.878647,,12.734150886535645,321.7607727050781,102.30458068847656,408.8011474609375,,,,visible_main_observation,low_uncertainty,none,none,single_observation,primary_track_high,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,147,bt_0010,,,,,,,,,,,,,,,,,,,,,missing_observation,high_uncertainty,none,none,missing_observation,do_not_use,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,148,bt_0001,GM_RM017_000148_002,,,391.88067626953125,222.12188720703125,517.0758056640625,381.4163513183594,454.4782409667969,301.7691192626953,125.19512939453125,159.29446411132812,0.878105,,372.125244140625,222.06732177734375,531.5675659179688,381.8244934082031,,,,visible_main_observation,low_uncertainty,none,none,single_observation,primary_track_high,False,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,148,bt_0008,GM_RM017_000148_001,,,0.283355712890625,319.68096923828125,144.1482391357422,407.6588134765625,72.2157974243164,363.6698913574219,143.86488342285156,87.97784423828125,0.891569,,23.74968910217285,319.9140319824219,116.25086212158203,407.87353515625,,,,visible_main_observation,low_uncertainty,none,none,single_observation,primary_track_high,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,148,bt_0010,,,,,,,,,,,,,,,,,,,,,missing_observation,high_uncertainty,none,none,missing_observation,do_not_use,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,149,bt_0001,GM_RM017_000149_001,,GM_RM017_000149_oc_001,413.5943298339844,220.80067443847656,540.3157348632812,381.8732604980469,476.9550323486328,301.3369674682617,126.72140502929688,161.0725860595703,0.922457,,395.3650817871094,220.735107421875,552.844482421875,381.7587585449219,tracker_state_bbox_scale_change,stable_single_box,low_risk_single_observation,visible_main_observation,moderate_uncertainty,none,none,single_observation,primary_track_with_uncertainty,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,149,bt_0008,GM_RM017_000149_002,GM_RM017_000149_003,GM_RM017_000149_oc_002,0.17716725170612335,318.946533203125,166.75965881347656,407.70220947265625,83.46841303259134,363.3243713378906,166.58249156177044,88.75567626953125,0.910494,"GM_RM017_000149_003:0.06,315.62,19.01,334.94",33.57856369018555,318.828125,130.24710083007812,407.6085205078125,tracker_state_bbox_scale_change,partial_full_observation_cluster,review_duplicate_or_partial,visible_main_observation,moderate_uncertainty,mixed_partial_full_observations,boundary_truncation_present,multiple_observations,primary_track_with_uncertainty,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,149,bt_0010,,,,,,,,,,,,,,,,,,,,,missing_observation,high_uncertainty,none,none,missing_observation,do_not_use,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,149,bt_0012,,GM_RM017_000149_003,GM_RM017_000149_oc_002,,,,,,,,,,"GM_RM017_000149_003:0.06,315.62,19.01,334.94",,,,,,partial_full_observation_cluster,review_duplicate_or_partial,edge_truncated_observation,moderate_uncertainty,partial_to_full_transition,boundary_truncation_present,multiple_observations,secondary_hint_only,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,150,bt_0001,GM_RM017_000150_001,,GM_RM017_000150_oc_001,435.9747314453125,219.96319580078125,563.1668090820312,380.8398132324219,499.5707702636719,300.40150451660156,127.19207763671875,160.87661743164062,0.911621,,419.32794189453125,219.73118591308594,574.2437133789062,381.06689453125,tracker_state_bbox_scale_change,stable_single_box,low_risk_single_observation,visible_main_observation,moderate_uncertainty,none,none,single_observation,primary_track_with_uncertainty,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,150,bt_0008,GM_RM017_000150_002,GM_RM017_000150_003,GM_RM017_000150_oc_002,0.0786844864487648,317.2847900390625,191.09169006347656,406.3945007324219,95.58518727496266,361.8396453857422,191.0130055770278,89.10971069335938,0.908382,"GM_RM017_000150_003:0.1,311.99,34.47,344.03",43.08565139770508,317.3551330566406,145.2081756591797,406.628662109375,tracker_state_bbox_scale_change,partial_full_observation_cluster,review_duplicate_or_partial,visible_main_observation,moderate_uncertainty,mixed_partial_full_observations,boundary_truncation_present,multiple_observations,primary_track_with_uncertainty,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,150,bt_0010,,,,,,,,,,,,,,,,,,,,,missing_observation,high_uncertainty,none,none,missing_observation,do_not_use,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,150,bt_0012,,GM_RM017_000150_003,GM_RM017_000150_oc_002,,,,,,,,,,"GM_RM017_000150_003:0.1,311.99,34.47,344.03",,,,,,partial_full_observation_cluster,review_duplicate_or_partial,edge_truncated_observation,moderate_uncertainty,partial_to_full_transition,boundary_truncation_present,multiple_observations,secondary_hint_only,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,151,bt_0001,GM_RM017_000151_001,,GM_RM017_000151_oc_001,457.8329772949219,219.99806213378906,586.526611328125,380.51409912109375,522.1797943115234,300.2560806274414,128.69363403320312,160.5160369873047,0.923616,,443.45379638671875,219.42575073242188,595.7884521484375,380.598876953125,tracker_state_bbox_scale_change,stable_single_box,low_risk_single_observation,visible_main_observation,moderate_uncertainty,none,none,single_observation,primary_track_with_uncertainty,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,151,bt_0008,GM_RM017_000151_002,,GM_RM017_000151_oc_002,0.4544830322265625,316.3842468261719,215.0579833984375,407.1039123535156,107.75623321533203,361.74407958984375,214.60350036621094,90.71966552734375,0.920979,,51.47892379760742,316.2669677734375,161.49844360351562,406.7817077636719,tracker_state_bbox_scale_change,partial_full_observation_cluster,review_duplicate_or_partial,visible_main_observation,moderate_uncertainty,partial_to_full_transition,boundary_truncation_present,single_observation,primary_track_with_uncertainty,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,151,bt_0010,GM_RM017_000151_003,,GM_RM017_000151_oc_002,0.07898330688476562,308.8118896484375,49.47365188598633,351.9297790527344,24.776317596435547,330.37083435058594,49.39466857910156,43.117889404296875,0.727892,,1.3288142681121826,309.4483947753906,45.22682571411133,350.3506774902344,tracker_state_bbox_scale_change,partial_full_observation_cluster,review_duplicate_or_partial,visible_main_observation,moderate_uncertainty,partial_to_full_transition,boundary_truncation_present,single_observation,primary_track_with_uncertainty,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,151,bt_0012,,,,,,,,,,,,,,,,,,,,,missing_observation,high_uncertainty,none,none,missing_observation,do_not_use,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,152,bt_0001,GM_RM017_000152_002,,GM_RM017_000152_oc_002,481.07623291015625,216.195068359375,610.4872436523438,378.0960998535156,545.78173828125,297.1455841064453,129.4110107421875,161.90103149414062,0.916895,,467.71942138671875,216.86207580566406,618.5731201171875,378.8424987792969,tracker_state_bbox_scale_change,stable_single_box,low_risk_single_observation,visible_main_observation,moderate_uncertainty,none,none,single_observation,primary_track_with_uncertainty,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,152,bt_0008,GM_RM017_000152_001,GM_RM017_000152_004,GM_RM017_000152_oc_001,0.3459930419921875,314.9140319824219,240.09335327148438,406.3114318847656,120.21967315673828,360.61273193359375,239.7473602294922,91.39739990234375,0.923449,"GM_RM017_000152_004:770.09,353.39,799.7,422.54",59.351558685302734,314.9312744140625,178.69558715820312,406.32489013671875,tracker_state_bbox_scale_change,partial_full_observation_cluster,review_duplicate_or_partial,visible_main_observation,moderate_uncertainty,mixed_partial_full_observations,boundary_truncation_present,multiple_observations,primary_track_with_uncertainty,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,152,bt_0010,GM_RM017_000152_003,GM_RM017_000152_004,GM_RM017_000152_oc_001,0.08188247680664062,306.7997741699219,65.60713195800781,354.1443176269531,32.84450721740723,330.4720458984375,65.52524948120117,47.34454345703125,0.67379,"GM_RM017_000152_004:770.09,353.39,799.7,422.54",5.529463768005371,307.56756591796875,54.6130485534668,353.0445861816406,tracker_state_bbox_scale_change,partial_full_observation_cluster,review_duplicate_or_partial,visible_main_observation,moderate_uncertainty,mixed_partial_full_observations,boundary_truncation_present,multiple_observations,primary_track_with_uncertainty,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,152,bt_0012,,,,,,,,,,,,,,,,,,,,,missing_observation,high_uncertainty,none,none,missing_observation,do_not_use,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,152,bt_0014,,GM_RM017_000152_004,GM_RM017_000152_oc_003,,,,,,,,,,"GM_RM017_000152_004:770.09,353.39,799.7,422.54",,,,,,edge_truncation_cluster,review_boundary_truncation,edge_truncated_observation,moderate_uncertainty,none,boundary_truncation_present,multiple_observations,secondary_hint_only,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,153,bt_0001,GM_RM017_000153_002,,GM_RM017_000153_oc_002,501.8799743652344,214.2543182373047,635.0912475585938,376.7374267578125,568.4856109619141,295.4958724975586,133.21127319335938,162.4831085205078,0.912975,,491.4396057128906,214.66250610351562,641.1798095703125,377.2969970703125,tracker_state_bbox_shift,stable_single_box,low_risk_single_observation,visible_main_observation,moderate_uncertainty,none,none,single_observation,primary_track_with_uncertainty,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,153,bt_0008,GM_RM017_000153_001,,GM_RM017_000153_oc_001,1.15936279296875,314.12127685546875,262.6687927246094,406.8443298339844,131.91407775878906,360.48280334472656,261.5094299316406,92.72305297851562,0.932853,,65.81887817382812,313.95758056640625,196.3831329345703,406.529541015625,tracker_state_bbox_scale_change,partial_full_observation_cluster,review_duplicate_or_partial,visible_main_observation,moderate_uncertainty,partial_to_full_transition,boundary_truncation_present,single_observation,primary_track_with_uncertainty,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,153,bt_0010,GM_RM017_000153_003,,GM_RM017_000153_oc_001,0.22935231029987335,307.4060974121094,84.54727935791016,368.4291076660156,42.388315834105015,337.9176025390625,84.31792704761028,61.02301025390625,0.726814,,8.553443908691406,307.2372741699219,70.5481185913086,364.2189636230469,tracker_state_bbox_scale_change,partial_full_observation_cluster,review_duplicate_or_partial,visible_main_observation,moderate_uncertainty,partial_to_full_transition,boundary_truncation_present,single_observation,primary_track_with_uncertainty,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,153,bt_0012,,,,,,,,,,,,,,,,,,,,,missing_observation,high_uncertainty,none,none,missing_observation,do_not_use,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,153,bt_0014,,,,,,,,,,,,,,,,,,,,,missing_observation,high_uncertainty,none,none,missing_observation,do_not_use,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,154,bt_0001,GM_RM017_000154_002,,GM_RM017_000154_oc_002,518.8538208007812,213.7548065185547,660.3988647460938,377.8908996582031,589.6263427734375,295.8228530883789,141.5450439453125,164.13609313964844,0.908677,,513.2841796875,213.5508270263672,663.3114013671875,377.4848327636719,raw_bbox_preserved,stable_single_box,low_risk_single_observation,visible_main_observation,low_uncertainty,none,none,single_observation,primary_track_high,False,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,154,bt_0008,GM_RM017_000154_001,,GM_RM017_000154_oc_001,23.187814712524414,315.3926086425781,283.3905334472656,407.9384765625,153.28917407989502,361.66554260253906,260.2027187347412,92.54586791992188,0.919368,,79.16877746582031,314.48876953125,219.67437744140625,407.3503112792969,tracker_state_bbox_scale_change,partial_full_observation_cluster,review_duplicate_or_partial,visible_main_observation,moderate_uncertainty,partial_to_full_transition,boundary_truncation_present,single_observation,primary_track_with_uncertainty,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,154,bt_0010,GM_RM017_000154_003,,GM_RM017_000154_oc_001,0.1688893586397171,309.0767517089844,101.72806549072266,390.48297119140625,50.94847742468119,349.7798614501953,101.55917613208294,81.40621948242188,0.874687,,7.918074131011963,308.18365478515625,89.13694763183594,382.4296569824219,tracker_state_bbox_shift,partial_full_observation_cluster,review_duplicate_or_partial,visible_main_observation,moderate_uncertainty,partial_to_full_transition,boundary_truncation_present,single_observation,primary_track_with_uncertainty,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,154,bt_0012,,,,,,,,,,,,,,,,,,,,,missing_observation,high_uncertainty,none,none,missing_observation,do_not_use,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,154,bt_0014,,,,,,,,,,,,,,,,,,,,,missing_observation,high_uncertainty,none,none,missing_observation,do_not_use,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,155,bt_0001,GM_RM017_000155_001,,GM_RM017_000155_oc_001,535.0224609375,215.99049377441406,687.291748046875,381.9092102050781,611.1571044921875,298.9498519897461,152.269287109375,165.91871643066406,0.924465,,534.296142578125,214.64840698242188,685.85498046875,380.2124328613281,raw_bbox_preserved,stable_single_box,low_risk_single_observation,visible_main_observation,low_uncertainty,none,none,single_observation,primary_track_high,False,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,155,bt_0008,GM_RM017_000155_002,,GM_RM017_000155_oc_002,45.22974395751953,317.5646667480469,307.8402099609375,411.4660949707031,176.53497695922852,364.515380859375,262.61046600341797,93.90142822265625,0.918917,,95.72161102294922,316.18536376953125,246.95355224609375,410.0174865722656,tracker_state_bbox_shift,partial_full_observation_cluster,review_duplicate_or_partial,visible_main_observation,moderate_uncertainty,partial_to_full_transition,boundary_truncation_present,single_observation,primary_track_with_uncertainty,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,155,bt_0010,GM_RM017_000155_003,,GM_RM017_000155_oc_002,0.21521249413490295,310.7108459472656,118.76175689697266,394.1336975097656,59.48848469555378,352.4222717285156,118.54654440283775,83.4228515625,0.896168,,11.48558521270752,309.5589904785156,103.1234130859375,392.21478271484375,tracker_state_bbox_scale_change,partial_full_observation_cluster,review_duplicate_or_partial,visible_main_observation,moderate_uncertainty,partial_to_full_transition,boundary_truncation_present,single_observation,primary_track_with_uncertainty,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,155,bt_0012,,,,,,,,,,,,,,,,,,,,,missing_observation,high_uncertainty,none,none,missing_observation,do_not_use,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,155,bt_0014,,,,,,,,,,,,,,,,,,,,,missing_observation,high_uncertainty,none,none,missing_observation,do_not_use,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,156,bt_0001,GM_RM017_000156_001,,GM_RM017_000156_oc_001,552.775634765625,214.09886169433594,712.8773803710938,380.9588928222656,632.8265075683594,297.5288772583008,160.10174560546875,166.8600311279297,0.934719,,555.1760864257812,213.87838745117188,708.5345458984375,380.64520263671875,raw_bbox_preserved,stable_single_box,low_risk_single_observation,visible_main_observation,low_uncertainty,none,none,single_observation,primary_track_high,False,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,156,bt_0008,GM_RM017_000156_002,,GM_RM017_000156_oc_002,66.9390869140625,316.96612548828125,331.3227844238281,411.45892333984375,199.1309356689453,364.2125244140625,264.3836975097656,94.4927978515625,0.931629,,113.3980712890625,316.466796875,274.763427734375,411.02410888671875,tracker_state_bbox_shift,stable_single_box,low_risk_single_observation,visible_main_observation,moderate_uncertainty,none,none,single_observation,primary_track_with_uncertainty,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,156,bt_0010,GM_RM017_000156_003,,GM_RM017_000156_oc_003,0.3170267641544342,310.17138671875,136.57334899902344,394.80364990234375,68.44518788158894,352.4875183105469,136.256322234869,84.63226318359375,0.901416,,17.182769775390625,309.8970947265625,115.6673583984375,396.6793518066406,tracker_state_bbox_scale_change,edge_truncation_cluster,review_boundary_truncation,visible_main_observation,moderate_uncertainty,none,boundary_truncation_present,single_observation,primary_track_with_uncertainty,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,156,bt_0012,,,,,,,,,,,,,,,,,,,,,missing_observation,high_uncertainty,none,none,missing_observation,do_not_use,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,156,bt_0014,,,,,,,,,,,,,,,,,,,,,missing_observation,high_uncertainty,none,none,missing_observation,do_not_use,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,157,bt_0001,GM_RM017_000157_001,,GM_RM017_000157_oc_001,568.34326171875,208.79586791992188,738.9759521484375,377.306396484375,653.6596069335938,293.05113220214844,170.6326904296875,168.51052856445312,0.945748,,574.9686279296875,210.15322875976562,731.1964721679688,378.4227294921875,raw_bbox_preserved,stable_single_box,low_risk_single_observation,visible_main_observation,low_uncertainty,none,none,single_observation,primary_track_high,False,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,157,bt_0008,GM_RM017_000157_002,,GM_RM017_000157_oc_002,91.11324310302734,313.4103698730469,354.68072509765625,408.9161682128906,222.8969841003418,361.16326904296875,263.5674819946289,95.50579833984375,0.932835,,132.27154541015625,314.25665283203125,303.48541259765625,409.7240295410156,tracker_state_bbox_shift,stable_single_box,low_risk_single_observation,visible_main_observation,moderate_uncertainty,none,none,single_observation,primary_track_with_uncertainty,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,157,bt_0010,GM_RM017_000157_003,,GM_RM017_000157_oc_003,0.10524749755859375,307.6222839355469,155.2238311767578,392.9565124511719,77.6645393371582,350.2893981933594,155.11858367919922,85.334228515625,0.899495,,23.722867965698242,308.4777526855469,127.8320541381836,397.09259033203125,tracker_state_bbox_scale_change,edge_truncation_cluster,review_boundary_truncation,visible_main_observation,moderate_uncertainty,none,boundary_truncation_present,single_observation,primary_track_with_uncertainty,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,157,bt_0012,,,,,,,,,,,,,,,,,,,,,missing_observation,high_uncertainty,none,none,missing_observation,do_not_use,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,157,bt_0014,,,,,,,,,,,,,,,,,,,,,missing_observation,high_uncertainty,none,none,missing_observation,do_not_use,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,158,bt_0001,GM_RM017_000158_001,,GM_RM017_000158_oc_001,586.3983154296875,207.40231323242188,765.7588500976562,378.29638671875,676.0785827636719,292.84934997558594,179.36053466796875,170.89407348632812,0.963025,,595.0614624023438,207.86314392089844,755.19677734375,378.2284240722656,tracker_state_bbox_shift,stable_single_box,low_risk_single_observation,visible_main_observation,moderate_uncertainty,none,none,single_observation,primary_track_with_uncertainty,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,158,bt_0008,GM_RM017_000158_002,,GM_RM017_000158_oc_002,110.98515319824219,313.7279052734375,376.99981689453125,409.44482421875,243.99248504638672,361.58636474609375,266.01466369628906,95.7169189453125,0.934891,,150.2425994873047,313.6477966308594,330.27581787109375,409.56842041015625,tracker_state_bbox_scale_change,stable_single_box,low_risk_single_observation,visible_main_observation,moderate_uncertainty,none,none,single_observation,primary_track_with_uncertainty,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,158,bt_0010,GM_RM017_000158_003,,GM_RM017_000158_oc_003,0.3104909062385559,308.60308837890625,172.08348083496094,393.5997314453125,86.19698587059975,351.1014099121094,171.77298992872238,84.99664306640625,0.89968,,30.14586639404297,308.49432373046875,139.36326599121094,397.3504333496094,tracker_state_bbox_scale_change,edge_truncation_cluster,review_boundary_truncation,visible_main_observation,moderate_uncertainty,none,boundary_truncation_present,single_observation,primary_track_with_uncertainty,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,158,bt_0012,,,,,,,,,,,,,,,,,,,,,missing_observation,high_uncertainty,none,none,missing_observation,do_not_use,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,158,bt_0014,,,,,,,,,,,,,,,,,,,,,missing_observation,high_uncertainty,none,none,missing_observation,do_not_use,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,159,bt_0001,GM_RM017_000159_001,,GM_RM017_000159_oc_001,602.7422485351562,205.3175048828125,792.2791137695312,378.2585754394531,697.5106811523438,291.7880401611328,189.536865234375,172.94107055664062,0.952767,,614.5029907226562,205.6770477294922,779.16943359375,378.1408386230469,tracker_state_bbox_shift,stable_single_box,low_risk_single_observation,visible_main_observation,moderate_uncertainty,none,none,single_observation,primary_track_with_uncertainty,True,oty1t_p4g_runtime_safe_object_optical_hypothesis_no_gt_no_sar_no_selector
