scene,optical_frame_num,det_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_center_x,bbox_center_y,bbox_w,bbox_h,bbox_area,bbox_aspect,bottom_y,is_low_score_detection,boundary_contact,neighbor_ambiguity_proxy,nearest_tracked_track_id,nearest_tracked_center_distance_px,nearest_tracked_iou,overlaps_existing_tracker,near_existing_tracker,oty1_component_id_if_available,oty1_identity_status_if_available,oty1a_related_merge_edge_count,oty1a_related_nonambiguous_edge_count,oty1a_related_ambiguous_edge_count,diagnosis_bucket,diagnosis_reason
GM_RM019,167,GM_RM019_000167_002,car,0.26573941111564636,0.23459751904010773,356.53289794921875,69.5107650756836,441.257568359375,34.87268129736185,398.8952331542969,69.27616755664349,84.72467041015625,5869.400463515379,0.8176622844476608,441.257568359375,False,True,False,,,,False,False,oty1_tracklet_0041,ambiguous_crossing_risk,10,1,0,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,167,GM_RM019_000167_003,car,0.2528480589389801,127.68238830566406,302.9486083984375,800.0,359.4419250488281,463.84119415283203,331.1952667236328,672.3176116943359,56.493316650390625,37981.45172708249,11.900834497910244,359.4419250488281,False,True,False,,,,False,False,oty1_tracklet_0043,fragmented_short_track,10,1,1,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,168,GM_RM019_000168_002,car,0.30961090326309204,1.0269672870635986,303.896484375,674.43603515625,449.1358947753906,337.7315012216568,376.5161895751953,673.4090678691864,145.23941040039062,97805.53597559727,4.6365450397571655,449.1358947753906,False,True,False,bt_0111,299.33063175224305,0.04815129462526529,False,False,oty1_tracklet_0039,ambiguous_crossing_risk,11,4,0,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,171,GM_RM019_000171_001,car,0.2802063226699829,268.312255859375,295.41455078125,798.3580322265625,592.3373413085938,533.3351440429688,443.8759460449219,530.0457763671875,296.92279052734375,157382.6710261777,1.7851299842151234,592.3373413085938,False,True,False,,,,False,False,oty1_tracklet_0045,ambiguous_crossing_risk,8,1,1,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,173,GM_RM019_000173_002,car,0.26876315474510193,75.27776336669922,356.55682373046875,166.46717834472656,398.6249084472656,120.87247085571289,377.5908660888672,91.18941497802734,42.068084716796875,3836.1640345708,2.1676626257628837,398.6249084472656,False,False,False,bt_0098,403.7482857494164,0.0,False,False,oty1_tracklet_0041,ambiguous_crossing_risk,10,1,0,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,183,GM_RM019_000183_001,car,0.33827605843544006,765.6088256835938,420.42315673828125,799.764892578125,566.7329711914062,782.6868591308594,493.57806396484375,34.15606689453125,146.309814453125,4997.367809787393,0.23345027824824582,566.7329711914062,False,True,False,,,,False,False,oty1_tracklet_0045,ambiguous_crossing_risk,8,1,1,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,1,GM_RM019_000001_003,car,0.30715277791023254,146.59962463378906,347.21380615234375,788.9514770507812,522.3767700195312,467.77555084228516,434.7952880859375,642.3518524169922,175.1629638671875,112516.25431493856,3.667167066800935,522.3767700195312,False,False,True,bt_0002,24.71793351866863,0.6900614226900166,True,True,oty1_tracklet_0003,fragmented_short_track,8,1,1,duplicate_or_overlap_rejected,unmatched bbox overlaps or is close to an existing tracker hypothesis
GM_RM019,24,GM_RM019_000024_003,car,0.27715036273002625,99.94791412353516,321.8434143066406,782.1917724609375,441.1814880371094,441.0698432922363,381.512451171875,682.2438583374023,119.33807373046875,81417.6678684284,5.716900206369055,441.1814880371094,False,False,True,bt_0005,103.16210223910996,0.3215451707628845,False,True,oty1_tracklet_0008,ambiguous_crossing_risk,13,2,0,duplicate_or_overlap_rejected,unmatched bbox overlaps or is close to an existing tracker hypothesis
GM_RM019,25,GM_RM019_000025_003,car,0.27278876304626465,153.65701293945312,324.890625,800.0,442.8855895996094,476.82850646972656,383.8881072998047,646.3429870605469,117.99496459960938,76265.21787741501,5.477716691163672,442.8855895996094,False,True,True,bt_0005,94.81019903081739,0.33800360921774436,False,True,oty1_tracklet_0008,ambiguous_crossing_risk,13,2,0,duplicate_or_overlap_rejected,unmatched bbox overlaps or is close to an existing tracker hypothesis
GM_RM019,26,GM_RM019_000026_002,car,0.282709538936615,129.12228393554688,311.2692565917969,800.0,477.2248229980469,464.56114196777344,394.2470397949219,670.8777160644531,165.95556640625,111335.89135880768,4.042514093333764,477.2248229980469,False,True,True,bt_0005,86.70977616629301,0.427957208025093,False,True,oty1_tracklet_0009,ambiguous_crossing_risk,14,2,0,duplicate_or_overlap_rejected,unmatched bbox overlaps or is close to an existing tracker hypothesis
GM_RM019,27,GM_RM019_000027_002,car,0.35544446110725403,159.2245635986328,300.3026123046875,800.0,437.2404479980469,479.6122817993164,368.7715301513672,640.7754364013672,136.93783569335938,87746.40142627107,4.679316225182904,437.2404479980469,False,True,True,bt_0005,92.35771967688785,0.37389126266733946,False,True,oty1_tracklet_0009,ambiguous_crossing_risk,14,2,0,duplicate_or_overlap_rejected,unmatched bbox overlaps or is close to an existing tracker hypothesis
GM_RM019,28,GM_RM019_000028_002,car,0.2972413897514343,193.47190856933594,293.3705139160156,798.197998046875,437.01531982421875,495.83495330810547,365.1929168701172,604.7260894775391,143.64480590820312,86865.76175062777,4.209870907995045,437.01531982421875,False,True,True,bt_0005,82.06087443412835,0.41160081094578604,False,True,oty1_tracklet_0009,ambiguous_crossing_risk,14,2,0,duplicate_or_overlap_rejected,unmatched bbox overlaps or is close to an existing tracker hypothesis
GM_RM019,45,GM_RM019_000045_002,car,0.30229493975639343,313.6377258300781,318.331298828125,337.3946228027344,329.8116455078125,325.51617431640625,324.07147216796875,23.75689697265625,11.4803466796875,272.7374132797122,2.0693536210618095,329.8116455078125,False,False,True,bt_0029,78.79335692713855,0.0,False,True,oty1_tracklet_0011,ambiguous_crossing_risk,18,3,6,duplicate_or_overlap_rejected,unmatched bbox overlaps or is close to an existing tracker hypothesis
GM_RM019,49,GM_RM019_000049_002,car,0.39477407932281494,341.04644775390625,326.87994384765625,363.9720458984375,341.8550720214844,352.5092468261719,334.3675079345703,22.92559814453125,14.975128173828125,343.3137706760317,1.5309116475275368,341.8550720214844,False,False,True,bt_0036,77.26898135768964,0.0,False,True,oty1_tracklet_0011,ambiguous_crossing_risk,18,3,6,duplicate_or_overlap_rejected,unmatched bbox overlaps or is close to an existing tracker hypothesis
